disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
379.99 ,Other ill-defined disorders of...,Diseases of the nervous system,5060,656,15.82,< 0.0001,14.53,17.21
367.5 ,Disorders of accommodation,Diseases of the nervous system,2287,271,13.95,6.78431e-196,12.24,15.86
368.0 ,Amblyopia ex anopsia,Diseases of the nervous system,7777,804,12.34,< 0.0001,11.45,13.31
367.8 ,Other disorders of refraction...,Diseases of the nervous system,3692,350,10.92,6.50597e-220,9.74,12.21
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,51589,3910,10.72,< 0.0001,10.33,11.12
372 ,Disorders of conjunctiva,Diseases of the nervous system,11390,896,9.18,< 0.0001,8.55,9.85
367.89 ,Other disorders of refraction...,Diseases of the nervous system,23944,1648,8.29,< 0.0001,7.86,8.74
370.49 ,Other keratoconjunctivitis,Diseases of the nervous system,3166,213,7.46,4.48038e-105,6.45,8.58
368.00 ,"Amblyopia, unspecified",Diseases of the nervous system,22905,1254,6.33,< 0.0001,5.96,6.72
374.0 ,Entropion and trichiasis of eyelid,Diseases of the nervous system,2928,160,5.96,1.023529e-66,5.04,6.99
367.2 ,Astigmatism,Diseases of the nervous system,24494,1212,5.67,< 0.0001,5.33,6.02
373.0 ,Blepharitis,Diseases of the nervous system,3941,205,5.67,2.677419e-81,4.9,6.53
367.1 ,Myopia,Diseases of the nervous system,183605,6507,5.59,< 0.0001,5.42,5.77
372.2 ,Blepharoconjunctivitis,Diseases of the nervous system,1920,92,5.17,1.09448e-34,4.14,6.38
378.0 ,Esotropia,Diseases of the nervous system,2302,108,5.06,1.318286e-39,4.13,6.14
372.9 ,Unspecified disorder of conjunctiva,Diseases of the nervous system,6305,293,5.05,1.19294e-103,4.47,5.69
378.1 ,Exophopia,Diseases of the nervous system,2649,124,5.05,4.044662e-45,4.18,6.05
373.1 ,Hordeolum and other deep inflammation...,Diseases of the nervous system,20323,913,5.03,2.09e-312,4.7,5.39
372.3 ,Other and unspecified conjunctivitis,Diseases of the nervous system,14966,619,4.54,4.30774e-193,4.18,4.93
367.0 ,Hypermetropia,Diseases of the nervous system,32041,1215,4.27,< 0.0001,4.02,4.53
379.91 ,Pain in or around eye,Diseases of the nervous system,6192,245,4.26,3.107076e-73,3.73,4.85
372.03 ,Other mucopurulent conjunctivitis,Diseases of the nervous system,2568,99,4.12,1.001256e-29,3.33,5.04
519 ,Other diseases of respiratory...,Diseases of the respiratory system,2901,109,4.01,1.272468e-31,3.28,4.86
370.20 ,"Superficial keratitis, unspecified",Diseases of the nervous system,4781,177,3.96,2.016882e-49,3.39,4.61
368.03 ,Refractive amblyopia,Diseases of the nervous system,14557,516,3.85,3.35248e-134,3.51,4.21
368.13 ,Visual discomfort,Diseases of the nervous system,74403,2160,3.37,< 0.0001,3.22,3.53
378.10 ,"Exotropia, unspecified",Diseases of the nervous system,5156,161,3.32,2.34937e-36,2.82,3.88
737.30 ,"Scoliosis [and kyphoscoliosis],...",Diseases of the musculoskeletal...,1919,59,3.25,0.00000000000004264744,2.46,4.21
367.31 ,Anisometropia,Diseases of the nervous system,1899,58,3.23,0.00000000000009102357,2.44,4.19
378.9 ,Unspecified disorder of eye movements,Diseases of the nervous system,4195,128,3.23,2.408679e-28,2.69,3.86
379.90 ,"Disorder of eye, unspecified",Diseases of the nervous system,3909,119,3.23,2.181885e-26,2.66,3.87
