disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
300.9 ,Unspecified nonpsychotic mental...,Mental disorders,104,11,3.82,0.0003932009,1.8,7.37
477.9 ,"Allergic rhinitis, cause unspecified",Diseases of the respiratory system,176,17,3.56,0.0000325718,1.96,6.09
894.0 ,Multiple and unspecified open...,Injury and poisoning,189,17,3.28,0.0000810806,1.81,5.6
434.0 ,Cerebral thrombosis,Diseases of the circulatory system,97,9,3.26,0.0033397066,1.41,6.65
461.9 ,"Acute sinusitis, unspecified",Diseases of the respiratory system,113,10,3.11,0.0028447687,1.42,6.12
372.10 ,"Chronic conjunctivitis, unspecified",Diseases of the nervous system,453,34,2.91,0.0000012447406,1.9,4.36
290 ,Senile and presenile organic psychotic...,Mental disorders,99,8,2.78,0.0125758352,1.14,5.87
462 ,Acute pharyngitis,Diseases of the respiratory system,262,20,2.76,0.0001874688,1.6,4.53
185 ,Malignant neoplasm of prostate,Neoplasms,116,9,2.67,0.0107130552,1.17,5.41
585 ,Chronic renal failure,Diseases of the genitourinary...,276,20,2.6,0.0004822823,1.51,4.27
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,109,8,2.5,0.0214334138,1.03,5.25
372.30 ,"Conjunctivitis, unspecified",Diseases of the nervous system,319,22,2.48,0.0004028575,1.48,3.99
374.05 ,Trichiasis of eyelid without entropion,Diseases of the nervous system,127,9,2.42,0.0185757795,1.06,4.88
401 ,Essential hypertension,Diseases of the circulatory system,250,17,2.39,0.0023844912,1.33,4.05
460 ,Acute nasopharyngitis [common...,Diseases of the respiratory system,728,44,2.37,0.0000091541262,1.61,3.42
733.00 ,"Osteoporosis, unspecified",Diseases of the musculoskeletal...,238,16,2.35,0.0036138205,1.28,4.04
715.90 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,422,27,2.33,0.0003527202,1.46,3.6
595.0 ,Acute cystitis,Diseases of the genitourinary...,149,10,2.29,0.0266490151,1.05,4.45
721.3 ,Lumbosacral spondylosis without...,Diseases of the musculoskeletal...,247,16,2.25,0.007370637,1.23,3.87
274.0 ,"Gouty arthropathy, unspecified","Endocrine, nutritional and metabolic...",255,16,2.17,0.0084573218,1.19,3.73
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,239,15,2.16,0.01157655,1.16,3.77
366.10 ,"Senile cataract, unspecified",Diseases of the nervous system,343,21,2.16,0.0032970911,1.27,3.49
491.21 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,159,10,2.13,0.0338704896,0.98,4.14
715.16 ,"Osteoarthrosis, localized, primary,...",Diseases of the musculoskeletal...,110,7,2.13,0.086543282,0.82,4.66
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,128,8,2.1,0.0643728839,0.87,4.38
600 ,Hyperplasia of prostate,Diseases of the genitourinary...,1264,64,2.1,0.0000200217,1.48,2.95
716.90 ,"Arthropathy, unspecified, site...",Diseases of the musculoskeletal...,195,12,2.09,0.0325461071,1.04,3.86
558.9 ,Other and unspecified noninfectious...,Diseases of the digestive system,627,35,2.05,0.0005442445,1.35,3.05
250.0 ,Diabetes Mellitus w/m of complication,"Endocrine, nutritional and metabolic...",98,6,2.04,0.1305464278,0.72,4.71
285.9 ,"Anemia, unspecified",Diseases of the blood and blood-forming...,253,15,2.03,0.0156079941,1.09,3.54
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,438,25,2.02,0.0036386836,1.24,3.16
464.0 ,Acute laryngitis,Diseases of the respiratory system,168,10,2,0.0433921763,0.92,3.89
300.00 ,"Anxiety state, unspecified",Mental disorders,170,10,1.98,0.0678819307,0.91,3.84
402.10 ,Benign hypertensive heart disease...,Diseases of the circulatory system,155,9,1.94,0.0623709607,0.85,3.89
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,155,9,1.94,0.0623709607,0.85,3.89
465.9 ,Acute upper respiratory infections...,Diseases of the respiratory system,2019,88,1.94,0.0000744677,1.38,2.75
595.9 ,"Cystitis, unspecified",Diseases of the genitourinary...,139,8,1.92,0.0831230089,0.79,3.99
463 ,Acute tonsillitis,Diseases of the respiratory system,212,12,1.91,0.04299004,0.95,3.51
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,104,6,1.91,0.1445995951,0.67,4.41
582.9 ,Chronic glomerulonephritis with...,Diseases of the genitourinary...,123,7,1.89,0.1120281752,0.73,4.11
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,215,12,1.88,0.0457517728,0.93,3.46
133.0 ,Scabies,Infectious and parasitic diseases,106,6,1.87,0.1501307257,0.66,4.31
780.2 ,Syncope and collapse,"Comorbidities, signs, and ill-defined...",125,7,1.85,0.1171476413,0.72,4.04
531.90 ,"Gastric ulcer, unspecified as...",Diseases of the digestive system,145,8,1.83,0.1392815142,0.76,3.81
