disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,122,14,6.49,0.00000031262584,3.3,11.91
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,104,12,6.41,0.0000022037135,3.09,12.26
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,115,12,5.71,0.0000064255661,2.76,10.88
564 ,"Functional digestive disorders,...",Diseases of the digestive system,265,23,5.13,0.0000000075823427,3.02,8.39
300.9 ,Unspecified nonpsychotic mental...,Mental disorders,104,10,5.12,0.0000809013,2.3,10.24
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,155,13,4.5,0.0000286543,2.25,8.32
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,157,13,4.44,0.0000328537,2.22,8.2
715.90 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,422,30,4.36,0.0000000029883234,2.72,6.83
533.9 ,"Peptic ulcer, site unspecified,...",Diseases of the digestive system,110,9,4.24,0.0006297561,1.83,8.7
715.36 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,129,10,4.02,0.0004820061,1.82,7.98
721.3 ,Lumbosacral spondylosis without...,Diseases of the musculoskeletal...,247,18,4.01,0.000005364807,2.23,6.85
463 ,Acute tonsillitis,Diseases of the respiratory system,212,15,3.78,0.0000505742,1.99,6.72
729.4 ,"Fasciitis, unspecified",Diseases of the musculoskeletal...,123,9,3.74,0.0014078579,1.62,7.65
466.1 ,Acute bronchiolitis,Diseases of the respiratory system,99,7,3.55,0.0058084898,1.35,7.88
686.9 ,Unspecified local infection of...,Diseases of the skin and subcutaneous...,236,15,3.35,0.000171625,1.77,5.94
274.0 ,"Gouty arthropathy, unspecified","Endocrine, nutritional and metabolic...",255,16,3.33,0.0001187034,1.79,5.82
428 ,Heart failure,Diseases of the circulatory system,137,9,3.32,0.0029694159,1.44,6.77
729.1 ,"Myalgia and myositis, unspecified",Diseases of the musculoskeletal...,281,17,3.22,0.0001117488,1.77,5.55
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",142,9,3.19,0.0037794818,1.39,6.5
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,109,7,3.19,0.0097228383,1.22,7.07
401 ,Essential hypertension,Diseases of the circulatory system,250,15,3.14,0.0003234268,1.66,5.56
536.9 ,Unspecified functional disorder...,Diseases of the digestive system,814,40,3.09,0.00000021924173,2.02,4.69
724.5 ,"Backache, unspecified",Diseases of the musculoskeletal...,330,19,3.09,0.0000820791,1.75,5.21
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,823,40,3.05,0.00000026803965,1.99,4.63
698.2 ,Prurigo,Diseases of the skin and subcutaneous...,168,10,3,0.0036054036,1.37,5.91
185 ,Malignant neoplasm of prostate,Neoplasms,116,7,2.98,0.0134289048,1.14,6.59
414.0 ,Coronary atherosclerosis,Diseases of the circulatory system,310,17,2.88,0.0003662026,1.58,4.96
729.2 ,"Neuralgia, neuritis, and radiculitis,...",Diseases of the musculoskeletal...,195,11,2.85,0.003459412,1.35,5.45
848.9 ,Unspecified site of sprain and...,Injury and poisoning,142,8,2.79,0.0124178956,1.15,5.87
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,239,13,2.77,0.0020518337,1.4,5.08
332.0 ,Paralysis agitans,Diseases of the nervous system,108,6,2.71,0.030942474,0.95,6.32
600 ,Hyperplasia of prostate,Diseases of the genitourinary...,1264,51,2.69,0.00000098758151,1.78,4.04
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,128,7,2.68,0.0219901801,1.03,5.9
372.00 ,"Acute conjunctivitis, unspecified",Diseases of the nervous system,228,12,2.66,0.0040117986,1.3,4.96
715.16 ,"Osteoarthrosis, localized, primary,...",Diseases of the musculoskeletal...,110,6,2.66,0.0334465693,0.93,6.19
873.0 ,"Open wound of scalp, without mention...",Injury and poisoning,159,8,2.46,0.0231039574,1.02,5.18
491 ,Chronic bronchitis,Diseases of the respiratory system,223,11,2.46,0.0093970335,1.17,4.69
465.0 ,Acute laryngopharyngitis,Diseases of the respiratory system,246,12,2.44,0.0109414459,1.2,4.55
491.9 ,Unspecified chronic bronchitis,Diseases of the respiratory system,529,24,2.44,0.0004244548,1.46,3.93
780.52 ,"Insomnia, unspecified","Comorbidities, signs, and ill-defined...",385,18,2.42,0.0017463804,1.36,4.11
782.3 ,Edema,"Comorbidities, signs, and ill-defined...",434,20,2.42,0.0014979721,1.39,4.02
599.7 ,Hematuria,Diseases of the genitourinary...,205,10,2.41,0.0141177086,1.1,4.73
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,122,6,2.38,0.0512299256,0.83,5.52
490 ,"Bronchitis, not specified as acute...",Diseases of the respiratory system,321,15,2.37,0.0047139386,1.26,4.19
724.2 ,Lumbago,Diseases of the musculoskeletal...,450,20,2.32,0.0019406457,1.33,3.85
427.9 ,"Cardiac dysrhythmia, unspecified",Diseases of the circulatory system,330,15,2.3,0.0058042345,1.22,4.06
733.00 ,"Osteoporosis, unspecified",Diseases of the musculoskeletal...,238,11,2.29,0.0192036986,1.09,4.36
780.50 ,"Sleep disturbance, unspecified","Comorbidities, signs, and ill-defined...",105,5,2.28,0.0806854174,0.71,5.68
465.9 ,Acute upper respiratory infections...,Diseases of the respiratory system,2019,65,2.25,0.0000541626,1.49,3.45
719.40 ,"Pain in joint, site unspecified",Diseases of the musculoskeletal...,174,8,2.23,0.0562194064,0.92,4.68
413.9 ,Other and unspecified angina pectoris,Diseases of the circulatory system,157,7,2.15,0.0853443744,0.83,4.71
427 ,Cardiac dysrhythmias,Diseases of the circulatory system,111,5,2.15,0.0968166863,0.67,5.34
564.0 ,Constipation,Diseases of the digestive system,1528,52,2.12,0.0001855524,1.41,3.18
461.9 ,"Acute sinusitis, unspecified",Diseases of the respiratory system,113,5,2.11,0.1025349969,0.66,5.24
455.6 ,Unspecified hemorrhoids without...,Diseases of the circulatory system,114,5,2.09,0.1054566746,0.65,5.19
564.9 ,Unspecified functional disorder...,Diseases of the digestive system,465,19,2.09,0.0069703818,1.19,3.5
401.1 ,Benign essential hypertension,Diseases of the circulatory system,237,10,2.06,0.0391453601,0.94,4.02
784.0 ,Headache,"Comorbidities, signs, and ill-defined...",420,17,2.04,0.0131545953,1.13,3.5
533.90 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,425,17,2.02,0.0139548346,1.11,3.45
437.9 ,Unspecified cerebrovascular disease,Diseases of the circulatory system,192,8,2.01,0.0724842138,0.83,4.2
493 ,Asthma,Diseases of the respiratory system,122,5,1.94,0.1941072091,0.61,4.82
535.50 ,"Unspecified gastritis and gastroduodenitis,...",Diseases of the digestive system,330,13,1.94,0.032415566,0.98,3.53
682.9 ,Cellulitis and abscess of unspecified...,Diseases of the skin and subcutaneous...,276,11,1.94,0.0526272158,0.93,3.69
250.0 ,Diabetes Mellitus w/m of complication,"Endocrine, nutritional and metabolic...",98,4,1.93,0.1688003424,0.5,5.25
290 ,Senile and presenile organic psychotic...,Mental disorders,99,4,1.9,0.1731231744,0.5,5.19
496 ,"Chronic airway obstruction, not...",Diseases of the respiratory system,944,33,1.89,0.0041129124,1.2,2.91
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,126,5,1.88,0.201860583,0.59,4.65
789.0 ,Abdominal pain,"Comorbidities, signs, and ill-defined...",693,25,1.87,0.0108856928,1.13,2.99
274.9 ,"Gout, unspecified","Endocrine, nutritional and metabolic...",260,10,1.86,0.0774287519,0.85,3.63
374.05 ,Trichiasis of eyelid without entropion,Diseases of the nervous system,127,5,1.86,0.2039666988,0.58,4.61
535.00 ,"Acute gastritis, without mention...",Diseases of the digestive system,342,13,1.86,0.0520460673,0.94,3.39
110.4 ,Dermatophytosis of foot,Infectious and parasitic diseases,180,7,1.85,0.1173097342,0.72,4.05
788.1 ,Dysuria,"Comorbidities, signs, and ill-defined...",103,4,1.83,0.2892343281,0.48,4.97
402 ,Hypertensive heart disease,Diseases of the circulatory system,210,8,1.82,0.1399081311,0.75,3.8
133.0 ,Scabies,Infectious and parasitic diseases,106,4,1.77,0.2963515856,0.46,4.82
780.7 ,Malaise and fatigue,"Comorbidities, signs, and ill-defined...",332,12,1.75,0.0787004397,0.86,3.25
386.00 ,"Minihre's disease, unspecified",Diseases of the nervous system,107,4,1.75,0.2988838139,0.46,4.77
708.9 ,"Urticaria, unspecified",Diseases of the skin and subcutaneous...,162,6,1.75,0.1711909781,0.62,4.04
372.10 ,"Chronic conjunctivitis, unspecified",Diseases of the nervous system,453,16,1.74,0.0610851428,0.94,3.01
428.9 ,"Heart failure, unspecified",Diseases of the circulatory system,248,9,1.74,0.1180117022,0.76,3.49
698.9 ,Unspecified pruritic disorder,Diseases of the skin and subcutaneous...,221,8,1.72,0.1526524587,0.71,3.6
465.8 ,Acute upper respiratory infections...,Diseases of the respiratory system,194,7,1.71,0.201760545,0.66,3.73
414.9 ,"Chronic ischemic heart disease,...",Diseases of the circulatory system,493,17,1.7,0.0518477653,0.94,2.91
366.10 ,"Senile cataract, unspecified",Diseases of the nervous system,343,12,1.69,0.1216006014,0.83,3.13
491.0 ,Simple chronic bronchitis,Diseases of the respiratory system,112,4,1.67,0.312648962,0.44,4.54
300.00 ,"Anxiety state, unspecified",Mental disorders,170,6,1.66,0.2759676297,0.59,3.83
788.2 ,Retention of urine,"Comorbidities, signs, and ill-defined...",291,10,1.64,0.1455853639,0.75,3.2
462 ,Acute pharyngitis,Diseases of the respiratory system,262,9,1.63,0.1870087502,0.72,3.28
599.0 ,"Urinary tract infection, site...",Diseases of the genitourinary...,640,21,1.63,0.058141404,0.95,2.68
780.4 ,Dizziness and giddiness,"Comorbidities, signs, and ill-defined...",956,30,1.61,0.0352869847,1.01,2.51
466.0 ,Acute bronchitis,Diseases of the respiratory system,1078,33,1.59,0.0334959722,1.01,2.44
460 ,Acute nasopharyngitis [common...,Diseases of the respiratory system,728,23,1.58,0.0727398115,0.94,2.55
436 ,"Acute, but ill-defined, cerebrovascular...",Diseases of the circulatory system,241,8,1.57,0.2525263632,0.65,3.27
428.0 ,"Congestive heart failure, unspecified",Diseases of the circulatory system,432,14,1.56,0.1222783152,0.81,2.79
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,215,7,1.53,0.2391742685,0.59,3.33
372.30 ,"Conjunctivitis, unspecified",Diseases of the nervous system,319,10,1.48,0.2338463187,0.68,2.89
785.1 ,Palpitations,"Comorbidities, signs, and ill-defined...",127,4,1.46,0.362925612,0.38,3.96
787.0 ,Nausea and vomiting,"Comorbidities, signs, and ill-defined...",159,5,1.46,0.4004069445,0.46,3.61
564.8 ,Other specified function disorder...,Diseases of the digestive system,128,4,1.45,0.3666539571,0.38,3.92
402.90 ,Unspecified hypertensive heart...,Diseases of the circulatory system,500,15,1.44,0.1971102517,0.77,2.52
401.9 ,Unspecified essential hypertension,Diseases of the circulatory system,1178,33,1.41,0.1097553962,0.9,2.17
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,438,13,1.41,0.233301043,0.72,2.56
891.0 ,"Open wound of knee, leg [except...",Injury and poisoning,166,5,1.4,0.415309283,0.44,3.44
250.00 ,Diabetes mellitus without mention...,"Endocrine, nutritional and metabolic...",301,9,1.4,0.3096309632,0.62,2.82
724.3 ,Sciatica,Diseases of the musculoskeletal...,134,4,1.38,0.5403689555,0.36,3.73
873.40 ,"Open wound of face, unspecified...",Injury and poisoning,101,3,1.37,0.4879093307,0.27,4.24
477.9 ,"Allergic rhinitis, cause unspecified",Diseases of the respiratory system,176,5,1.31,0.5942048122,0.41,3.23
493.20 ,"Chronic obstructive asthma, unspecified",Diseases of the respiratory system,142,4,1.3,0.5551838713,0.34,3.51
884.0 ,Multiple and unspecified open...,Injury and poisoning,108,3,1.28,0.5145229023,0.25,3.94
492.8 ,Other emphysema,Diseases of the respiratory system,108,3,1.28,0.5145229023,0.25,3.94
531.90 ,"Gastric ulcer, unspecified as...",Diseases of the digestive system,145,4,1.27,0.5614857686,0.33,3.43
786.09 ,Other respiratory abnormalities,"Comorbidities, signs, and ill-defined...",109,3,1.26,0.5184410943,0.25,3.9
536 ,Disorders of function of stomach,Diseases of the digestive system,109,3,1.26,0.5184410943,0.25,3.9
787.3 ,"Flatulence, eructation, and gas...","Comorbidities, signs, and ill-defined...",190,5,1.21,0.6113048063,0.38,2.97
402.10 ,Benign hypertensive heart disease...,Diseases of the circulatory system,155,4,1.18,0.5848344772,0.31,3.19
491.21 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,159,4,1.15,0.7794435935,0.3,3.1
780.6 ,Fever,"Comorbidities, signs, and ill-defined...",487,12,1.14,0.6258331893,0.56,2.1
578.9 ,Hemorrhage of gastrointestinal...,Diseases of the digestive system,246,6,1.12,0.8215250637,0.4,2.56
686.8 ,Other specified local infections...,Diseases of the skin and subcutaneous...,123,3,1.11,0.752284225,0.22,3.43
558.9 ,Other and unspecified noninfectious...,Diseases of the digestive system,627,15,1.1,0.6634306558,0.59,1.93
434.9 ,"Cerebral artery occlusion, unspecified",Diseases of the circulatory system,296,7,1.08,0.8366656593,0.42,2.34
290.0 ,"Senile dementia, uncomplicated",Mental disorders,315,7,1.01,1,0.39,2.19
707.0 ,Decubitus ulcer,Diseases of the skin and subcutaneous...,188,4,0.96,1,0.25,2.59
727.00 ,"Synovitis and tenosynovitis, unspecified",Diseases of the musculoskeletal...,142,3,0.96,1,0.19,2.94
427.31 ,Atrial fibrillation,Diseases of the circulatory system,146,3,0.93,1,0.19,2.85
716.90 ,"Arthropathy, unspecified, site...",Diseases of the musculoskeletal...,195,4,0.93,1,0.25,2.49
786.50 ,"Chest pain, unspecified","Comorbidities, signs, and ill-defined...",148,3,0.92,1,0.18,2.81
487.1 ,Influenza with other respiratory...,Diseases of the respiratory system,293,6,0.92,1,0.33,2.11
438 ,Late effects of cerebrovascular...,Diseases of the circulatory system,395,8,0.91,1,0.38,1.89
595.0 ,Acute cystitis,Diseases of the genitourinary...,149,3,0.91,1,0.18,2.79
380.4 ,Impacted cerumen,Diseases of the nervous system,151,3,0.9,1,0.18,2.75
491.20 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,216,4,0.83,1,0.22,2.23
585 ,Chronic renal failure,Diseases of the genitourinary...,276,5,0.81,0.8328491891,0.26,1.98
786.2 ,Cough,"Comorbidities, signs, and ill-defined...",290,5,0.77,0.8349829888,0.24,1.88
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,682,12,0.77,0.4810101804,0.38,1.42
493.90 ,"Asthma, unspecified type, unspecified",Diseases of the respiratory system,294,5,0.76,0.6834948576,0.24,1.85
464.10 ,Acute tracheitis without mention...,Diseases of the respiratory system,239,4,0.75,0.8195842414,0.2,2
780.2 ,Syncope and collapse,"Comorbidities, signs, and ill-defined...",125,2,0.72,1,0.08,2.71
894.0 ,Multiple and unspecified open...,Injury and poisoning,189,3,0.71,0.7993416012,0.14,2.16
285.9 ,"Anemia, unspecified",Diseases of the blood and blood-forming...,253,4,0.7,0.659716264,0.19,1.88
595.9 ,"Cystitis, unspecified",Diseases of the genitourinary...,139,2,0.64,0.7703458301,0.08,2.42
571.40 ,"Chronic hepatitis, unspecified",Diseases of the digestive system,146,2,0.61,0.7720829541,0.07,2.3
518.81 ,Acute respiratory failure,Diseases of the respiratory system,158,2,0.56,0.5847743458,0.07,2.11
464.0 ,Acute laryngitis,Diseases of the respiratory system,168,2,0.53,0.5880441925,0.06,1.98
038.9 ,Unspecified septicemia,Infectious and parasitic diseases,186,2,0.47,0.4407498699,0.06,1.78
434.0 ,Cerebral thrombosis,Diseases of the circulatory system,97,1,0.46,0.7251227255,0.01,2.67
494 ,Bronchiectasis,Diseases of the respiratory system,106,1,0.42,0.7312302321,0.01,2.43
780.0 ,Alteration of consciousness,"Comorbidities, signs, and ill-defined...",118,0,0.36,0.1147011533,,1.4
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",122,1,0.36,0.5248803939,0.01,2.1
582.9 ,Chronic glomerulonephritis with...,Diseases of the genitourinary...,123,0,0.35,0.1153168352,,1.34
