disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
537.9 ,Unspecified disorder of stomach...,Diseases of the digestive system,2499,103,28.63,2.69045e-107,23.19,35.04
786.01 ,Hyperventilation,"Comorbidities, signs, and ill-defined...",2947,111,26.14,2.77675e-111,21.34,31.72
300.09 ,Other anxiety states,Mental disorders,3503,99,19.33,2.2277e-87,15.6,23.69
786.09 ,Other respiratory abnormalities,"Comorbidities, signs, and ill-defined...",7569,183,16.97,4.00659e-149,14.5,19.75
786.59 ,Other chest pain,"Comorbidities, signs, and ill-defined...",11289,213,13.3,4.55431e-152,11.5,15.31
726.4 ,Enthesopathy of wrist and carpus,Diseases of the musculoskeletal...,2375,47,13.17,2.385902e-35,9.62,17.62
786.51 ,Precordial pain,"Comorbidities, signs, and ill-defined...",4644,87,12.62,3.093269e-62,10.05,15.66
786.0 ,Dyspnea and respiratory abnormalities,"Comorbidities, signs, and ill-defined...",4006,71,11.86,1.837015e-49,9.22,15.05
303.90 ,Other and unspecified alcohol...,Mental disorders,2310,40,11.46,3.653811e-28,8.15,15.7
464.21 ,Acute laryngotracheitis with obstruction,Diseases of the respiratory system,4875,81,11.14,3.892448e-54,8.8,13.92
785.1 ,Palpitations,"Comorbidities, signs, and ill-defined...",11917,185,10.78,1.67889e-117,9.22,12.53
496 ,"Chronic airway obstruction, not...",Diseases of the respiratory system,4533,73,10.76,5.076307e-48,8.4,13.61
413.9 ,Other and unspecified angina pectoris,Diseases of the circulatory system,4245,68,10.69,1.091556e-44,8.26,13.62
719.49 ,"Pain in joint, multiple sites",Diseases of the musculoskeletal...,5015,78,10.41,3.898606e-50,8.19,13.06
493.00 ,"Extrinsic asthma, unspecified",Diseases of the respiratory system,5488,84,10.26,2.362476e-53,8.14,12.77
427.0 ,Paroxysmal supraventricular tachycardia,Diseases of the circulatory system,1972,30,10.01,5.753328e-20,6.72,14.37
784.1 ,Throat pain,"Comorbidities, signs, and ill-defined...",21586,297,9.92,1.68363e-175,8.76,11.2
924.2 ,"Contusion of ankle and foot, excluding...",Injury and poisoning,2853,42,9.72,8.696184e-27,6.98,13.21
300.00 ,"Anxiety state, unspecified",Mental disorders,31635,400,9.45,3.25335e-225,8.47,10.51
427.89 ,Other specified cardiac dysrhythmias,Diseases of the circulatory system,2303,33,9.43,4.961878e-21,6.46,13.32
493.91 ,"Asthma, unspecified type, with...",Diseases of the respiratory system,2816,39,9.13,4.724587e-24,6.46,12.54
487.8 ,Influenza with other manifestations,Diseases of the respiratory system,25391,313,8.91,9.49194e-172,7.89,10.04
977.9 ,Poisoning by unspecified drug...,Injury and poisoning,2860,38,8.75,7.325754e-23,6.17,12.07
427.9 ,"Cardiac dysrhythmia, unspecified",Diseases of the circulatory system,14446,182,8.7,1.08209e-100,7.44,10.12
786.50 ,"Chest pain, unspecified","Comorbidities, signs, and ill-defined...",45967,510,8.61,1.50735e-264,7.8,9.49
786.9 ,Other symptoms involving respiratory...,"Comorbidities, signs, and ill-defined...",2840,37,8.57,5.098994e-22,6.01,11.88
300.9 ,Unspecified nonpsychotic mental...,Mental disorders,17786,218,8.56,2.10705e-118,7.42,9.85
780.3 ,Convulsions,"Comorbidities, signs, and ill-defined...",2256,28,8.14,1.630034e-16,5.39,11.83
477.8 ,Allergic rhinitis due to other...,Diseases of the respiratory system,9445,112,7.99,1.339315e-59,6.54,9.66
493.10 ,"Intrinsic asthma, unspecified",Diseases of the respiratory system,2072,25,7.9,0.00000000000001229637,5.09,11.73
780.50 ,"Sleep disturbance, unspecified","Comorbidities, signs, and ill-defined...",9613,109,7.62,3.578207e-56,6.23,9.25
414.9 ,"Chronic ischemic heart disease,...",Diseases of the circulatory system,5386,61,7.5,5.055328e-32,5.71,9.68
493.90 ,"Asthma, unspecified type, unspecified",Diseases of the respiratory system,32030,326,7.35,3.57797e-155,6.53,8.26
787.3 ,"Flatulence, eructation, and gas...","Comorbidities, signs, and ill-defined...",28348,288,7.24,1.92165e-136,6.38,8.19
137.0 ,Late effects of respiratory or...,Infectious and parasitic diseases,2104,23,7.15,0.000000000001011257,4.51,10.77
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,71375,624,7.03,1.63084e-271,6.42,7.69
424.0 ,Mitral valve disorders,Diseases of the circulatory system,13844,141,6.91,1.110357e-66,5.78,8.19
531.30 ,Acute gastric ulcer without mention...,Diseases of the digestive system,3756,39,6.82,9.374859e-20,4.83,9.36
845 ,Sprains and strains of ankle and...,Injury and poisoning,5622,58,6.81,1.741543e-28,5.15,8.85
531.70 ,Chronic gastric ulcer without...,Diseases of the digestive system,3580,37,6.78,9.331496e-19,4.76,9.39
780.52 ,"Insomnia, unspecified","Comorbidities, signs, and ill-defined...",28198,269,6.74,6.24892e-121,5.92,7.65
494 ,Bronchiectasis,Diseases of the respiratory system,2540,26,6.69,0.0000000000001528908,4.35,9.85
904.9 ,Injury to blood vessels of unspecified...,Injury and poisoning,2670,27,6.61,0.00000000000006990542,4.34,9.66
011.90 ,"Pulmonary tuberculosis, unspecified,...",Infectious and parasitic diseases,2974,30,6.6,0.000000000000003154568,4.44,9.47
493.9 ,"Asthma, unspecified",Diseases of the respiratory system,7423,68,6.06,3.757013e-30,4.69,7.72
300.02 ,Generalized anxiety disorder,Mental disorders,4987,46,6.06,5.242158e-21,4.42,8.12
276.9 ,Electrolyte and fluid disorders...,"Endocrine, nutritional and metabolic...",2815,26,6.03,0.00000000000149317,3.93,8.88
427 ,Cardiac dysrhythmias,Diseases of the circulatory system,3171,29,5.98,0.0000000000001012593,3.99,8.62
780.59 ,Other sleep disturbances,"Comorbidities, signs, and ill-defined...",2635,24,5.94,0.00000000001402727,3.79,8.88
455.9 ,Residual hemorrhoidal skin tags,Diseases of the circulatory system,2028,18,5.78,0.0000000069835839,3.41,9.18
512.8 ,Other pneumothorax and air leak,Diseases of the respiratory system,2652,23,5.65,0.00000000009501102,3.57,8.52
296.90 ,Unspecified episodic mood disorder,Mental disorders,1887,16,5.52,0.0000000865762,3.14,9
698.8 ,Other specified pruritic conditions,Diseases of the skin and subcutaneous...,7871,65,5.45,1.883577e-26,4.19,6.98
789.9 ,Other symptoms involving abdomen...,"Comorbidities, signs, and ill-defined...",2168,18,5.4,0.000000019043287,3.19,8.58
491.0 ,Simple chronic bronchitis,Diseases of the respiratory system,5614,46,5.38,4.876905e-19,3.92,7.2
300.4 ,Dysthymic disorder,Mental disorders,17149,134,5.26,1.743524e-50,4.39,6.27
571.3 ,"Alcoholic liver damage, unspecified",Diseases of the digestive system,2100,17,5.26,0.000000066614745,3.06,8.47
692.8 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,3602,29,5.25,0.000000000002186796,3.51,7.58
386.00 ,"Minihre's disease, unspecified",Diseases of the nervous system,4507,36,5.22,0.000000000000006589737,3.65,7.26
490 ,"Bronchitis, not specified as acute...",Diseases of the respiratory system,34844,260,5.22,1.161456e-93,4.58,5.94
242.90 ,Thyrotoxicosis without mention...,"Endocrine, nutritional and metabolic...",5773,45,5.11,7.330635e-18,3.71,6.87
532.30 ,Acute duodenal ulcer without mention...,Diseases of the digestive system,3061,24,5.11,0.0000000002773227,3.26,7.63
493 ,Asthma,Diseases of the respiratory system,8591,65,4.99,1.936128e-24,3.83,6.38
307.42 ,Persistent disorder of initiating...,Mental disorders,3550,27,4.96,0.00000000004305105,3.26,7.24
786.3 ,Hemoptysis,"Comorbidities, signs, and ill-defined...",4914,37,4.92,0.00000000000001650268,3.45,6.81
530.1 ,Esophagitis,Diseases of the digestive system,19615,143,4.92,2.442182e-50,4.12,5.82
780.2 ,Syncope and collapse,"Comorbidities, signs, and ill-defined...",6139,46,4.91,1.380191e-17,3.58,6.58
307.40 ,"Nonorganic sleep disorder, unspecified",Mental disorders,2127,16,4.89,0.00000041904231,2.78,7.97
715.36 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,5272,39,4.84,0.000000000000005712166,3.43,6.64
786.2 ,Cough,"Comorbidities, signs, and ill-defined...",88094,554,4.83,4.24342e-173,4.4,5.31
429.9 ,"Heart disease, unspecified",Diseases of the circulatory system,2972,22,4.82,0.0000000041928062,3.01,7.32
250.90 ,"Diabetes with unspecified complication,...","Endocrine, nutritional and metabolic...",2598,19,4.75,0.000000055726991,2.85,7.45
729.5 ,Pain in limb,Diseases of the musculoskeletal...,10660,76,4.71,9.347878e-27,3.7,5.92
464.20 ,Acute laryngotracheitis without...,Diseases of the respiratory system,75694,469,4.62,2.63129e-142,4.17,5.11
306.9 ,Unspecified psychophysiological...,Mental disorders,7827,55,4.61,1.668656e-19,3.46,6.03
729.81 ,Swelling of limb,Diseases of the musculoskeletal...,3259,23,4.59,0.000000004541211,2.9,6.92
782.3 ,Edema,"Comorbidities, signs, and ill-defined...",4841,34,4.58,0.0000000000012335,3.16,6.43
401.1 ,Benign essential hypertension,Diseases of the circulatory system,3562,25,4.57,0.0000000011078302,2.95,6.77
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,19995,134,4.5,2.380668e-43,3.75,5.36
353.2 ,"Cervical root lesions, not elsewhere...",Diseases of the nervous system,2755,19,4.48,0.00000013575704,2.69,7.03
873.9 ,Other and unspecified open wound...,Injury and poisoning,2027,14,4.48,0.0000056620418,2.44,7.55
786.5 ,Chest pain,"Comorbidities, signs, and ill-defined...",23710,156,4.45,2.356995e-49,3.76,5.23
295.34 ,"Paranoid type schizophrenia, chronic...",Mental disorders,2203,15,4.42,0.0000031584338,2.47,7.32
296.30 ,"Major depressive affective disorder,...",Mental disorders,2063,14,4.4,0.0000068877769,2.4,7.42
295.90 ,"Unspecified schizophrenia, unspecified",Mental disorders,3743,25,4.35,0.0000000029424784,2.8,6.44
009.3 ,Diarrhea of presumed infectious...,Infectious and parasitic diseases,13266,87,4.34,6.042631e-28,3.46,5.38
787.0 ,Nausea and vomiting,"Comorbidities, signs, and ill-defined...",37074,232,4.32,2.107356e-69,3.76,4.95
530.2 ,Ulcer of esophagus,Diseases of the digestive system,4237,28,4.3,0.0000000004334936,2.85,6.24
555.1 ,Regional enteritis of large intestine,Diseases of the digestive system,3354,22,4.26,0.000000034579933,2.66,6.48
242.00 ,Toxic diffuse goiter without mention...,"Endocrine, nutritional and metabolic...",2303,15,4.23,0.000005338498,2.36,7
311 ,"Depressive disorder, not elsewhere...",Mental disorders,3999,26,4.23,0.000000002481487,2.76,6.22
720.1 ,Spinal enthesopathy,Diseases of the musculoskeletal...,2001,13,4.21,0.0000226352,2.24,7.23
402.90 ,Unspecified hypertensive heart...,Diseases of the circulatory system,4808,31,4.2,0.00000000009417949,2.85,5.98
401.9 ,Unspecified essential hypertension,Diseases of the circulatory system,17458,108,4.12,2.911078e-32,3.36,5
389.10 ,"Sensorineural hearing loss, unspecified",Diseases of the nervous system,3158,20,4.11,0.00000024457842,2.5,6.38
300.0 ,Anxiety states,Mental disorders,14492,90,4.11,3.183896e-27,3.29,5.08
491.9 ,Unspecified chronic bronchitis,Diseases of the respiratory system,20726,127,4.1,2.495769e-37,3.4,4.9
274.89 ,Gout with other specified manifestations,"Endocrine, nutritional and metabolic...",2387,15,4.08,0.000008115776,2.27,6.75
295.32 ,"Paranoid type schizophrenia, chronic",Mental disorders,2253,14,4.03,0.0000181108,2.2,6.79
585 ,Chronic renal failure,Diseases of the genitourinary...,3388,21,4.03,0.00000017565676,2.48,6.18
573.8 ,Other specified disorders of liver,Diseases of the digestive system,2595,16,4,0.0000052048312,2.28,6.52
780.4 ,Dizziness and giddiness,"Comorbidities, signs, and ill-defined...",91992,488,3.95,3.49077e-123,3.57,4.35
386.9 ,Unspecified vertiginous syndromes...,Diseases of the nervous system,6138,37,3.93,0.00000000001027052,2.76,5.44
724.4 ,Thoracic or lumbosacral neuritis...,Diseases of the musculoskeletal...,3971,24,3.93,0.000000038393083,2.51,5.87
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",9368,56,3.92,8.528931e-17,2.95,5.11
781.9 ,Other symptoms involving nervous...,"Comorbidities, signs, and ill-defined...",3967,23,3.77,0.00000015009337,2.38,5.67
461.8 ,Other acute sinusitis,Diseases of the respiratory system,20548,116,3.76,4.225034e-31,3.09,4.53
533.40 ,Chronic or unspecified peptic...,Diseases of the digestive system,4162,24,3.75,0.000000089875161,2.39,5.59
719.44 ,"Pain in joint, hand",Diseases of the musculoskeletal...,2428,14,3.74,0.000040369,2.04,6.29
386.2 ,Vertigo of central origin,Diseases of the nervous system,2265,13,3.72,0.0000784202,1.97,6.38
723.3 ,Cervicobrachial syndrome (diffuse),Diseases of the musculoskeletal...,2262,13,3.72,0.000077404,1.98,6.39
728.85 ,Spasm of muscle,Diseases of the musculoskeletal...,3862,22,3.7,0.00000036968783,2.31,5.62
722.1 ,Displacement of thoracic or lumbar...,Diseases of the musculoskeletal...,3185,18,3.67,0.0000045387938,2.17,5.81
298.9 ,Unspecified psychosis,Mental disorders,3030,17,3.64,0.0000090436615,2.11,5.84
306.8 ,Other specified psychophysiological...,Mental disorders,1971,11,3.61,0.0003415296,1.8,6.49
726.19 ,Other specified disorders of bursae...,Diseases of the musculoskeletal...,2524,14,3.59,0.0000607123,1.96,6.05
533.90 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,57333,292,3.56,4.025664e-68,3.14,4.02
473.8 ,Other chronic sinusitis,Diseases of the respiratory system,2376,13,3.54,0.0001251015,1.88,6.08
531.90 ,"Gastric ulcer, unspecified as...",Diseases of the digestive system,12167,65,3.51,6.525034e-17,2.7,4.49
386 ,Vertiginous syndromes and other...,Diseases of the nervous system,3145,17,3.5,0.0000144635,2.04,5.63
847 ,Sprains and strains of other and...,Injury and poisoning,2036,11,3.5,0.0004462984,1.74,6.28
532.9 ,"Duodenal ulcer, unspecified as...",Diseases of the digestive system,2975,16,3.49,0.0000270411,1.99,5.68
788.1 ,Dysuria,"Comorbidities, signs, and ill-defined...",3164,17,3.48,0.0000155953,2.02,5.6
431 ,Intracerebral hemorrhage,Diseases of the circulatory system,2240,12,3.47,0.0002704712,1.79,6.08
780.6 ,Fever,"Comorbidities, signs, and ill-defined...",114710,529,3.44,7.54318e-111,3.13,3.79
370.49 ,Other keratoconjunctivitis,Diseases of the nervous system,5331,28,3.41,0.000000054566871,2.26,4.95
466.1 ,Acute bronchiolitis,Diseases of the respiratory system,64834,315,3.41,5.043964e-69,3.02,3.84
825.0 ,"Fracture of calcaneus, closed",Injury and poisoning,1896,10,3.41,0.0009533827,1.63,6.3
560.9 ,Unspecified intestinal obstruction,Diseases of the digestive system,2856,15,3.4,0.000061725,1.9,5.63
491.8 ,Other chronic bronchitis,Diseases of the respiratory system,2496,13,3.37,0.0002007812,1.79,5.79
533.00 ,Acute peptic ulcer of unspecified...,Diseases of the digestive system,5785,30,3.37,0.000000024588176,2.27,4.83
578.9 ,Hemorrhage of gastrointestinal...,Diseases of the digestive system,11192,57,3.33,0.00000000000003607093,2.52,4.34
008.5 ,"Bacterial enteritis, unspecified",Infectious and parasitic diseases,4896,25,3.32,0.00000045394901,2.14,4.91
573.3 ,"Hepatitis, unspecified",Diseases of the digestive system,19917,100,3.32,2.582131e-23,2.69,4.06
533.30 ,Acute peptic ulcer of unspecified...,Diseases of the digestive system,6113,31,3.3,0.000000023826889,2.23,4.7
296.20 ,"Major depressive affective disorder,...",Mental disorders,2956,15,3.29,0.0000898221,1.83,5.44
386.10 ,"Peripheral vertigo, unspecified",Diseases of the nervous system,3764,19,3.27,0.000012023,1.96,5.13
780.9 ,Other general symptoms,"Comorbidities, signs, and ill-defined...",11394,57,3.27,0.00000000000007408383,2.47,4.26
702.8 ,Other specified dermatoses,Diseases of the skin and subcutaneous...,4992,25,3.25,0.00000064155633,2.1,4.82
721.0 ,Cervical spondylosis without myelopathy,Diseases of the musculoskeletal...,6202,31,3.25,0.000000032734841,2.2,4.63
719.46 ,"Pain in joint, lower leg",Diseases of the musculoskeletal...,7131,35,3.19,0.0000000069373402,2.22,4.46
532.70 ,Chronic duodenal ulcer without...,Diseases of the digestive system,7379,36,3.18,0.0000000049609266,2.22,4.41
345.90 ,"Epilepsy, unspecified, without...",Diseases of the nervous system,5522,27,3.18,0.00000036953678,2.09,4.64
788.4 ,Frequency of urination and polyuria,"Comorbidities, signs, and ill-defined...",9270,45,3.17,0.00000000007589214,2.3,4.25
875.0 ,"Open wound of chest (wall), without...",Injury and poisoning,2075,10,3.12,0.0018423107,1.49,5.75
573.9 ,Unspecified disorder of liver,Diseases of the digestive system,7929,38,3.12,0.0000000030272708,2.2,4.3
009.1 ,"Colitis, enteritis, and gastroenteritis...",Infectious and parasitic diseases,22437,104,3.07,1.077366e-21,2.5,3.73
477.9 ,"Allergic rhinitis, cause unspecified",Diseases of the respiratory system,155451,625,3.06,3.11849e-107,2.79,3.35
285.9 ,"Anemia, unspecified",Diseases of the blood and blood-forming...,12825,60,3.06,0.0000000000002688975,2.33,3.96
564.0 ,Constipation,Diseases of the digestive system,36275,165,3.06,8.051e-33,2.59,3.58
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,46378,208,3.05,2.345268e-40,2.63,3.51
728.9 ,"Unspecified disorder of muscle,...",Diseases of the musculoskeletal...,17959,83,3.04,1.585929e-17,2.41,3.79
726.8 ,Other peripheral enthesopathies,Diseases of the musculoskeletal...,2136,10,3.03,0.0022657721,1.45,5.59
