disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
532 ,Duodenal ulcer,Diseases of the digestive system,6682,1484,8.55,< 0.0001,8.05,9.07
719 ,Other and unspecified disorders...,Diseases of the musculoskeletal...,2611,493,6.71,9.64594e-210,6.07,7.41
597 ,"Urethritis, not sexually transmitted,...",Diseases of the genitourinary...,2241,411,6.45,3.35824e-170,5.78,7.19
558 ,Other and unspecified noninfectious...,Diseases of the digestive system,7656,1301,6.07,< 0.0001,5.71,6.45
531 ,Gastric ulcer,Diseases of the digestive system,10425,1744,6.05,< 0.0001,5.74,6.39
698 ,Pruritus and related conditions,Diseases of the skin and subcutaneous...,4912,841,6.03,< 0.0001,5.58,6.5
530 ,Diseases of esophagus,Diseases of the digestive system,1209,209,5.96,2.106321e-82,5.11,6.93
724 ,Other and unspecified disorders...,Diseases of the musculoskeletal...,8502,1400,5.86,< 0.0001,5.53,6.22
581 ,Nephrotic syndrome,Diseases of the genitourinary...,1204,205,5.85,1.203533e-79,5.01,6.81
346 ,Migraine,Diseases of the nervous system,3604,605,5.83,3.3756e-229,5.33,6.38
564 ,"Functional digestive disorders,...",Diseases of the digestive system,27155,4081,5.82,< 0.0001,5.61,6.04
429 ,Ill-defined descriptions and complications...,Diseases of the circulatory system,1326,221,5.71,6.65313e-84,4.92,6.6
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,25211,3759,5.69,< 0.0001,5.48,5.91
574 ,Cholelithiasis,Diseases of the digestive system,5652,918,5.67,< 0.0001,5.27,6.09
784 ,Symptoms involving head and neck,"Comorbidities, signs, and ill-defined...",3593,578,5.54,1.67649e-209,5.05,6.06
483 ,Pneumonia due to other specified...,Diseases of the respiratory system,1211,195,5.47,1.173452e-71,4.67,6.39
780 ,General symptoms,"Comorbidities, signs, and ill-defined...",3505,551,5.38,6.65814e-195,4.9,5.9
528 ,"Disease of the oral soft tissues,...",Diseases of the digestive system,1752,275,5.32,1.03196e-97,4.66,6.06
789 ,Other symptoms involving abdomen...,"Comorbidities, signs, and ill-defined...",3875,599,5.28,4.68706e-208,4.83,5.77
009 ,Ill-defined intestinal infections,Infectious and parasitic diseases,3974,600,5.14,4.17629e-203,4.7,5.61
357.8 ,Other inflammatory and toxic neuropathy,Diseases of the nervous system,1986,302,5.13,1.46556e-103,4.52,5.81
411 ,Other acute and subacute forms...,Diseases of the circulatory system,2469,367,5.01,1.93141e-122,4.46,5.6
153 ,Malignant colon neoplasm,Neoplasms,1674,249,4.99,1.277727e-83,4.34,5.72
571 ,Chronic liver disease and cirrhosis,Diseases of the digestive system,9705,1389,4.96,< 0.0001,4.67,5.26
536 ,Disorders of function of stomach,Diseases of the digestive system,20712,2828,4.94,< 0.0001,4.73,5.15
588 ,Disorders resulting from impaired...,Diseases of the genitourinary...,1315,189,4.78,1.718788e-61,4.08,5.59
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,60751,6949,4.73,< 0.0001,4.59,4.87
599 ,Other disorders of urethra and...,Diseases of the genitourinary...,6028,833,4.67,4.04373e-255,4.33,5.03
712 ,Crystal arthropathies,Diseases of the musculoskeletal...,2089,293,4.67,8.149555e-92,4.11,5.28
041.8 ,Other specified bacterial infections,Infectious and parasitic diseases,1481,208,4.66,9.360978e-66,4,5.4
722 ,Intervertebral disc disorders,Diseases of the musculoskeletal...,3650,498,4.55,3.28428e-150,4.13,5.01
386 ,Vertiginous syndromes and other...,Diseases of the nervous system,15940,2071,4.53,< 0.0001,4.32,4.75
592 ,Calculus of kidney and ureter,Diseases of the genitourinary...,4886,651,4.45,1.03343e-190,4.08,4.84
477 ,Allergic rhinitis,Diseases of the respiratory system,12175,1563,4.39,< 0.0001,4.15,4.64
443 ,Other peripheral vascular disease,Diseases of the circulatory system,1560,207,4.36,3.056606e-61,3.75,5.06
493 ,Asthma,Diseases of the respiratory system,14643,1852,4.36,< 0.0001,4.14,4.58
