disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
726 ,Peripheral enthesopathies and...,Diseases of the musculoskeletal...,1850,139,8.94,3.417653e-78,7.45,10.66
718.4 ,Contracture of joint,Diseases of the musculoskeletal...,1207,86,8.36,4.106891e-47,6.62,10.44
726.9 ,Unspecified enthesopathy,Diseases of the musculoskeletal...,3464,209,7.15,4.000021e-99,6.17,8.25
375.1 ,Other disorders of lacrimal gland,Diseases of the nervous system,1101,65,6.81,3.007803e-31,5.21,8.77
255.4 ,Corticoadrenal insufficiency,"Endocrine, nutritional and metabolic...",1789,101,6.53,5.662655e-46,5.28,8
388.4 ,Other abnormal auditory perception,Diseases of the nervous system,1182,66,6.42,2.603249e-30,4.92,8.24
724.0 ,"Spinal stenosis, other than cervical",Diseases of the musculoskeletal...,2463,129,6.06,1.077555e-54,5.03,7.26
721.9 ,Spondylosis of unspecified site,Diseases of the musculoskeletal...,3289,157,5.52,6.153957e-61,4.66,6.5
715.38 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,2675,127,5.46,2.732219e-49,4.52,6.54
715.37 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,1484,69,5.29,5.855696e-27,4.09,6.75
715.9 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,17935,707,4.97,1.40321e-230,4.58,5.4
715.26 ,"Osteoarthrosis, localized, secondary,...",Diseases of the musculoskeletal...,4746,203,4.96,1.631329e-70,4.27,5.72
715.36 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,34145,1199,4.84,< 0.0001,4.53,5.17
733.42 ,Aseptic necrosis of head and neck...,Diseases of the musculoskeletal...,1217,52,4.83,3.831938e-19,3.58,6.39
728.9 ,"Unspecified disorder of muscle,...",Diseases of the musculoskeletal...,12421,490,4.78,1.87224e-157,4.34,5.26
