disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
805.4 ,Closed fracture of lumbar vertebra...,Injury and poisoning,4182,136,27.75,1.09346e-138,23.09,33.14
722.73 ,Intervertebral disc disorder with...,Diseases of the musculoskeletal...,6353,154,20.68,5.64232e-138,17.4,24.42
724.02 ,"Spinal stenosis, lumbar region,...",Diseases of the musculoskeletal...,8554,184,18.57,7.34862e-156,15.84,21.65
722.10 ,Displacement of lumbar intervertebral...,Diseases of the musculoskeletal...,26401,469,17.85,< 0.0001,16.05,19.82
724.4 ,Thoracic or lumbosacral neuritis...,Diseases of the musculoskeletal...,8078,120,12.32,2.059098e-83,10.14,14.83
715.38 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,2618,38,11.58,5.59913e-27,8.15,15.99
353.4 ,"Lumbosacral root lesions, not...",Diseases of the nervous system,5665,80,11.48,2.604571e-54,9.04,14.38
756.12 ,Spondylolisthesis,Congenital anomalies,2391,31,10.29,6.750034e-21,6.96,14.69
722.1 ,Displacement of thoracic or lumbar...,Diseases of the musculoskeletal...,4059,51,10.06,9.140609e-33,7.45,13.31
726.8 ,Other peripheral enthesopathies,Diseases of the musculoskeletal...,3067,38,9.86,1.36968e-24,6.94,13.61
722.90 ,"Other and unspecified disc disorder,...",Diseases of the musculoskeletal...,3456,42,9.68,1.066261e-26,6.94,13.16
724.3 ,Sciatica,Diseases of the musculoskeletal...,62098,571,9.57,6.31416e-306,8.67,10.55
721.42 ,"Spondylosis with myelopathy, lumbar...",Diseases of the musculoskeletal...,7086,81,9.26,3.267706e-48,7.31,11.58
722.93 ,"Other and unspecified disc disorder,...",Diseases of the musculoskeletal...,9337,105,9.21,1.674025e-61,7.49,11.22
716.98 ,"Arthropathy, unspecified, other...",Diseases of the musculoskeletal...,3995,46,9.18,3.989979e-28,6.69,12.32
724.00 ,"Spinal stenosis, unspecified region",Diseases of the musculoskeletal...,2587,30,9.18,5.895822e-19,6.17,13.19
738.4 ,Acquired spondylolisthesis,Diseases of the musculoskeletal...,3912,45,9.17,1.573352e-27,6.66,12.34
722.71 ,Intervertebral disc disorder with...,Diseases of the musculoskeletal...,2738,30,8.67,2.710205e-18,5.82,12.45
355.9 ,Mononeuritis of unspecified site,Diseases of the nervous system,2979,31,8.23,3.103099e-18,5.57,11.75
721.3 ,Lumbosacral spondylosis without...,Diseases of the musculoskeletal...,56235,464,8.03,1.05821e-224,7.22,8.91
355.0 ,Lesion of sciatic nerve,Diseases of the nervous system,3198,32,7.92,2.718101e-18,5.39,11.24
722.2 ,Displacement of intervertebral...,Diseases of the musculoskeletal...,16668,149,7.44,6.527274e-74,6.25,8.8
