disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
373.1 ,Hordeolum and other deep inflammation...,Diseases of the nervous system,11602,793,9.71,< 0.0001,9,10.45
373.11 ,Hordeolum externum,Diseases of the nervous system,36095,2217,9.7,< 0.0001,9.26,10.17
373.13 ,Abscess of eyelid,Diseases of the nervous system,6123,414,9.32,8.14778e-236,8.41,10.32
373.12 ,Hordeolum internum,Diseases of the nervous system,40346,2155,8.29,< 0.0001,7.9,8.7
373.00 ,"Blepharitis, unspecified",Diseases of the nervous system,15647,711,6.24,5.2794e-297,5.76,6.74
372.2 ,Blepharoconjunctivitis,Diseases of the nervous system,2774,114,5.39,2.820037e-44,4.42,6.51
373.0 ,Blepharitis,Diseases of the nervous system,4784,190,5.22,2.280285e-70,4.49,6.05
379.8 ,Other specified disorders of eye...,Diseases of the nervous system,4336,150,4.51,1.247091e-48,3.81,5.32
372.02 ,Acute follicular conjunctivitis,Diseases of the nervous system,5171,150,3.76,8.127911e-40,3.17,4.43
379.91 ,Pain in or around eye,Diseases of the nervous system,2330,66,3.65,6.026581e-18,2.81,4.67
360.89 ,Other disorders of globe,Diseases of the nervous system,3292,91,3.57,2.084359e-23,2.86,4.4
374.05 ,Trichiasis of eyelid without entropion,Diseases of the nervous system,10469,278,3.46,1.122095e-64,3.06,3.9
372.56 ,Conjunctival deposits,Diseases of the nervous system,2479,66,3.43,1.194753e-16,2.64,4.38
370 ,Keratitis,Diseases of the nervous system,2637,70,3.42,1.705713e-17,2.65,4.33
370.40 ,"Keratoconjunctivitis, unspecified",Diseases of the nervous system,5149,135,3.39,1.122338e-31,2.83,4.02
519.8 ,Other diseases of respiratory...,Diseases of the respiratory system,2020,50,3.18,0.000000000007049935,2.35,4.21
372.3 ,Other and unspecified conjunctivitis,Diseases of the nervous system,8053,197,3.16,2.634046e-41,2.73,3.65
372.20 ,"Blepharoconjunctivitis, unspecified",Diseases of the nervous system,8470,206,3.15,9.211924e-43,2.72,3.62
372.71 ,Hyperemia of conjunctiva,Diseases of the nervous system,2472,59,3.06,0.0000000000004395926,2.32,3.96
379.99 ,Other ill-defined disorders of...,Diseases of the nervous system,3614,84,2.98,2.785002e-17,2.37,3.71
379.90 ,"Disorder of eye, unspecified",Diseases of the nervous system,3231,74,2.94,0.000000000000004231259,2.3,3.7
372.54 ,Conjunctival concretions,Diseases of the nervous system,18231,406,2.9,1.639044e-72,2.62,3.21
372.14 ,Other chronic allergic conjunctivitis,Diseases of the nervous system,50585,1064,2.84,1.60356e-174,2.66,3.02
372.30 ,"Conjunctivitis, unspecified",Diseases of the nervous system,131806,2537,2.82,< 0.0001,2.69,2.94
372.10 ,"Chronic conjunctivitis, unspecified",Diseases of the nervous system,141594,2691,2.8,< 0.0001,2.69,2.93
372.12 ,Chronic follicular conjunctivitis,Diseases of the nervous system,2821,60,2.72,0.00000000002819841,2.07,3.51
370.49 ,Other keratoconjunctivitis,Diseases of the nervous system,4724,100,2.71,1.381834e-17,2.2,3.31
375.15 ,"Tear film insufficiency, unspecified",Diseases of the nervous system,14947,306,2.65,1.114622e-47,2.35,2.97
372.00 ,"Acute conjunctivitis, unspecified",Diseases of the nervous system,119200,2209,2.65,1.01241e-300,2.53,2.77
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,42224,835,2.63,9.01861e-122,2.44,2.82
372.4 ,Pterygium,Diseases of the nervous system,2459,50,2.6,0.0000000078734151,1.92,3.44
372.11 ,Simple chronic conjunctivitis,Diseases of the nervous system,31499,616,2.57,1.510198e-87,2.36,2.78
370.23 ,Filamentary keratitis,Diseases of the nervous system,2122,40,2.4,0.0000010632638,1.71,3.28
371.42 ,Recurrent erosion of cornea,Diseases of the nervous system,3081,57,2.36,0.000000018591342,1.78,3.07
372.39 ,Other conjunctivitis,Diseases of the nervous system,4813,89,2.36,0.000000000001489522,1.89,2.91
110.8 ,Dermatophytosis of other specified...,Infectious and parasitic diseases,3595,66,2.34,0.0000000013559962,1.81,2.99
367.89 ,Other disorders of refraction...,Diseases of the nervous system,5518,100,2.31,0.0000000000002922765,1.88,2.82
372.8 ,Other disorders of conjunctiva,Diseases of the nervous system,3922,70,2.27,0.0000000013692436,1.77,2.88
372.9 ,Unspecified disorder of conjunctiva,Diseases of the nervous system,3449,61,2.25,0.000000022737819,1.72,2.9
726.31 ,Medial epicondylitis,Diseases of the musculoskeletal...,2643,45,2.17,0.0000044771742,1.57,2.91
372.0 ,Acute conjunctivitis,Diseases of the nervous system,15656,263,2.16,7.548662e-28,1.9,2.44
372.53 ,Conjunctival xerosis,Diseases of the nervous system,2008,34,2.15,0.0000683771,1.49,3.02
365.04 ,Ocular hypertension,Diseases of the nervous system,1974,33,2.12,0.0001048267,1.46,3
372 ,Disorders of conjunctiva,Diseases of the nervous system,5521,92,2.12,0.0000000001519066,1.71,2.61
362.60 ,"Peripheral retinal degeneration,...",Diseases of the nervous system,3508,58,2.1,0.00000047588048,1.59,2.73
367.20 ,"Astigmatism, unspecified",Diseases of the nervous system,2138,35,2.08,0.0001176288,1.44,2.9
372.05 ,Acute atopic conjunctivitis,Diseases of the nervous system,2156,35,2.06,0.0001269202,1.43,2.88
372.40 ,"Pterygium, unspecified",Diseases of the nervous system,10204,165,2.06,1.33154e-16,1.76,2.41
728.8 ,"Other disorders of muscle, ligament...",Diseases of the musculoskeletal...,3564,57,2.03,0.000001635033,1.54,2.64
077.1 ,Epidemic keratoconjunctivitis,Infectious and parasitic diseases,15755,247,2.01,2.43771e-22,1.76,2.28
370.21 ,Punctate keratitis,Diseases of the nervous system,25398,393,1.99,1.420532e-33,1.8,2.2
698.0 ,Pruritus ani,Diseases of the skin and subcutaneous...,1927,30,1.98,0.0007020712,1.33,2.83
367.0 ,Hypermetropia,Diseases of the nervous system,2324,36,1.97,0.0002365502,1.37,2.73
729.8 ,Other musculoskeletal symptoms...,Diseases of the musculoskeletal...,1824,28,1.95,0.0013069158,1.29,2.83
519 ,Other diseases of respiratory...,Diseases of the respiratory system,2341,36,1.95,0.0002573572,1.36,2.71
379.24 ,Other vitreous opacities,Diseases of the nervous system,9821,146,1.89,0.000000000004800242,1.6,2.23
362.10 ,"Background retinopathy, unspecified",Diseases of the nervous system,2637,39,1.88,0.0003728921,1.33,2.57
370.00 ,"Corneal ulcer, unspecified",Diseases of the nervous system,5476,80,1.86,0.00000055669011,1.47,2.32
726.8 ,Other peripheral enthesopathies,Diseases of the musculoskeletal...,3067,45,1.86,0.0001413497,1.35,2.5
