disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
719.4 ,Pain in joint,Diseases of the musculoskeletal...,141,14,5.27,0.0000021572482,2.74,9.4
465.9 ,Acute upper respiratory infections...,Diseases of the respiratory system,3599,145,5.01,1.539895e-23,3.51,7.29
462 ,Acute pharyngitis,Diseases of the respiratory system,366,27,4.01,0.000000021225188,2.53,6.16
785.1 ,Palpitations,"Comorbidities, signs, and ill-defined...",252,18,3.71,0.0000089366242,2.11,6.18
724.3 ,Sciatica,Diseases of the musculoskeletal...,254,17,3.44,0.0000371287,1.93,5.79
848.9 ,Unspecified site of sprain and...,Injury and poisoning,360,23,3.35,0.0000032082857,2.04,5.29
686.8 ,Other specified local infections...,Diseases of the skin and subcutaneous...,214,14,3.32,0.0002334127,1.74,5.85
724.2 ,Lumbago,Diseases of the musculoskeletal...,1041,57,3.31,0.00000000001227126,2.36,4.58
535.0 ,Acute gastritis,Diseases of the digestive system,185,12,3.26,0.0007053496,1.62,5.98
532.90 ,"Duodenal ulcer, unspecified as...",Diseases of the digestive system,138,9,3.24,0.0031404063,1.42,6.48
698.9 ,Unspecified pruritic disorder,Diseases of the skin and subcutaneous...,254,16,3.21,0.0001296704,1.76,5.47
716.90 ,"Arthropathy, unspecified, site...",Diseases of the musculoskeletal...,375,23,3.2,0.0000063555143,1.95,5.05
401 ,Essential hypertension,Diseases of the circulatory system,416,25,3.16,0.0000034885094,1.96,4.9
535.50 ,"Unspecified gastritis and gastroduodenitis,...",Diseases of the digestive system,694,39,3.12,0.000000024833486,2.11,4.5
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,180,11,3.04,0.0018951364,1.46,5.72
487.1 ,Influenza with other respiratory...,Diseases of the respiratory system,580,32,2.96,0.00000084611868,1.93,4.4
595.9 ,"Cystitis, unspecified",Diseases of the genitourinary...,277,16,2.92,0.0003487255,1.61,4.96
729.2 ,"Neuralgia, neuritis, and radiculitis,...",Diseases of the musculoskeletal...,391,22,2.9,0.0000391391,1.75,4.61
708.9 ,"Urticaria, unspecified",Diseases of the skin and subcutaneous...,303,17,2.83,0.0003201029,1.59,4.76
789.0 ,Abdominal pain,"Comorbidities, signs, and ill-defined...",1368,64,2.83,0.0000000004561191,2.05,3.89
780.4 ,Dizziness and giddiness,"Comorbidities, signs, and ill-defined...",1790,78,2.8,0.00000000006219604,2.05,3.8
719.40 ,"Pain in joint, site unspecified",Diseases of the musculoskeletal...,367,20,2.78,0.0001390701,1.63,4.5
686.9 ,Unspecified local infection of...,Diseases of the skin and subcutaneous...,483,25,2.67,0.0000627899,1.66,4.14
531.90 ,"Gastric ulcer, unspecified as...",Diseases of the digestive system,167,9,2.64,0.010718865,1.16,5.24
386.00 ,"Minihre's disease, unspecified",Diseases of the nervous system,191,10,2.56,0.0088805093,1.19,4.93
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,192,10,2.55,0.0091960038,1.18,4.91
466.1 ,Acute bronchiolitis,Diseases of the respiratory system,213,11,2.53,0.0068299775,1.22,4.74
729.1 ,"Myalgia and myositis, unspecified",Diseases of the musculoskeletal...,531,26,2.52,0.0000859667,1.58,3.88
709.9 ,Unspecified disorder of skin and...,Diseases of the skin and subcutaneous...,135,7,2.51,0.0280092379,0.98,5.43
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,160,8,2.42,0.0236091612,1.01,5
380.4 ,Impacted cerumen,Diseases of the nervous system,161,8,2.41,0.0243969762,1,4.97
780.7 ,Malaise and fatigue,"Comorbidities, signs, and ill-defined...",553,26,2.41,0.0002034322,1.51,3.7
466.0 ,Acute bronchitis,Diseases of the respiratory system,1760,70,2.38,0.000000066613489,1.73,3.24
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",226,11,2.38,0.0168529403,1.15,4.44
429.9 ,"Heart disease, unspecified",Diseases of the circulatory system,206,10,2.36,0.014574875,1.1,4.54
564.9 ,Unspecified functional disorder...,Diseases of the digestive system,739,33,2.33,0.0000579205,1.54,3.45
372.00 ,"Acute conjunctivitis, unspecified",Diseases of the nervous system,389,18,2.3,0.0021791282,1.32,3.8
465.0 ,Acute laryngopharyngitis,Diseases of the respiratory system,349,16,2.26,0.0043019858,1.25,3.84
787.3 ,"Flatulence, eructation, and gas...","Comorbidities, signs, and ill-defined...",349,16,2.26,0.0043019858,1.25,3.84
724.5 ,"Backache, unspecified",Diseases of the musculoskeletal...,716,31,2.24,0.0002282584,1.46,3.34
535.00 ,"Acute gastritis, without mention...",Diseases of the digestive system,667,29,2.23,0.0002774913,1.44,3.36
463 ,Acute tonsillitis,Diseases of the respiratory system,378,17,2.22,0.0055585333,1.25,3.72
786.50 ,"Chest pain, unspecified","Comorbidities, signs, and ill-defined...",266,12,2.2,0.0160011192,1.1,4
493.90 ,"Asthma, unspecified type, unspecified",Diseases of the respiratory system,431,19,2.19,0.0032918842,1.27,3.57
366.10 ,"Senile cataract, unspecified",Diseases of the nervous system,559,24,2.16,0.0013480489,1.33,3.37
535 ,Gastritis and duodenitis,Diseases of the digestive system,158,7,2.12,0.0869962445,0.83,4.57
274.0 ,"Gouty arthropathy, unspecified","Endocrine, nutritional and metabolic...",159,7,2.11,0.0879208341,0.82,4.54
729.4 ,"Fasciitis, unspecified",Diseases of the musculoskeletal...,229,10,2.11,0.0340796937,0.98,4.04
374.05 ,Trichiasis of eyelid without entropion,Diseases of the nervous system,183,8,2.1,0.0636115052,0.88,4.32
787.0 ,Nausea and vomiting,"Comorbidities, signs, and ill-defined...",375,16,2.09,0.0098025524,1.16,3.55
715.16 ,"Osteoarthrosis, localized, primary,...",Diseases of the musculoskeletal...,185,8,2.07,0.065387744,0.87,4.27
820.00 ,Closed fracture of intracapsular...,Injury and poisoning,138,6,2.07,0.1274678982,0.74,4.72
372.30 ,"Conjunctivitis, unspecified",Diseases of the nervous system,534,22,2.05,0.0033528015,1.24,3.25
784.0 ,Headache,"Comorbidities, signs, and ill-defined...",913,36,2.04,0.0004178017,1.37,2.98
721.3 ,Lumbosacral spondylosis without...,Diseases of the musculoskeletal...,462,19,2.03,0.0076322224,1.18,3.31
727.00 ,"Synovitis and tenosynovitis, unspecified",Diseases of the musculoskeletal...,312,13,2.02,0.0262270898,1.04,3.6
715.36 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,264,11,2.01,0.0486392345,0.97,3.75
733.01 ,Senile osteoporosis,Diseases of the musculoskeletal...,316,13,1.99,0.0275009479,1.03,3.55
372.10 ,"Chronic conjunctivitis, unspecified",Diseases of the nervous system,741,29,1.98,0.0021268941,1.27,2.98
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,193,8,1.98,0.0736863075,0.83,4.07
285.9 ,"Anemia, unspecified",Diseases of the blood and blood-forming...,636,25,1.97,0.0041648385,1.23,3.04
133.0 ,Scabies,Infectious and parasitic diseases,195,8,1.96,0.0760557067,0.82,4.03
780.0 ,Alteration of consciousness,"Comorbidities, signs, and ill-defined...",195,8,1.96,0.0760557067,0.82,4.03
464.0 ,Acute laryngitis,Diseases of the respiratory system,303,12,1.91,0.0419861624,0.96,3.47
920 ,"Contusion of face, scalp, and...",Injury and poisoning,201,8,1.9,0.0838588347,0.8,3.9
461.9 ,"Acute sinusitis, unspecified",Diseases of the respiratory system,151,6,1.89,0.1468286215,0.67,4.28
464.10 ,Acute tracheitis without mention...,Diseases of the respiratory system,441,17,1.88,0.0187500375,1.06,3.14
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,336,13,1.87,0.0523237192,0.96,3.32
558.9 ,Other and unspecified noninfectious...,Diseases of the digestive system,1234,44,1.86,0.000684156,1.29,2.65
821.00 ,Closed fracture of unspecified...,Injury and poisoning,180,7,1.85,0.1165122897,0.72,3.97
427.9 ,"Cardiac dysrhythmia, unspecified",Diseases of the circulatory system,568,21,1.81,0.0162698672,1.08,2.89
372.11 ,Simple chronic conjunctivitis,Diseases of the nervous system,158,6,1.8,0.1607388362,0.64,4.08
721.90 ,"Spondylosis of unspecified site,...",Diseases of the musculoskeletal...,158,6,1.8,0.1607388362,0.64,4.08
437.0 ,Cerebral atherosclerosis,Diseases of the circulatory system,160,6,1.77,0.1651208772,0.63,4.02
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",188,7,1.76,0.1316828542,0.69,3.79
368.13 ,Visual discomfort,Diseases of the nervous system,134,5,1.76,0.2192264988,0.56,4.29
715.90 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,672,24,1.76,0.0180346667,1.09,2.74
401.9 ,Unspecified essential hypertension,Diseases of the circulatory system,2327,73,1.75,0.0003274765,1.28,2.37
427.31 ,Atrial fibrillation,Diseases of the circulatory system,245,9,1.75,0.1149157715,0.78,3.45
491.9 ,Unspecified chronic bronchitis,Diseases of the respiratory system,705,25,1.75,0.0145685338,1.09,2.7
533.90 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,676,24,1.75,0.0183934074,1.08,2.72
891.0 ,"Open wound of knee, leg [except...",Injury and poisoning,189,7,1.75,0.1975192549,0.69,3.76
460 ,Acute nasopharyngitis [common...,Diseases of the respiratory system,1113,38,1.74,0.0040405008,1.18,2.51
564.0 ,Constipation,Diseases of the digestive system,2159,68,1.72,0.0006056133,1.25,2.35
349.9 ,Unspecified disorders of nervous...,Diseases of the nervous system,138,5,1.71,0.2294675755,0.54,4.16
491.20 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,195,7,1.7,0.2042287584,0.66,3.64
820.21 ,Closed fracture of intertrochanteric...,Injury and poisoning,195,7,1.7,0.2042287584,0.66,3.64
366 ,Cataract,Diseases of the nervous system,139,5,1.69,0.2321594123,0.53,4.12
455.6 ,Unspecified hemorrhoids without...,Diseases of the circulatory system,139,5,1.69,0.2321594123,0.53,4.12
780.50 ,"Sleep disturbance, unspecified","Comorbidities, signs, and ill-defined...",224,8,1.69,0.157453435,0.71,3.47
465.8 ,Acute upper respiratory infections...,Diseases of the respiratory system,341,12,1.68,0.0877790737,0.84,3.05
691.8 ,Other atopic dermatitis and related...,Diseases of the skin and subcutaneous...,143,5,1.64,0.243419749,0.52,4
536.9 ,Unspecified functional disorder...,Diseases of the digestive system,1445,46,1.63,0.007276902,1.14,2.3
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,263,9,1.62,0.1905718388,0.72,3.19
494 ,Bronchiectasis,Diseases of the respiratory system,146,5,1.61,0.2523521226,0.51,3.91
414.0 ,Coronary atherosclerosis,Diseases of the circulatory system,451,15,1.59,0.0955165682,0.86,2.73
477.9 ,"Allergic rhinitis, cause unspecified",Diseases of the respiratory system,208,7,1.58,0.2243473962,0.62,3.39
