disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
133.0 ,Scabies,Infectious and parasitic diseases,106,13,5.79,0.0000024718678,2.88,10.78
729.2 ,"Neuralgia, neuritis, and radiculitis,...",Diseases of the musculoskeletal...,195,19,4.64,0.00000040041412,2.62,7.82
724.5 ,"Backache, unspecified",Diseases of the musculoskeletal...,330,29,4.45,0.0000000022365793,2.78,6.94
715.16 ,"Osteoarthrosis, localized, primary,...",Diseases of the musculoskeletal...,110,10,4.02,0.000478582,1.82,7.98
708.9 ,"Urticaria, unspecified",Diseases of the skin and subcutaneous...,162,14,3.9,0.0000600133,2.02,7.04
274.9 ,"Gout, unspecified","Endocrine, nutritional and metabolic...",260,21,3.8,0.0000021345598,2.21,6.24
727.00 ,"Synovitis and tenosynovitis, unspecified",Diseases of the musculoskeletal...,142,12,3.76,0.0002569792,1.84,7.05
715.9 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,105,9,3.74,0.0014078579,1.62,7.65
724.2 ,Lumbago,Diseases of the musculoskeletal...,450,32,3.56,0.000000053631968,2.27,5.45
698.2 ,Prurigo,Diseases of the skin and subcutaneous...,168,13,3.42,0.000339141,1.73,6.27
715.36 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,129,10,3.37,0.0016604487,1.53,6.64
585 ,Chronic renal failure,Diseases of the genitourinary...,276,20,3.33,0.0000199178,1.92,5.52
491.21 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,159,12,3.31,0.0007253979,1.62,6.19
571.40 ,"Chronic hepatitis, unspecified",Diseases of the digestive system,146,11,3.28,0.0012314389,1.56,6.29
780.50 ,"Sleep disturbance, unspecified","Comorbidities, signs, and ill-defined...",105,8,3.26,0.0053711823,1.34,6.9
386.00 ,"Minihre's disease, unspecified",Diseases of the nervous system,107,8,3.2,0.0060162805,1.31,6.75
558.9 ,Other and unspecified noninfectious...,Diseases of the digestive system,627,39,3.2,0.000000073135642,2.11,4.79
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,122,9,3.17,0.0039584899,1.38,6.44
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",122,9,3.17,0.0039584899,1.38,6.44
721.3 ,Lumbosacral spondylosis without...,Diseases of the musculoskeletal...,247,17,3.08,0.0001691829,1.7,5.27
780.52 ,"Insomnia, unspecified","Comorbidities, signs, and ill-defined...",385,25,3.04,0.0000110343,1.85,4.82
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,157,11,3.03,0.002214876,1.44,5.78
413.9 ,Other and unspecified angina pectoris,Diseases of the circulatory system,157,11,3.03,0.002214876,1.44,5.78
461.9 ,"Acute sinusitis, unspecified",Diseases of the respiratory system,113,8,3.01,0.0083090607,1.24,6.35
719.40 ,"Pain in joint, site unspecified",Diseases of the musculoskeletal...,174,12,2.99,0.0016008861,1.47,5.58
464.10 ,Acute tracheitis without mention...,Diseases of the respiratory system,239,16,2.97,0.000366266,1.61,5.15
414.0 ,Coronary atherosclerosis,Diseases of the circulatory system,310,20,2.92,0.0001053618,1.68,4.82
465.8 ,Acute upper respiratory infections...,Diseases of the respiratory system,194,13,2.92,0.0013305893,1.48,5.32
465.9 ,Acute upper respiratory infections...,Diseases of the respiratory system,2019,83,2.9,0.00000001541177,1.96,4.37
786.50 ,"Chest pain, unspecified","Comorbidities, signs, and ill-defined...",148,10,2.89,0.0045533275,1.32,5.67
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,104,7,2.83,0.017212997,1.08,6.24
285.9 ,"Anemia, unspecified",Diseases of the blood and blood-forming...,253,16,2.78,0.0006900661,1.51,4.82
493 ,Asthma,Diseases of the respiratory system,122,8,2.77,0.0129053131,1.14,5.82
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,823,44,2.76,0.000000641276,1.85,4.08
698.9 ,Unspecified pruritic disorder,Diseases of the skin and subcutaneous...,221,14,2.75,0.0014932542,1.43,4.93
715.90 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,422,25,2.73,0.0000629453,1.66,4.33
780.7 ,Malaise and fatigue,"Comorbidities, signs, and ill-defined...",332,20,2.7,0.0003924947,1.56,4.45
780.2 ,Syncope and collapse,"Comorbidities, signs, and ill-defined...",125,8,2.69,0.0147887479,1.11,5.66
716.90 ,"Arthropathy, unspecified, site...",Diseases of the musculoskeletal...,195,12,2.64,0.0041454282,1.3,4.9
