disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
427.31 ,Atrial fibrillation,Diseases of the circulatory system,6967,3126,11.21,< 0.0001,10.69,11.77
427.69 ,Other premature beats,Diseases of the circulatory system,1358,564,9.33,4.0368e-275,8.36,10.41
427.0 ,Paroxysmal supraventricular tachycardia,Diseases of the circulatory system,4650,1765,8.21,< 0.0001,7.73,8.72
427.3 ,Atrial fibrillation and flutter,Diseases of the circulatory system,1488,567,8.09,1.87276e-253,7.27,8.99
427.81 ,Sinoatrial node dysfunction,Diseases of the circulatory system,2049,765,7.85,< 0.0001,7.17,8.6
427.1 ,Paroxysmal ventricular tachycardia,Diseases of the circulatory system,1201,416,6.94,2.16292e-168,6.15,7.83
398.90 ,"Rheumatic heart disease, unspecified",Diseases of the circulatory system,1580,539,6.8,3.78429e-214,6.11,7.55
424.90 ,"Endocarditis, valve unspecified,...",Diseases of the circulatory system,2143,620,5.35,3.04742e-203,4.86,5.88
424.0 ,Mitral valve disorders,Diseases of the circulatory system,14187,3942,5.34,< 0.0001,5.14,5.55
427 ,Cardiac dysrhythmias,Diseases of the circulatory system,11015,3066,5.28,< 0.0001,5.05,5.51
427.2 ,"Paroxysmal tachycardia, unspecified",Diseases of the circulatory system,3283,929,5.21,5.86827e-296,4.82,5.63
425.4 ,Other primary cardiomyopathies,Diseases of the circulatory system,1213,331,4.91,1.51409e-101,4.31,5.58
427.89 ,Other specified cardiac dysrhythmias,Diseases of the circulatory system,9649,2521,4.79,< 0.0001,4.57,5.02
428.9 ,"Heart failure, unspecified",Diseases of the circulatory system,15949,4021,4.68,< 0.0001,4.51,4.85
414.9 ,"Chronic ischemic heart disease,...",Diseases of the circulatory system,92450,17939,4.3,< 0.0001,4.21,4.38
396.3 ,Mitral valve insufficiency and...,Diseases of the circulatory system,1461,358,4.24,4.335999e-95,3.76,4.79
424.2 ,"Tricuspid valve disorders, specified...",Diseases of the circulatory system,1721,419,4.21,5.15465e-110,3.76,4.71
394.1 ,Rheumatic mitral insufficiency,Diseases of the circulatory system,1415,344,4.2,1.931945e-90,3.71,4.75
785.1 ,Palpitations,"Comorbidities, signs, and ill-defined...",47088,9751,3.97,< 0.0001,3.87,4.07
300.01 ,Panic disorder without agoraphobia,Mental disorders,2081,481,3.94,4.96789e-117,3.55,4.37
