disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
379.8 ,Other specified disorders of eye...,Diseases of the nervous system,6171,1748,38.98,< 0.0001,36.69,41.4
365 ,Glaucoma,Diseases of the nervous system,3300,818,29.61,< 0.0001,27.27,32.15
362.0 ,Diabetic retinopathy,Diseases of the nervous system,4774,980,23.55,< 0.0001,21.88,25.35
370 ,Keratitis,Diseases of the nervous system,2643,521,21.44,< 0.0001,19.42,23.66
362.5 ,Degeneration of macula and posterior...,Diseases of the nervous system,2880,524,19.42,< 0.0001,17.6,21.42
366.8 ,Other cataract,Diseases of the nervous system,2023,369,19.22,8.86942e-307,17.09,21.56
362.60 ,"Peripheral retinal degeneration,...",Diseases of the nervous system,5187,834,17.2,< 0.0001,15.91,18.59
372.3 ,Other and unspecified conjunctivitis,Diseases of the nervous system,11623,1583,15.19,< 0.0001,14.34,16.07
366.1 ,Senile cataract,Diseases of the nervous system,18521,2301,14.69,< 0.0001,13.99,15.42
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,61739,5257,13.93,< 0.0001,13.4,14.47
367.5 ,Disorders of accommodation,Diseases of the nervous system,1974,261,12.99,3.40362e-180,11.34,14.83
366.17 ,Total or mature cataract,Diseases of the nervous system,1459,190,12.69,2.88485e-130,10.82,14.8
366.00 ,"Nonsenile cataract, unspecified",Diseases of the nervous system,2137,262,11.91,1.77833e-172,10.41,13.59
367 ,"Infantile, juvenile, and presenile...",Diseases of the nervous system,2624,317,11.77,1.44108e-206,10.42,13.26
366.53 ,"After-cataract, obscuring vision",Diseases of the nervous system,1448,176,11.71,1.2514e-115,9.93,13.74
365.2 ,Primary angle-closure glaucoma,Diseases of the nervous system,1898,221,11.19,7.25771e-141,9.67,12.9
374.0 ,Entropion and trichiasis of eyelid,Diseases of the nervous system,3674,407,10.75,1.81873e-250,9.66,11.94
379.23 ,Vitreous hemorrhage,Diseases of the nervous system,4035,445,10.73,4.19859e-273,9.68,11.87
372 ,Disorders of conjunctiva,Diseases of the nervous system,8442,846,9.98,< 0.0001,9.26,10.74
362.02 ,Proliferative diabetic retinopathy,Diseases of the nervous system,6115,600,9.54,< 0.0001,8.73,10.4
366.9 ,Unspecified cataract,Diseases of the nervous system,12031,1120,9.42,< 0.0001,8.82,10.04
