disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
342.9 ,"Hemiplegia, unspecified",Diseases of the nervous system,1158,743,16.49,< 0.0001,14.58,18.66
787.2 ,Dysphagia,"Comorbidities, signs, and ill-defined...",1077,545,9.29,1.08517e-245,8.22,10.5
436 ,"Acute, but ill-defined, cerebrovascular...",Diseases of the circulatory system,8872,3399,6.81,< 0.0001,6.49,7.14
133.0 ,Scabies,Infectious and parasitic diseases,3824,1574,6.76,< 0.0001,6.32,7.23
434.1 ,Cerebral embolism,Diseases of the circulatory system,2617,1091,6.7,< 0.0001,6.18,7.26
434.9 ,"Cerebral artery occlusion, unspecified",Diseases of the circulatory system,10912,3876,6.23,< 0.0001,5.96,6.51
434.0 ,Cerebral thrombosis,Diseases of the circulatory system,4586,1741,5.96,< 0.0001,5.6,6.35
345.90 ,"Epilepsy, unspecified, without...",Diseases of the nervous system,958,381,5.92,4.04054e-128,5.18,6.76
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,3476,1331,5.89,< 0.0001,5.48,6.32
290.40 ,"Vascular dementia, uncomplicated",Mental disorders,1023,405,5.88,2.39256e-135,5.17,6.69
431 ,Intracerebral hemorrhage,Diseases of the circulatory system,2518,976,5.88,< 0.0001,5.41,6.39
707.0 ,Decubitus ulcer,Diseases of the skin and subcutaneous...,4452,1659,5.75,< 0.0001,5.4,6.13
290.21 ,Senile dementia with depressive...,Mental disorders,1162,377,4.3,2.78873e-95,3.78,4.87
290.0 ,"Senile dementia, uncomplicated",Mental disorders,9014,2642,4.22,< 0.0001,4.02,4.44
430 ,Subarachnoid hemorrhage,Diseases of the circulatory system,791,250,4.1,4.202314e-61,3.52,4.78
718.40 ,"Contracture of joint, site unspecified",Diseases of the musculoskeletal...,787,246,4.04,3.952688e-59,3.46,4.71
788.2 ,Retention of urine,"Comorbidities, signs, and ill-defined...",3041,923,4.01,4.18692e-211,3.7,4.35
290.10 ,"Presenile dementia, uncomplicated",Mental disorders,750,233,4,1.503211e-55,3.41,4.68
290 ,Senile and presenile organic psychotic...,Mental disorders,3338,1002,3.97,1.61895e-225,3.67,4.28
437.8 ,Other ill-defined cerebrovascular...,Diseases of the circulatory system,1256,383,3.92,7.192863e-88,3.47,4.43
437.9 ,Unspecified cerebrovascular disease,Diseases of the circulatory system,7702,2144,3.8,< 0.0001,3.6,4
276.1 ,Hyposmolality and/or hyponatremia,"Endocrine, nutritional and metabolic...",1389,412,3.78,2.589825e-90,3.35,4.25
437.1 ,Other generalized ischemic cerebrovascular...,Diseases of the circulatory system,665,198,3.75,2.340355e-44,3.16,4.45
728.2 ,"Muscular wasting and disuse atrophy,...",Diseases of the musculoskeletal...,720,211,3.67,5.730355e-46,3.11,4.32
290.3 ,Senile dementia with delirium,Mental disorders,848,247,3.65,5.089094e-53,3.13,4.24
491.1 ,Mucopurulent chronic bronchitis,Diseases of the respiratory system,2155,614,3.6,1.05723e-125,3.27,3.97
294.1 ,Dementia in conditions classified...,Mental disorders,821,235,3.56,4.528272e-49,3.04,4.15
437.2 ,Hypertensive encephalopathy,Diseases of the circulatory system,606,173,3.53,2.245674e-36,2.94,4.23
518.81 ,Acute respiratory failure,Diseases of the respiratory system,2217,620,3.51,6.68415e-123,3.19,3.86
294.9 ,Unspecified persistent mental...,Mental disorders,882,246,3.43,4.368077e-49,2.95,3.99
780.3 ,Convulsions,"Comorbidities, signs, and ill-defined...",972,271,3.43,6.80888e-54,2.97,3.96
276.9 ,Electrolyte and fluid disorders...,"Endocrine, nutritional and metabolic...",1752,482,3.41,7.993506e-93,3.06,3.79
331.2 ,Senile degeneration of brain,Diseases of the nervous system,914,252,3.38,2.976092e-49,2.91,3.92
331.9 ,"Cerebral degeneration, unspecified",Diseases of the nervous system,558,153,3.34,3.110498e-30,2.75,4.03
437 ,Other and ill-defined cerebrovascular...,Diseases of the circulatory system,2331,628,3.33,1.7673e-116,3.03,3.66
332.1 ,Secondary parkinsonism,Diseases of the nervous system,2701,716,3.27,4.8146e-129,3,3.58
785.50 ,"Shock, unspecified","Comorbidities, signs, and ill-defined...",596,160,3.24,2.09355e-30,2.69,3.9
290.9 ,Unspecified senile psychotic condition,Mental disorders,2046,513,3,4.616814e-83,2.71,3.33
332 ,Parkinson's disease,Diseases of the nervous system,1719,431,2.99,7.308095e-70,2.67,3.35
788.1 ,Dysuria,"Comorbidities, signs, and ill-defined...",1982,495,2.99,1.875757e-79,2.69,3.31
799.4 ,Cachexia,"Comorbidities, signs, and ill-defined...",721,182,2.99,1.442674e-30,2.51,3.54
599 ,Other disorders of urethra and...,Diseases of the genitourinary...,1844,458,2.96,8.130026e-73,2.65,3.3
799.1 ,Respiratory arrest,"Comorbidities, signs, and ill-defined...",724,181,2.95,5.559203e-30,2.47,3.5
780.0 ,Alteration of consciousness,"Comorbidities, signs, and ill-defined...",2703,663,2.94,1.06342e-102,2.68,3.21
692.89 ,Contact dermatitis and other eczema...,Diseases of the skin and subcutaneous...,2519,615,2.91,2.416622e-94,2.65,3.2
110.5 ,Dermatophytosis of the body,Infectious and parasitic diseases,2405,583,2.88,4.185235e-88,2.62,3.17
038.9 ,Unspecified septicemia,Infectious and parasitic diseases,4527,1066,2.84,6.66179e-153,2.64,3.05
599.8 ,Other specified disorders of urethra...,Diseases of the genitourinary...,540,129,2.77,7.51893e-20,2.25,3.38
290.20 ,Senile dementia with delusional...,Mental disorders,1978,466,2.76,1.653216e-66,2.48,3.07
290.2 ,Senile dementia with delusional...,Mental disorders,816,188,2.65,2.593091e-26,2.23,3.12
263.9 ,Unspecified protein-calorie malnutrition,"Endocrine, nutritional and metabolic...",1173,268,2.63,2.692258e-36,2.28,3.02
597 ,"Urethritis, not sexually transmitted,...",Diseases of the genitourinary...,574,131,2.61,1.62543e-18,2.13,3.18
702.8 ,Other specified dermatoses,Diseases of the skin and subcutaneous...,985,224,2.61,2.799426e-30,2.23,3.03
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,12167,2541,2.59,7.12641e-293,2.47,2.72
692.8 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,600,136,2.58,7.2586e-19,2.12,3.14
780.6 ,Fever,"Comorbidities, signs, and ill-defined...",15026,3054,2.57,< 0.0001,2.46,2.68
493.21 ,Chronic obstructive asthma with...,Diseases of the respiratory system,1592,356,2.56,1.523478e-45,2.27,2.89
298.9 ,Unspecified psychosis,Mental disorders,878,197,2.56,5.213679e-26,2.17,3
599.0 ,"Urinary tract infection, site...",Diseases of the genitourinary...,29022,5348,2.56,< 0.0001,2.46,2.65
038 ,Septicemia,Infectious and parasitic diseases,1530,342,2.56,8.747276e-44,2.26,2.89
437.0 ,Cerebral atherosclerosis,Diseases of the circulatory system,4337,947,2.55,2.21213e-114,2.37,2.75
596.4 ,Atony of bladder,Diseases of the genitourinary...,1125,251,2.54,2.221343e-32,2.2,2.93
