disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
401.0 ,Malignant essential hypertension,Diseases of the circulatory system,2024,1169,37.42,< 0.0001,34.24,40.98
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,3479,1980,36.63,< 0.0001,34.2,39.19
402.90 ,Unspecified hypertensive heart...,Diseases of the circulatory system,16837,8579,32.21,< 0.0001,31.2,33.23
401 ,Essential hypertension,Diseases of the circulatory system,9006,4225,25.4,< 0.0001,24.36,26.51
402.10 ,Benign hypertensive heart disease...,Diseases of the circulatory system,5298,2494,24.86,< 0.0001,23.51,26.25
401.1 ,Benign essential hypertension,Diseases of the circulatory system,13015,5754,23.36,< 0.0001,22.53,24.21
402 ,Hypertensive heart disease,Diseases of the circulatory system,5710,2453,21.03,< 0.0001,19.93,22.17
434.9 ,"Cerebral artery occlusion, unspecified",Diseases of the circulatory system,1925,734,16.75,< 0.0001,15.24,18.38
438 ,Late effects of cerebrovascular...,Diseases of the circulatory system,2082,786,16.49,< 0.0001,15.07,18.04
436 ,"Acute, but ill-defined, cerebrovascular...",Diseases of the circulatory system,2114,714,13.85,< 0.0001,12.63,15.18
428.0 ,"Congestive heart failure, unspecified",Diseases of the circulatory system,2668,853,12.79,< 0.0001,11.77,13.89
414.0 ,Coronary atherosclerosis,Diseases of the circulatory system,6899,2141,12.49,< 0.0001,11.85,13.15
414.9 ,"Chronic ischemic heart disease,...",Diseases of the circulatory system,15440,4629,12.35,< 0.0001,11.92,12.79
586 ,"Renal failure, unspecified",Diseases of the genitourinary...,2407,702,11.18,< 0.0001,10.22,12.22
585 ,Chronic renal failure,Diseases of the genitourinary...,6830,1760,9.57,< 0.0001,9.06,10.11
250.40 ,"Diabetes with renal manifestations,...","Endocrine, nutritional and metabolic...",2338,601,9.38,< 0.0001,8.53,10.3
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,2759,701,9.25,< 0.0001,8.47,10.08
278.0 ,Obesity,"Endocrine, nutritional and metabolic...",5142,1283,9.1,< 0.0001,8.53,9.7
431 ,Intracerebral hemorrhage,Diseases of the circulatory system,3118,775,8.99,< 0.0001,8.27,9.76
413.9 ,Other and unspecified angina pectoris,Diseases of the circulatory system,11160,2625,8.58,< 0.0001,8.21,8.97
250.60 ,"Diabetes with neurological manifestations,...","Endocrine, nutritional and metabolic...",2490,594,8.49,1.02547e-297,7.73,9.32
437.9 ,Unspecified cerebrovascular disease,Diseases of the circulatory system,2726,626,8.08,1.70062e-303,7.38,8.85
