disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
276 ,"Disorder of fluid, electrolyte,...","Endocrine, nutritional and metabolic...",2029,125,15.02,1.315242e-96,12.41,18.03
482 ,Other bacterial pneumonia,Diseases of the respiratory system,3975,241,14.98,1.55105e-183,13.07,17.1
536 ,Disorders of function of stomach,Diseases of the digestive system,11241,640,14.78,< 0.0001,13.57,16.07
381 ,Nonsuppurative otitis media and...,Diseases of the nervous system,8219,472,14.58,< 0.0001,13.22,16.05
074 ,Specific Coxsackie virus diseases,Infectious and parasitic diseases,4881,273,13.81,1.04514e-198,12.15,15.64
112 ,Candidiasis,Infectious and parasitic diseases,2396,130,13.13,1.460047e-93,10.9,15.69
381.1 ,Chronic serous otitis media,Diseases of the nervous system,4253,185,10.47,5.95355e-116,8.98,12.16
691 ,Atopic dermatitis and related...,Diseases of the skin and subcutaneous...,8292,328,9.65,1.04875e-192,8.6,10.81
528 ,"Disease of the oral soft tissues,...",Diseases of the digestive system,2497,99,9.41,4.427947e-59,7.6,11.52
473 ,Chronic sinusitis,Diseases of the respiratory system,7885,302,9.3,1.48196e-173,8.25,10.47
477 ,Allergic rhinitis,Diseases of the respiratory system,40987,1362,9.25,< 0.0001,8.71,9.82
535 ,Gastritis and duodenitis,Diseases of the digestive system,20258,723,9.12,< 0.0001,8.43,9.87
009 ,Ill-defined intestinal infections,Infectious and parasitic diseases,19366,687,9.02,< 0.0001,8.32,9.78
558 ,Other and unspecified noninfectious...,Diseases of the digestive system,25488,871,8.89,< 0.0001,8.27,9.56
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,110991,2798,8.74,< 0.0001,8.34,9.17
381.10 ,"Chronic serous otitis media, simple...",Diseases of the nervous system,3878,139,8.51,8.199789e-77,7.12,10.1
599 ,Other disorders of urethra and...,Diseases of the genitourinary...,5760,203,8.43,3.04719e-110,7.28,9.72
564 ,"Functional digestive disorders,...",Diseases of the digestive system,34052,1067,8.34,< 0.0001,7.8,8.91
382.0 ,Acute suppurative otitis media,Diseases of the nervous system,31031,945,7.96,< 0.0001,7.42,8.53
381.0 ,Acute nonsuppurative otitis media,Diseases of the nervous system,13180,423,7.86,2.65922e-214,7.09,8.68
493 ,Asthma,Diseases of the respiratory system,23241,695,7.55,< 0.0001,6.97,8.18
698 ,Pruritus and related conditions,Diseases of the skin and subcutaneous...,3870,121,7.37,1.087898e-60,6.09,8.85
382.3 ,Unspecified chronic suppurative...,Diseases of the nervous system,2463,77,7.33,3.298572e-39,5.76,9.21
789 ,Other symptoms involving abdomen...,"Comorbidities, signs, and ill-defined...",4453,138,7.32,1.549083e-68,6.12,8.69
372 ,Disorders of conjunctiva,Diseases of the nervous system,11390,343,7.28,3.31642e-165,6.5,8.13
686 ,Other local infections of skin...,Diseases of the skin and subcutaneous...,9811,293,7.17,3.54467e-140,6.35,8.08
482.8 ,Pneumonia due to other specified...,Diseases of the respiratory system,3846,114,6.97,5.806722e-55,5.72,8.41
682 ,Other cellulitis and abscess,Diseases of the skin and subcutaneous...,4536,132,6.85,1.764563e-62,5.71,8.16
536.0 ,Achlorhydria,Diseases of the digestive system,4536,130,6.74,8.23418e-61,5.61,8.04
461 ,Acute sinusitis,Diseases of the respiratory system,63613,1529,6.72,< 0.0001,6.35,7.12
780 ,General symptoms,"Comorbidities, signs, and ill-defined...",11703,304,6.22,1.40373e-129,5.52,6.99
380.1 ,Infective otitis externa,Diseases of the nervous system,3746,96,5.99,2.425999e-41,4.83,7.34
380.2 ,Other otitis externa,Diseases of the nervous system,2396,60,5.82,6.002745e-26,4.42,7.53
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,197545,3209,5.79,< 0.0001,5.53,6.06
464 ,Acute laryngitis and tracheitis,Diseases of the respiratory system,79650,1579,5.51,< 0.0001,5.21,5.83
372.2 ,Blepharoconjunctivitis,Diseases of the nervous system,1920,45,5.43,8.677588e-19,3.94,7.3
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,33871,719,5.3,3.9543e-257,4.9,5.73
708 ,Urticaria,Diseases of the skin and subcutaneous...,12159,270,5.27,8.62063e-100,4.64,5.96
785.3 ,Other abnormal heart sounds,"Comorbidities, signs, and ill-defined...",2664,58,5.04,3.182511e-22,3.81,6.55
381.81 ,Dysfunction of Eustachian tube,Diseases of the nervous system,4402,91,4.8,2.7697e-32,3.85,5.91
483 ,Pneumonia due to other specified...,Diseases of the respiratory system,26402,519,4.78,3.48628e-170,4.36,5.23
850 ,Concussion,Injury and poisoning,5070,104,4.77,2.200723e-36,3.88,5.8
382.4 ,Unspecified suppurative otitis...,Diseases of the nervous system,10555,213,4.74,9.112914e-72,4.11,5.45
382.00 ,Acute suppurative otitis media...,Diseases of the nervous system,59387,1084,4.73,< 0.0001,4.43,5.05
276.9 ,Electrolyte and fluid disorders...,"Endocrine, nutritional and metabolic...",5075,103,4.72,1.140155e-35,3.84,5.74
429.9 ,"Heart disease, unspecified",Diseases of the circulatory system,1875,38,4.68,0.00000000000003685248,3.3,6.45
382.02 ,Acute suppurative otitis media...,Diseases of the nervous system,6675,133,4.64,9.44718e-45,3.87,5.52
381.4 ,"Nonsuppurative otitis media, not...",Diseases of the nervous system,17306,332,4.56,1.10324e-105,4.07,5.1
381.01 ,Acute serous otitis media,Diseases of the nervous system,13778,262,4.49,1.039964e-82,3.95,5.08
490 ,"Bronchitis, not specified as acute...",Diseases of the respiratory system,52894,923,4.42,2.67587e-270,4.12,4.74
535.5 ,Unspecified gastritis & gastroduodenitis,Diseases of the digestive system,23274,409,4.2,3.7129e-118,3.79,4.65
485 ,"Bronchopneumonia, organism unspecified",Diseases of the respiratory system,138294,1984,4.11,< 0.0001,3.9,4.33
680 ,Carbuncle and furuncle,Diseases of the skin and subcutaneous...,3809,66,4,6.503126e-20,3.08,5.1
057 ,Other viral exanthemata,Infectious and parasitic diseases,4296,72,3.87,8.64749e-21,3.01,4.88
910 ,"Superficial injury of face, neck,...",Injury and poisoning,2633,44,3.84,0.0000000000002758361,2.78,5.18
891 ,"Open wound of knee, leg (except...",Injury and poisoning,2045,34,3.82,0.0000000001458189,2.64,5.36
380.23 ,Other chronic otitis externa,Diseases of the nervous system,2040,33,3.71,0.0000000005292707,2.55,5.24
560.3 ,Impaction of intestine,Diseases of the digestive system,2494,40,3.68,0.00000000001094143,2.62,5.04
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,117484,1591,3.66,< 0.0001,3.46,3.87
382.9 ,Unspecified otitis media,Diseases of the nervous system,227293,2637,3.55,< 0.0001,3.38,3.72
038 ,Septicemia,Infectious and parasitic diseases,2283,35,3.52,0.0000000006489936,2.44,4.91
475 ,Peritonsillar abscess,Diseases of the respiratory system,21191,312,3.47,2.608611e-72,3.08,3.89
079 ,Viral and chlamydial infection...,Infectious and parasitic diseases,3972,59,3.41,0.000000000000004685586,2.59,4.42
873 ,Other open wound of head,Injury and poisoning,6611,95,3.31,2.752323e-22,2.67,4.06
854 ,Intracranial injury of other and...,Injury and poisoning,2436,35,3.29,0.0000000033344336,2.29,4.6
381.00 ,"Acute nonsuppurative otitis media,...",Diseases of the nervous system,34928,473,3.23,1.443094e-97,2.94,3.55
883 ,Open wound of finger(s),Injury and poisoning,2266,32,3.23,0.000000022530486,2.21,4.58
372.0 ,Acute conjunctivitis,Diseases of the nervous system,49211,648,3.2,4.80039e-129,2.94,3.47
388.8 ,Other disorders of ear,Diseases of the nervous system,3193,43,3.09,0.0000000004131035,2.23,4.17
462 ,Acute pharyngitis,Diseases of the respiratory system,690401,5057,3.08,< 0.0001,2.93,3.23
052 ,Chickenpox,Infectious and parasitic diseases,10492,138,3.04,5.520852e-28,2.55,3.6
464.1 ,Acute tracheitis,Diseases of the respiratory system,40817,516,3.02,5.208839e-96,2.76,3.31
493.9 ,"Asthma, unspecified",Diseases of the respiratory system,55285,672,2.95,3.83429e-118,2.72,3.19
380.13 ,Other acute infections of external...,Diseases of the nervous system,3187,41,2.94,0.0000000037214338,2.11,4.01
276.5 ,Volume depletion,"Endocrine, nutritional and metabolic...",47024,568,2.9,2.195655e-98,2.65,3.16
536.2 ,Persistent vomiting,Diseases of the digestive system,6301,79,2.88,0.000000000000001333207,2.27,3.6
595 ,Cystitis,Diseases of the genitourinary...,2101,26,2.83,0.0000047046908,1.84,4.16
464.4 ,Croup,Diseases of the respiratory system,42449,493,2.76,1.006817e-79,2.51,3.03
463 ,Acute tonsillitis,Diseases of the respiratory system,839547,5425,2.73,< 0.0001,2.59,2.87
315.3 ,Developmental speech or language...,Mental disorders,5132,61,2.72,0.00000000001744558,2.08,3.51
389.9 ,Unspecified hearing loss,Diseases of the nervous system,6818,80,2.69,0.00000000000002781432,2.13,3.36
786.1 ,Stridor,"Comorbidities, signs, and ill-defined...",9844,115,2.69,1.077301e-19,2.21,3.23
692.8 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,5123,60,2.68,0.00000000004479626,2.04,3.46
322.9 ,"Meningitis, unspecified",Diseases of the nervous system,3772,44,2.67,0.000000017491435,1.93,3.59
535.4 ,Other specified gastritis,Diseases of the digestive system,2912,34,2.67,0.00000066335171,1.84,3.74
