disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
370 ,Keratitis,Diseases of the nervous system,1844,79,22.24,2.469029e-74,17.45,28.03
375.15 ,"Tear film insufficiency, unspecified",Diseases of the nervous system,12779,399,19.25,< 0.0001,17.17,21.55
370.9 ,Unspecified keratitis,Diseases of the nervous system,3184,95,15.4,8.26245e-75,12.36,19
362.10 ,"Background retinopathy, unspecified",Diseases of the nervous system,2854,75,13.37,2.166692e-55,10.43,16.9
365 ,Glaucoma,Diseases of the nervous system,2238,51,11.41,3.606148e-35,8.43,15.12
370.23 ,Filamentary keratitis,Diseases of the nervous system,1904,42,10.98,1.11586e-28,7.86,14.96
370.00 ,"Corneal ulcer, unspecified",Diseases of the nervous system,3081,66,10.79,1.827515e-43,8.28,13.83
374.0 ,Entropion and trichiasis of eyelid,Diseases of the nervous system,1831,39,10.58,3.411167e-26,7.47,14.58
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,33658,515,9.83,1.32349e-281,8.86,10.9
918.1 ,Superficial injury of cornea,Injury and poisoning,17037,293,9.7,1.2573e-167,8.53,11.01
366.19 ,Other and combined forms of senile...,Diseases of the nervous system,4615,88,9.68,1.746431e-53,7.71,12.01
370.20 ,"Superficial keratitis, unspecified",Diseases of the nervous system,4889,91,9.46,2.082184e-54,7.56,11.7
372.2 ,Blepharoconjunctivitis,Diseases of the nervous system,2260,42,9.22,7.877394e-26,6.6,12.55
365.9 ,Unspecified glaucoma,Diseases of the nervous system,7765,125,8.29,2.195015e-67,6.85,9.96
372.56 ,Conjunctival deposits,Diseases of the nervous system,1363,23,8.28,0.00000000000005793378,5.21,12.51
710.2 ,Sicca syndrome,Diseases of the musculoskeletal...,2247,37,8.13,3.389874e-21,5.69,11.28
366 ,Cataract,Diseases of the nervous system,6316,98,7.88,1.31853e-51,6.35,9.67
362.5 ,Degeneration of macula and posterior...,Diseases of the nervous system,2510,40,7.87,2.735462e-22,5.59,10.79
370.21 ,Punctate keratitis,Diseases of the nervous system,14046,203,7.72,2.58363e-101,6.63,8.95
370.33 ,"Keratoconjunctivitis sicca, not...",Diseases of the nervous system,1443,22,7.46,0.000000000001456501,4.65,11.37
