disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
711 ,Arthropathy associated with infections,Diseases of the musculoskeletal...,1598,185,58.03,2.46022e-241,49.19,68.17
716.5 ,Unspecified polyarthropathy or...,Diseases of the musculoskeletal...,1487,148,48.14,7.21139e-183,40.09,57.49
272.8 ,Other disorders of lipoid metabolism,"Endocrine, nutritional and metabolic...",1524,130,40.28,1.00252e-151,33.24,48.53
493.20 ,"Chronic obstructive asthma, unspecified",Diseases of the respiratory system,4024,233,27.81,3.11618e-233,24.1,32
411.81 ,Acute coronary occlusion without...,Diseases of the circulatory system,1895,106,25.3,2.34066e-104,20.51,30.93
720.9 ,Unspecified inflammatory spondylopathy,Diseases of the musculoskeletal...,1923,100,23.35,2.202125e-95,18.82,28.71
491.2 ,Obstructive chronic bronchitis,Diseases of the respiratory system,2758,107,17.22,8.976858e-89,13.99,20.99
493.0 ,Extrinsic asthma,Diseases of the respiratory system,1430,54,16.37,7.652885e-45,12.2,21.56
726 ,Peripheral enthesopathies and...,Diseases of the musculoskeletal...,4246,153,16.27,5.02903e-122,13.67,19.23
575.0 ,Acute cholecystitis,Diseases of the digestive system,2766,91,14.41,1.916592e-69,11.51,17.83
493.9 ,"Asthma, unspecified",Diseases of the respiratory system,12262,353,14.12,1.59521e-252,12.56,15.85
493.21 ,Chronic obstructive asthma with...,Diseases of the respiratory system,2665,86,14.09,5.184554e-65,11.19,17.55
537.89 ,Other specified disorders of stomach...,Diseases of the digestive system,2128,65,13.2,5.280449e-48,10.11,16.96
599.8 ,Other specified disorders of urethra...,Diseases of the genitourinary...,1521,43,12.07,6.514546e-31,8.68,16.4
719.9 ,Unspecified disorder of joint,Diseases of the musculoskeletal...,2441,66,11.64,1.848327e-45,8.94,14.93
493 ,Asthma,Diseases of the respiratory system,13505,301,10.56,3.50071e-183,9.31,11.94
349 ,Other and unspecified disorders...,Diseases of the nervous system,4109,90,9.47,5.751164e-54,7.56,11.72
493.91 ,"Asthma, unspecified type, with...",Diseases of the respiratory system,5285,114,9.41,2.161672e-67,7.71,11.39
285 ,Other and unspecified anemias,Diseases of the blood and blood-forming...,1819,40,9.32,7.417326e-25,6.61,12.77
428 ,Heart failure,Diseases of the circulatory system,3172,69,9.32,1.699529e-41,7.21,11.88
714.8 ,Other specified inflammatory polyarthropathies,Diseases of the musculoskeletal...,1378,29,8.87,6.065593e-18,5.9,12.83
496 ,"Chronic airway obstruction, not...",Diseases of the respiratory system,20740,375,8.79,3.28934e-199,7.84,9.84
729 ,Other disorders of soft tissues,Diseases of the musculoskeletal...,2409,46,8.08,7.890145e-26,5.88,10.85
786.0 ,Dyspnea and respiratory abnormalities,"Comorbidities, signs, and ill-defined...",5176,96,8,2.762261e-51,6.44,9.84
491 ,Chronic bronchitis,Diseases of the respiratory system,13422,230,7.8,1.44548e-115,6.77,8.95
388.8 ,Other disorders of ear,Diseases of the nervous system,2888,53,7.78,1.011317e-28,5.8,10.25
492 ,Emphysema,Diseases of the respiratory system,2255,41,7.67,2.037755e-22,5.47,10.48
430 ,Subarachnoid hemorrhage,Diseases of the circulatory system,1491,27,7.6,0.000000000000003048605,4.98,11.13
493.11 ,Intrinsic asthma with status asthmaticus,Diseases of the respiratory system,1659,30,7.6,9.448197e-17,5.1,10.92
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,21504,337,7.45,1.0183e-159,6.61,8.37
491.21 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,4602,78,7.25,3.143843e-39,5.69,9.1
413 ,Angina pectoris,Diseases of the circulatory system,7507,124,7.19,1.722147e-60,5.94,8.63
440 ,Atherosclerosis,Diseases of the circulatory system,1947,32,6.9,1.316144e-16,4.69,9.8
493.90 ,"Asthma, unspecified type, unspecified",Diseases of the respiratory system,49064,593,6.4,7.74611e-234,5.81,7.03
372 ,Disorders of conjunctiva,Diseases of the nervous system,8442,123,6.32,2.965995e-54,5.22,7.59
476.1 ,Chronic laryngotracheitis,Diseases of the respiratory system,2344,34,6.08,5.70352e-16,4.19,8.54
491.20 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,6431,89,5.92,7.015866e-38,4.72,7.32
494 ,Bronchiectasis,Diseases of the respiratory system,9915,133,5.83,1.383943e-54,4.85,6.95
477 ,Allergic rhinitis,Diseases of the respiratory system,16034,207,5.77,4.667873e-82,4.97,6.66
485 ,"Bronchopneumonia, organism unspecified",Diseases of the respiratory system,6072,81,5.68,1.630023e-33,4.49,7.1
719 ,Other and unspecified disorders...,Diseases of the musculoskeletal...,2447,33,5.64,0.00000000000001143023,3.87,7.97
491.1 ,Mucopurulent chronic bronchitis,Diseases of the respiratory system,5901,77,5.55,2.582316e-31,4.35,6.97
715.3 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,8373,107,5.49,3.179657e-42,4.47,6.68
276.8 ,Hypopotassemia,"Endocrine, nutritional and metabolic...",1977,26,5.49,0.00000000001219664,3.57,8.09
477.8 ,Allergic rhinitis due to other...,Diseases of the respiratory system,7725,99,5.49,2.9782e-39,4.44,6.73
493.10 ,"Intrinsic asthma, unspecified",Diseases of the respiratory system,3074,40,5.46,6.087186e-17,3.88,7.47
477.9 ,"Allergic rhinitis, cause unspecified",Diseases of the respiratory system,95181,858,5.35,1.70355e-264,4.91,5.83
