disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
923 ,Contusion of upper limb,Injury and poisoning,1189,131,37.33,1.51673e-147,30.71,45.07
924 ,Contusion of lower limb and of...,Injury and poisoning,1989,167,28.17,3.44587e-168,23.73,33.28
881 ,"Open wound of elbow, forearm,...",Injury and poisoning,1326,82,19.32,5.510127e-72,15.19,24.31
916 ,"Superficial injury of hip, thigh,...",Injury and poisoning,1615,89,17.16,1.04553e-73,13.63,21.37
850 ,Concussion,Injury and poisoning,2793,133,15.04,1.02358e-101,12.46,18.04
854 ,Intracranial injury of other and...,Injury and poisoning,1256,57,13.75,4.666718e-43,10.31,18.02
882 ,Open wound of hand except finger(s)...,Injury and poisoning,1756,72,12.46,4.892017e-51,9.65,15.85
805 ,Fracture of vertebral column without...,Injury and poisoning,1299,53,12.27,7.938228e-38,9.1,16.23
873 ,Other open wound of head,Injury and poisoning,2706,103,11.71,1.976146e-69,9.47,14.33
883 ,Open wound of finger(s),Injury and poisoning,1736,61,10.55,1.214072e-39,8,13.68
910 ,"Superficial injury of face, neck,...",Injury and poisoning,1121,39,10.32,1.012106e-25,7.28,14.26
891 ,"Open wound of knee, leg (except...",Injury and poisoning,3538,117,10.18,3.608177e-72,8.35,12.32
884 ,Multiple and unspecified open...,Injury and poisoning,1208,40,9.81,1.485421e-25,6.95,13.5
840 ,Sprains and strains of shoulder...,Injury and poisoning,1032,32,9.13,6.467634e-20,6.19,13.02
892 ,Open wound of foot except toe(s)...,Injury and poisoning,2121,58,8.12,4.860777e-32,6.12,10.59
848 ,Other and ill-defined sprains...,Injury and poisoning,1483,39,7.73,1.922638e-21,5.46,10.66
873.4 ,"Facial laceration, without mention...",Injury and poisoning,4175,104,7.54,9.694717e-53,6.11,9.22
894 ,Multiple and unspecified open...,Injury and poisoning,2198,52,6.98,5.344054e-26,5.17,9.22
728 ,"Disorders of muscle, ligament,...",Diseases of the musculoskeletal...,8895,186,6.55,6.557734e-82,5.59,7.64
844 ,Sprains and strains of knee and...,Injury and poisoning,1033,22,6.18,0.00000000005367203,3.84,9.43
919 ,"Superficial injury of other, multiple,...",Injury and poisoning,1562,33,6.16,0.00000000000000118576,4.21,8.72
724 ,Other and unspecified disorders...,Diseases of the musculoskeletal...,5247,107,6.14,3.256694e-46,5,7.48
727 ,"Other disorders of synovium tendon,...",Diseases of the musculoskeletal...,3310,67,5.98,3.340977e-29,4.61,7.66
440 ,Atherosclerosis,Diseases of the circulatory system,3211,64,5.88,1.350604e-27,4.5,7.57
922.9 ,Contusion of unspecified part...,Injury and poisoning,3651,71,5.75,7.916976e-30,4.46,7.31
111 ,"Dermatomycosis, other and unspecified",Infectious and parasitic diseases,1436,28,5.66,0.000000000001100228,3.74,8.24
727.0 ,Synovitis and tenosynovitis,Diseases of the musculoskeletal...,7551,137,5.52,3.624664e-53,4.6,6.58
353 ,Nerve root and plexus disorders,Diseases of the nervous system,2023,38,5.47,3.62619e-16,3.85,7.57
386.0 ,Meniere's disease,Diseases of the nervous system,5094,92,5.38,7.903773e-36,4.31,6.65
346 ,Migraine,Diseases of the nervous system,2242,41,5.33,6.249931e-17,3.8,7.28
721 ,Spondylosis and allied disorders,Diseases of the musculoskeletal...,8008,139,5.28,9.686637e-52,4.4,6.29
854.0 ,Intracranial injury of other and...,Injury and poisoning,1764,32,5.27,0.000000000000188566,3.58,7.49
728.8 ,"Other disorders of muscle, ligament...",Diseases of the musculoskeletal...,1601,29,5.25,0.000000000002581823,3.5,7.6
693 ,Dermatitis due to substances taken...,Diseases of the skin and subcutaneous...,1102,20,5.24,0.0000000058076393,3.18,8.16
820 ,Fracture of neck of femur,Injury and poisoning,1558,28,5.21,0.000000000007310114,3.44,7.58
920 ,"Contusion of face, scalp, and...",Injury and poisoning,8996,152,5.17,4.165446e-55,4.34,6.11
682 ,Other cellulitis and abscess,Diseases of the skin and subcutaneous...,5924,102,5.15,7.111789e-38,4.17,6.3
691 ,Atopic dermatitis and related...,Diseases of the skin and subcutaneous...,3281,56,5,3.267504e-21,3.75,6.54
923.11 ,Contusion of elbow,Injury and poisoning,1589,27,4.91,0.00000000005905891,3.22,7.2
922.2 ,Contusion of abdominal wall,Injury and poisoning,1484,25,4.87,0.0000000003541297,3.13,7.24
922.1 ,Contusion of chest wall,Injury and poisoning,18003,272,4.87,5.764145e-89,4.26,5.55
443 ,Other peripheral vascular disease,Diseases of the circulatory system,1986,33,4.82,0.0000000000008430061,3.3,6.81
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,20359,299,4.79,2.728543e-95,4.22,5.43
721.4 ,Thoracic or lumbar spondylosis...,Diseases of the musculoskeletal...,2768,45,4.73,1.434598e-16,3.43,6.38
805.8 ,Closed fracture of unspecified...,Injury and poisoning,1791,29,4.68,0.00000000003618602,3.12,6.77
922.3 ,Contusion of back,Injury and poisoning,6211,96,4.6,4.228175e-32,3.7,5.65
478 ,Other diseases of upper respiratory...,Diseases of the respiratory system,2206,35,4.6,0.0000000000006346054,3.18,6.44
709 ,Other disorders of skin and subcutaneous...,Diseases of the skin and subcutaneous...,1218,19,4.49,0.00000014232242,2.69,7.06
686 ,Other local infections of skin...,Diseases of the skin and subcutaneous...,6162,93,4.48,2.2444e-30,3.59,5.53
216 ,Benign neoplasm of skin,Neoplasms,3558,54,4.43,2.599005e-18,3.31,5.82
411 ,Other acute and subacute forms...,Diseases of the circulatory system,2720,41,4.38,0.0000000000000364994,3.12,5.98
726 ,Peripheral enthesopathies and...,Diseases of the musculoskeletal...,1850,28,4.37,0.0000000003495719,2.89,6.36
367 ,"Infantile, juvenile, and presenile...",Diseases of the nervous system,1263,19,4.33,0.00000024560605,2.59,6.81
805.2 ,Closed fracture of dorsal [thoracic]...,Injury and poisoning,1287,19,4.24,0.00000032526534,2.54,6.68
