disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
435 ,Transient cerebral ischemia,Diseases of the circulatory system,2164,491,13.13,< 0.0001,11.83,14.56
346 ,Migraine,Diseases of the nervous system,2242,490,12.51,< 0.0001,11.28,13.86
443 ,Other peripheral vascular disease,Diseases of the circulatory system,1986,399,11.17,7.99058e-244,9.96,12.49
388.3 ,Tinitus,Diseases of the nervous system,8421,1457,10.11,< 0.0001,9.52,10.73
306 ,Physiological malfunction arising...,Mental disorders,1700,269,8.26,2.46882e-137,7.21,9.43
386.0 ,Meniere's disease,Diseases of the nervous system,5094,779,8.24,< 0.0001,7.61,8.92
437 ,Other and ill-defined cerebrovascular...,Diseases of the circulatory system,6272,894,7.65,< 0.0001,7.1,8.24
300 ,Neurotic disorders,Mental disorders,15446,1915,7.06,< 0.0001,6.7,7.43
386.1 ,Other and unspecified peripheral...,Diseases of the nervous system,5872,779,6.97,< 0.0001,6.44,7.54
316 ,Psychic factors associated with...,Mental disorders,1558,209,6.77,4.281808e-93,5.82,7.85
721 ,Spondylosis and allied disorders,Diseases of the musculoskeletal...,8008,946,6.18,< 0.0001,5.75,6.63
472 ,Chronic pharyngitis and nasopharyngitis,Diseases of the respiratory system,2745,336,6.15,5.0637e-137,5.46,6.91
477 ,Allergic rhinitis,Diseases of the respiratory system,11900,1341,6.03,< 0.0001,5.67,6.4
349 ,Other and unspecified disorders...,Diseases of the nervous system,2339,276,5.87,7.49307e-109,5.15,6.67
296.2 ,"Major depressive disorder, single...",Mental disorders,1393,164,5.81,4.137657e-65,4.9,6.85
728 ,"Disorders of muscle, ligament,...",Diseases of the musculoskeletal...,8895,983,5.74,< 0.0001,5.35,6.15
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,20359,2054,5.62,< 0.0001,5.34,5.9
583 ,"Nephritis and nephropathy, not...",Diseases of the genitourinary...,3349,370,5.49,1.72639e-136,4.9,6.13
473 ,Chronic sinusitis,Diseases of the respiratory system,1508,168,5.46,3.567873e-63,4.62,6.42
389 ,Hearing loss,Diseases of the nervous system,2221,246,5.46,2.691412e-91,4.75,6.24
416 ,Chronic pulmonary heart disease,Diseases of the circulatory system,2289,251,5.4,3.434932e-92,4.71,6.16
389.1 ,Sensorineural hearing loss,Diseases of the nervous system,5842,625,5.39,1.55764e-223,4.94,5.87
307.4 ,Specific disorders of sleep of...,Mental disorders,3374,362,5.31,1.28609e-129,4.74,5.93
440 ,Atherosclerosis,Diseases of the circulatory system,3211,340,5.22,3.96962e-120,4.64,5.85
379.8 ,Other specified disorders of eye...,Diseases of the nervous system,2543,267,5.14,1.022116e-93,4.51,5.85
923 ,Contusion of upper limb,Injury and poisoning,1189,125,5.1,9.541255e-45,4.2,6.15
564 ,"Functional digestive disorders,...",Diseases of the digestive system,28325,2519,5.05,< 0.0001,4.82,5.29
285.8 ,Other specified anemias,Diseases of the blood and blood-forming...,1106,115,5.04,7.734246e-41,4.11,6.12
111 ,"Dermatomycosis, other and unspecified",Infectious and parasitic diseases,1436,149,5.04,2.612371e-52,4.22,5.98
386.2 ,Vertigo of central origin,Diseases of the nervous system,11083,1080,5.01,< 0.0001,4.69,5.35
531 ,Gastric ulcer,Diseases of the digestive system,11363,1102,4.99,< 0.0001,4.67,5.33
272 ,Disorders of lipoid metabolism,"Endocrine, nutritional and metabolic...",8475,833,4.97,2.07823e-273,4.61,5.35
535 ,Gastritis and duodenitis,Diseases of the digestive system,18122,1686,4.97,< 0.0001,4.71,5.25
357.4 ,Polyneuropathy in other diseases...,Diseases of the nervous system,3875,390,4.95,1.68415e-130,4.44,5.5
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,19611,1797,4.93,< 0.0001,4.68,5.19
427 ,Cardiac dysrhythmias,Diseases of the circulatory system,11977,1136,4.88,< 0.0001,4.57,5.2
536 ,Disorders of function of stomach,Diseases of the digestive system,15104,1403,4.86,< 0.0001,4.58,5.15
698 ,Pruritus and related conditions,Diseases of the skin and subcutaneous...,6057,589,4.83,4.77982e-190,4.42,5.27
