disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
478.22 ,Parapharyngeal abscess,Diseases of the respiratory system,1899,181,10.89,6.82671e-115,9.29,12.71
474.10 ,Hypertrophy of tonsil with adenoids,Diseases of the respiratory system,1834,135,8.19,4.914846e-72,6.82,9.78
491.9 ,Unspecified chronic bronchitis,Diseases of the respiratory system,13693,527,4.2,1.07009e-151,3.84,4.59
485 ,"Bronchopneumonia, organism unspecified",Diseases of the respiratory system,14161,540,4.16,9.11491e-154,3.81,4.54
555.2 ,Regional enteritis of small intestine...,Diseases of the digestive system,5066,187,3.96,4.892532e-52,3.4,4.58
696.1 ,Other psoriasis,Diseases of the skin and subcutaneous...,3238,110,3.62,2.428104e-28,2.96,4.38
491.1 ,Mucopurulent chronic bronchitis,Diseases of the respiratory system,2274,75,3.5,3.738912e-19,2.74,4.41
786.1 ,Stridor,"Comorbidities, signs, and ill-defined...",2696,86,3.39,8.108745e-21,2.7,4.2
719.49 ,"Pain in joint, multiple sites",Diseases of the musculoskeletal...,2354,75,3.38,2.436954e-18,2.65,4.26
839.8 ,"Closed dislocation, multiple and...",Injury and poisoning,4733,148,3.33,1.079258e-33,2.8,3.92
478 ,Other diseases of upper respiratory...,Diseases of the respiratory system,4624,144,3.31,1.201879e-32,2.78,3.91
692.3 ,Contact dermatitis and other eczema...,Diseases of the skin and subcutaneous...,5623,173,3.27,3.078024e-38,2.8,3.81
897.0 ,Traumatic amputation of leg(s)...,Injury and poisoning,2769,85,3.25,1.381104e-19,2.59,4.04
487.0 ,Influenza with pneumonia,Diseases of the respiratory system,4455,136,3.24,4.26195e-30,2.71,3.85
461.0 ,Acute maxillary sinusitis,Diseases of the respiratory system,21970,642,3.17,1.90049e-128,2.92,3.43
381.0 ,Acute nonsuppurative otitis media,Diseases of the nervous system,2285,68,3.15,0.000000000000002340743,2.44,4.01
474.0 ,Chronic tonsillitis,Diseases of the respiratory system,7364,214,3.09,3.181347e-43,2.68,3.55
276.9 ,Electrolyte and fluid disorders...,"Endocrine, nutritional and metabolic...",2124,62,3.09,0.00000000000008738898,2.36,3.97
780.6 ,Fever,"Comorbidities, signs, and ill-defined...",137066,3427,3.06,< 0.0001,2.94,3.18
386.9 ,Unspecified vertiginous syndromes...,Diseases of the nervous system,3867,111,3.04,8.048974e-23,2.49,3.67
464.21 ,Acute laryngotracheitis with obstruction,Diseases of the respiratory system,4408,126,3.03,1.606254e-25,2.51,3.62
038.9 ,Unspecified septicemia,Infectious and parasitic diseases,1857,51,2.9,0.0000000001055317,2.15,3.83
786.2 ,Cough,"Comorbidities, signs, and ill-defined...",86078,2135,2.85,< 0.0001,2.72,2.98
531 ,Gastric ulcer,Diseases of the digestive system,1961,53,2.85,0.00000000008157522,2.13,3.74
472 ,Chronic pharyngitis and nasopharyngitis,Diseases of the respiratory system,6336,169,2.82,2.893367e-30,2.41,3.29
483 ,Pneumonia due to other specified...,Diseases of the respiratory system,2819,75,2.81,0.0000000000000266064,2.2,3.53
682.8 ,Cellulitis and abscess of other...,Diseases of the skin and subcutaneous...,5878,154,2.77,6.019269e-27,2.34,3.25
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,6312,161,2.7,8.832957e-27,2.29,3.16
493.91 ,"Asthma, unspecified type, with...",Diseases of the respiratory system,4835,123,2.68,1.11356e-20,2.22,3.21
900.9 ,Injury to unspecified blood vessel...,Injury and poisoning,2013,50,2.61,0.0000000042248116,1.93,3.46
463 ,Acute tonsillitis,Diseases of the respiratory system,577924,9333,2.6,< 0.0001,2.52,2.68
477.0 ,Allergic rhinitis due to pollen,Diseases of the respiratory system,3734,91,2.57,0.000000000000008841494,2.06,3.16
560.9 ,Unspecified intestinal obstruction,Diseases of the digestive system,2751,67,2.56,0.00000000002895908,1.98,3.27
276.5 ,Volume depletion,"Endocrine, nutritional and metabolic...",8594,207,2.55,7.546325e-31,2.21,2.93
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,21877,517,2.53,2.570706e-72,2.31,2.76
386.00 ,"Minihre's disease, unspecified",Diseases of the nervous system,2867,69,2.53,0.00000000002346545,1.96,3.22
473 ,Chronic sinusitis,Diseases of the respiratory system,3491,83,2.5,0.0000000000005036229,1.99,3.11
382.4 ,Unspecified suppurative otitis...,Diseases of the nervous system,2525,60,2.5,0.000000000709224,1.9,3.23
780.9 ,Other general symptoms,"Comorbidities, signs, and ill-defined...",11356,267,2.49,1.5452e-37,2.19,2.81
786.0 ,Dyspnea and respiratory abnormalities,"Comorbidities, signs, and ill-defined...",2530,59,2.45,0.0000000023885292,1.86,3.17
382.00 ,Acute suppurative otitis media...,Diseases of the nervous system,8320,192,2.44,1.631071e-26,2.1,2.81
535.40 ,"Other specified gastritis, without...",Diseases of the digestive system,13175,299,2.4,3.840758e-39,2.13,2.7
346.9 ,"Migraine, unspecified",Diseases of the nervous system,7775,176,2.39,1.625508e-23,2.04,2.77
786.01 ,Hyperventilation,"Comorbidities, signs, and ill-defined...",2377,53,2.34,0.000000075909819,1.75,3.07
380.13 ,Other acute infections of external...,Diseases of the nervous system,1880,42,2.34,0.000001281818,1.68,3.18
780.50 ,"Sleep disturbance, unspecified","Comorbidities, signs, and ill-defined...",2517,56,2.33,0.000000030289474,1.76,3.04
478.9 ,Other and unspecified diseases...,Diseases of the respiratory system,16340,357,2.32,6.231483e-43,2.08,2.57
693.1 ,Dermatitis due to food taken internally,Diseases of the skin and subcutaneous...,2444,54,2.32,0.000000064197711,1.73,3.04
074.0 ,Herpangina,Infectious and parasitic diseases,5618,123,2.3,6.285403e-16,1.91,2.75
289.3 ,"Lymphadenitis, unspecified, except...",Diseases of the blood and blood-forming...,4975,109,2.3,0.00000000000002504867,1.88,2.78
535.5 ,Unspecified gastritis & gastroduodenitis,Diseases of the digestive system,14055,306,2.3,8.089222e-37,2.05,2.58
466.0 ,Acute bronchitis,Diseases of the respiratory system,561694,8664,2.29,< 0.0001,2.22,2.37
599 ,Other disorders of urethra and...,Diseases of the genitourinary...,1972,43,2.29,0.0000015652261,1.65,3.09
054.2 ,Herpetic gingivostomatitis,Infectious and parasitic diseases,3194,69,2.27,0.000000002105389,1.76,2.88
786.51 ,Precordial pain,"Comorbidities, signs, and ill-defined...",3229,70,2.27,0.0000000014189347,1.77,2.88
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,39140,823,2.26,1.531703e-90,2.11,2.43
478.5 ,Other diseases of vocal cords,Diseases of the respiratory system,12325,263,2.25,1.557345e-30,1.98,2.55
786.3 ,Hemoptysis,"Comorbidities, signs, and ill-defined...",2883,61,2.22,0.000000052591639,1.69,2.86
786.9 ,Other symptoms involving respiratory...,"Comorbidities, signs, and ill-defined...",2310,49,2.22,0.0000010115791,1.64,2.95
683 ,Acute lymphadenitis,Diseases of the skin and subcutaneous...,5489,116,2.22,0.00000000000004954486,1.83,2.67
472.1 ,Chronic pharyngitis,Diseases of the respiratory system,13774,288,2.21,7.511207e-32,1.96,2.48
532.70 ,Chronic duodenal ulcer without...,Diseases of the digestive system,2426,51,2.2,0.00000063234799,1.63,2.91
564 ,"Functional digestive disorders,...",Diseases of the digestive system,16461,343,2.2,2.013073e-37,1.97,2.46
464.11 ,Acute tracheitis with obstruction,Diseases of the respiratory system,11540,238,2.17,7.075226e-26,1.9,2.47
904.9 ,Injury to blood vessels of unspecified...,Injury and poisoning,2487,51,2.15,0.0000015305758,1.59,2.83
371.89 ,Other corneal disorders,Diseases of the nervous system,2384,49,2.15,0.0000017020462,1.59,2.86
784.1 ,Throat pain,"Comorbidities, signs, and ill-defined...",24119,487,2.14,5.841665e-49,1.95,2.35
787.0 ,Nausea and vomiting,"Comorbidities, signs, and ill-defined...",46060,910,2.13,9.111025e-87,1.99,2.28
