disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
290 ,Senile and presenile organic psychotic...,Mental disorders,236,94,8.03,5.543418e-41,6.04,10.63
133.0 ,Scabies,Infectious and parasitic diseases,195,59,4.99,6.574361e-19,3.57,6.89
332.0 ,Paralysis agitans,Diseases of the nervous system,155,45,4.62,0.00000000000005910363,3.16,6.66
290.9 ,Unspecified senile psychotic condition,Mental disorders,169,43,3.84,0.0000000000284898,2.62,5.52
788.2 ,Retention of urine,"Comorbidities, signs, and ill-defined...",177,44,3.72,0.00000000003854985,2.56,5.32
438 ,Late effects of cerebrovascular...,Diseases of the circulatory system,820,178,3.62,1.98313e-35,2.99,4.38
707.0 ,Decubitus ulcer,Diseases of the skin and subcutaneous...,495,112,3.54,2.317005e-23,2.79,4.45
276.5 ,Volume depletion,"Endocrine, nutritional and metabolic...",138,33,3.49,0.000000031272369,2.27,5.25
272.4 ,Other and unspecified hyperlipidemia,"Endocrine, nutritional and metabolic...",176,40,3.29,0.0000000051878553,2.23,4.75
494 ,Bronchiectasis,Diseases of the respiratory system,146,33,3.24,0.00000013298516,2.11,4.86
434.0 ,Cerebral thrombosis,Diseases of the circulatory system,174,38,3.11,0.00000003969818,2.1,4.53
599.0 ,"Urinary tract infection, site...",Diseases of the genitourinary...,1284,231,2.99,4.950527e-33,2.51,3.55
571.40 ,"Chronic hepatitis, unspecified",Diseases of the digestive system,158,33,2.93,0.00000092315833,1.91,4.36
434.9 ,"Cerebral artery occlusion, unspecified",Diseases of the circulatory system,546,106,2.86,7.624734e-17,2.26,3.6
491 ,Chronic bronchitis,Diseases of the respiratory system,223,45,2.83,0.000000030639578,1.98,3.99
110.4 ,Dermatophytosis of foot,Infectious and parasitic diseases,178,36,2.82,0.00000078716599,1.88,4.12
436 ,"Acute, but ill-defined, cerebrovascular...",Diseases of the circulatory system,459,89,2.81,0.00000000000004216437,2.17,3.6
437.0 ,Cerebral atherosclerosis,Diseases of the circulatory system,160,32,2.77,0.0000041935073,1.8,4.14
437.9 ,Unspecified cerebrovascular disease,Diseases of the circulatory system,330,64,2.74,0.000000000228071,2.03,3.66
578.9 ,Hemorrhage of gastrointestinal...,Diseases of the digestive system,394,74,2.66,0.00000000003192966,2.01,3.48
300.9 ,Unspecified nonpsychotic mental...,Mental disorders,230,44,2.64,0.00000023075791,1.84,3.73
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,167,32,2.62,0.0000144246,1.71,3.91
493.20 ,"Chronic obstructive asthma, unspecified",Diseases of the respiratory system,142,27,2.58,0.0000557793,1.62,3.99
300.00 ,"Anxiety state, unspecified",Mental disorders,280,52,2.56,0.000000048258861,1.84,3.52
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",226,42,2.54,0.0000012501233,1.76,3.61
715.96 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,150,28,2.53,0.0000761305,1.6,3.87
496 ,"Chronic airway obstruction, not...",Diseases of the respiratory system,841,143,2.5,3.366625e-17,2.03,3.06
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,160,29,2.44,0.0000797126,1.56,3.7
780.6 ,Fever,"Comorbidities, signs, and ill-defined...",800,134,2.43,0.000000000000001948556,1.96,2.98
780.50 ,"Sleep disturbance, unspecified","Comorbidities, signs, and ill-defined...",224,40,2.42,0.0000077207623,1.66,3.45
535 ,Gastritis and duodenitis,Diseases of the digestive system,158,28,2.37,0.0002277964,1.5,3.61
274.0 ,"Gouty arthropathy, unspecified","Endocrine, nutritional and metabolic...",159,28,2.35,0.0002376785,1.49,3.59
564.0 ,Constipation,Diseases of the digestive system,2159,305,2.33,6.356225e-25,1.98,2.73
491.9 ,Unspecified chronic bronchitis,Diseases of the respiratory system,705,113,2.25,0.00000000001014713,1.79,2.8
434.1 ,Cerebral embolism,Diseases of the circulatory system,166,28,2.23,0.0003764608,1.42,3.39
477.9 ,"Allergic rhinitis, cause unspecified",Diseases of the respiratory system,208,35,2.23,0.0000761511,1.49,3.26
873.40 ,"Open wound of face, unspecified...",Injury and poisoning,191,32,2.22,0.0001846536,1.46,3.29
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,751,117,2.17,0.00000000002598993,1.74,2.7
491.20 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,195,32,2.16,0.0003581937,1.42,3.2
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,1201,177,2.14,0.00000000000000988225,1.77,2.57
698.2 ,Prurigo,Diseases of the skin and subcutaneous...,235,38,2.13,0.0001140387,1.45,3.06
564.8 ,Other specified function disorder...,Diseases of the digestive system,198,32,2.12,0.000401156,1.39,3.14
