disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
290.0 ,"Senile dementia, uncomplicated",Mental disorders,315,31,7.04,0.0000000000000480114,4.37,11.12
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,109,12,6.5,0.0000019361944,3.13,12.45
564 ,"Functional digestive disorders,...",Diseases of the digestive system,265,24,5.88,0.0000000003820439,3.48,9.62
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",142,13,5.32,0.0000057293363,2.65,9.9
438 ,Late effects of cerebrovascular...,Diseases of the circulatory system,395,28,4.62,0.0000000029541407,2.83,7.36
493 ,Asthma,Diseases of the respiratory system,122,10,4.57,0.0001887797,2.06,9.11
401 ,Essential hypertension,Diseases of the circulatory system,250,19,4.56,0.00000058122015,2.57,7.75
707.0 ,Decubitus ulcer,Diseases of the skin and subcutaneous...,188,14,4.26,0.0000268639,2.19,7.72
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",122,9,4.03,0.0008705782,1.74,8.27
491 ,Chronic bronchitis,Diseases of the respiratory system,223,15,3.83,0.0000450502,2.02,6.83
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,128,9,3.82,0.001227847,1.65,7.83
536 ,Disorders of function of stomach,Diseases of the digestive system,109,7,3.41,0.0071097757,1.3,7.56
564.8 ,Other specified function disorder...,Diseases of the digestive system,128,8,3.33,0.0047820212,1.37,7.06
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,115,7,3.21,0.0094527776,1.23,7.12
599.0 ,"Urinary tract infection, site...",Diseases of the genitourinary...,640,32,3.19,0.0000013475024,2.01,4.98
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,155,9,3.1,0.0045596334,1.35,6.31
437.9 ,Unspecified cerebrovascular disease,Diseases of the circulatory system,192,11,3.1,0.001915451,1.47,5.95
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,122,7,3.01,0.0128518298,1.15,6.66
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,122,7,3.01,0.0128518298,1.15,6.66
780.6 ,Fever,"Comorbidities, signs, and ill-defined...",487,24,2.91,0.0000581973,1.74,4.71
