disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
830 ,Dislocation of jaw,Injury and poisoning,1623,211,24.84,4.80621e-201,21.33,28.8
306 ,Physiological malfunction arising...,Mental disorders,1662,188,21.11,1.21007e-167,17.99,24.65
726 ,Peripheral enthesopathies and...,Diseases of the musculoskeletal...,2498,229,16.82,2.77862e-183,14.57,19.33
716.68 ,"Unspecified monoarthritis, other...",Diseases of the musculoskeletal...,1731,145,15.01,8.37457e-111,12.55,17.83
535.5 ,Unspecified gastritis & gastroduodenitis,Diseases of the digestive system,12932,818,12.51,< 0.0001,11.57,13.51
716 ,Other and unspecified arthropathies,Diseases of the musculoskeletal...,5376,345,11.64,5.54096e-225,10.38,13.03
884 ,Multiple and unspecified open...,Injury and poisoning,2262,139,10.73,1.91655e-88,8.95,12.77
848 ,Other and ill-defined sprains...,Injury and poisoning,2192,126,9.97,6.636208e-77,8.25,11.97
472 ,Chronic pharyngitis and nasopharyngitis,Diseases of the respiratory system,4028,223,9.74,6.17079e-132,8.45,11.18
316 ,Psychic factors associated with...,Mental disorders,2258,126,9.66,2.086379e-75,7.99,11.59
379.8 ,Other specified disorders of eye...,Diseases of the nervous system,3668,191,9.08,1.93064e-108,7.79,10.53
580 ,Acute glomerulonephritis,Diseases of the genitourinary...,3074,160,9.03,5.613138e-91,7.63,10.61
416 ,Chronic pulmonary heart disease,Diseases of the circulatory system,2714,139,8.84,2.592095e-78,7.39,10.51
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,4412,214,8.45,1.97681e-115,7.31,9.72
487 ,Influenza,Diseases of the respiratory system,9169,429,8.44,3.80686e-226,7.61,9.33
922.9 ,Contusion of unspecified part...,Injury and poisoning,5259,248,8.25,5.59179e-131,7.21,9.4
894 ,Multiple and unspecified open...,Injury and poisoning,2866,135,8.09,1.137442e-71,6.74,9.64
721 ,Spondylosis and allied disorders,Diseases of the musculoskeletal...,6066,277,8.01,7.79376e-143,7.06,9.07
519 ,Other diseases of respiratory...,Diseases of the respiratory system,1647,76,7.84,2.074917e-40,6.14,9.89
724 ,Other and unspecified disorders...,Diseases of the musculoskeletal...,4904,217,7.68,2.66848e-109,6.65,8.82
848.8 ,Other specified sites of sprains...,Injury and poisoning,5492,240,7.6,1.10898e-119,6.64,8.68
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,12949,538,7.58,4.1032e-260,6.91,8.3
349 ,Other and unspecified disorders...,Diseases of the nervous system,2597,115,7.56,1.629839e-58,6.2,9.13
845 ,Sprains and strains of ankle and...,Injury and poisoning,1484,66,7.53,2.29627e-34,5.79,9.66
536 ,Disorders of function of stomach,Diseases of the digestive system,16818,605,6.58,2.07096e-260,6.03,7.18
594 ,Calculus of lower urilnary tract,Diseases of the genitourinary...,1568,60,6.43,5.790176e-28,4.88,8.34
840 ,Sprains and strains of shoulder...,Injury and poisoning,1864,69,6.22,4.609852e-31,4.81,7.93
447.6 ,"Arteritis, unspecified",Diseases of the circulatory system,4219,154,6.21,1.20521e-66,5.24,7.32
716.9 ,"Arthropathy, unspecified",Diseases of the musculoskeletal...,19272,648,6.18,2.61232e-263,5.67,6.71
492 ,Emphysema,Diseases of the respiratory system,3282,114,5.86,1.291456e-47,4.81,7.08
784 ,Symptoms involving head and neck,"Comorbidities, signs, and ill-defined...",1999,69,5.79,2.766094e-29,4.48,7.37
716.66 ,"Unspecified monoarthritis, lower...",Diseases of the musculoskeletal...,2141,72,5.63,8.374686e-30,4.38,7.14
691 ,Atopic dermatitis and related...,Diseases of the skin and subcutaneous...,1379,46,5.57,1.736705e-19,4.05,7.48
682 ,Other cellulitis and abscess,Diseases of the skin and subcutaneous...,5291,173,5.56,9.523223e-68,4.74,6.48
718.4 ,Contracture of joint,Diseases of the musculoskeletal...,1355,45,5.54,5.022115e-19,4.02,7.46
719 ,Other and unspecified disorders...,Diseases of the musculoskeletal...,1762,58,5.5,7.15147e-24,4.15,7.15
709.8 ,Other specified disorders of skin,Diseases of the skin and subcutaneous...,7893,252,5.49,3.809331e-96,4.81,6.24
357.4 ,Polyneuropathy in other diseases...,Diseases of the nervous system,4477,145,5.48,1.732118e-56,4.6,6.48
110 ,Dermatophytosis,Infectious and parasitic diseases,3615,117,5.45,7.954461e-46,4.49,6.57
728.9 ,"Unspecified disorder of muscle,...",Diseases of the musculoskeletal...,17703,536,5.43,5.06249e-196,4.95,5.94
528 ,"Disease of the oral soft tissues,...",Diseases of the digestive system,1393,45,5.38,1.415543e-18,3.9,7.25
723.2 ,Cervicocranial syndrome,Diseases of the musculoskeletal...,2074,66,5.32,3.873881e-26,4.09,6.8
111 ,"Dermatomycosis, other and unspecified",Infectious and parasitic diseases,1413,44,5.18,1.28282e-17,3.74,7
924 ,Contusion of lower limb and of...,Injury and poisoning,2503,77,5.14,2.697798e-29,4.04,6.46
461.0 ,Acute maxillary sinusitis,Diseases of the respiratory system,6173,185,5.08,1.318847e-66,4.36,5.9
728 ,"Disorders of muscle, ligament,...",Diseases of the musculoskeletal...,8817,259,5.04,4.073096e-91,4.42,5.72
726.1 ,"Rotator cuff syndrome of shoulder,...",Diseases of the musculoskeletal...,2730,81,4.96,1.068844e-29,3.92,6.19
367 ,"Infantile, juvenile, and presenile...",Diseases of the nervous system,1419,42,4.92,3.922125e-16,3.52,6.69
686 ,Other local infections of skin...,Diseases of the skin and subcutaneous...,6551,188,4.86,8.374932e-65,4.17,5.64
608 ,Other disorders of male genital...,Diseases of the genitourinary...,1534,44,4.76,2.4298e-16,3.44,6.43
300 ,Neurotic disorders,Mental disorders,15880,429,4.74,7.35728e-139,4.28,5.23
