disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
536 ,Disorders of function of stomach,Diseases of the digestive system,109,21,11.59,0.0000000000000447228,6.54,19.77
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,126,17,7.23,0.00000000498402,3.91,12.69
564 ,"Functional digestive disorders,...",Diseases of the digestive system,265,29,6.31,0.000000000001689482,3.91,9.93
428 ,Heart failure,Diseases of the circulatory system,137,16,6.05,0.00000011895709,3.23,10.71
491 ,Chronic bronchitis,Diseases of the respiratory system,223,24,5.9,0.0000000002841788,3.52,9.58
493 ,Asthma,Diseases of the respiratory system,122,14,5.83,0.00000097724991,2.98,10.66
715.9 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,105,12,5.71,0.0000064255661,2.76,10.88
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,122,13,5.31,0.0000056897629,2.65,9.87
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,155,16,5.25,0.00000066618863,2.81,9.24
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,128,13,5.03,0.0000097107332,2.51,9.32
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,109,11,4.92,0.0000520937,2.31,9.55
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,215,19,4.5,0.00000062625203,2.54,7.6
401 ,Essential hypertension,Diseases of the circulatory system,250,21,4.32,0.000000349269,2.51,7.13
427 ,Cardiac dysrhythmias,Diseases of the circulatory system,111,10,4.29,0.0002988123,1.94,8.53
578.9 ,Hemorrhage of gastrointestinal...,Diseases of the digestive system,246,20,4.12,0.0000011699423,2.37,6.88
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",142,12,4.05,0.0001351684,1.98,7.63
402 ,Hypertensive heart disease,Diseases of the circulatory system,210,17,4.01,0.0000086970323,2.2,6.92
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,104,8,3.55,0.0033596159,1.45,7.53
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",122,9,3.41,0.0025101084,1.48,6.95
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,122,9,3.41,0.0025101084,1.48,6.95
533.9 ,"Peptic ulcer, site unspecified,...",Diseases of the digestive system,110,8,3.34,0.004741582,1.37,7.06
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,157,11,3.27,0.0012826108,1.55,6.26
491.0 ,Simple chronic bronchitis,Diseases of the respiratory system,112,8,3.27,0.0052880582,1.34,6.92
564.8 ,Other specified function disorder...,Diseases of the digestive system,128,9,3.24,0.0034778185,1.41,6.58
290 ,Senile and presenile organic psychotic...,Mental disorders,99,7,3.21,0.0094527776,1.23,7.12
332.0 ,Paralysis agitans,Diseases of the nervous system,108,7,2.92,0.0148370599,1.12,6.45
413.9 ,Other and unspecified angina pectoris,Diseases of the circulatory system,157,10,2.92,0.0042835193,1.33,5.74
492.8 ,Other emphysema,Diseases of the respiratory system,108,7,2.92,0.0148370599,1.12,6.45
564.0 ,Constipation,Diseases of the digestive system,1528,65,2.84,0.000000045528816,1.92,4.21
533.90 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,425,24,2.8,0.0000729246,1.68,4.48
715.36 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,129,8,2.8,0.0120912766,1.15,5.9
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,682,34,2.59,0.0000183061,1.67,3.96
494 ,Bronchiectasis,Diseases of the respiratory system,106,6,2.51,0.0418806694,0.88,5.83
496 ,"Chronic airway obstruction, not...",Diseases of the respiratory system,944,42,2.39,0.0000242065,1.59,3.57
780.7 ,Malaise and fatigue,"Comorbidities, signs, and ill-defined...",332,16,2.22,0.0077887902,1.21,3.84
