disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
266.9 ,Unspecified vitamin B deficiency,"Endocrine, nutritional and metabolic...",559,46,24.64,4.186059e-45,17.58,33.85
681.00 ,"Cellulitis and abscess of finger,...",Diseases of the skin and subcutaneous...,570,41,21.07,6.329982e-38,14.76,29.38
349.89 ,Other specified disorders of nervous...,Diseases of the nervous system,1057,54,14.99,7.036548e-42,11.02,20.04
799.9 ,Other unknown and unspecified...,"Comorbidities, signs, and ill-defined...",1154,46,11.36,4.121675e-31,8.15,15.48
263.9 ,Unspecified protein-calorie malnutrition,"Endocrine, nutritional and metabolic...",1317,49,10.62,1.00949e-31,7.71,14.36
692.3 ,Contact dermatitis and other eczema...,Diseases of the skin and subcutaneous...,1178,41,9.76,1.304108e-25,6.88,13.52
117.9 ,Other and unspecified mycoses,Infectious and parasitic diseases,714,24,9.13,0.000000000000003477004,5.75,13.85
346 ,Migraine,Diseases of the nervous system,519,17,8.78,0.00000000005533793,5.03,14.33
405.99 ,Other unspecified secondary hypertension,Diseases of the circulatory system,1115,31,7.59,6.140156e-17,5.07,10.97
070.9 ,Unspecified viral hepatitis without...,Infectious and parasitic diseases,670,19,7.59,0.00000000004769846,4.5,12.07
555.9 ,Regional enteritis of unspecified...,Diseases of the digestive system,1361,35,7.05,6.389454e-18,4.83,9.98
719.49 ,"Pain in joint, multiple sites",Diseases of the musculoskeletal...,1744,42,6.66,3.11632e-20,4.72,9.18
133.0 ,Scabies,Infectious and parasitic diseases,3554,78,6.46,2.676901e-34,5,8.25
698.8 ,Other specified pruritic conditions,Diseases of the skin and subcutaneous...,2676,59,6.27,4.080877e-26,4.68,8.25
493.10 ,"Intrinsic asthma, unspecified",Diseases of the respiratory system,1007,23,6.11,0.00000000003313639,3.82,9.32
009 ,Ill-defined intestinal infections,Infectious and parasitic diseases,650,15,6.09,0.000000076750985,3.37,10.22
458.9 ,"Hypotension, unspecified",Diseases of the circulatory system,874,19,5.77,0.0000000037785349,3.43,9.16
564.8 ,Other specified function disorder...,Diseases of the digestive system,4852,92,5.68,1.318339e-35,4.48,7.14
680 ,Carbuncle and furuncle,Diseases of the skin and subcutaneous...,568,12,5.54,0.0000037483538,2.83,9.83
307.40 ,"Nonorganic sleep disorder, unspecified",Mental disorders,1372,28,5.48,0.000000000003384349,3.59,8.06
307.4 ,Specific disorders of sleep of...,Mental disorders,930,19,5.41,0.000000010161816,3.22,8.59
350.1 ,Trigeminal neuralgia,Diseases of the nervous system,688,14,5.35,0.00000091970611,2.89,9.11
281.9 ,Unspecified deficiency anemia,Diseases of the blood and blood-forming...,1056,21,5.28,0.0000000027356962,3.23,8.2
402.11 ,Benign hypertensive heart disease...,Diseases of the circulatory system,1950,37,5.16,0.00000000000000970516,3.58,7.24
799.4 ,Cachexia,"Comorbidities, signs, and ill-defined...",878,17,5.1,0.00000012862849,2.94,8.3
523.0 ,Acute gingivitis,Diseases of the digestive system,1017,19,4.94,0.00000004122449,2.93,7.83
372.00 ,"Acute conjunctivitis, unspecified",Diseases of the nervous system,11012,158,4.8,1.950298e-47,3.96,5.81
290.10 ,"Presenile dementia, uncomplicated",Mental disorders,598,11,4.8,0.000033504,2.37,8.72
692.79 ,Other dermatitis due to solar...,Diseases of the skin and subcutaneous...,655,12,4.79,0.0000154776,2.44,8.49
714.0 ,Rheumatoid arthritis,Diseases of the musculoskeletal...,2615,45,4.73,3.943754e-16,3.39,6.44
531 ,Gastric ulcer,Diseases of the digestive system,2568,44,4.7,9.911682e-16,3.36,6.42
427.2 ,"Paroxysmal tachycardia, unspecified",Diseases of the circulatory system,558,10,4.66,0.0000935822,2.21,8.71
692.0 ,Contact dermatitis and other eczema...,Diseases of the skin and subcutaneous...,3237,54,4.64,1.412496e-18,3.43,6.18
586 ,"Renal failure, unspecified",Diseases of the genitourinary...,2376,40,4.58,0.00000000000003673887,3.23,6.35
693.9 ,Dermatitis due to unspecified...,Diseases of the skin and subcutaneous...,1483,25,4.48,0.0000000023970053,2.86,6.72
783.0 ,Anorexia,"Comorbidities, signs, and ill-defined...",1546,26,4.48,0.0000000012046175,2.89,6.67
535.10 ,"Atrophic gastritis, without mention...",Diseases of the digestive system,704,12,4.44,0.0000311607,2.27,7.88
372.0 ,Acute conjunctivitis,Diseases of the nervous system,1905,31,4.36,0.00000000006760876,2.92,6.29
564.5 ,Functional diarrhea,Diseases of the digestive system,3030,48,4.36,9.026641e-16,3.16,5.89
721.42 ,"Spondylosis with myelopathy, lumbar...",Diseases of the musculoskeletal...,2924,46,4.31,0.000000000000004748626,3.11,5.86
386.19 ,Other peripheral vertigo,Diseases of the nervous system,791,13,4.29,0.0000214835,2.26,7.44
464.1 ,Acute tracheitis,Diseases of the respiratory system,1682,27,4.28,0.0000000015522278,2.78,6.32
