disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
216.7 ,Benign neoplasm of skin of lower...,Neoplasms,2245,243,21.62,4.30263e-219,18.81,24.75
078.1 ,Viral warts,Infectious and parasitic diseases,57342,2115,8.35,< 0.0001,7.94,8.77
216.6 ,Benign neoplasm of skin of upper...,Neoplasms,2215,72,5.87,6.33258e-31,4.57,7.43
216 ,Benign neoplasm of skin,Neoplasms,4906,151,5.59,4.726196e-60,4.71,6.58
215.9 ,Other benign neoplasm of connective...,Neoplasms,3208,99,5.58,5.04088e-40,4.51,6.82
682.7 ,"Cellulitis and abscess of foot,...",Diseases of the skin and subcutaneous...,2210,64,5.21,5.32472e-25,3.99,6.68
892.1 ,Open wound of foot except toe(s)...,Injury and poisoning,2294,55,4.28,4.194222e-18,3.21,5.6
892.0 ,Open wound of foot except toe(s)...,Injury and poisoning,14243,314,4.02,3.106561e-87,3.57,4.5
216.9 ,"Benign neoplasm of skin, site...",Neoplasms,23289,499,3.96,5.42855e-134,3.61,4.34
239.2 ,Neoplasm of unspecified nature...,Neoplasms,2636,55,3.72,0.000000000000001411017,2.79,4.86
216.8 ,Benign neoplasm of other specified...,Neoplasms,4449,92,3.69,1.078298e-24,2.97,4.54
229.8 ,Benign neoplasm of other specified...,Neoplasms,3477,71,3.64,3.811402e-19,2.83,4.61
701.1 ,"Keratoderma, acquired",Diseases of the skin and subcutaneous...,7966,151,3.39,2.399499e-35,2.87,3.99
893.0 ,"Open wound of toe(s), without...",Injury and poisoning,5727,102,3.17,1.847084e-22,2.58,3.86
702.8 ,Other specified dermatoses,Diseases of the skin and subcutaneous...,5266,91,3.07,2.158733e-19,2.47,3.78
998.5 ,Postoperative infection,Injury and poisoning,3821,65,3.02,0.00000000000005190651,2.32,3.86
757.39 ,Other specified anomalies of skin,Congenital anomalies,5186,87,2.98,7.504567e-18,2.38,3.69
892 ,Open wound of foot except toe(s)...,Injury and poisoning,2204,37,2.97,0.000000016793394,2.09,4.11
958.3 ,Posttraumatic wound infection...,Injury and poisoning,10206,161,2.81,8.197736e-29,2.39,3.29
110.4 ,Dermatophytosis of foot,Infectious and parasitic diseases,49193,734,2.77,3.72608e-117,2.57,2.99
897.0 ,Traumatic amputation of leg(s)...,Injury and poisoning,1901,29,2.69,0.0000035053962,1.8,3.89
272.2 ,Mixed hyperlipidemia,"Endocrine, nutritional and metabolic...",2486,37,2.63,0.00000031662555,1.85,3.64
386.2 ,Vertigo of central origin,Diseases of the nervous system,1996,29,2.56,0.0000086833631,1.71,3.7
727.0 ,Synovitis and tenosynovitis,Diseases of the musculoskeletal...,4842,69,2.52,0.00000000002541618,1.96,3.2
706.8 ,Other specified diseases of sebaceous...,Diseases of the skin and subcutaneous...,2224,31,2.46,0.0000125191,1.67,3.5
625.2 ,Mittelschmerz,Diseases of the genitourinary...,3031,42,2.45,0.0000003725256,1.76,3.32
840.9 ,Sprains and strains of unspecified...,Injury and poisoning,4112,56,2.41,0.0000000093110924,1.81,3.13
