disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
924.1 ,Contusion of knee and lower leg,Injury and poisoning,2481,71,24.26,7.124236e-70,18.81,30.85
722 ,Intervertebral disc disorders,Diseases of the musculoskeletal...,7329,161,19.33,1.19629e-139,16.32,22.76
727.43 ,"Ganglion, unspecified",Diseases of the musculoskeletal...,5978,133,19.31,4.92008e-116,16.04,23.06
923.0 ,Contusion of shoulder and upper...,Injury and poisoning,1839,39,17.57,3.753771e-34,12.41,24.19
840.4 ,Rotator cuff (capsule) sprain,Injury and poisoning,4321,54,10.32,3.959489e-35,7.71,13.55
841 ,Sprains and straikns of elbow...,Injury and poisoning,1968,21,8.67,0.0000000000002760105,5.34,13.33
691 ,Atopic dermatitis and related...,Diseases of the skin and subcutaneous...,2474,23,7.55,0.0000000000003446022,4.76,11.38
881.00 ,"Open wound of forearm, without...",Injury and poisoning,6458,56,7.13,1.796657e-28,5.36,9.31
923.3 ,Contusion of finger,Injury and poisoning,4287,36,6.85,2.08068e-18,4.77,9.53
854.0 ,Intracranial injury of other and...,Injury and poisoning,3008,25,6.74,0.0000000000003784073,4.35,10
882.0 ,Open wound of hand except finger(s)...,Injury and poisoning,16496,128,6.58,3.348318e-58,5.45,7.87
533.0 ,"Peptic ulcer, site unspecified...",Diseases of the digestive system,2614,21,6.51,0.00000000005132363,4.01,9.99
845 ,Sprains and strains of ankle and...,Injury and poisoning,3012,24,6.46,0.000000000002637681,4.12,9.66
571 ,Chronic liver disease and cirrhosis,Diseases of the digestive system,9788,76,6.43,5.217031e-35,5.04,8.1
727.04 ,Radial styloid tenosynovitis,Diseases of the musculoskeletal...,4243,32,6.13,0.000000000000002949431,4.18,8.7
826.0 ,Closed fracture of one or more...,Injury and poisoning,3320,25,6.1,0.000000000003110031,3.93,9.05
924 ,Contusion of lower limb and of...,Injury and poisoning,5104,38,6.07,1.18285e-17,4.28,8.37
847 ,Sprains and strains of other and...,Injury and poisoning,2552,19,6.02,0.0000000014281554,3.61,9.44
922 ,Contusion of trunk,Injury and poisoning,4069,30,5.99,0.00000000000003784605,4.02,8.59
923.21 ,Contusion of wrist,Injury and poisoning,4222,30,5.77,0.0000000000000958051,3.88,8.27
922.9 ,Contusion of unspecified part...,Injury and poisoning,9690,66,5.61,1.959715e-27,4.32,7.17
924.8 ,"Contusion of multiple sites, not...",Injury and poisoning,2011,14,5.61,0.00000043873301,3.06,9.46
