disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
285.9 ,"Anemia, unspecified",Diseases of the blood and blood-forming...,636,83,5.66,6.937753e-29,4.27,7.45
274.9 ,"Gout, unspecified","Endocrine, nutritional and metabolic...",187,25,4.76,0.0000000029448576,2.94,7.44
428.0 ,"Congestive heart failure, unspecified",Diseases of the circulatory system,814,73,3.45,0.000000000000001320825,2.58,4.58
280.9 ,"Iron deficiency anemia, unspecified",Diseases of the blood and blood-forming...,146,15,3.42,0.0001112052,1.83,5.94
786.09 ,Other respiratory abnormalities,"Comorbidities, signs, and ill-defined...",180,18,3.34,0.0000332419,1.9,5.55
428.9 ,"Heart failure, unspecified",Diseases of the circulatory system,463,42,3.19,0.0000000027395618,2.21,4.51
413.9 ,Other and unspecified angina pectoris,Diseases of the circulatory system,275,25,3.05,0.0000054372836,1.9,4.71
786.50 ,"Chest pain, unspecified","Comorbidities, signs, and ill-defined...",266,24,3.02,0.0000095975327,1.86,4.7
274.0 ,"Gouty arthropathy, unspecified","Endocrine, nutritional and metabolic...",159,13,2.63,0.0026763412,1.35,4.72
780.2 ,Syncope and collapse,"Comorbidities, signs, and ill-defined...",174,14,2.59,0.0021608951,1.37,4.55
300.00 ,"Anxiety state, unspecified",Mental disorders,280,22,2.57,0.0002396601,1.56,4.06
782.3 ,Edema,"Comorbidities, signs, and ill-defined...",785,57,2.56,0.00000001603256,1.86,3.47
788.2 ,Retention of urine,"Comorbidities, signs, and ill-defined...",177,14,2.54,0.0025328038,1.34,4.46
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,245,19,2.52,0.0007877233,1.46,4.1
428 ,Heart failure,Diseases of the circulatory system,219,17,2.51,0.0016228161,1.41,4.19
531.90 ,"Gastric ulcer, unspecified as...",Diseases of the digestive system,167,13,2.49,0.004091357,1.28,4.46
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,336,25,2.43,0.000164547,1.52,3.74
533.9 ,"Peptic ulcer, site unspecified,...",Diseases of the digestive system,161,12,2.37,0.0118514302,1.18,4.33
595.9 ,"Cystitis, unspecified",Diseases of the genitourinary...,277,20,2.33,0.0011046906,1.38,3.74
461.9 ,"Acute sinusitis, unspecified",Diseases of the respiratory system,151,11,2.31,0.0182442921,1.11,4.32
532.90 ,"Duodenal ulcer, unspecified as...",Diseases of the digestive system,138,10,2.29,0.026365388,1.06,4.41
414.0 ,Coronary atherosclerosis,Diseases of the circulatory system,451,31,2.26,0.0001310846,1.48,3.33
038.9 ,Unspecified septicemia,Infectious and parasitic diseases,337,23,2.2,0.0010659399,1.35,3.43
571.40 ,"Chronic hepatitis, unspecified",Diseases of the digestive system,158,11,2.2,0.0217244312,1.06,4.11
716.9 ,"Arthropathy, unspecified",Diseases of the musculoskeletal...,173,12,2.19,0.016248229,1.1,4
272.4 ,Other and unspecified hyperlipidemia,"Endocrine, nutritional and metabolic...",176,12,2.15,0.0178196907,1.08,3.92
429.9 ,"Heart disease, unspecified",Diseases of the circulatory system,206,14,2.15,0.01040967,1.14,3.76
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,192,13,2.14,0.0140229317,1.1,3.81
533.90 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,676,43,2.12,0.0000474116,1.48,2.97
462 ,Acute pharyngitis,Diseases of the respiratory system,366,24,2.11,0.0015865905,1.31,3.26
368.13 ,Visual discomfort,Diseases of the nervous system,134,9,2.1,0.046445864,0.93,4.18
427.31 ,Atrial fibrillation,Diseases of the circulatory system,245,16,2.07,0.0104265851,1.14,3.49
250.00 ,Diabetes mellitus without mention...,"Endocrine, nutritional and metabolic...",543,34,2.04,0.0004680841,1.37,2.97
436 ,"Acute, but ill-defined, cerebrovascular...",Diseases of the circulatory system,459,29,2.04,0.0011643823,1.32,3.05
578.9 ,Hemorrhage of gastrointestinal...,Diseases of the digestive system,394,25,2.04,0.0022555383,1.28,3.12
599.0 ,"Urinary tract infection, site...",Diseases of the genitourinary...,1284,74,2.02,0.0000013561965,1.52,2.66
564 ,"Functional digestive disorders,...",Diseases of the digestive system,340,21,1.96,0.0079641706,1.18,3.11
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,160,10,1.95,0.0699125381,0.91,3.74
380.4 ,Impacted cerumen,Diseases of the nervous system,161,10,1.94,0.070700425,0.9,3.71
780.7 ,Malaise and fatigue,"Comorbidities, signs, and ill-defined...",553,33,1.93,0.0013170155,1.29,2.82
133.0 ,Scabies,Infectious and parasitic diseases,195,12,1.92,0.04093335,0.96,3.5
715.9 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,181,11,1.89,0.0559239289,0.92,3.53
402.10 ,Benign hypertensive heart disease...,Diseases of the circulatory system,283,17,1.89,0.0180433501,1.07,3.14
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,883,50,1.88,0.0002282525,1.34,2.58
427.9 ,"Cardiac dysrhythmia, unspecified",Diseases of the circulatory system,568,33,1.87,0.0023106066,1.25,2.73
401.9 ,Unspecified essential hypertension,Diseases of the circulatory system,2327,116,1.85,0.0000010123592,1.44,2.37
414.9 ,"Chronic ischemic heart disease,...",Diseases of the circulatory system,918,51,1.84,0.0002956256,1.32,2.52
490 ,"Bronchitis, not specified as acute...",Diseases of the respiratory system,421,24,1.8,0.0115911812,1.12,2.78
564.9 ,Unspecified functional disorder...,Diseases of the digestive system,739,41,1.8,0.001254619,1.25,2.54
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",226,13,1.79,0.0577907468,0.93,3.18
780.52 ,"Insomnia, unspecified","Comorbidities, signs, and ill-defined...",724,40,1.79,0.0016329518,1.24,2.53
715.36 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,264,15,1.77,0.0528994191,0.96,3.03
300.9 ,Unspecified nonpsychotic mental...,Mental disorders,230,13,1.76,0.0612407267,0.91,3.12
434.9 ,"Cerebral artery occlusion, unspecified",Diseases of the circulatory system,546,30,1.75,0.0067621108,1.14,2.59
402.90 ,Unspecified hypertensive heart...,Diseases of the circulatory system,930,49,1.72,0.0013636079,1.23,2.37
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,180,10,1.71,0.1368199314,0.8,3.28
821.00 ,Closed fracture of unspecified...,Injury and poisoning,180,10,1.71,0.1368199314,0.8,3.28
789.0 ,Abdominal pain,"Comorbidities, signs, and ill-defined...",1368,69,1.69,0.0003982781,1.26,2.24
386.9 ,Unspecified vertiginous syndromes...,Diseases of the nervous system,184,10,1.67,0.1411870314,0.78,3.2
535.0 ,Acute gastritis,Diseases of the digestive system,185,10,1.66,0.1424576939,0.78,3.18
780.50 ,"Sleep disturbance, unspecified","Comorbidities, signs, and ill-defined...",224,12,1.65,0.1277621906,0.83,3
820 ,Fracture of neck of femur,Injury and poisoning,130,7,1.65,0.2112746623,0.64,3.55
438 ,Late effects of cerebrovascular...,Diseases of the circulatory system,820,42,1.65,0.0056433286,1.15,2.31
535.00 ,"Acute gastritis, without mention...",Diseases of the digestive system,667,34,1.62,0.0134808241,1.08,2.34
250.90 ,"Diabetes with unspecified complication,...","Endocrine, nutritional and metabolic...",173,9,1.6,0.1942450338,0.71,3.15
465.0 ,Acute laryngopharyngitis,Diseases of the respiratory system,349,18,1.6,0.0671796885,0.92,2.62
493 ,Asthma,Diseases of the respiratory system,134,7,1.6,0.2214975949,0.62,3.43
729.1 ,"Myalgia and myositis, unspecified",Diseases of the musculoskeletal...,531,27,1.59,0.0332801915,1.02,2.4
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,370,19,1.59,0.0741834505,0.93,2.58
698.2 ,Prurigo,Diseases of the skin and subcutaneous...,235,12,1.57,0.1391845237,0.79,2.84
780.0 ,Alteration of consciousness,"Comorbidities, signs, and ill-defined...",195,10,1.57,0.1589140493,0.73,3
290 ,Senile and presenile organic psychotic...,Mental disorders,236,12,1.56,0.1405550364,0.79,2.83
496 ,"Chronic airway obstruction, not...",Diseases of the respiratory system,841,41,1.55,0.015114142,1.08,2.19
518.81 ,Acute respiratory failure,Diseases of the respiratory system,178,9,1.55,0.2033730701,0.69,3.05
564.8 ,Other specified function disorder...,Diseases of the digestive system,198,10,1.55,0.2253277799,0.72,2.95
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,1201,57,1.54,0.0056400681,1.12,2.08
455.6 ,Unspecified hemorrhoids without...,Diseases of the circulatory system,139,7,1.54,0.2364079314,0.6,3.3
437.0 ,Cerebral atherosclerosis,Diseases of the circulatory system,160,8,1.53,0.2610398091,0.64,3.13
374.05 ,Trichiasis of eyelid without entropion,Diseases of the nervous system,183,9,1.5,0.2144019443,0.67,2.96
465.9 ,Acute upper respiratory infections...,Diseases of the respiratory system,3599,148,1.48,0.0012412707,1.16,1.89
564.0 ,Constipation,Diseases of the digestive system,2159,95,1.48,0.0028963085,1.14,1.91
477.9 ,"Allergic rhinitis, cause unspecified",Diseases of the respiratory system,208,10,1.47,0.239020809,0.69,2.8
491.9 ,Unspecified chronic bronchitis,Diseases of the respiratory system,705,33,1.46,0.0490977422,0.98,2.13
784.0 ,Headache,"Comorbidities, signs, and ill-defined...",913,42,1.45,0.0324300796,1.01,2.04
891.0 ,"Open wound of knee, leg [except...",Injury and poisoning,189,9,1.45,0.3014278737,0.65,2.86
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,168,8,1.45,0.2788063064,0.61,2.96
715.90 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,672,31,1.44,0.0732623024,0.95,2.11
290.9 ,Unspecified senile psychotic condition,Mental disorders,169,8,1.44,0.2814000662,0.6,2.95
873.40 ,"Open wound of face, unspecified...",Injury and poisoning,191,9,1.43,0.3044974831,0.64,2.82
805.4 ,Closed fracture of lumbar vertebra...,Injury and poisoning,282,13,1.41,0.2370901958,0.73,2.49
402 ,Hypertensive heart disease,Diseases of the circulatory system,347,16,1.41,0.2206023374,0.79,2.37
491.20 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,195,9,1.4,0.3115820455,0.62,2.76
536.9 ,Unspecified functional disorder...,Diseases of the digestive system,1445,63,1.4,0.0247973332,1.03,1.87
854.00 ,Intracranial injury of other and...,Injury and poisoning,131,6,1.39,0.4559505975,0.5,3.14
437.9 ,Unspecified cerebrovascular disease,Diseases of the circulatory system,330,15,1.39,0.2126987051,0.76,2.37
558.9 ,Other and unspecified noninfectious...,Diseases of the digestive system,1234,54,1.39,0.039990359,1.01,1.89
780.4 ,Dizziness and giddiness,"Comorbidities, signs, and ill-defined...",1790,76,1.37,0.0222131715,1.04,1.8
733.01 ,Senile osteoporosis,Diseases of the musculoskeletal...,316,14,1.35,0.2654357581,0.72,2.34
366.9 ,Unspecified cataract,Diseases of the nervous system,135,6,1.34,0.4641036045,0.48,3.04
786.2 ,Cough,"Comorbidities, signs, and ill-defined...",483,21,1.33,0.2399800744,0.8,2.1
372.10 ,"Chronic conjunctivitis, unspecified",Diseases of the nervous system,741,32,1.33,0.1351115006,0.89,1.95
721.3 ,Lumbosacral spondylosis without...,Diseases of the musculoskeletal...,462,20,1.32,0.2317312605,0.79,2.11
894.0 ,Multiple and unspecified open...,Injury and poisoning,275,12,1.32,0.309548864,0.67,2.39
372.30 ,"Conjunctivitis, unspecified",Diseases of the nervous system,534,23,1.32,0.2140453705,0.81,2.04
787.3 ,"Flatulence, eructation, and gas...","Comorbidities, signs, and ill-defined...",349,15,1.31,0.2903094816,0.71,2.22
009.0 ,"Infectious colitis, enteritis,...",Infectious and parasitic diseases,186,8,1.3,0.4115967243,0.55,2.65
463 ,Acute tonsillitis,Diseases of the respiratory system,378,16,1.29,0.3080676327,0.72,2.16
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",188,8,1.28,0.4163836711,0.54,2.62
780.6 ,Fever,"Comorbidities, signs, and ill-defined...",800,33,1.27,0.2157013894,0.85,1.84
727.00 ,"Synovitis and tenosynovitis, unspecified",Diseases of the musculoskeletal...,312,13,1.26,0.4211595509,0.65,2.23
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,263,11,1.26,0.4836626003,0.62,2.34
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,193,8,1.25,0.5404745105,0.53,2.55
401 ,Essential hypertension,Diseases of the circulatory system,416,17,1.24,0.4010426237,0.7,2.05
494 ,Bronchiectasis,Diseases of the respiratory system,146,6,1.24,0.6385635668,0.44,2.79
682.9 ,Cellulitis and abscess of unspecified...,Diseases of the skin and subcutaneous...,393,16,1.23,0.3906556672,0.69,2.06
290.0 ,"Senile dementia, uncomplicated",Mental disorders,726,29,1.22,0.3318030432,0.79,1.81
460 ,Acute nasopharyngitis [common...,Diseases of the respiratory system,1113,44,1.22,0.2461902842,0.86,1.69
716.90 ,"Arthropathy, unspecified, site...",Diseases of the musculoskeletal...,375,15,1.21,0.4628473388,0.66,2.06
787.0 ,Nausea and vomiting,"Comorbidities, signs, and ill-defined...",375,15,1.21,0.4628473388,0.66,2.06
873.0 ,"Open wound of scalp, without mention...",Injury and poisoning,224,9,1.21,0.5701077125,0.54,2.37
724.5 ,"Backache, unspecified",Diseases of the musculoskeletal...,716,28,1.19,0.3860760459,0.77,1.77
366.10 ,"Senile cataract, unspecified",Diseases of the nervous system,559,22,1.19,0.3974263103,0.73,1.86
698.9 ,Unspecified pruritic disorder,Diseases of the skin and subcutaneous...,254,10,1.18,0.5936318602,0.55,2.25
110.4 ,Dermatophytosis of foot,Infectious and parasitic diseases,178,7,1.18,0.6709181581,0.46,2.52
466.0 ,Acute bronchitis,Diseases of the respiratory system,1760,67,1.18,0.2653757022,0.88,1.56
332.0 ,Paralysis agitans,Diseases of the nervous system,155,6,1.16,0.6512650401,0.42,2.62
733.00 ,"Osteoporosis, unspecified",Diseases of the musculoskeletal...,814,31,1.15,0.4735303568,0.76,1.69
721.90 ,"Spondylosis of unspecified site,...",Diseases of the musculoskeletal...,158,6,1.14,0.6565749469,0.41,2.56
372.11 ,Simple chronic conjunctivitis,Diseases of the nervous system,158,6,1.14,0.6565749469,0.41,2.56
535.50 ,"Unspecified gastritis and gastroduodenitis,...",Diseases of the digestive system,694,26,1.13,0.5820225154,0.72,1.71
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,751,28,1.12,0.5257198676,0.73,1.68
707.0 ,Decubitus ulcer,Diseases of the skin and subcutaneous...,495,18,1.09,0.6996492849,0.63,1.77
708.9 ,"Urticaria, unspecified",Diseases of the skin and subcutaneous...,303,11,1.09,0.7450002618,0.53,2
487.1 ,Influenza with other respiratory...,Diseases of the respiratory system,580,21,1.09,0.7198293704,0.66,1.71
276.5 ,Volume depletion,"Endocrine, nutritional and metabolic...",138,5,1.08,0.8098678459,0.34,2.62
372.00 ,"Acute conjunctivitis, unspecified",Diseases of the nervous system,389,14,1.08,0.7727007871,0.57,1.86
434.1 ,Cerebral embolism,Diseases of the circulatory system,166,6,1.08,0.8261477973,0.39,2.43
785.1 ,Palpitations,"Comorbidities, signs, and ill-defined...",252,9,1.07,0.8582018377,0.48,2.09
366 ,Cataract,Diseases of the nervous system,139,5,1.07,0.8108344546,0.34,2.6
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,167,6,1.07,0.8268230452,0.38,2.41
491 ,Chronic bronchitis,Diseases of the respiratory system,223,8,1.07,0.8494814517,0.45,2.18
719.4 ,Pain in joint,Diseases of the musculoskeletal...,141,5,1.06,0.8128735554,0.34,2.56
719.40 ,"Pain in joint, site unspecified",Diseases of the musculoskeletal...,367,13,1.06,0.7679579715,0.55,1.86
686.9 ,Unspecified local infection of...,Diseases of the skin and subcutaneous...,483,17,1.05,0.7950720604,0.6,1.73
493.90 ,"Asthma, unspecified type, unspecified",Diseases of the respiratory system,431,15,1.04,0.8905528182,0.57,1.76
434.0 ,Cerebral thrombosis,Diseases of the circulatory system,174,6,1.03,0.8323408154,0.37,2.31
686.8 ,Other specified local infections...,Diseases of the skin and subcutaneous...,214,7,0.97,1,0.38,2.06
715.16 ,"Osteoarthrosis, localized, primary,...",Diseases of the musculoskeletal...,185,6,0.96,1,0.35,2.16
465.8 ,Acute upper respiratory infections...,Diseases of the respiratory system,341,11,0.96,1,0.47,1.76
464.10 ,Acute tracheitis without mention...,Diseases of the respiratory system,441,14,0.94,1,0.5,1.62
386.00 ,"Minihre's disease, unspecified",Diseases of the nervous system,191,6,0.93,1,0.33,2.09
595.0 ,Acute cystitis,Diseases of the genitourinary...,358,11,0.91,0.8811663813,0.44,1.67
729.2 ,"Neuralgia, neuritis, and radiculitis,...",Diseases of the musculoskeletal...,391,12,0.91,0.8856752217,0.46,1.63
401.1 ,Benign essential hypertension,Diseases of the circulatory system,422,13,0.91,0.8896415694,0.47,1.6
729.4 ,"Fasciitis, unspecified",Diseases of the musculoskeletal...,229,7,0.9,1,0.36,1.92
709.9 ,Unspecified disorder of skin and...,Diseases of the skin and subcutaneous...,135,4,0.88,1,0.23,2.32
920 ,"Contusion of face, scalp, and...",Injury and poisoning,201,6,0.88,1,0.32,1.98
464.0 ,Acute laryngitis,Diseases of the respiratory system,303,9,0.88,0.8707511311,0.39,1.71
536 ,Disorders of function of stomach,Diseases of the digestive system,169,5,0.87,1,0.28,2.11
820.00 ,Closed fracture of intracapsular...,Injury and poisoning,138,4,0.86,1,0.23,2.27
691.8 ,Other atopic dermatitis and related...,Diseases of the skin and subcutaneous...,143,4,0.82,1,0.22,2.18
491.21 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,144,4,0.82,1,0.22,2.17
848.9 ,Unspecified site of sprain and...,Injury and poisoning,360,10,0.81,0.6536856791,0.38,1.54
820.8 ,Closed fracture of unspecified...,Injury and poisoning,305,8,0.77,0.6257613228,0.32,1.55
250.0 ,Diabetes Mellitus w/m of complication,"Endocrine, nutritional and metabolic...",152,4,0.77,0.8202398868,0.21,2.04
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,342,9,0.77,0.5407251284,0.34,1.5
820.21 ,Closed fracture of intertrochanteric...,Injury and poisoning,195,5,0.75,0.6880504504,0.24,1.81
724.2 ,Lumbago,Diseases of the musculoskeletal...,1041,27,0.74,0.1680157618,0.48,1.11
535 ,Gastritis and duodenitis,Diseases of the digestive system,158,4,0.74,0.8219086806,0.2,1.96
466.1 ,Acute bronchiolitis,Diseases of the respiratory system,213,5,0.69,0.5615389976,0.22,1.64
922.1 ,Contusion of chest wall,Injury and poisoning,193,4,0.6,0.4188886293,0.16,1.59
349.9 ,Unspecified disorders of nervous...,Diseases of the nervous system,138,2,0.42,0.3342412265,0.05,1.56
493.20 ,"Chronic obstructive asthma, unspecified",Diseases of the respiratory system,142,2,0.41,0.2437370678,0.05,1.51
715.96 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,150,2,0.38,0.2471908564,0.05,1.42
724.3 ,Sciatica,Diseases of the musculoskeletal...,254,3,0.34,0.0500700004,0.07,1
