disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
493 ,Asthma,Diseases of the respiratory system,122,13,5.84,0.0000022518875,2.9,10.89
491.0 ,Simple chronic bronchitis,Diseases of the respiratory system,112,11,5.23,0.0000312761,2.45,10.17
490 ,"Bronchitis, not specified as acute...",Diseases of the respiratory system,321,24,4.3,0.00000007782831,2.57,6.97
491.20 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,216,17,4.28,0.0000040855013,2.34,7.42
491 ,Chronic bronchitis,Diseases of the respiratory system,223,17,4.13,0.0000063101557,2.26,7.15
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,126,10,4.08,0.0004307999,1.85,8.1
496 ,"Chronic airway obstruction, not...",Diseases of the respiratory system,944,52,4.07,0.000000000007597646,2.71,6.11
491.21 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,159,10,3.16,0.0025888851,1.44,6.22
493.20 ,"Chronic obstructive asthma, unspecified",Diseases of the respiratory system,142,9,3.16,0.0040276695,1.37,6.43
427 ,Cardiac dysrhythmias,Diseases of the circulatory system,111,7,3.1,0.0112353736,1.18,6.85
891.0 ,"Open wound of knee, leg [except...",Injury and poisoning,166,10,3.01,0.0035435542,1.37,5.92
477.9 ,"Allergic rhinitis, cause unspecified",Diseases of the respiratory system,176,10,2.82,0.0053731543,1.29,5.55
518.81 ,Acute respiratory failure,Diseases of the respiratory system,158,9,2.81,0.0080597643,1.22,5.7
582.9 ,Chronic glomerulonephritis with...,Diseases of the genitourinary...,123,7,2.77,0.0189336358,1.06,6.11
780.50 ,"Sleep disturbance, unspecified","Comorbidities, signs, and ill-defined...",105,6,2.77,0.0285649432,0.97,6.45
492.8 ,Other emphysema,Diseases of the respiratory system,108,6,2.68,0.0322148332,0.94,6.25
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,682,32,2.67,0.000028445,1.69,4.13
536 ,Disorders of function of stomach,Diseases of the digestive system,109,6,2.66,0.0334961583,0.93,6.18
533.90 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,425,21,2.6,0.0003828183,1.52,4.29
461.9 ,"Acute sinusitis, unspecified",Diseases of the respiratory system,113,6,2.55,0.038951674,0.9,5.94
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,115,6,2.51,0.0418806694,0.88,5.83
274.9 ,"Gout, unspecified","Endocrine, nutritional and metabolic...",260,13,2.5,0.0071009363,1.26,4.56
462 ,Acute pharyngitis,Diseases of the respiratory system,262,13,2.48,0.0072981793,1.25,4.53
715.90 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,422,20,2.47,0.0013787161,1.42,4.1
250.0 ,Diabetes Mellitus w/m of complication,"Endocrine, nutritional and metabolic...",98,5,2.43,0.0659789948,0.76,6.07
466.1 ,Acute bronchiolitis,Diseases of the respiratory system,99,5,2.41,0.0683123416,0.75,6
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",142,7,2.37,0.0377051736,0.91,5.2
600 ,Hyperplasia of prostate,Diseases of the genitourinary...,1264,48,2.35,0.0000288525,1.56,3.52
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,104,5,2.28,0.0806608439,0.71,5.68
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,215,10,2.27,0.0274477535,1.04,4.43
564.0 ,Constipation,Diseases of the digestive system,1528,54,2.25,0.0000512997,1.5,3.37
133.0 ,Scabies,Infectious and parasitic diseases,106,5,2.24,0.0859149528,0.7,5.56
564.8 ,Other specified function disorder...,Diseases of the digestive system,128,6,2.23,0.0642872398,0.78,5.17
493.90 ,"Asthma, unspecified type, unspecified",Diseases of the respiratory system,294,13,2.18,0.0137423805,1.1,3.97
402.10 ,Benign hypertensive heart disease...,Diseases of the circulatory system,155,7,2.16,0.0848821741,0.83,4.72
491.9 ,Unspecified chronic bronchitis,Diseases of the respiratory system,529,22,2.15,0.0041552158,1.27,3.5
533.9 ,"Peptic ulcer, site unspecified,...",Diseases of the digestive system,110,5,2.15,0.0969519536,0.67,5.34
401 ,Essential hypertension,Diseases of the circulatory system,250,11,2.14,0.0251906341,1.02,4.08
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,157,7,2.13,0.0867875121,0.82,4.66
564.9 ,Unspecified functional disorder...,Diseases of the digestive system,465,19,2.06,0.0074610677,1.17,3.46
402 ,Hypertensive heart disease,Diseases of the circulatory system,210,9,2.06,0.0507534944,0.9,4.15
463 ,Acute tonsillitis,Diseases of the respiratory system,212,9,2.04,0.0526045086,0.89,4.11
564 ,"Functional digestive disorders,...",Diseases of the digestive system,265,11,2.01,0.0482711981,0.96,3.82
437.9 ,Unspecified cerebrovascular disease,Diseases of the circulatory system,192,8,1.99,0.0747103413,0.82,4.15
465.9 ,Acute upper respiratory infections...,Diseases of the respiratory system,2019,62,1.95,0.0009476645,1.3,2.95
578.9 ,Hemorrhage of gastrointestinal...,Diseases of the digestive system,246,10,1.95,0.0690972767,0.9,3.82
698.9 ,Unspecified pruritic disorder,Diseases of the skin and subcutaneous...,221,9,1.95,0.0620893897,0.85,3.92
729.2 ,"Neuralgia, neuritis, and radiculitis,...",Diseases of the musculoskeletal...,195,8,1.95,0.0785790883,0.81,4.08
599.0 ,"Urinary tract infection, site...",Diseases of the genitourinary...,640,24,1.92,0.0087117253,1.16,3.09
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",122,5,1.92,0.196252768,0.6,4.77
729.4 ,"Fasciitis, unspecified",Diseases of the musculoskeletal...,123,5,1.91,0.1981875982,0.59,4.73
719.40 ,"Pain in joint, site unspecified",Diseases of the musculoskeletal...,174,7,1.9,0.1097186011,0.73,4.16
402.90 ,Unspecified hypertensive heart...,Diseases of the circulatory system,500,19,1.9,0.0159446305,1.08,3.18
401.9 ,Unspecified essential hypertension,Diseases of the circulatory system,1178,40,1.88,0.0028340591,1.23,2.84
466.0 ,Acute bronchitis,Diseases of the respiratory system,1078,37,1.87,0.0032288105,1.21,2.84
438 ,Late effects of cerebrovascular...,Diseases of the circulatory system,395,15,1.86,0.032573337,0.99,3.27
536.9 ,Unspecified functional disorder...,Diseases of the digestive system,814,29,1.86,0.0083601385,1.16,2.91
372.10 ,"Chronic conjunctivitis, unspecified",Diseases of the nervous system,453,17,1.85,0.0280426968,1.02,3.17
785.1 ,Palpitations,"Comorbidities, signs, and ill-defined...",127,5,1.84,0.2066085271,0.58,4.56
290.0 ,"Senile dementia, uncomplicated",Mental disorders,315,12,1.84,0.0702497246,0.91,3.41
786.2 ,Cough,"Comorbidities, signs, and ill-defined...",290,11,1.82,0.0946177996,0.87,3.46
733.00 ,"Osteoporosis, unspecified",Diseases of the musculoskeletal...,238,9,1.8,0.1087196357,0.79,3.61
787.0 ,Nausea and vomiting,"Comorbidities, signs, and ill-defined...",159,6,1.77,0.1676654346,0.62,4.08
780.52 ,"Insomnia, unspecified","Comorbidities, signs, and ill-defined...",385,14,1.76,0.0677737536,0.92,3.14
724.3 ,Sciatica,Diseases of the musculoskeletal...,134,5,1.74,0.223779772,0.54,4.3
724.5 ,"Backache, unspecified",Diseases of the musculoskeletal...,330,12,1.74,0.0796357825,0.86,3.24
698.2 ,Prurigo,Diseases of the skin and subcutaneous...,168,6,1.67,0.2754786319,0.59,3.84
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,823,27,1.66,0.0272974431,1.02,2.62
300.00 ,"Anxiety state, unspecified",Mental disorders,170,6,1.65,0.2781849341,0.58,3.79
686.9 ,Unspecified local infection of...,Diseases of the skin and subcutaneous...,236,8,1.59,0.249762726,0.66,3.31
427.31 ,Atrial fibrillation,Diseases of the circulatory system,146,5,1.59,0.2593790568,0.5,3.92
401.1 ,Benign essential hypertension,Diseases of the circulatory system,237,8,1.58,0.2507613591,0.66,3.29
427.9 ,"Cardiac dysrhythmia, unspecified",Diseases of the circulatory system,330,11,1.58,0.1711977276,0.75,2.99
464.10 ,Acute tracheitis without mention...,Diseases of the respiratory system,239,8,1.57,0.2528885106,0.65,3.26
786.50 ,"Chest pain, unspecified","Comorbidities, signs, and ill-defined...",148,5,1.56,0.3842738997,0.49,3.86
595.0 ,Acute cystitis,Diseases of the genitourinary...,149,5,1.55,0.3857155637,0.49,3.83
428.0 ,"Congestive heart failure, unspecified",Diseases of the circulatory system,432,14,1.55,0.1672828091,0.81,2.76
465.0 ,Acute laryngopharyngitis,Diseases of the respiratory system,246,8,1.52,0.2616508207,0.63,3.16
780.4 ,Dizziness and giddiness,"Comorbidities, signs, and ill-defined...",956,29,1.52,0.0651937806,0.95,2.37
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,122,4,1.51,0.3489973783,0.4,4.09
686.8 ,Other specified local infections...,Diseases of the skin and subcutaneous...,123,4,1.5,0.3526010957,0.39,4.05
729.1 ,"Myalgia and myositis, unspecified",Diseases of the musculoskeletal...,281,9,1.5,0.2909778593,0.66,3.01
428.9 ,"Heart failure, unspecified",Diseases of the circulatory system,248,8,1.5,0.2645158653,0.62,3.13
038.9 ,Unspecified septicemia,Infectious and parasitic diseases,186,6,1.49,0.30759508,0.53,3.43
724.2 ,Lumbago,Diseases of the musculoskeletal...,450,14,1.48,0.1783104054,0.77,2.63
894.0 ,Multiple and unspecified open...,Injury and poisoning,189,6,1.47,0.3144725102,0.52,3.37
558.9 ,Other and unspecified noninfectious...,Diseases of the digestive system,627,19,1.46,0.1456725554,0.83,2.43
873.0 ,"Open wound of scalp, without mention...",Injury and poisoning,159,5,1.45,0.4034457795,0.45,3.57
374.05 ,Trichiasis of eyelid without entropion,Diseases of the nervous system,127,4,1.45,0.3674446288,0.38,3.92
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,128,4,1.44,0.5331304632,0.38,3.88
465.8 ,Acute upper respiratory infections...,Diseases of the respiratory system,194,6,1.43,0.4482199944,0.51,3.28
487.1 ,Influenza with other respiratory...,Diseases of the respiratory system,293,9,1.43,0.3029858471,0.63,2.87
708.9 ,"Urticaria, unspecified",Diseases of the skin and subcutaneous...,162,5,1.42,0.4098293955,0.45,3.5
716.90 ,"Arthropathy, unspecified, site...",Diseases of the musculoskeletal...,195,6,1.42,0.4492606555,0.5,3.26
782.3 ,Edema,"Comorbidities, signs, and ill-defined...",434,13,1.41,0.2335859807,0.72,2.56
250.00 ,Diabetes mellitus without mention...,"Endocrine, nutritional and metabolic...",301,9,1.39,0.3137913249,0.61,2.78
