disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
724 ,Other and unspecified disorders...,Diseases of the musculoskeletal...,5933,300,18.24,3.94091e-246,16.06,20.67
346 ,Migraine,Diseases of the nervous system,2104,89,13.75,3.834318e-66,10.95,17.08
472 ,Chronic pharyngitis and nasopharyngitis,Diseases of the respiratory system,3445,139,13.37,3.97955e-100,11.14,15.93
716 ,Other and unspecified arthropathies,Diseases of the musculoskeletal...,6114,223,12.48,7.91984e-152,10.79,14.37
009 ,Ill-defined intestinal infections,Infectious and parasitic diseases,2974,101,10.99,6.734918e-66,8.88,13.47
719 ,Other and unspecified disorders...,Diseases of the musculoskeletal...,2182,71,10.39,1.758539e-45,8.05,13.21
780 ,General symptoms,"Comorbidities, signs, and ill-defined...",3139,93,9.51,1.028056e-55,7.62,11.74
443 ,Other peripheral vascular disease,Diseases of the circulatory system,1210,32,8.25,1.020371e-18,5.61,11.75
528 ,"Disease of the oral soft tissues,...",Diseases of the digestive system,1394,34,7.6,9.888045e-19,5.23,10.71
712 ,Crystal arthropathies,Diseases of the musculoskeletal...,3328,76,7.22,4.12259e-38,5.65,9.1
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,16908,333,6.88,2.86499e-148,6.1,7.74
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,48850,780,6.86,3.971e-311,6.28,7.49
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,22988,414,6.49,1.52115e-172,5.82,7.23
692.5 ,Contact dermatitis and other eczema...,Diseases of the skin and subcutaneous...,2509,51,6.35,7.867025e-24,4.7,8.4
493 ,Asthma,Diseases of the respiratory system,14641,265,6.12,8.30103e-109,5.36,6.97
533.50 ,Chronic or unspecified peptic...,Diseases of the digestive system,2761,53,5.99,1.374374e-23,4.46,7.89
597 ,"Urethritis, not sexually transmitted,...",Diseases of the genitourinary...,1400,27,5.96,0.0000000000008302264,3.9,8.74
682 ,Other cellulitis and abscess,Diseases of the skin and subcutaneous...,5937,107,5.73,9.287421e-44,4.67,6.97
848 ,Other and ill-defined sprains...,Injury and poisoning,2012,37,5.7,2.394603e-16,3.99,7.91
535 ,Gastritis and duodenitis,Diseases of the digestive system,19491,315,5.56,4.19205e-117,4.91,6.27
727 ,"Other disorders of synovium tendon,...",Diseases of the musculoskeletal...,4737,83,5.52,2.246217e-33,4.37,6.88
346.9 ,"Migraine, unspecified",Diseases of the nervous system,9376,157,5.41,1.074986e-59,4.57,6.38
789 ,Other symptoms involving abdomen...,"Comorbidities, signs, and ill-defined...",2861,49,5.32,6.700924e-20,3.92,7.08
306 ,Physiological malfunction arising...,Mental disorders,1931,33,5.28,0.00000000000007146741,3.61,7.46
300 ,Neurotic disorders,Mental disorders,16370,257,5.26,2.94116e-92,4.6,6
571 ,Chronic liver disease and cirrhosis,Diseases of the digestive system,9393,152,5.22,5.861028e-56,4.39,6.16
784.1 ,Throat pain,"Comorbidities, signs, and ill-defined...",9569,153,5.15,1.127104e-55,4.34,6.08
346.1 ,Common migraine,Diseases of the nervous system,2307,38,5.09,0.000000000000003018193,3.59,7.04
729 ,Other disorders of soft tissues,Diseases of the musculoskeletal...,1427,23,4.96,0.0000000012141299,3.13,7.49
355.9 ,Mononeuritis of unspecified site,Diseases of the nervous system,2686,43,4.96,1.274868e-16,3.57,6.72
919 ,"Superficial injury of other, multiple,...",Injury and poisoning,1561,25,4.93,0.0000000002692867,3.17,7.32
386 ,Vertiginous syndromes and other...,Diseases of the nervous system,9848,149,4.86,2.392828e-51,4.08,5.75
530 ,Diseases of esophagus,Diseases of the digestive system,1271,20,4.83,0.000000020939063,2.94,7.51
372 ,Disorders of conjunctiva,Diseases of the nervous system,6507,97,4.7,2.897076e-33,3.79,5.77
680 ,Carbuncle and furuncle,Diseases of the skin and subcutaneous...,2182,33,4.66,0.000000000001878621,3.19,6.59
401 ,Essential hypertension,Diseases of the circulatory system,44327,551,4.65,2.71016e-161,4.22,5.13
435 ,Transient cerebral ischemia,Diseases of the circulatory system,1868,28,4.61,0.0000000001048024,3.05,6.71
691 ,Atopic dermatitis and related...,Diseases of the skin and subcutaneous...,1876,28,4.59,0.000000000115282,3.04,6.68
558 ,Other and unspecified noninfectious...,Diseases of the digestive system,5694,83,4.57,5.185432e-28,3.62,5.7
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",22478,303,4.57,3.205628e-93,4.04,5.17
728 ,"Disorders of muscle, ligament,...",Diseases of the musculoskeletal...,8709,123,4.49,1.318267e-39,3.71,5.39
411 ,Other acute and subacute forms...,Diseases of the circulatory system,2181,31,4.37,0.00000000003969904,2.96,6.24
386.0 ,Meniere's disease,Diseases of the nervous system,4349,61,4.36,3.633651e-20,3.32,5.63
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,22093,283,4.3,5.690793e-82,3.78,4.88
386.1 ,Other and unspecified peripheral...,Diseases of the nervous system,5765,78,4.23,1.944489e-24,3.32,5.31
564 ,"Functional digestive disorders,...",Diseases of the digestive system,24517,305,4.21,1.332296e-85,3.71,4.75
784.0 ,Headache,"Comorbidities, signs, and ill-defined...",132170,1138,4.18,1.15538e-236,3.85,4.54
296 ,Disorganized type,Mental disorders,1548,21,4.16,0.00000011142319,2.56,6.39
461.0 ,Acute maxillary sinusitis,Diseases of the respiratory system,4581,60,4.06,1.751455e-18,3.09,5.26
464.1 ,Acute tracheitis,Diseases of the respiratory system,8975,114,4.01,9.766609e-33,3.29,4.85
532 ,Duodenal ulcer,Diseases of the digestive system,7290,93,4,4.617475e-27,3.21,4.93
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,16500,202,3.98,4.201883e-55,3.43,4.61
782.2 ,"Localized superficial swelling,...","Comorbidities, signs, and ill-defined...",1392,18,3.96,0.000001697198,2.33,6.29
386.2 ,Vertigo of central origin,Diseases of the nervous system,9169,113,3.89,2.417178e-31,3.18,4.7
