disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
784 ,Symptoms involving head and neck,"Comorbidities, signs, and ill-defined...",2246,111,33.06,6.08121e-122,26.97,40.19
349 ,Other and unspecified disorders...,Diseases of the nervous system,2275,110,32.3,8.15814e-120,26.33,39.26
345 ,Epilepsy,Diseases of the nervous system,2303,109,31.57,9.87951e-118,25.72,38.39
346.1 ,Common migraine,Diseases of the nervous system,2961,124,27.91,2.69582e-127,23.04,33.56
386 ,Vertiginous syndromes and other...,Diseases of the nervous system,5064,185,24.74,5.13345e-179,21.15,28.81
346.9 ,"Migraine, unspecified",Diseases of the nervous system,13372,366,19.62,1.47e-312,17.51,21.92
300 ,Neurotic disorders,Mental disorders,16025,392,17.64,< 0.0001,15.8,19.65
316 ,Psychic factors associated with...,Mental disorders,2220,51,14.63,2.473007e-40,10.83,19.36
296.2 ,"Major depressive disorder, single...",Mental disorders,2292,50,13.87,1.622773e-38,10.24,18.4
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",18004,338,13.15,1.12544e-235,11.69,14.75
716 ,Other and unspecified arthropathies,Diseases of the musculoskeletal...,3969,80,12.92,3.738627e-58,10.19,16.18
357.4 ,Polyneuropathy in other diseases...,Diseases of the nervous system,3150,59,11.9,1.573519e-41,9.02,15.44
780.2 ,Syncope and collapse,"Comorbidities, signs, and ill-defined...",6004,110,11.84,2.984484e-75,9.68,14.35
386.2 ,Vertigo of central origin,Diseases of the nervous system,3757,68,11.53,1.062018e-46,8.91,14.7
723.2 ,Cervicocranial syndrome,Diseases of the musculoskeletal...,2425,41,10.66,1.176833e-27,7.61,14.54
427 ,Cardiac dysrhythmias,Diseases of the circulatory system,4244,70,10.49,1.938662e-45,8.14,13.34
401 ,Essential hypertension,Diseases of the circulatory system,9006,144,10.42,2.001219e-90,8.74,12.34
298.9 ,Unspecified psychosis,Mental disorders,3154,50,10.01,4.150401e-32,7.4,13.27
296 ,Disorganized type,Mental disorders,3279,50,9.62,2.416592e-31,7.11,12.76
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,23123,321,9.58,6.07285e-185,8.5,10.78
784.0 ,Headache,"Comorbidities, signs, and ill-defined...",183862,1487,9.38,< 0.0001,8.71,10.11
413 ,Angina pectoris,Diseases of the circulatory system,1883,28,9.32,5.837145e-18,6.16,13.54
307.81 ,Tension headache,Mental disorders,19841,268,9.15,5.8006e-151,8.03,10.39
307.4 ,Specific disorders of sleep of...,Mental disorders,2537,35,8.65,4.854849e-21,6,12.09
726 ,Peripheral enthesopathies and...,Diseases of the musculoskeletal...,2895,39,8.46,6.590357e-23,5.99,11.62
311 ,"Depressive disorder, not elsewhere...",Mental disorders,5605,74,8.38,1.648805e-41,6.55,10.57
436 ,"Acute, but ill-defined, cerebrovascular...",Diseases of the circulatory system,2114,28,8.28,1.063566e-16,5.48,12.03
386.1 ,Other and unspecified peripheral...,Diseases of the nervous system,3583,47,8.25,8.370942e-27,6.04,11.03
721 ,Spondylosis and allied disorders,Diseases of the musculoskeletal...,3280,43,8.24,1.20515e-24,5.93,11.15
300.0 ,Anxiety states,Mental disorders,22134,263,8.01,4.31222e-135,7.02,9.1
