disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
250.50 ,"Diabetes with ophthalmic manifestations,...","Endocrine, nutritional and metabolic...",4886,1772,50.69,< 0.0001,47.57,53.96
362.02 ,Proliferative diabetic retinopathy,Diseases of the nervous system,3255,1077,39.45,< 0.0001,36.47,42.66
250.00 ,Diabetes mellitus without mention...,"Endocrine, nutritional and metabolic...",92805,6278,23.57,< 0.0001,22.19,25.02
362.0 ,Diabetic retinopathy,Diseases of the nervous system,3084,719,22.99,< 0.0001,21.04,25.1
250.60 ,"Diabetes with neurological manifestations,...","Endocrine, nutritional and metabolic...",15406,2079,14.38,< 0.0001,13.62,15.16
250.40 ,"Diabetes with renal manifestations,...","Endocrine, nutritional and metabolic...",10853,1516,13.69,< 0.0001,12.88,14.53
250.7 ,Diabetes with peripheral circulatory...,"Endocrine, nutritional and metabolic...",2258,349,13.13,1.62441e-238,11.65,14.76
250.4 ,Diabetes with renal manifestations,"Endocrine, nutritional and metabolic...",4025,593,12.8,< 0.0001,11.68,14.02
250.6 ,Diabetes with neurological manifestations,"Endocrine, nutritional and metabolic...",5705,800,12.42,< 0.0001,11.47,13.43
357.2 ,Polyneuropathy in diabetes,Diseases of the nervous system,4525,623,11.87,< 0.0001,10.85,12.96
250.70 ,Diabetes with peripheral circulatory...,"Endocrine, nutritional and metabolic...",6341,835,11.59,< 0.0001,10.72,12.52
362.53 ,Cystoid macular degeneration,Diseases of the nervous system,1057,149,11.49,2.24326e-96,9.58,13.7
379.23 ,Vitreous hemorrhage,Diseases of the nervous system,2151,274,10.38,1.08403e-164,9.09,11.81
250.0 ,Diabetes Mellitus w/m of complication,"Endocrine, nutritional and metabolic...",28682,2493,9.24,< 0.0001,8.79,9.71
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",31603,2622,8.96,< 0.0001,8.53,9.41
250.90 ,"Diabetes with unspecified complication,...","Endocrine, nutritional and metabolic...",27267,2348,8.92,< 0.0001,8.48,9.38
250.80 ,Diabetes with other specified...,"Endocrine, nutritional and metabolic...",3488,352,8.05,3.4896e-178,7.17,9.01
