disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
478.1 ,Other diseases of nasal cavity...,Diseases of the respiratory system,1244,137,19,5.77146e-114,15.6,22.99
473.9 ,Unspecified sinusitis (chronic),Diseases of the respiratory system,1330,85,9.9,3.367629e-51,7.78,12.47
472.0 ,Chronic rhinitis,Diseases of the respiratory system,2257,106,7.26,6.087179e-51,5.85,8.92
786.3 ,Hemoptysis,"Comorbidities, signs, and ill-defined...",1189,46,5.61,2.490258e-19,4.06,7.59
472.1 ,Chronic pharyngitis,Diseases of the respiratory system,1825,56,4.44,1.182555e-18,3.32,5.84
461 ,Acute sinusitis,Diseases of the respiratory system,544,17,4.39,0.00000095845137,2.53,7.13
933.0 ,Foreign body in pharynx,Injury and poisoning,623,19,4.29,0.00000032477368,2.55,6.79
461.9 ,"Acute sinusitis, unspecified",Diseases of the respiratory system,7613,194,4.09,1.409357e-51,3.47,4.79
478.5 ,Other diseases of vocal cords,Diseases of the respiratory system,721,21,4.09,0.00000016933957,2.51,6.34
477.9 ,"Allergic rhinitis, cause unspecified",Diseases of the respiratory system,8056,196,3.9,3.761466e-49,3.31,4.56
571.5 ,Cirrhosis of liver without mention...,Diseases of the digestive system,2080,54,3.72,0.000000000000005035214,2.77,4.92
435.0 ,Basilar artery syndrome,Diseases of the circulatory system,1144,29,3.57,0.000000017265102,2.37,5.18
477 ,Allergic rhinitis,Diseases of the respiratory system,1446,35,3.41,0.0000000019353352,2.36,4.8
380.4 ,Impacted cerumen,Diseases of the nervous system,4687,107,3.38,2.224658e-24,2.74,4.15
461.8 ,Other acute sinusitis,Diseases of the respiratory system,537,13,3.36,0.000226752,1.77,5.83
388.3 ,Tinitus,Diseases of the nervous system,1144,26,3.18,0.00000072672369,2.06,4.71
382.9 ,Unspecified otitis media,Diseases of the nervous system,2390,52,3.09,0.00000000001192041,2.29,4.1
528.2 ,Oral aphthae,Diseases of the digestive system,1666,36,3.04,0.000000020456849,2.11,4.25
211.3 ,Benign neoplasm of colon,Neoplasms,571,12,2.91,0.0013158208,1.49,5.14
078.1 ,Viral warts,Infectious and parasitic diseases,2195,45,2.89,0.00000000178931,2.09,3.92
692.5 ,Contact dermatitis and other eczema...,Diseases of the skin and subcutaneous...,626,13,2.87,0.0009408417,1.52,4.97
702.1 ,Seborrheic keratosis,Diseases of the skin and subcutaneous...,733,15,2.83,0.0004612793,1.57,4.73
372.72 ,Conjunctival hemorrhage,Diseases of the nervous system,3021,59,2.78,0.00000000003513822,2.09,3.62
706.3 ,Seborrhea,Diseases of the skin and subcutaneous...,754,15,2.75,0.0006146473,1.53,4.59
366.5 ,After-cataract,Diseases of the nervous system,1060,21,2.75,0.0000595682,1.69,4.25
372.53 ,Conjunctival xerosis,Diseases of the nervous system,764,15,2.72,0.0007017464,1.51,4.53
472.2 ,Chronic nasopharyngitis,Diseases of the respiratory system,968,19,2.72,0.0001473523,1.62,4.3
574.2 ,Calculus of gallbladder without...,Diseases of the digestive system,718,14,2.7,0.0011102967,1.46,4.57
