disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
629 ,Other disorders of female genital...,Diseases of the genitourinary...,26681,837,52.07,< 0.0001,47.46,57
599 ,Other disorders of urethra and...,Diseases of the genitourinary...,9148,111,11.93,5.682092e-76,9.75,14.47
253.4 ,Other anterior pituitary disorders,"Endocrine, nutritional and metabolic...",3712,44,11.27,1.724731e-30,8.14,15.22
623.8 ,Other specified noninflammatory...,Diseases of the genitourinary...,3731,37,9.37,2.839466e-23,6.57,12.99
239.8 ,"Neoplasms of unspecified nature,...",Neoplasms,2572,25,9.13,5.072586e-16,5.88,13.56
637 ,Unspecified abortion,"Complications of pregnancy, childbirth,...",5918,54,8.69,1.577375e-31,6.49,11.39
372.15 ,Parasitic conjunctivitis,Diseases of the nervous system,2508,23,8.6,0.00000000000002440935,5.43,12.97
616.10 ,"Vaginitis and vulvovaginitis,...",Diseases of the genitourinary...,436739,1385,7.93,< 0.0001,7.17,8.78
219 ,Other benign neoplasm of uterus,Neoplasms,2302,19,7.72,0.00000000002481884,4.63,12.12
729.8 ,Other musculoskeletal symptoms...,Diseases of the musculoskeletal...,2283,17,6.95,0.000000001256211,4.03,11.19
362.6 ,Peripheral retinal degeneration,Diseases of the nervous system,3247,24,6.92,0.0000000000006389516,4.42,10.35
644.03 ,"Threatened premature labor, antepartum...","Complications of pregnancy, childbirth,...",21017,145,6.83,2.184132e-67,5.72,8.1
726.9 ,Unspecified enthesopathy,Diseases of the musculoskeletal...,8130,57,6.66,1.685574e-27,5.02,8.68
238.3 ,Neoplasm of uncertain behavior...,Neoplasms,3400,23,6.33,0.00000000001100808,4,9.54
616.0 ,Cervicitis and endocervicitis,Diseases of the genitourinary...,135052,635,6,3.59958e-227,5.45,6.6
721 ,Spondylosis and allied disorders,Diseases of the musculoskeletal...,3859,24,5.82,0.00000000002181054,3.71,8.69
174 ,Malignant female breast neoplasm,Neoplasms,2164,13,5.59,0.0000011645022,2.97,9.6
153.9 ,"Malignant neoplasm of colon, unspecified...",Neoplasms,2354,14,5.54,0.00000051516834,3.02,9.33
616.5 ,Ulceration of vulva,Diseases of the genitourinary...,4795,27,5.27,0.00000000001167178,3.46,7.7
362.9 ,Unspecified retinal disorder,Diseases of the nervous system,2433,13,4.97,0.0000041090183,2.64,8.53
372.9 ,Unspecified disorder of conjunctiva,Diseases of the nervous system,4358,23,4.93,0.0000000012673969,3.11,7.43
371.42 ,Recurrent erosion of cornea,Diseases of the nervous system,4567,24,4.91,0.0000000006086386,3.13,7.33
780 ,General symptoms,"Comorbidities, signs, and ill-defined...",4279,22,4.8,0.0000000045646818,3,7.29
360.9 ,Unspecified disorder of globe,Diseases of the nervous system,2028,10,4.58,0.0000991019,2.19,8.45
633 ,Ectopic pregnancy,"Complications of pregnancy, childbirth,...",3120,15,4.47,0.0000027603694,2.49,7.4
580 ,Acute glomerulonephritis,Diseases of the genitourinary...,2129,10,4.36,0.0001463231,2.08,8.05
150.0 ,Malignant neoplasm of cervical...,Neoplasms,2573,12,4.33,0.0000354394,2.23,7.59
628.9 ,"Infertility, female, of unspecified...",Diseases of the genitourinary...,41029,176,4.26,3.654173e-52,3.63,4.98
