disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
724.79 ,Other disorders of coccyx,Diseases of the musculoskeletal...,3765,203,33.36,1.16651e-220,28.69,38.62
922.3 ,Contusion of back,Injury and poisoning,18485,489,17.57,< 0.0001,15.9,19.39
805.4 ,Closed fracture of lumbar vertebra...,Injury and poisoning,3801,86,13,1.534414e-62,10.34,16.16
924.01 ,Contusion of hip,Injury and poisoning,4906,107,12.6,6.561901e-76,10.27,15.32
922.9 ,Contusion of unspecified part...,Injury and poisoning,9690,178,10.82,1.55284e-113,9.23,12.61
922.8 ,Contusion of multiple sites of...,Injury and poisoning,4316,78,10.3,7.915351e-50,8.11,12.93
829.0 ,"Fracture of unspecified bone,...",Injury and poisoning,3664,40,6.1,1.361876e-18,4.34,8.35
922 ,Contusion of trunk,Injury and poisoning,4069,41,5.63,8.01145e-18,4.02,7.67
533.50 ,Chronic or unspecified peptic...,Diseases of the digestive system,3791,35,5.14,0.00000000000002399786,3.57,7.18
924.9 ,Contusion of unspecified site,Injury and poisoning,21204,185,5.06,4.132027e-66,4.34,5.88
846.0 ,Sprain of lumbosacral (joint)...,Injury and poisoning,2811,25,4.94,0.0000000002380315,3.18,7.32
726.64 ,Patellar tendinitis,Diseases of the musculoskeletal...,2499,22,4.88,0.0000000033094747,3.05,7.43
729.82 ,Cramp of limb,Diseases of the musculoskeletal...,1810,15,4.59,0.0000020417137,2.56,7.6
842.19 ,Other sprains and strains of hand,Injury and poisoning,2332,19,4.51,0.00000012279124,2.71,7.08
724.02 ,"Spinal stenosis, lumbar region,...",Diseases of the musculoskeletal...,13207,100,4.28,2.441981e-31,3.47,5.23
911.0 ,"Abrasion or friction burn of trunk,...",Injury and poisoning,3379,26,4.27,0.0000000020966233,2.78,6.28
727.3 ,Other bursitis,Diseases of the musculoskeletal...,2394,18,4.16,0.00000081158184,2.46,6.6
924.00 ,Contusion of thigh,Injury and poisoning,4091,30,4.07,0.0000000003874793,2.74,5.83
720.2 ,"Sacroiliitis, not elsewhere classified",Diseases of the musculoskeletal...,2317,17,4.06,0.0000022358245,2.36,6.52
737.30 ,"Scoliosis [and kyphoscoliosis],...",Diseases of the musculoskeletal...,3499,25,3.96,0.000000017637141,2.55,5.86
310.2 ,Postconcussion syndrome,Mental disorders,3855,27,3.88,0.0000000073008351,2.55,5.67
738.4 ,Acquired spondylolisthesis,Diseases of the musculoskeletal...,7783,54,3.87,4.768517e-16,2.9,5.07
854.01 ,Intracranial injury of other and...,Injury and poisoning,5520,38,3.83,0.00000000001195323,2.7,5.27
919.8 ,Other and unspecified superficial...,Injury and poisoning,2624,18,3.79,0.0000028792205,2.24,6.02
722.93 ,"Other and unspecified disc disorder,...",Diseases of the musculoskeletal...,11769,79,3.77,6.238639e-22,2.97,4.72
844.8 ,Sprains and strains of other specified...,Injury and poisoning,2970,20,3.72,0.0000011005985,2.27,5.77
722.70 ,Intervertebral disc disorder with...,Diseases of the musculoskeletal...,1946,13,3.69,0.0000850609,1.96,6.33
850.0 ,Concussion with no loss of consciousness,Injury and poisoning,9136,60,3.67,1.341798e-16,2.79,4.74
924.4 ,Contusion of multiple sites of...,Injury and poisoning,3707,24,3.58,0.00000019835979,2.29,5.35
922.2 ,Contusion of abdominal wall,Injury and poisoning,3592,23,3.54,0.00000042450106,2.24,5.33
727.09 ,Other synovitis and tenosynovitis,Diseases of the musculoskeletal...,10529,66,3.5,3.916707e-17,2.7,4.47
722.10 ,Displacement of lumbar intervertebral...,Diseases of the musculoskeletal...,31425,190,3.48,9.361769e-45,2.99,4.04
300.81 ,Somatization disorder,Mental disorders,1913,12,3.46,0.0002760266,1.78,6.07
728.85 ,Spasm of muscle,Diseases of the musculoskeletal...,9554,58,3.39,0.0000000000000116087,2.56,4.39
722.90 ,"Other and unspecified disc disorder,...",Diseases of the musculoskeletal...,4277,26,3.36,0.0000002077415,2.19,4.95
719.00 ,"Effusion of joint, site unspecified",Diseases of the musculoskeletal...,2150,13,3.34,0.0002226607,1.77,5.72
873.49 ,Open wound of other and multiple...,Injury and poisoning,2170,13,3.3,0.0002430612,1.75,5.67
923.0 ,Contusion of shoulder and upper...,Injury and poisoning,1839,11,3.3,0.0007166851,1.64,5.92
894.1 ,Multiple and unspecified open...,Injury and poisoning,2016,12,3.28,0.0004381376,1.69,5.76
807.00 ,"Closed fracture of rib(s), unspecified",Injury and poisoning,2535,15,3.27,0.0000963538,1.82,5.41
913.0 ,"Abrasion or friction burn of elbow,...",Injury and poisoning,8174,48,3.27,0.000000000006627884,2.4,4.34
810.00 ,"Closed fracture of clavicle, unspecified...",Injury and poisoning,2713,16,3.26,0.0000596261,1.86,5.31
923.00 ,Contusion of shoulder region,Injury and poisoning,11433,66,3.22,0.000000000000001859283,2.48,4.12
493.10 ,"Intrinsic asthma, unspecified",Diseases of the respiratory system,3439,20,3.21,0.0000093722389,1.96,4.98
825.25 ,Closed fracture of metatarsal...,Injury and poisoning,3273,19,3.21,0.0000158508,1.92,5.02
890.0 ,"Open wound of hip and thigh, without...",Injury and poisoning,3444,20,3.21,0.0000095675895,1.95,4.97
715.30 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,5729,33,3.19,0.000000018473708,2.19,4.5
924.10 ,Contusion of lower leg,Injury and poisoning,6803,39,3.18,0.0000000011375768,2.25,4.36
850.9 ,"Concussion, unspecified",Injury and poisoning,10343,59,3.18,0.00000000000009137583,2.41,4.12
923.10 ,Contusion of forearm,Injury and poisoning,2775,16,3.18,0.0000772155,1.81,5.19
729.9 ,Other and unspecified disorders...,Diseases of the musculoskeletal...,10566,60,3.17,0.00000000000006838669,2.41,4.09
923.11 ,Contusion of elbow,Injury and poisoning,6126,35,3.17,0.0000000085226113,2.2,4.42
826.0 ,Closed fracture of one or more...,Injury and poisoning,3320,19,3.16,0.0000192044,1.9,4.95
854.09 ,Intracranial injury of other and...,Injury and poisoning,2967,17,3.16,0.0000505897,1.84,5.08
924.20 ,Contusion of foot,Injury and poisoning,8951,50,3.11,0.00000000001393715,2.3,4.11
729.81 ,Swelling of limb,Diseases of the musculoskeletal...,2850,16,3.1,0.0001044481,1.77,5.05
923.3 ,Contusion of finger,Injury and poisoning,4287,24,3.09,0.0000024211199,1.98,4.62
924.21 ,Contusion of ankle,Injury and poisoning,5958,33,3.07,0.000000045380973,2.11,4.32
912.0 ,Abrasion or friction burn of shoulder...,Injury and poisoning,2152,12,3.07,0.0007690843,1.58,5.39
840.8 ,Sprains and strains of other specified...,Injury and poisoning,5245,29,3.06,0.00000029672035,2.04,4.41
923.8 ,Contusion of multiple sites of...,Injury and poisoning,3078,17,3.05,0.0000784893,1.77,4.9
788.9 ,Other symptoms involving urinary...,"Comorbidities, signs, and ill-defined...",2717,15,3.04,0.0002017661,1.7,5.04
842.09 ,Other sprains and strains of wrist,Injury and poisoning,5462,30,3.04,0.0000002148383,2.04,4.35
296.3 ,"Major depressive disorder, recurrent...",Mental disorders,2933,16,3.01,0.0001440477,1.72,4.9
843.8 ,Sprains and strains of other specified...,Injury and poisoning,2023,11,3,0.0015215925,1.49,5.38
916.0 ,"Abrasion or friction burn of hip,...",Injury and poisoning,19497,104,3,4.569018e-21,2.44,3.65
724.0 ,"Spinal stenosis, other than cervical",Diseases of the musculoskeletal...,2051,11,2.95,0.0016920688,1.47,5.31
721.3 ,Lumbosacral spondylosis without...,Diseases of the musculoskeletal...,82705,398,2.9,2.361828e-67,2.6,3.22
726.8 ,Other peripheral enthesopathies,Diseases of the musculoskeletal...,4958,26,2.9,0.0000030254624,1.89,4.26
716.60 ,"Unspecified monoarthritis, site...",Diseases of the musculoskeletal...,2673,14,2.89,0.0005398315,1.57,4.86
721.42 ,"Spondylosis with myelopathy, lumbar...",Diseases of the musculoskeletal...,10420,54,2.88,0.00000000003370044,2.16,3.77
924.11 ,Contusion of knee,Injury and poisoning,19042,97,2.86,1.876242e-18,2.31,3.5
845.19 ,Other sprain of foot,Injury and poisoning,3689,19,2.84,0.0000765353,1.71,4.45
847.2 ,Sprain of lumbar,Injury and poisoning,48909,240,2.84,1.528378e-41,2.48,3.25
