disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
597.89 ,Other urethritis,Diseases of the genitourinary...,4111,519,13.4,< 0.0001,12.19,14.73
597.80 ,"Urethritis, unspecified",Diseases of the genitourinary...,16237,1630,11.01,< 0.0001,10.43,11.62
601.9 ,"Prostatitis, unspecified",Diseases of the genitourinary...,8265,836,10.61,< 0.0001,9.85,11.42
788.2 ,Retention of urine,"Comorbidities, signs, and ill-defined...",2430,249,10.43,1.35363e-152,9.11,11.91
594.1 ,Other calculus in bladder,Diseases of the genitourinary...,2350,230,9.9,9.96142e-137,8.6,11.36
599.9 ,Unspecified disorder of urethra...,Diseases of the genitourinary...,8917,837,9.77,< 0.0001,9.07,10.5
601.0 ,Acute prostatitis,Diseases of the genitourinary...,2279,214,9.45,1.03522e-123,8.16,10.89
788.3 ,Incontinence of urine,"Comorbidities, signs, and ill-defined...",3259,302,9.36,2.16552e-172,8.28,10.54
596.5 ,Other functional disorders of...,Diseases of the genitourinary...,7158,635,9.08,< 0.0001,8.34,9.87
788.1 ,Dysuria,"Comorbidities, signs, and ill-defined...",6578,583,9.04,< 0.0001,8.28,9.86
597.8 ,Other urethritis,Diseases of the genitourinary...,2353,204,8.65,1.91062e-111,7.45,10
788.4 ,Frequency of urination and polyuria,"Comorbidities, signs, and ill-defined...",16065,1317,8.64,< 0.0001,8.14,9.16
601.1 ,Chronic prostatitis,Diseases of the genitourinary...,10155,842,8.52,< 0.0001,7.92,9.16
590.9 ,"Infection of kidney, unspecified",Diseases of the genitourinary...,2776,231,8.28,3.23402e-122,7.2,9.49
590.10 ,Acute pyelonephritis without lesion...,Diseases of the genitourinary...,4129,327,7.89,4.55647e-166,7.02,8.84
600 ,Hyperplasia of prostate,Diseases of the genitourinary...,44949,2991,7.56,< 0.0001,7.26,7.88
599.0 ,"Urinary tract infection, site...",Diseases of the genitourinary...,76332,4579,7.47,< 0.0001,7.21,7.73
604.90 ,"Orchitis and epididymitis, unspecified",Diseases of the genitourinary...,4696,345,7.28,4.80553e-165,6.49,8.13
595.0 ,Acute cystitis,Diseases of the genitourinary...,26072,1783,7.27,< 0.0001,6.91,7.64
595 ,Cystitis,Diseases of the genitourinary...,5546,391,6.98,1.00229e-180,6.27,7.74
099.9 ,"Venereal disease, unspecified",Infectious and parasitic diseases,1929,137,6.94,1.108832e-64,5.79,8.27
594.2 ,Calculus in urethra,Diseases of the genitourinary...,3601,229,6.19,2.087846e-97,5.39,7.09
599.7 ,Hematuria,Diseases of the genitourinary...,34752,1938,5.87,< 0.0001,5.59,6.16
597 ,"Urethritis, not sexually transmitted,...",Diseases of the genitourinary...,2238,135,5.83,1.875181e-55,4.86,6.94
592.9 ,"Urinary calculus, unspecified",Diseases of the genitourinary...,56339,2865,5.59,< 0.0001,5.37,5.83
097.9 ,"Syphilis, unspecified",Infectious and parasitic diseases,2334,129,5.31,6.100976e-49,4.41,6.35
599 ,Other disorders of urethra and...,Diseases of the genitourinary...,5589,295,5.1,6.03445e-105,4.51,5.74
591 ,Hydronephrosis,Diseases of the genitourinary...,15483,794,5.06,6.16585e-274,4.7,5.45
599.8 ,Other specified disorders of urethra...,Diseases of the genitourinary...,2434,127,4.99,1.376729e-45,4.14,5.98
608.9 ,Unspecified disorder of male genital...,Diseases of the genitourinary...,6656,341,4.95,1.67619e-117,4.42,5.52
592.1 ,Calculus of ureter,Diseases of the genitourinary...,51259,2354,4.87,< 0.0001,4.65,5.09
788.9 ,Other symptoms involving urinary...,"Comorbidities, signs, and ill-defined...",2604,129,4.73,6.459327e-44,3.93,5.65
607.1 ,Balanoposthitis,Diseases of the genitourinary...,12998,625,4.69,4.4365e-201,4.31,5.09
605 ,Redundant prepuce and phimosis,Diseases of the genitourinary...,4202,201,4.57,4.966936e-65,3.95,5.27
581.9 ,Nephrotic syndrome with unspecified...,Diseases of the genitourinary...,3881,180,4.42,1.710604e-56,3.78,5.14
