disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
535 ,Gastritis and duodenitis,Diseases of the digestive system,158,18,7.45,0.0000000007104558,4.17,12.63
133.0 ,Scabies,Infectious and parasitic diseases,195,20,6.69,0.0000000005034701,3.87,11.04
493 ,Asthma,Diseases of the respiratory system,134,14,6.59,0.00000018408654,3.41,11.84
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,192,19,6.39,0.0000000025883328,3.65,10.64
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,193,19,6.35,0.0000000028252777,3.62,10.58
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,180,17,5.99,0.000000037974793,3.31,10.21
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",188,16,5.3,0.00000041290492,2.88,9.14
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,1201,72,5.25,1.207681e-21,3.76,7.3
564 ,"Functional digestive disorders,...",Diseases of the digestive system,340,27,5.23,0.0000000001372525,3.27,8.09
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,342,27,5.19,0.0000000001568483,3.25,8.04
536 ,Disorders of function of stomach,Diseases of the digestive system,169,14,5.08,0.0000031260835,2.65,9.06
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,167,13,4.72,0.0000140523,2.4,8.56
290 ,Senile and presenile organic psychotic...,Mental disorders,236,16,4.12,0.0000082797506,2.25,7.06
698.9 ,Unspecified pruritic disorder,Diseases of the skin and subcutaneous...,254,17,4.08,0.0000050565918,2.27,6.9
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,263,17,3.93,0.0000080541457,2.19,6.64
709.9 ,Unspecified disorder of skin and...,Diseases of the skin and subcutaneous...,135,9,3.9,0.0009542723,1.71,7.84
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",226,14,3.69,0.0000838017,1.94,6.53
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,370,22,3.68,0.000001381713,2.2,5.88
491.21 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,144,9,3.64,0.0015045588,1.6,7.29
715.9 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,181,11,3.56,0.0005781716,1.71,6.72
820 ,Fracture of neck of femur,Injury and poisoning,130,8,3.56,0.0030142832,1.48,7.41
535.0 ,Acute gastritis,Diseases of the digestive system,185,11,3.48,0.0006943035,1.67,6.56
300.00 ,"Anxiety state, unspecified",Mental disorders,280,16,3.41,0.0000680239,1.87,5.84
402 ,Hypertensive heart disease,Diseases of the circulatory system,347,19,3.3,0.0000247837,1.91,5.44
698.2 ,Prurigo,Diseases of the skin and subcutaneous...,235,13,3.25,0.0004573156,1.66,5.84
401 ,Essential hypertension,Diseases of the circulatory system,416,22,3.23,0.0000093375763,1.94,5.15
691.8 ,Other atopic dermatitis and related...,Diseases of the skin and subcutaneous...,143,8,3.21,0.0053775612,1.33,6.67
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,168,9,3.08,0.0042746872,1.36,6.15
491.9 ,Unspecified chronic bronchitis,Diseases of the respiratory system,705,33,2.98,0.0000006413494,1.95,4.44
715.36 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,264,13,2.86,0.0013497216,1.47,5.14
366 ,Cataract,Diseases of the nervous system,139,7,2.86,0.0155122642,1.11,6.19
455.6 ,Unspecified hemorrhoids without...,Diseases of the circulatory system,139,7,2.86,0.0155122642,1.11,6.19
491 ,Chronic bronchitis,Diseases of the respiratory system,223,11,2.84,0.0031060018,1.37,5.34
386.9 ,Unspecified vertiginous syndromes...,Diseases of the nervous system,184,9,2.79,0.007675395,1.23,5.56
414.0 ,Coronary atherosclerosis,Diseases of the circulatory system,451,21,2.79,0.0000984933,1.66,4.49
724.3 ,Sciatica,Diseases of the musculoskeletal...,254,12,2.72,0.0029037276,1.36,4.99
715.96 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,150,7,2.63,0.0225831948,1.02,5.7
250.0 ,Diabetes Mellitus w/m of complication,"Endocrine, nutritional and metabolic...",152,7,2.6,0.0240745791,1.01,5.61
428 ,Heart failure,Diseases of the circulatory system,219,10,2.6,0.0080764475,1.21,5.02
729.2 ,"Neuralgia, neuritis, and radiculitis,...",Diseases of the musculoskeletal...,391,17,2.54,0.001533131,1.43,4.27
110.4 ,Dermatophytosis of foot,Infectious and parasitic diseases,178,8,2.54,0.0186756086,1.06,5.25
782.3 ,Edema,"Comorbidities, signs, and ill-defined...",785,32,2.53,0.0000212924,1.65,3.78
496 ,"Chronic airway obstruction, not...",Diseases of the respiratory system,841,34,2.53,0.0000122688,1.67,3.75
438 ,Late effects of cerebrovascular...,Diseases of the circulatory system,820,33,2.5,0.000018702,1.64,3.73
366.9 ,Unspecified cataract,Diseases of the nervous system,135,6,2.49,0.0412304859,0.88,5.69
595.9 ,"Cystitis, unspecified",Diseases of the genitourinary...,277,12,2.48,0.0058074484,1.24,4.54
564.0 ,Constipation,Diseases of the digestive system,2159,72,2.46,0.000000057564003,1.77,3.42
477.9 ,"Allergic rhinitis, cause unspecified",Diseases of the respiratory system,208,9,2.45,0.0162316206,1.08,4.87
290.0 ,"Senile dementia, uncomplicated",Mental disorders,726,29,2.44,0.0000797126,1.56,3.7
437.9 ,Unspecified cerebrovascular disease,Diseases of the circulatory system,330,14,2.44,0.0052693275,1.29,4.3
493.90 ,"Asthma, unspecified type, unspecified",Diseases of the respiratory system,431,18,2.44,0.0013818971,1.39,4.05
276.5 ,Volume depletion,"Endocrine, nutritional and metabolic...",138,6,2.43,0.0450876721,0.86,5.56
009.0 ,"Infectious colitis, enteritis,...",Infectious and parasitic diseases,186,8,2.42,0.0236091612,1.01,5
721.3 ,Lumbosacral spondylosis without...,Diseases of the musculoskeletal...,462,19,2.41,0.0011291048,1.4,3.95
274.9 ,"Gout, unspecified","Endocrine, nutritional and metabolic...",187,8,2.41,0.0242846428,1.01,4.97
372.00 ,"Acute conjunctivitis, unspecified",Diseases of the nervous system,389,16,2.38,0.0030676951,1.31,4.05
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,751,29,2.35,0.0001763839,1.5,3.56
922.1 ,Contusion of chest wall,Injury and poisoning,193,8,2.33,0.0286249746,0.97,4.8
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,245,10,2.31,0.0258362789,1.07,4.44
250.90 ,"Diabetes with unspecified complication,...","Endocrine, nutritional and metabolic...",173,7,2.26,0.043968969,0.88,4.88
708.9 ,"Urticaria, unspecified",Diseases of the skin and subcutaneous...,303,12,2.25,0.0143804305,1.12,4.11
300.9 ,Unspecified nonpsychotic mental...,Mental disorders,230,9,2.2,0.041011578,0.97,4.36
727.00 ,"Synovitis and tenosynovitis, unspecified",Diseases of the musculoskeletal...,312,12,2.18,0.0166438267,1.09,3.98
786.09 ,Other respiratory abnormalities,"Comorbidities, signs, and ill-defined...",180,7,2.17,0.0843645616,0.84,4.67
436 ,"Acute, but ill-defined, cerebrovascular...",Diseases of the circulatory system,459,17,2.13,0.006816236,1.2,3.58
372.11 ,Simple chronic conjunctivitis,Diseases of the nervous system,158,6,2.11,0.0764593844,0.75,4.8
599.0 ,"Urinary tract infection, site...",Diseases of the genitourinary...,1284,43,2.11,0.00011767,1.45,3.04
707.0 ,Decubitus ulcer,Diseases of the skin and subcutaneous...,495,18,2.1,0.0058710461,1.2,3.47
780.7 ,Malaise and fatigue,"Comorbidities, signs, and ill-defined...",553,20,2.1,0.0049268146,1.23,3.4
686.8 ,Other specified local infections...,Diseases of the skin and subcutaneous...,214,8,2.09,0.0645025252,0.87,4.29
372.10 ,"Chronic conjunctivitis, unspecified",Diseases of the nervous system,741,26,2.08,0.0015922767,1.3,3.21
437.0 ,Cerebral atherosclerosis,Diseases of the circulatory system,160,6,2.08,0.1271317268,0.74,4.73
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,883,30,2.03,0.0014104335,1.31,3.07
490 ,"Bronchitis, not specified as acute...",Diseases of the respiratory system,421,15,2.03,0.0151097468,1.1,3.5
250.00 ,Diabetes mellitus without mention...,"Endocrine, nutritional and metabolic...",543,19,2.02,0.0079276428,1.17,3.3
401.1 ,Benign essential hypertension,Diseases of the circulatory system,422,15,2.02,0.0153149961,1.09,3.49
038.9 ,Unspecified septicemia,Infectious and parasitic diseases,337,12,2.01,0.0359037803,1,3.66
715.90 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,672,23,2,0.0043802159,1.22,3.15
533.90 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,676,23,1.98,0.0045808852,1.21,3.13
719.4 ,Pain in joint,Diseases of the musculoskeletal...,141,5,1.95,0.1931360902,0.62,4.77
789.0 ,Abdominal pain,"Comorbidities, signs, and ill-defined...",1368,43,1.95,0.0004344688,1.34,2.81
585 ,Chronic renal failure,Diseases of the genitourinary...,287,10,1.95,0.0699125381,0.91,3.74
729.1 ,"Myalgia and myositis, unspecified",Diseases of the musculoskeletal...,531,18,1.94,0.0125802011,1.11,3.21
729.4 ,"Fasciitis, unspecified",Diseases of the musculoskeletal...,229,8,1.94,0.0784354549,0.81,3.99
463 ,Acute tonsillitis,Diseases of the respiratory system,378,13,1.94,0.0308178466,1,3.46
716.9 ,"Arthropathy, unspecified",Diseases of the musculoskeletal...,173,6,1.91,0.1430043179,0.68,4.35
