disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
491.0 ,Simple chronic bronchitis,Diseases of the respiratory system,112,23,5.98,0.000000000506502,3.52,9.78
491.21 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,159,30,5.53,0.000000000009120184,3.49,8.53
493.20 ,"Chronic obstructive asthma, unspecified",Diseases of the respiratory system,142,26,5.23,0.0000000005030551,3.2,8.29
494 ,Bronchiectasis,Diseases of the respiratory system,106,17,4.28,0.0000040855013,2.34,7.42
492.8 ,Other emphysema,Diseases of the respiratory system,108,16,3.88,0.0000223821,2.09,6.79
402.10 ,Benign hypertensive heart disease...,Diseases of the circulatory system,155,22,3.77,0.000001287091,2.23,6.11
787.0 ,Nausea and vomiting,"Comorbidities, signs, and ill-defined...",159,22,3.66,0.0000019987099,2.17,5.92
493.90 ,"Asthma, unspecified type, unspecified",Diseases of the respiratory system,294,37,3.46,0.000000006155713,2.3,5.07
477.9 ,"Allergic rhinitis, cause unspecified",Diseases of the respiratory system,176,22,3.24,0.000010947,1.93,5.22
428.0 ,"Congestive heart failure, unspecified",Diseases of the circulatory system,432,49,3.19,0.0000000005216245,2.23,4.5
386.00 ,"Minihre's disease, unspecified",Diseases of the nervous system,107,13,3.04,0.000970869,1.53,5.57
427.31 ,Atrial fibrillation,Diseases of the circulatory system,146,17,2.93,0.0002750696,1.62,4.99
571.40 ,"Chronic hepatitis, unspecified",Diseases of the digestive system,146,17,2.93,0.0002750696,1.62,4.99
729.1 ,"Myalgia and myositis, unspecified",Diseases of the musculoskeletal...,281,31,2.88,0.0000038366355,1.86,4.34
491.9 ,Unspecified chronic bronchitis,Diseases of the respiratory system,529,54,2.86,0.0000000030600463,2.03,3.98
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,239,25,2.65,0.0000724932,1.64,4.15
533.90 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,425,42,2.63,0.00000091830696,1.8,3.77
708.9 ,"Urticaria, unspecified",Diseases of the skin and subcutaneous...,162,17,2.6,0.00141147,1.44,4.41
427.9 ,"Cardiac dysrhythmia, unspecified",Diseases of the circulatory system,330,33,2.58,0.0000118192,1.69,3.84
496 ,"Chronic airway obstruction, not...",Diseases of the respiratory system,944,81,2.57,0.0000000007208518,1.9,3.44
786.2 ,Cough,"Comorbidities, signs, and ill-defined...",290,29,2.55,0.0000499838,1.63,3.87
780.2 ,Syncope and collapse,"Comorbidities, signs, and ill-defined...",125,13,2.54,0.0039912454,1.29,4.62
531.90 ,"Gastric ulcer, unspecified as...",Diseases of the digestive system,145,15,2.54,0.0032229566,1.36,4.44
464.10 ,Acute tracheitis without mention...,Diseases of the respiratory system,239,24,2.52,0.000176052,1.54,3.97
564.8 ,Other specified function disorder...,Diseases of the digestive system,128,13,2.47,0.007336293,1.26,4.49
300.00 ,"Anxiety state, unspecified",Mental disorders,170,17,2.46,0.0019224681,1.37,4.16
490 ,"Bronchitis, not specified as acute...",Diseases of the respiratory system,321,31,2.46,0.0000402377,1.6,3.69
721.3 ,Lumbosacral spondylosis without...,Diseases of the musculoskeletal...,247,24,2.43,0.0003772229,1.49,3.81
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,682,60,2.43,0.00000013047045,1.75,3.34
564.0 ,Constipation,Diseases of the digestive system,1528,112,2.39,0.0000000008478247,1.8,3.17
466.0 ,Acute bronchitis,Diseases of the respiratory system,1078,86,2.37,0.0000000057071073,1.77,3.17
780.52 ,"Insomnia, unspecified","Comorbidities, signs, and ill-defined...",385,35,2.32,0.0000523778,1.54,3.41
402.90 ,Unspecified hypertensive heart...,Diseases of the circulatory system,500,44,2.3,0.0000107569,1.59,3.27
518.81 ,Acute respiratory failure,Diseases of the respiratory system,158,15,2.3,0.005480136,1.23,4.02
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,438,38,2.22,0.0000858086,1.5,3.21
727.00 ,"Synovitis and tenosynovitis, unspecified",Diseases of the musculoskeletal...,142,13,2.2,0.0127625854,1.12,3.98
428.9 ,"Heart failure, unspecified",Diseases of the circulatory system,248,22,2.17,0.0023523044,1.3,3.46
715.16 ,"Osteoarthrosis, localized, primary,...",Diseases of the musculoskeletal...,110,10,2.16,0.0321152797,0.99,4.22
466.1 ,Acute bronchiolitis,Diseases of the respiratory system,99,9,2.16,0.0439295024,0.94,4.36
724.3 ,Sciatica,Diseases of the musculoskeletal...,134,12,2.14,0.0193746656,1.06,3.95
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,215,19,2.14,0.0040589855,1.24,3.53
729.4 ,"Fasciitis, unspecified",Diseases of the musculoskeletal...,123,11,2.13,0.0258013354,1.02,4.04
786.50 ,"Chest pain, unspecified","Comorbidities, signs, and ill-defined...",148,13,2.1,0.0236539095,1.07,3.79
535.00 ,"Acute gastritis, without mention...",Diseases of the digestive system,342,29,2.1,0.0009861032,1.35,3.18
788.1 ,Dysuria,"Comorbidities, signs, and ill-defined...",103,9,2.06,0.050579004,0.9,4.16
785.1 ,Palpitations,"Comorbidities, signs, and ill-defined...",127,11,2.05,0.0464365008,0.98,3.89
401.1 ,Benign essential hypertension,Diseases of the circulatory system,237,20,2.04,0.0058979162,1.19,3.31
733.00 ,"Osteoporosis, unspecified",Diseases of the musculoskeletal...,238,20,2.03,0.0060908252,1.19,3.3
780.6 ,Fever,"Comorbidities, signs, and ill-defined...",487,39,2.02,0.0003114405,1.37,2.91
285.9 ,"Anemia, unspecified",Diseases of the blood and blood-forming...,253,21,2.01,0.007235211,1.19,3.23
724.5 ,"Backache, unspecified",Diseases of the musculoskeletal...,330,27,2,0.0022509172,1.26,3.07
780.0 ,Alteration of consciousness,"Comorbidities, signs, and ill-defined...",118,10,2,0.0666569482,0.92,3.89
372.10 ,"Chronic conjunctivitis, unspecified",Diseases of the nervous system,453,36,1.98,0.000754753,1.33,2.9
