disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,122,29,7.48,0.00000000000003595433,4.62,11.78
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,128,24,5.38,0.0000000013517143,3.22,8.67
493 ,Asthma,Diseases of the respiratory system,122,22,5.08,0.000000014701918,2.98,8.33
427 ,Cardiac dysrhythmias,Diseases of the circulatory system,111,20,5.03,0.000000070342886,2.87,8.43
536 ,Disorders of function of stomach,Diseases of the digestive system,109,19,4.81,0.00000026273208,2.71,8.14
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,115,19,4.5,0.00000062625203,2.54,7.6
564 ,"Functional digestive disorders,...",Diseases of the digestive system,265,40,4.4,0.000000000003564346,2.96,6.41
491 ,Chronic bronchitis,Diseases of the respiratory system,223,32,3.99,0.000000002580515,2.58,6.02
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,109,16,3.86,0.0000237742,2.08,6.75
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,126,17,3.5,0.0000405118,1.93,6.01
402 ,Hypertensive heart disease,Diseases of the circulatory system,210,27,3.43,0.00000051937414,2.14,5.31
428 ,Heart failure,Diseases of the circulatory system,137,18,3.41,0.0000344229,1.91,5.75
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",142,18,3.26,0.0000559989,1.83,5.51
465.0 ,Acute laryngopharyngitis,Diseases of the respiratory system,246,27,2.84,0.0000114789,1.78,4.38
401 ,Essential hypertension,Diseases of the circulatory system,250,27,2.79,0.0000226104,1.75,4.3
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,122,12,2.39,0.0117284548,1.18,4.43
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,155,15,2.36,0.0046088362,1.26,4.13
185 ,Malignant neoplasm of prostate,Neoplasms,116,11,2.28,0.0192053148,1.09,4.34
490 ,"Bronchitis, not specified as acute...",Diseases of the respiratory system,321,29,2.28,0.0002362953,1.46,3.45
465.8 ,Acute upper respiratory infections...,Diseases of the respiratory system,194,18,2.27,0.0037195078,1.29,3.79
494 ,Bronchiectasis,Diseases of the respiratory system,106,10,2.27,0.0274477535,1.04,4.43
784.0 ,Headache,"Comorbidities, signs, and ill-defined...",420,37,2.26,0.0000588608,1.52,3.3
533.9 ,"Peptic ulcer, site unspecified,...",Diseases of the digestive system,110,10,2.17,0.0315218476,1,4.25
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,239,21,2.15,0.0032889721,1.28,3.47
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,157,14,2.15,0.0161464283,1.12,3.81
491.20 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,216,19,2.14,0.0040589855,1.24,3.53
788.2 ,Retention of urine,"Comorbidities, signs, and ill-defined...",291,25,2.12,0.001815456,1.31,3.3
461.9 ,"Acute sinusitis, unspecified",Diseases of the respiratory system,113,10,2.11,0.0353221041,0.97,4.11
729.1 ,"Myalgia and myositis, unspecified",Diseases of the musculoskeletal...,281,24,2.1,0.002539547,1.29,3.29
788.1 ,Dysuria,"Comorbidities, signs, and ill-defined...",103,9,2.07,0.0497169177,0.91,4.18
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,104,9,2.05,0.0515668341,0.9,4.14
786.2 ,Cough,"Comorbidities, signs, and ill-defined...",290,24,2.03,0.0031470163,1.24,3.17
460 ,Acute nasopharyngitis [common...,Diseases of the respiratory system,728,56,2.03,0.000025417,1.46,2.81
564.0 ,Constipation,Diseases of the digestive system,1528,103,2.02,0.00000092133076,1.52,2.68
438 ,Late effects of cerebrovascular...,Diseases of the circulatory system,395,32,2.02,0.0008780573,1.32,3
599.7 ,Hematuria,Diseases of the genitourinary...,205,17,1.99,0.0142839085,1.11,3.36
462 ,Acute pharyngitis,Diseases of the respiratory system,262,21,1.94,0.0085772383,1.15,3.11
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,438,34,1.93,0.0014791093,1.28,2.84
401.1 ,Benign essential hypertension,Diseases of the circulatory system,237,19,1.93,0.014443869,1.11,3.17
463 ,Acute tonsillitis,Diseases of the respiratory system,212,17,1.92,0.017165074,1.07,3.23
600 ,Hyperplasia of prostate,Diseases of the genitourinary...,1264,86,1.91,0.0000116091,1.43,2.55
466.0 ,Acute bronchitis,Diseases of the respiratory system,1078,75,1.9,0.0000264588,1.4,2.55
491.9 ,Unspecified chronic bronchitis,Diseases of the respiratory system,529,40,1.9,0.0007773502,1.3,2.73
491.0 ,Simple chronic bronchitis,Diseases of the respiratory system,112,9,1.89,0.0988796424,0.83,3.8
380.4 ,Impacted cerumen,Diseases of the nervous system,151,12,1.88,0.0457517728,0.93,3.46
