disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
717.9 ,Unspecified internal derangement...,Diseases of the musculoskeletal...,2285,306,30.47,< 0.0001,26.88,34.49
717.7 ,Chondromalacia of patella,Diseases of the musculoskeletal...,3849,399,23.04,< 0.0001,20.68,25.62
843.9 ,Sprains and strains of unspecified...,Injury and poisoning,2664,275,22.59,1.26874e-252,19.82,25.65
845.19 ,Other sprain of foot,Injury and poisoning,2422,180,15.57,2.86098e-140,13.28,18.16
841.9 ,Sprains and strains of unspecified...,Injury and poisoning,2411,173,14.98,2.60675e-132,12.74,17.52
845.00 ,"Sprain of ankle, unspecified site",Injury and poisoning,15037,784,11.44,< 0.0001,10.59,12.33
715.36 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,2512,140,11.39,1.014653e-92,9.52,13.53
840.9 ,Sprains and strains of unspecified...,Injury and poisoning,4112,226,11.33,1.32112e-147,9.85,12.99
842.00 ,"Sprain of wrist, unspecified site",Injury and poisoning,3534,193,11.22,1.04158e-125,9.64,12.99
842.10 ,"Sprain of hand, unspecified site",Injury and poisoning,1900,97,10.33,2.726608e-61,8.33,12.7
845.0 ,Sprains and strains of ankle,Injury and poisoning,3840,187,9.93,3.32201e-113,8.51,11.52
844.8 ,Sprains and strains of other specified...,Injury and poisoning,1837,88,9.65,1.623644e-53,7.7,11.98
847.9 ,Sprain of unspecified site of...,Injury and poisoning,3453,164,9.65,8.282279e-98,8.18,11.31
719.46 ,"Pain in joint, lower leg",Diseases of the musculoskeletal...,3474,165,9.65,2.133987e-98,8.19,11.3
726.32 ,Lateral epicondylitis,Diseases of the musculoskeletal...,2204,99,9.03,1.795055e-57,7.3,11.07
727.06 ,Tenosynovitis of foot and ankle,Diseases of the musculoskeletal...,1928,82,8.52,3.962281e-46,6.74,10.64
845.09 ,Other sprains and strains of ankle,Injury and poisoning,9584,386,8.31,3.4835e-204,7.47,9.23
842.09 ,Other sprains and strains of wrist,Injury and poisoning,2596,105,8.1,1.512036e-56,6.59,9.87
726.90 ,Enthesopathy of unspecified site,Diseases of the musculoskeletal...,19705,737,8,< 0.0001,7.4,8.64
924.1 ,Contusion of knee and lower leg,Injury and poisoning,2843,110,7.74,2.828262e-57,6.33,9.38
924.5 ,Contusion of unspecified part...,Injury and poisoning,8389,312,7.59,2.24768e-155,6.74,8.52
724.79 ,Other disorders of coccyx,Diseases of the musculoskeletal...,2650,90,6.74,1.080536e-42,5.4,8.33
924.11 ,Contusion of knee,Injury and poisoning,21005,663,6.64,3.84909e-291,6.12,7.2
845.10 ,"Sprain of foot, unspecified site",Injury and poisoning,2578,81,6.22,3.085603e-36,4.91,7.77
715.90 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,6466,199,6.16,3.197542e-85,5.31,7.11
719.4 ,Pain in joint,Diseases of the musculoskeletal...,4178,129,6.13,6.566789e-56,5.1,7.32
847.2 ,Sprain of lumbar,Injury and poisoning,12323,363,5.99,4.98749e-149,5.36,6.66
847.0 ,Sprain of neck,Injury and poisoning,8075,232,5.75,2.556359e-93,5.02,6.57
726.9 ,Unspecified enthesopathy,Diseases of the musculoskeletal...,2843,81,5.62,2.47149e-33,4.44,7.02
715.9 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,1881,53,5.54,3.616072e-22,4.13,7.28
722.10 ,Displacement of lumbar intervertebral...,Diseases of the musculoskeletal...,4264,116,5.38,4.281236e-45,4.43,6.48
727.09 ,Other synovitis and tenosynovitis,Diseases of the musculoskeletal...,2265,61,5.29,2.826303e-24,4.03,6.83
727.05 ,Other tenosynovitis of hand and...,Diseases of the musculoskeletal...,2123,56,5.18,5.268668e-22,3.89,6.76
728.89 ,"Other disorders of muscle, ligament,...",Diseases of the musculoskeletal...,4845,124,5.05,2.108684e-45,4.19,6.05
924.10 ,Contusion of lower leg,Injury and poisoning,7381,183,4.92,3.046226e-64,4.22,5.71
714.0 ,Rheumatoid arthritis,Diseases of the musculoskeletal...,2977,73,4.81,2.620944e-26,3.76,6.08
722.2 ,Displacement of intervertebral...,Diseases of the musculoskeletal...,2587,63,4.77,8.881682e-23,3.65,6.13
721.3 ,Lumbosacral spondylosis without...,Diseases of the musculoskeletal...,3991,96,4.73,1.95933e-33,3.82,5.8
716.90 ,"Arthropathy, unspecified, site...",Diseases of the musculoskeletal...,7477,174,4.6,2.503126e-57,3.93,5.36
727.00 ,"Synovitis and tenosynovitis, unspecified",Diseases of the musculoskeletal...,33832,728,4.48,2.06794e-220,4.15,4.84
716.9 ,"Arthropathy, unspecified",Diseases of the musculoskeletal...,3676,83,4.42,2.525736e-27,3.51,5.51
