disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
290.0 ,"Senile dementia, uncomplicated",Mental disorders,726,94,8.03,5.543418e-41,6.04,10.63
564 ,"Functional digestive disorders,...",Diseases of the digestive system,340,46,6.59,6.117846e-20,4.57,9.34
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,167,24,6.45,0.00000000002400737,3.92,10.24
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,192,27,6.37,0.000000000002116777,3.98,9.86
536 ,Disorders of function of stomach,Diseases of the digestive system,169,23,6.03,0.0000000001973951,3.63,9.63
493 ,Asthma,Diseases of the respiratory system,134,18,5.82,0.000000024856768,3.27,9.82
716.9 ,"Arthropathy, unspecified",Diseases of the musculoskeletal...,173,22,5.55,0.0000000018655136,3.3,8.92
491 ,Chronic bronchitis,Diseases of the respiratory system,223,27,5.34,0.00000000007484897,3.35,8.22
438 ,Late effects of cerebrovascular...,Diseases of the circulatory system,820,70,4.24,1.048075e-18,3.13,5.7
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,160,16,4.12,0.0000082797506,2.25,7.06
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",226,22,4.08,0.00000025411363,2.45,6.5
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,168,16,3.9,0.0000154191,2.13,6.67
437.9 ,Unspecified cerebrovascular disease,Diseases of the circulatory system,330,30,3.88,0.0000000071131824,2.51,5.82
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,370,33,3.84,0.0000000018874047,2.53,5.67
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,193,18,3.83,0.0000060213184,2.18,6.38
402 ,Hypertensive heart disease,Diseases of the circulatory system,347,31,3.82,0.0000000059210231,2.49,5.7
276.5 ,Volume depletion,"Endocrine, nutritional and metabolic...",138,13,3.81,0.0001097214,1.94,6.89
133.0 ,Scabies,Infectious and parasitic diseases,195,17,3.54,0.0000266486,1.98,5.96
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,883,65,3.47,0.00000000000004292948,2.55,4.69
434.1 ,Cerebral embolism,Diseases of the circulatory system,166,14,3.38,0.0001964979,1.77,5.96
820 ,Fracture of neck of femur,Injury and poisoning,130,11,3.36,0.0009217936,1.61,6.34
496 ,"Chronic airway obstruction, not...",Diseases of the respiratory system,841,59,3.2,0.000000000007207501,2.32,4.37
707.0 ,Decubitus ulcer,Diseases of the skin and subcutaneous...,495,37,3.18,0.000000022852362,2.15,4.6
300.9 ,Unspecified nonpsychotic mental...,Mental disorders,230,18,3.15,0.0000650512,1.8,5.22
428 ,Heart failure,Diseases of the circulatory system,219,17,3.11,0.0001150725,1.74,5.22
780.6 ,Fever,"Comorbidities, signs, and ill-defined...",800,55,3.08,0.0000000001574891,2.21,4.23
332.0 ,Paralysis agitans,Diseases of the nervous system,155,12,3.05,0.0011963191,1.52,5.61
535 ,Gastritis and duodenitis,Diseases of the digestive system,158,12,2.99,0.0014119967,1.49,5.49
599.0 ,"Urinary tract infection, site...",Diseases of the genitourinary...,1284,79,2.96,0.0000000000007502103,2.21,3.93
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,245,18,2.94,0.0001462814,1.68,4.85
533.9 ,"Peptic ulcer, site unspecified,...",Diseases of the digestive system,161,12,2.93,0.0016588762,1.46,5.37
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,180,13,2.84,0.0014316427,1.46,5.09
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",188,13,2.71,0.0021144343,1.39,4.84
250.0 ,Diabetes Mellitus w/m of complication,"Endocrine, nutritional and metabolic...",152,10,2.54,0.0094327572,1.18,4.9
455.6 ,Unspecified hemorrhoids without...,Diseases of the circulatory system,139,9,2.49,0.0148411555,1.1,4.96
490 ,"Bronchitis, not specified as acute...",Diseases of the respiratory system,421,26,2.48,0.0001015291,1.56,3.79
429.9 ,"Heart disease, unspecified",Diseases of the circulatory system,206,13,2.45,0.0075356699,1.26,4.37
595.0 ,Acute cystitis,Diseases of the genitourinary...,358,22,2.44,0.0003972094,1.47,3.85
300.00 ,"Anxiety state, unspecified",Mental disorders,280,17,2.37,0.0022675612,1.34,3.96
494 ,Bronchiectasis,Diseases of the respiratory system,146,9,2.36,0.0198428843,1.04,4.69
436 ,"Acute, but ill-defined, cerebrovascular...",Diseases of the circulatory system,459,27,2.35,0.0001846232,1.5,3.57
786.09 ,Other respiratory abnormalities,"Comorbidities, signs, and ill-defined...",180,11,2.35,0.0173016953,1.14,4.4
401 ,Essential hypertension,Diseases of the circulatory system,416,24,2.28,0.0005796279,1.41,3.54
434.9 ,"Cerebral artery occlusion, unspecified",Diseases of the circulatory system,546,31,2.28,0.0001172339,1.5,3.38
536.9 ,Unspecified functional disorder...,Diseases of the digestive system,1445,73,2.26,0.000000080428865,1.68,3.02
290.9 ,Unspecified senile psychotic condition,Mental disorders,169,10,2.26,0.0270810214,1.05,4.35
434.0 ,Cerebral thrombosis,Diseases of the circulatory system,174,10,2.19,0.0296943011,1.02,4.21
820.8 ,Closed fracture of unspecified...,Injury and poisoning,305,17,2.16,0.0063003807,1.22,3.6
402.90 ,Unspecified hypertensive heart...,Diseases of the circulatory system,930,48,2.15,0.0000168222,1.52,2.99
285.9 ,"Anemia, unspecified",Diseases of the blood and blood-forming...,636,34,2.15,0.0002060573,1.44,3.14
491.9 ,Unspecified chronic bronchitis,Diseases of the respiratory system,705,37,2.12,0.0001565325,1.44,3.06
564.8 ,Other specified function disorder...,Diseases of the digestive system,198,11,2.12,0.025071887,1.03,3.95
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,336,18,2.07,0.00620618,1.19,3.41
038.9 ,Unspecified septicemia,Infectious and parasitic diseases,337,18,2.06,0.0063559147,1.19,3.39
531.90 ,"Gastric ulcer, unspecified as...",Diseases of the digestive system,167,9,2.04,0.050826216,0.9,4.05
564.0 ,Constipation,Diseases of the digestive system,2159,95,2.03,0.00000040458629,1.54,2.67
414.0 ,Coronary atherosclerosis,Diseases of the circulatory system,451,23,1.99,0.0044404848,1.22,3.1
780.2 ,Syncope and collapse,"Comorbidities, signs, and ill-defined...",174,9,1.95,0.0593302851,0.87,3.87
250.00 ,Diabetes mellitus without mention...,"Endocrine, nutritional and metabolic...",543,27,1.95,0.0026656258,1.24,2.95
595.9 ,"Cystitis, unspecified",Diseases of the genitourinary...,277,14,1.93,0.0248805573,1.02,3.36
272.4 ,Other and unspecified hyperlipidemia,"Endocrine, nutritional and metabolic...",176,9,1.93,0.0620852311,0.86,3.82
788.2 ,Retention of urine,"Comorbidities, signs, and ill-defined...",177,9,1.92,0.063516861,0.85,3.79
518.81 ,Acute respiratory failure,Diseases of the respiratory system,178,9,1.91,0.0649845679,0.85,3.77
110.4 ,Dermatophytosis of foot,Infectious and parasitic diseases,178,9,1.91,0.0649845679,0.85,3.77
366 ,Cataract,Diseases of the nervous system,139,7,1.89,0.1101436913,0.74,4.07
821.00 ,Closed fracture of unspecified...,Injury and poisoning,180,9,1.88,0.0998221184,0.84,3.72
715.9 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,181,9,1.87,0.1006749539,0.83,3.7
686.9 ,Unspecified local infection of...,Diseases of the skin and subcutaneous...,483,23,1.84,0.0096200602,1.13,2.87
535.0 ,Acute gastritis,Diseases of the digestive system,185,9,1.83,0.1045963451,0.81,3.61
477.9 ,"Allergic rhinitis, cause unspecified",Diseases of the respiratory system,208,10,1.81,0.0820865978,0.84,3.46
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,1201,53,1.8,0.0004052966,1.29,2.48
780.52 ,"Insomnia, unspecified","Comorbidities, signs, and ill-defined...",724,33,1.79,0.0041280406,1.19,2.62
280.9 ,"Iron deficiency anemia, unspecified",Diseases of the blood and blood-forming...,146,7,1.79,0.1260324478,0.7,3.86
698.2 ,Prurigo,Diseases of the skin and subcutaneous...,235,11,1.76,0.1005876049,0.85,3.27
715.36 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,264,12,1.71,0.0832703573,0.86,3.1
733.00 ,"Osteoporosis, unspecified",Diseases of the musculoskeletal...,814,35,1.68,0.0091982446,1.13,2.44
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,751,32,1.65,0.0137486426,1.09,2.43
721.90 ,"Spondylosis of unspecified site,...",Diseases of the musculoskeletal...,158,7,1.65,0.2116334457,0.64,3.54
437.0 ,Cerebral atherosclerosis,Diseases of the circulatory system,160,7,1.63,0.215612058,0.64,3.49
585 ,Chronic renal failure,Diseases of the genitourinary...,287,12,1.56,0.1405550364,0.79,2.83
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,263,11,1.56,0.1757330922,0.76,2.89
