disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
133.0 ,Scabies,Infectious and parasitic diseases,195,131,13.9,2.010527e-66,10.15,19.17
110.4 ,Dermatophytosis of foot,Infectious and parasitic diseases,178,85,5.93,1.217646e-27,4.33,8.1
708.9 ,"Urticaria, unspecified",Diseases of the skin and subcutaneous...,303,139,5.72,1.9622e-42,4.49,7.28
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,160,72,5.25,1.207681e-21,3.76,7.3
698.9 ,Unspecified pruritic disorder,Diseases of the skin and subcutaneous...,254,111,5.12,1.61463e-31,3.92,6.66
709.9 ,Unspecified disorder of skin and...,Diseases of the skin and subcutaneous...,135,56,4.49,0.000000000000003605713,3.11,6.44
715.96 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,150,60,4.23,0.000000000000002762474,2.98,5.97
698.2 ,Prurigo,Diseases of the skin and subcutaneous...,235,92,4.17,4.523135e-22,3.15,5.5
686.9 ,Unspecified local infection of...,Diseases of the skin and subcutaneous...,483,165,3.51,8.210691e-31,2.86,4.3
682.9 ,Cellulitis and abscess of unspecified...,Diseases of the skin and subcutaneous...,393,128,3.18,9.254827e-22,2.53,3.98
691.8 ,Other atopic dermatitis and related...,Diseases of the skin and subcutaneous...,143,48,3.17,0.000000002522795,2.18,4.56
595.9 ,"Cystitis, unspecified",Diseases of the genitourinary...,277,89,3.04,0.000000000000005341544,2.32,3.97
290.9 ,Unspecified senile psychotic condition,Mental disorders,169,54,2.95,0.0000000018485774,2.08,4.14
571.40 ,"Chronic hepatitis, unspecified",Diseases of the digestive system,158,50,2.91,0.000000010594045,2.02,4.12
300.00 ,"Anxiety state, unspecified",Mental disorders,280,86,2.84,0.0000000000003043587,2.16,3.71
564.0 ,Constipation,Diseases of the digestive system,2159,535,2.82,9.534656e-56,2.48,3.21
686.8 ,Other specified local infections...,Diseases of the skin and subcutaneous...,214,66,2.82,0.0000000001854029,2.06,3.82
380.4 ,Impacted cerumen,Diseases of the nervous system,161,49,2.74,0.00000006297303,1.91,3.89
715.9 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,181,55,2.74,0.000000013439326,1.95,3.82
493.20 ,"Chronic obstructive asthma, unspecified",Diseases of the respiratory system,142,43,2.71,0.00000053166819,1.84,3.94
455.6 ,Unspecified hemorrhoids without...,Diseases of the circulatory system,139,42,2.7,0.00000078022247,1.82,3.94
