disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
434.0 ,Cerebral thrombosis,Diseases of the circulatory system,174,23,8.75,0.0000000000002266175,5.22,14.11
133.0 ,Scabies,Infectious and parasitic diseases,195,21,6.82,0.0000000001437465,4,11.13
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,167,16,5.8,0.00000013408849,3.15,10.03
438 ,Late effects of cerebrovascular...,Diseases of the circulatory system,820,55,4.92,2.709731e-17,3.47,6.92
437.0 ,Cerebral atherosclerosis,Diseases of the circulatory system,160,12,4.33,0.0000630587,2.14,8
276.5 ,Volume depletion,"Endocrine, nutritional and metabolic...",138,10,4.13,0.000344425,1.89,8.04
434.9 ,"Cerebral artery occlusion, unspecified",Diseases of the circulatory system,546,34,3.95,0.0000000008859554,2.6,5.87
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",188,12,3.63,0.000291112,1.8,6.68
780.2 ,Syncope and collapse,"Comorbidities, signs, and ill-defined...",174,11,3.57,0.0005658404,1.71,6.74
272.4 ,Other and unspecified hyperlipidemia,"Endocrine, nutritional and metabolic...",176,11,3.53,0.0006228874,1.69,6.65
788.2 ,Retention of urine,"Comorbidities, signs, and ill-defined...",177,11,3.51,0.0006531636,1.68,6.61
250.00 ,Diabetes mellitus without mention...,"Endocrine, nutritional and metabolic...",543,30,3.38,0.00000015320844,2.17,5.1
290 ,Senile and presenile organic psychotic...,Mental disorders,236,14,3.38,0.0001964979,1.77,5.96
436 ,"Acute, but ill-defined, cerebrovascular...",Diseases of the circulatory system,459,25,3.24,0.0000024908266,2.01,5.05
518.81 ,Acute respiratory failure,Diseases of the respiratory system,178,10,3.13,0.0024384238,1.44,6.05
493.20 ,"Chronic obstructive asthma, unspecified",Diseases of the respiratory system,142,8,3.11,0.0064137717,1.29,6.46
290.9 ,Unspecified senile psychotic condition,Mental disorders,169,9,2.94,0.005646038,1.3,5.87
491.20 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,195,10,2.83,0.0046874158,1.31,5.47
402 ,Hypertensive heart disease,Diseases of the circulatory system,347,17,2.78,0.0004052112,1.56,4.67
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,336,16,2.68,0.0008185603,1.48,4.57
780.6 ,Fever,"Comorbidities, signs, and ill-defined...",800,34,2.56,0.0000101115,1.69,3.78
402.10 ,Benign hypertensive heart disease...,Diseases of the circulatory system,283,13,2.55,0.0034494561,1.31,4.56
715.96 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,150,7,2.53,0.0269451691,0.98,5.47
250.90 ,"Diabetes with unspecified complication,...","Endocrine, nutritional and metabolic...",173,8,2.52,0.0195347015,1.05,5.2
716.9 ,"Arthropathy, unspecified",Diseases of the musculoskeletal...,173,8,2.52,0.0195347015,1.05,5.2
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,245,11,2.47,0.0082281952,1.19,4.62
