disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
402 ,Hypertensive heart disease,Diseases of the circulatory system,347,64,17.57,1.479706e-46,12.36,24.78
536 ,Disorders of function of stomach,Diseases of the digestive system,169,29,12.26,1.045688e-19,7.64,19.12
428 ,Heart failure,Diseases of the circulatory system,219,34,11.22,1.428144e-21,7.25,16.96
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,192,26,9.04,0.000000000000003927729,5.55,14.25
564 ,"Functional digestive disorders,...",Diseases of the digestive system,340,36,7.23,3.577359e-17,4.77,10.73
401 ,Essential hypertension,Diseases of the circulatory system,416,42,7.12,2.955575e-19,4.82,10.34
491 ,Chronic bronchitis,Diseases of the respiratory system,223,24,6.84,0.00000000000809811,4.15,10.86
414.0 ,Coronary atherosclerosis,Diseases of the circulatory system,451,39,5.84,0.000000000000001486577,3.91,8.53
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,245,22,5.5,0.000000002155267,3.28,8.85
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",188,17,5.39,0.00000014842422,2.99,9.18
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",226,20,5.35,0.000000015806554,3.11,8.78
366 ,Cataract,Diseases of the nervous system,139,12,4.99,0.0000175248,2.46,9.27
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,167,14,4.88,0.0000048295435,2.55,8.68
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,193,15,4.51,0.0000055858955,2.41,7.87
716.9 ,"Arthropathy, unspecified",Diseases of the musculoskeletal...,173,13,4.3,0.0000344549,2.19,7.78
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,263,19,4.24,0.00000090092188,2.44,7
493 ,Asthma,Diseases of the respiratory system,134,10,4.21,0.0002990839,1.93,8.2
290 ,Senile and presenile organic psychotic...,Mental disorders,236,16,3.9,0.0000154191,2.13,6.67
250.0 ,Diabetes Mellitus w/m of complication,"Endocrine, nutritional and metabolic...",152,10,3.66,0.0008120004,1.69,7.11
274.9 ,"Gout, unspecified","Endocrine, nutritional and metabolic...",187,12,3.6,0.0003095525,1.79,6.63
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,342,21,3.58,0.0000032620809,2.12,5.77
413.9 ,Other and unspecified angina pectoris,Diseases of the circulatory system,275,17,3.54,0.0000275178,1.98,5.96
535 ,Gastritis and duodenitis,Diseases of the digestive system,158,10,3.51,0.0010938004,1.62,6.81
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,370,22,3.47,0.0000031658016,2.08,5.54
533.9 ,"Peptic ulcer, site unspecified,...",Diseases of the digestive system,161,10,3.44,0.0012621626,1.59,6.67
715.9 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,181,11,3.38,0.0008689439,1.62,6.36
414.9 ,"Chronic ischemic heart disease,...",Diseases of the circulatory system,918,47,3.34,0.0000000003345656,2.32,4.75
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,160,9,3.08,0.0042746872,1.36,6.15
564.8 ,Other specified function disorder...,Diseases of the digestive system,198,11,3.06,0.0017984654,1.47,5.76
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,180,10,3.05,0.0028860519,1.41,5.9
368.13 ,Visual discomfort,Diseases of the nervous system,134,7,2.82,0.0164765946,1.09,6.11
372.11 ,Simple chronic conjunctivitis,Diseases of the nervous system,158,8,2.74,0.0126865798,1.14,5.66
429.9 ,"Heart disease, unspecified",Diseases of the circulatory system,206,10,2.64,0.0074359383,1.22,5.08
402.90 ,Unspecified hypertensive heart...,Diseases of the circulatory system,930,39,2.54,0.0000038316481,1.71,3.68
820 ,Fracture of neck of femur,Injury and poisoning,130,6,2.46,0.0431162998,0.87,5.63
274.0 ,"Gouty arthropathy, unspecified","Endocrine, nutritional and metabolic...",159,7,2.35,0.0374110709,0.91,5.07
300.9 ,Unspecified nonpsychotic mental...,Mental disorders,230,10,2.34,0.0153548836,1.09,4.5
438 ,Late effects of cerebrovascular...,Diseases of the circulatory system,820,32,2.26,0.0001584094,1.48,3.37
715.36 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,264,11,2.25,0.019903084,1.08,4.2
780.0 ,Alteration of consciousness,"Comorbidities, signs, and ill-defined...",195,8,2.19,0.0584208258,0.91,4.5
428.0 ,"Congestive heart failure, unspecified",Diseases of the circulatory system,814,31,2.19,0.0002825614,1.42,3.28
427.9 ,"Cardiac dysrhythmia, unspecified",Diseases of the circulatory system,568,22,2.16,0.002421078,1.3,3.43
428.9 ,"Heart failure, unspecified",Diseases of the circulatory system,463,18,2.14,0.0051589464,1.22,3.53
780.2 ,Syncope and collapse,"Comorbidities, signs, and ill-defined...",174,7,2.13,0.08627371,0.83,4.6
461.9 ,"Acute sinusitis, unspecified",Diseases of the respiratory system,151,6,2.1,0.0774565988,0.75,4.78
110.4 ,Dermatophytosis of foot,Infectious and parasitic diseases,178,7,2.08,0.0896770828,0.81,4.48
564.9 ,Unspecified functional disorder...,Diseases of the digestive system,739,27,2.06,0.001948675,1.3,3.15
460 ,Acute nasopharyngitis [common...,Diseases of the respiratory system,1113,39,2.05,0.0002767167,1.39,2.97
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,751,27,2.02,0.0021308747,1.28,3.09
374.05 ,Trichiasis of eyelid without entropion,Diseases of the nervous system,183,7,2.02,0.0946835353,0.79,4.35
366.9 ,Unspecified cataract,Diseases of the nervous system,135,5,1.94,0.1941804953,0.61,4.74
300.00 ,"Anxiety state, unspecified",Mental disorders,280,10,1.9,0.0733706586,0.88,3.64
789.0 ,Abdominal pain,"Comorbidities, signs, and ill-defined...",1368,44,1.89,0.0006233349,1.3,2.7
787.0 ,Nausea and vomiting,"Comorbidities, signs, and ill-defined...",375,13,1.85,0.052941143,0.96,3.31
463 ,Acute tonsillitis,Diseases of the respiratory system,378,13,1.84,0.0539336732,0.95,3.28
491.21 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,144,5,1.82,0.2101111221,0.57,4.43
494 ,Bronchiectasis,Diseases of the respiratory system,146,5,1.79,0.2142168179,0.56,4.36
372.10 ,"Chronic conjunctivitis, unspecified",Diseases of the nervous system,741,24,1.78,0.0174299706,1.1,2.77
788.2 ,Retention of urine,"Comorbidities, signs, and ill-defined...",177,6,1.77,0.1648490884,0.63,4.03
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,883,28,1.76,0.0100747275,1.12,2.67
782.3 ,Edema,"Comorbidities, signs, and ill-defined...",785,25,1.75,0.0146477885,1.09,2.71
366.10 ,"Senile cataract, unspecified",Diseases of the nervous system,559,18,1.74,0.0385491165,0.99,2.86
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,336,11,1.73,0.1031043557,0.84,3.23
466.1 ,Acute bronchiolitis,Diseases of the respiratory system,213,7,1.72,0.2010298975,0.67,3.69
427.31 ,Atrial fibrillation,Diseases of the circulatory system,245,8,1.71,0.1537088934,0.72,3.52
386.9 ,Unspecified vertiginous syndromes...,Diseases of the nervous system,184,6,1.7,0.1797647965,0.61,3.86
535.0 ,Acute gastritis,Diseases of the digestive system,185,6,1.69,0.1820273622,0.6,3.84
715.16 ,"Osteoarthrosis, localized, primary,...",Diseases of the musculoskeletal...,185,6,1.69,0.1820273622,0.6,3.84
332.0 ,Paralysis agitans,Diseases of the nervous system,155,5,1.68,0.2349573826,0.53,4.09
724.5 ,"Backache, unspecified",Diseases of the musculoskeletal...,716,22,1.67,0.0339587067,1.01,2.64
564.0 ,Constipation,Diseases of the digestive system,2159,60,1.66,0.002945258,1.18,2.3
780.4 ,Dizziness and giddiness,"Comorbidities, signs, and ill-defined...",1790,51,1.66,0.0039165445,1.17,2.34
536.9 ,Unspecified functional disorder...,Diseases of the digestive system,1445,42,1.65,0.0067637317,1.13,2.37
780.52 ,"Insomnia, unspecified","Comorbidities, signs, and ill-defined...",724,22,1.64,0.0357229243,0.99,2.61
386.00 ,"Minihre's disease, unspecified",Diseases of the nervous system,191,6,1.64,0.2804746316,0.58,3.71
436 ,"Acute, but ill-defined, cerebrovascular...",Diseases of the circulatory system,459,14,1.62,0.115890326,0.86,2.83
437.0 ,Cerebral atherosclerosis,Diseases of the circulatory system,160,5,1.62,0.2479274335,0.51,3.95
599.0 ,"Urinary tract infection, site...",Diseases of the genitourinary...,1284,37,1.61,0.0158884045,1.08,2.35
380.4 ,Impacted cerumen,Diseases of the nervous system,161,5,1.61,0.2506334108,0.51,3.93
729.4 ,"Fasciitis, unspecified",Diseases of the musculoskeletal...,229,7,1.59,0.2221687111,0.62,3.42
434.9 ,"Cerebral artery occlusion, unspecified",Diseases of the circulatory system,546,16,1.56,0.1085897311,0.86,2.63
401.9 ,Unspecified essential hypertension,Diseases of the circulatory system,2327,61,1.53,0.0108898323,1.1,2.13
465.0 ,Acute laryngopharyngitis,Diseases of the respiratory system,349,10,1.5,0.2324078594,0.7,2.86
729.2 ,"Neuralgia, neuritis, and radiculitis,...",Diseases of the musculoskeletal...,391,11,1.47,0.2584285517,0.71,2.74
272.4 ,Other and unspecified hyperlipidemia,"Endocrine, nutritional and metabolic...",176,5,1.47,0.400138486,0.46,3.57
402.10 ,Benign hypertensive heart disease...,Diseases of the circulatory system,283,8,1.47,0.2730852352,0.62,3.01
719.4 ,Pain in joint,Diseases of the musculoskeletal...,141,4,1.46,0.3610010196,0.39,3.91
585 ,Chronic renal failure,Diseases of the genitourinary...,287,8,1.45,0.2788063064,0.61,2.96
785.1 ,Palpitations,"Comorbidities, signs, and ill-defined...",252,7,1.44,0.3500346814,0.56,3.08
437.9 ,Unspecified cerebrovascular disease,Diseases of the circulatory system,330,9,1.42,0.3077264694,0.63,2.8
285.9 ,"Anemia, unspecified",Diseases of the blood and blood-forming...,636,17,1.41,0.1812926316,0.79,2.35
729.1 ,"Myalgia and myositis, unspecified",Diseases of the musculoskeletal...,531,14,1.38,0.2563493377,0.73,2.41
290.0 ,"Senile dementia, uncomplicated",Mental disorders,726,19,1.38,0.2064774798,0.8,2.25
372.30 ,"Conjunctivitis, unspecified",Diseases of the nervous system,534,14,1.37,0.2583268803,0.73,2.39
464.0 ,Acute laryngitis,Diseases of the respiratory system,303,8,1.37,0.3940796117,0.57,2.8
786.50 ,"Chest pain, unspecified","Comorbidities, signs, and ill-defined...",266,7,1.36,0.3702541428,0.53,2.91
558.9 ,Other and unspecified noninfectious...,Diseases of the digestive system,1234,31,1.35,0.1489466531,0.88,2.01
721.3 ,Lumbosacral spondylosis without...,Diseases of the musculoskeletal...,462,12,1.35,0.3003184683,0.68,2.46
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,1201,30,1.34,0.1775135579,0.86,2
698.2 ,Prurigo,Diseases of the skin and subcutaneous...,235,6,1.32,0.4705686562,0.47,2.97
491.20 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,195,5,1.32,0.438216479,0.42,3.2
533.90 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,676,17,1.32,0.3100517673,0.74,2.2
496 ,"Chronic airway obstruction, not...",Diseases of the respiratory system,841,21,1.31,0.2393542186,0.79,2.1
464.10 ,Acute tracheitis without mention...,Diseases of the respiratory system,441,11,1.29,0.3786520762,0.63,2.4
535.50 ,"Unspecified gastritis and gastroduodenitis,...",Diseases of the digestive system,694,17,1.28,0.3189989623,0.72,2.13
707.0 ,Decubitus ulcer,Diseases of the skin and subcutaneous...,495,12,1.26,0.4057880787,0.63,2.28
487.1 ,Influenza with other respiratory...,Diseases of the respiratory system,580,14,1.25,0.436441873,0.66,2.18
698.9 ,Unspecified pruritic disorder,Diseases of the skin and subcutaneous...,254,6,1.21,0.6420370399,0.43,2.73
686.8 ,Other specified local infections...,Diseases of the skin and subcutaneous...,214,5,1.2,0.6156153745,0.38,2.9
493.90 ,"Asthma, unspecified type, unspecified",Diseases of the respiratory system,431,10,1.19,0.5908410453,0.56,2.28
820.8 ,Closed fracture of unspecified...,Injury and poisoning,305,7,1.18,0.6713243766,0.46,2.51
