disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
728 ,"Disorders of muscle, ligament,...",Diseases of the musculoskeletal...,4431,316,54.21,< 0.0001,47.86,61.31
531 ,Gastric ulcer,Diseases of the digestive system,2270,143,44.13,5.29888e-173,36.85,52.49
721.3 ,Lumbosacral spondylosis without...,Diseases of the musculoskeletal...,3991,147,25.11,8.38748e-144,21.05,29.74
491 ,Chronic bronchitis,Diseases of the respiratory system,2365,61,16.81,3.127179e-51,12.77,21.73
845 ,Sprains and strains of ankle and...,Injury and poisoning,3012,77,16.75,5.221704e-64,13.14,21.1
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,8478,182,14.58,4.30423e-137,12.45,16.99
727 ,"Other disorders of synovium tendon,...",Diseases of the musculoskeletal...,2785,62,14.46,2.721667e-48,11.02,18.66
532 ,Duodenal ulcer,Diseases of the digestive system,2287,46,12.95,2.535525e-34,9.43,17.39
715.36 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,2512,50,12.83,5.828753e-37,9.47,17.03
274.0 ,"Gouty arthropathy, unspecified","Endocrine, nutritional and metabolic...",2483,45,11.64,1.01677e-31,8.45,15.67
715.9 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,1881,33,11.21,3.024769e-23,7.68,15.85
280 ,Iron deficiency anemias,Diseases of the blood and blood-forming...,2295,40,11.17,9.644092e-28,7.94,15.3
830 ,Dislocation of jaw,Injury and poisoning,2529,43,10.9,2.787e-29,7.85,14.77
427 ,Cardiac dysrhythmias,Diseases of the circulatory system,2481,40,10.32,1.676585e-26,7.33,14.13
737 ,Curvature of spine,Diseases of the musculoskeletal...,2207,35,10.13,3.72946e-23,7.02,14.17
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",3511,54,9.88,3.12518e-34,7.39,12.97
682 ,Other cellulitis and abscess,Diseases of the skin and subcutaneous...,3980,61,9.87,2.174376e-38,7.51,12.75
346 ,Migraine,Diseases of the nervous system,2802,42,9.58,1.528917e-26,6.88,13.03
386 ,Vertiginous syndromes and other...,Diseases of the nervous system,2853,42,9.41,3.030926e-26,6.75,12.79
717.7 ,Chondromalacia of patella,Diseases of the musculoskeletal...,3849,56,9.34,3.195393e-34,7.03,12.2
891 ,"Open wound of knee, leg (except...",Injury and poisoning,5503,73,8.56,1.541088e-41,6.68,10.82
784 ,Symptoms involving head and neck,"Comorbidities, signs, and ill-defined...",1997,26,8.26,0.000000000000001364978,5.37,12.17
300 ,Neurotic disorders,Mental disorders,5718,71,8,1.236898e-38,6.21,10.14
726.9 ,Unspecified enthesopathy,Diseases of the musculoskeletal...,2843,35,7.83,1.050765e-19,5.43,10.94
727.0 ,Synovitis and tenosynovitis,Diseases of the musculoskeletal...,4842,59,7.81,6.268701e-32,5.92,10.13
717.9 ,Unspecified internal derangement...,Diseases of the musculoskeletal...,2285,28,7.77,5.071736e-16,5.14,11.29
455 ,Hemorrhoids,Diseases of the circulatory system,2049,25,7.73,0.00000000000001996349,4.98,11.47
599 ,Other disorders of urethra and...,Diseases of the genitourinary...,3238,37,7.26,1.077955e-19,5.09,10.06
714.0 ,Rheumatoid arthritis,Diseases of the musculoskeletal...,2977,34,7.25,3.24349e-18,5,10.19
923 ,Contusion of upper limb,Injury and poisoning,2968,33,7.06,2.165604e-17,4.84,9.96
564 ,"Functional digestive disorders,...",Diseases of the digestive system,20220,208,6.93,1.231774e-96,5.98,8
892 ,Open wound of foot except toe(s)...,Injury and poisoning,2204,24,6.89,0.0000000000007115536,4.4,10.3
881 ,"Open wound of elbow, forearm,...",Injury and poisoning,2782,30,6.83,0.000000000000001324519,4.59,9.8
813.81 ,Closed fracture of unspecified...,Injury and poisoning,2046,21,6.48,0.00000000005493671,4,9.95
724.3 ,Sciatica,Diseases of the musculoskeletal...,7573,76,6.45,3.664934e-35,5.06,8.12
726.90 ,Enthesopathy of unspecified site,Diseases of the musculoskeletal...,19705,186,6.3,1.942297e-80,5.39,7.32
477 ,Allergic rhinitis,Diseases of the respiratory system,25506,236,6.28,1.54358e-100,5.47,7.19
924 ,Contusion of lower limb and of...,Injury and poisoning,5009,49,6.23,9.676379e-23,4.59,8.28
959.7 ,"Knee, leg, ankle, and foot injury",Injury and poisoning,3988,39,6.21,2.074759e-18,4.4,8.53
727.09 ,Other synovitis and tenosynovitis,Diseases of the musculoskeletal...,2265,22,6.13,0.00000000005454672,3.83,9.33
595 ,Cystitis,Diseases of the genitourinary...,4996,48,6.12,5.444959e-22,4.49,8.15
884 ,Multiple and unspecified open...,Injury and poisoning,2582,25,6.12,0.000000000002955152,3.94,9.07
691 ,Atopic dermatitis and related...,Diseases of the skin and subcutaneous...,2197,21,6.03,0.0000000001963537,3.72,9.26
722.10 ,Displacement of lumbar intervertebral...,Diseases of the musculoskeletal...,4264,40,5.95,3.11917e-18,4.24,8.14
854 ,Intracranial injury of other and...,Injury and poisoning,2243,21,5.91,0.0000000002835526,3.64,9.07
536 ,Disorders of function of stomach,Diseases of the digestive system,11660,106,5.9,1.102612e-44,4.8,7.17
728.9 ,"Unspecified disorder of muscle,...",Diseases of the musculoskeletal...,9238,83,5.78,6.483816e-35,4.58,7.2
