disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
491 ,Chronic bronchitis,Diseases of the respiratory system,223,39,13.55,1.767172e-25,8.66,20.92
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,126,23,11.83,0.000000000000002348678,6.83,19.81
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,115,21,11.59,0.0000000000000447228,6.54,19.77
402 ,Hypertensive heart disease,Diseases of the circulatory system,210,31,9.95,8.077742e-18,6.17,15.71
493 ,Asthma,Diseases of the respiratory system,122,17,8.02,0.0000000012757529,4.32,14.13
401 ,Essential hypertension,Diseases of the circulatory system,250,26,6.2,0.00000000002648144,3.75,9.96
428 ,Heart failure,Diseases of the circulatory system,137,15,5.94,0.00000035229916,3.1,10.66
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,128,14,5.88,0.00000090908496,3,10.74
427 ,Cardiac dysrhythmias,Diseases of the circulatory system,111,12,5.7,0.0000065672256,2.75,10.85
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,215,19,4.81,0.00000026273208,2.71,8.14
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",142,13,4.76,0.000016764,2.38,8.8
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,109,10,4.65,0.0001650832,2.1,9.28
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,122,11,4.6,0.0000898632,2.16,8.91
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,157,13,4.25,0.0000490803,2.13,7.83
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,122,9,3.62,0.0017304605,1.57,7.4
564 ,"Functional digestive disorders,...",Diseases of the digestive system,265,18,3.53,0.0000244187,1.97,6.02
290 ,Senile and presenile organic psychotic...,Mental disorders,99,7,3.41,0.0071097757,1.3,7.56
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,104,7,3.23,0.0092448084,1.23,7.15
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",122,8,3.16,0.0064010134,1.3,6.67
494 ,Bronchiectasis,Diseases of the respiratory system,106,6,2.66,0.0334961583,0.93,6.18
578.9 ,Hemorrhage of gastrointestinal...,Diseases of the digestive system,246,13,2.57,0.0036941551,1.3,4.7
414.0 ,Coronary atherosclerosis,Diseases of the circulatory system,310,16,2.55,0.002218727,1.38,4.44
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,438,21,2.43,0.0010482376,1.42,3.99
434.0 ,Cerebral thrombosis,Diseases of the circulatory system,97,5,2.39,0.0700755399,0.74,5.95
250.0 ,Diabetes Mellitus w/m of complication,"Endocrine, nutritional and metabolic...",98,5,2.36,0.0725580138,0.73,5.89
780.2 ,Syncope and collapse,"Comorbidities, signs, and ill-defined...",125,6,2.22,0.0653532187,0.78,5.15
564.8 ,Other specified function disorder...,Diseases of the digestive system,128,6,2.17,0.0716010663,0.76,5.02
787.0 ,Nausea and vomiting,"Comorbidities, signs, and ill-defined...",159,7,2.04,0.0942068195,0.78,4.45
782.3 ,Edema,"Comorbidities, signs, and ill-defined...",434,18,2.02,0.0107892515,1.13,3.41
185 ,Malignant neoplasm of prostate,Neoplasms,116,5,1.97,0.1913681029,0.61,4.89
727.00 ,"Synovitis and tenosynovitis, unspecified",Diseases of the musculoskeletal...,142,6,1.94,0.1408206505,0.68,4.47
682.9 ,Cellulitis and abscess of unspecified...,Diseases of the skin and subcutaneous...,276,11,1.86,0.0601605962,0.89,3.53
600 ,Hyperplasia of prostate,Diseases of the genitourinary...,1264,43,1.84,0.0028855676,1.21,2.75
729.1 ,"Myalgia and myositis, unspecified",Diseases of the musculoskeletal...,281,11,1.83,0.0645812987,0.87,3.46
380.4 ,Impacted cerumen,Diseases of the nervous system,151,6,1.81,0.1591699936,0.64,4.18
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,682,25,1.81,0.0125434364,1.1,2.89
785.1 ,Palpitations,"Comorbidities, signs, and ill-defined...",127,5,1.79,0.2150793975,0.56,4.42
789.0 ,Abdominal pain,"Comorbidities, signs, and ill-defined...",693,25,1.78,0.0183714584,1.08,2.83
428.0 ,"Congestive heart failure, unspecified",Diseases of the circulatory system,432,16,1.76,0.0602837571,0.95,3.04
300.9 ,Unspecified nonpsychotic mental...,Mental disorders,104,4,1.74,0.3013902019,0.46,4.72
518.81 ,Acute respiratory failure,Diseases of the respiratory system,158,6,1.73,0.1762192042,0.61,3.98
873.0 ,"Open wound of scalp, without mention...",Injury and poisoning,159,6,1.72,0.1788372789,0.61,3.95
