disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
401 ,Essential hypertension,Diseases of the circulatory system,416,51,9.64,1.089898e-27,6.67,13.74
491 ,Chronic bronchitis,Diseases of the respiratory system,223,28,8.44,0.000000000000001924912,5.28,13.09
564 ,"Functional digestive disorders,...",Diseases of the digestive system,340,37,7.57,3.867725e-18,5.01,11.2
402 ,Hypertensive heart disease,Diseases of the circulatory system,347,35,6.84,4.011009e-16,4.49,10.19
290 ,Senile and presenile organic psychotic...,Mental disorders,236,24,6.45,0.00000000002400737,3.92,10.24
493 ,Asthma,Diseases of the respiratory system,134,14,6.29,0.00000031321539,3.26,11.28
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",188,19,6.23,0.0000000037531183,3.56,10.36
434.1 ,Cerebral embolism,Diseases of the circulatory system,166,16,5.8,0.00000013408849,3.15,10.03
438 ,Late effects of cerebrovascular...,Diseases of the circulatory system,820,61,5.77,1.553576e-21,4.1,8.05
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,245,22,5.54,0.0000000019215777,3.3,8.91
428 ,Heart failure,Diseases of the circulatory system,219,19,5.24,0.000000046407848,3.01,8.69
434.0 ,Cerebral thrombosis,Diseases of the circulatory system,174,15,5.09,0.000001421199,2.72,8.92
436 ,"Acute, but ill-defined, cerebrovascular...",Diseases of the circulatory system,459,35,4.97,0.000000000001903325,3.27,7.36
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,168,14,4.88,0.0000048295435,2.55,8.68
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,160,13,4.72,0.0000140523,2.4,8.56
434.9 ,"Cerebral artery occlusion, unspecified",Diseases of the circulatory system,546,38,4.56,0.00000000000301951,3.05,6.67
437.0 ,Cerebral atherosclerosis,Diseases of the circulatory system,160,12,4.3,0.0000668527,2.13,7.95
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,192,14,4.21,0.0000223888,2.2,7.46
716.9 ,"Arthropathy, unspecified",Diseases of the musculoskeletal...,173,12,3.95,0.0001415684,1.95,7.28
250.0 ,Diabetes Mellitus w/m of complication,"Endocrine, nutritional and metabolic...",152,10,3.69,0.0007753177,1.7,7.16
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,193,12,3.5,0.0003911994,1.74,6.44
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,180,11,3.42,0.0007899375,1.64,6.44
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,342,20,3.4,0.0000107801,1.99,5.53
437.9 ,Unspecified cerebrovascular disease,Diseases of the circulatory system,330,19,3.32,0.0000226291,1.92,5.46
535 ,Gastritis and duodenitis,Diseases of the digestive system,158,9,3.14,0.0037825399,1.38,6.28
133.0 ,Scabies,Infectious and parasitic diseases,195,11,3.14,0.0015177708,1.51,5.9
491.21 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,144,8,3.04,0.0072118597,1.27,6.32
401.1 ,Benign essential hypertension,Diseases of the circulatory system,422,22,3.02,0.0000232807,1.82,4.81
494 ,Bronchiectasis,Diseases of the respiratory system,146,8,3,0.0078155971,1.25,6.22
595.0 ,Acute cystitis,Diseases of the genitourinary...,358,17,2.67,0.0006207546,1.5,4.48
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",226,11,2.67,0.0047626966,1.29,5.01
290.0 ,"Senile dementia, uncomplicated",Mental disorders,726,32,2.62,0.0000144246,1.71,3.91
496 ,"Chronic airway obstruction, not...",Diseases of the respiratory system,841,36,2.58,0.0000049203053,1.72,3.79
290.9 ,Unspecified senile psychotic condition,Mental disorders,169,8,2.56,0.0177849068,1.07,5.3
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,263,12,2.5,0.0054247153,1.25,4.58
110.4 ,Dermatophytosis of foot,Infectious and parasitic diseases,178,8,2.43,0.0234735085,1.01,5
707.0 ,Decubitus ulcer,Diseases of the skin and subcutaneous...,495,21,2.39,0.0006783352,1.43,3.84
709.9 ,Unspecified disorder of skin and...,Diseases of the skin and subcutaneous...,135,6,2.38,0.0490210026,0.84,5.43
533.9 ,"Peptic ulcer, site unspecified,...",Diseases of the digestive system,161,7,2.33,0.0385463347,0.91,5.03
686.8 ,Other specified local infections...,Diseases of the skin and subcutaneous...,214,9,2.27,0.0383228445,1,4.5
493.20 ,"Chronic obstructive asthma, unspecified",Diseases of the respiratory system,142,6,2.25,0.0598597403,0.8,5.14
490 ,"Bronchitis, not specified as acute...",Diseases of the respiratory system,421,17,2.23,0.005484976,1.25,3.74
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,370,15,2.23,0.0064404072,1.2,3.84
536 ,Disorders of function of stomach,Diseases of the digestive system,169,7,2.22,0.0479580214,0.86,4.78
564.8 ,Other specified function disorder...,Diseases of the digestive system,198,8,2.16,0.0595240768,0.91,4.46
272.4 ,Other and unspecified hyperlipidemia,"Endocrine, nutritional and metabolic...",176,7,2.12,0.0870338981,0.83,4.57
274.0 ,"Gouty arthropathy, unspecified","Endocrine, nutritional and metabolic...",159,6,2,0.1335738749,0.71,4.55
274.9 ,"Gout, unspecified","Endocrine, nutritional and metabolic...",187,7,1.99,0.0979437862,0.78,4.28
368.13 ,Visual discomfort,Diseases of the nervous system,134,5,1.97,0.1915382226,0.62,4.81
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,751,26,1.94,0.0035474858,1.22,2.99
682.9 ,Cellulitis and abscess of unspecified...,Diseases of the skin and subcutaneous...,393,14,1.93,0.0368365819,1.02,3.38
366 ,Cataract,Diseases of the nervous system,139,5,1.9,0.1993040189,0.6,4.63
564.0 ,Constipation,Diseases of the digestive system,2159,64,1.86,0.0002026783,1.33,2.58
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,883,29,1.85,0.0045521265,1.19,2.79
599.0 ,"Urinary tract infection, site...",Diseases of the genitourinary...,1284,40,1.8,0.0020811557,1.22,2.61
786.2 ,Cough,"Comorbidities, signs, and ill-defined...",483,16,1.79,0.0396781913,0.99,3.04
518.81 ,Acute respiratory failure,Diseases of the respiratory system,178,6,1.78,0.1647283249,0.63,4.03
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,336,11,1.74,0.1019630571,0.84,3.25
729.1 ,"Myalgia and myositis, unspecified",Diseases of the musculoskeletal...,531,17,1.73,0.0493696745,0.97,2.89
787.0 ,Nausea and vomiting,"Comorbidities, signs, and ill-defined...",375,12,1.71,0.083891044,0.85,3.1
414.0 ,Coronary atherosclerosis,Diseases of the circulatory system,451,14,1.66,0.0789376532,0.88,2.9
780.6 ,Fever,"Comorbidities, signs, and ill-defined...",800,24,1.64,0.0313553912,1.01,2.56
780.4 ,Dizziness and giddiness,"Comorbidities, signs, and ill-defined...",1790,50,1.63,0.0053246678,1.14,2.29
780.0 ,Alteration of consciousness,"Comorbidities, signs, and ill-defined...",195,6,1.61,0.2840503641,0.58,3.65
285.9 ,"Anemia, unspecified",Diseases of the blood and blood-forming...,636,19,1.61,0.0715790752,0.94,2.63
427.9 ,"Cardiac dysrhythmia, unspecified",Diseases of the circulatory system,568,17,1.61,0.0817480411,0.91,2.68
428.0 ,"Congestive heart failure, unspecified",Diseases of the circulatory system,814,24,1.61,0.0443572352,0.99,2.51
820 ,Fracture of neck of femur,Injury and poisoning,130,4,1.6,0.3252529564,0.43,4.29
401.9 ,Unspecified essential hypertension,Diseases of the circulatory system,2327,61,1.55,0.0083379767,1.11,2.15
463 ,Acute tonsillitis,Diseases of the respiratory system,378,11,1.54,0.1796004456,0.74,2.86
366.9 ,Unspecified cataract,Diseases of the nervous system,135,4,1.54,0.3396773197,0.41,4.12
372.10 ,"Chronic conjunctivitis, unspecified",Diseases of the nervous system,741,21,1.53,0.093549571,0.91,2.44
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,1201,33,1.52,0.0421694679,1,2.25
595.9 ,"Cystitis, unspecified",Diseases of the genitourinary...,277,8,1.51,0.2634184161,0.64,3.1
250.90 ,"Diabetes with unspecified complication,...","Endocrine, nutritional and metabolic...",173,5,1.51,0.3938589807,0.48,3.66
455.6 ,Unspecified hemorrhoids without...,Diseases of the circulatory system,139,4,1.5,0.3519397284,0.4,3.99
780.2 ,Syncope and collapse,"Comorbidities, signs, and ill-defined...",174,5,1.5,0.3953401966,0.47,3.63
789.0 ,Abdominal pain,"Comorbidities, signs, and ill-defined...",1368,37,1.5,0.0331490967,1.01,2.19
300.00 ,"Anxiety state, unspecified",Mental disorders,280,8,1.5,0.2669730256,0.63,3.06
578.9 ,Hemorrhage of gastrointestinal...,Diseases of the digestive system,394,11,1.47,0.2587343072,0.71,2.73
788.2 ,Retention of urine,"Comorbidities, signs, and ill-defined...",177,5,1.47,0.4000491407,0.47,3.57
414.9 ,"Chronic ischemic heart disease,...",Diseases of the circulatory system,918,25,1.47,0.077991709,0.92,2.28
536.9 ,Unspecified functional disorder...,Diseases of the digestive system,1445,38,1.46,0.0475962282,0.98,2.12
491.9 ,Unspecified chronic bronchitis,Diseases of the respiratory system,705,19,1.44,0.1536073717,0.84,2.34
715.9 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,181,5,1.44,0.4069163063,0.45,3.48
724.3 ,Sciatica,Diseases of the musculoskeletal...,254,7,1.44,0.3506236122,0.56,3.08
535.0 ,Acute gastritis,Diseases of the digestive system,185,5,1.4,0.4144088476,0.44,3.4
465.8 ,Acute upper respiratory infections...,Diseases of the respiratory system,341,9,1.38,0.318043007,0.61,2.72
708.9 ,"Urticaria, unspecified",Diseases of the skin and subcutaneous...,303,8,1.38,0.3923554887,0.58,2.81
820.8 ,Closed fracture of unspecified...,Injury and poisoning,305,8,1.37,0.394238351,0.57,2.79
300.9 ,Unspecified nonpsychotic mental...,Mental disorders,230,6,1.35,0.4621000333,0.48,3.06
491.20 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,195,5,1.33,0.4355465989,0.42,3.22
332.0 ,Paralysis agitans,Diseases of the nervous system,155,4,1.33,0.5489735257,0.35,3.56
372.11 ,Simple chronic conjunctivitis,Diseases of the nervous system,158,4,1.31,0.5539804951,0.35,3.48
920 ,"Contusion of face, scalp, and...",Injury and poisoning,201,5,1.29,0.5995144417,0.41,3.12
462 ,Acute pharyngitis,Diseases of the respiratory system,366,9,1.28,0.438930808,0.57,2.52
564.9 ,Unspecified functional disorder...,Diseases of the digestive system,739,18,1.28,0.32920872,0.73,2.11
