disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,370,35,8.87,5.928476e-19,5.75,13.42
716.9 ,"Arthropathy, unspecified",Diseases of the musculoskeletal...,173,16,7.37,0.0000000066557906,3.98,12.85
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,180,14,5.99,0.00000053997929,3.11,10.73
820.21 ,Closed fracture of intertrochanteric...,Injury and poisoning,195,14,5.48,0.0000014217964,2.85,9.8
820.8 ,Closed fracture of unspecified...,Injury and poisoning,305,19,4.86,0.00000015346038,2.78,8.08
536 ,Disorders of function of stomach,Diseases of the digestive system,169,10,4.32,0.0002452886,1.98,8.43
368.13 ,Visual discomfort,Diseases of the nervous system,134,8,4.31,0.00097861,1.78,9.01
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,192,10,3.76,0.0006761157,1.73,7.32
820.00 ,Closed fracture of intracapsular...,Injury and poisoning,138,7,3.59,0.0050417998,1.39,7.84
366 ,Cataract,Diseases of the nervous system,139,7,3.57,0.0052433565,1.38,7.77
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,160,8,3.56,0.0030142832,1.48,7.41
290 ,Senile and presenile organic psychotic...,Mental disorders,236,11,3.36,0.0009217936,1.61,6.34
401 ,Essential hypertension,Diseases of the circulatory system,416,17,3.02,0.0001809375,1.68,5.11
729.4 ,"Fasciitis, unspecified",Diseases of the musculoskeletal...,229,9,2.77,0.0081779587,1.22,5.52
821.00 ,Closed fracture of unspecified...,Injury and poisoning,180,7,2.71,0.0199347454,1.05,5.87
715.9 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,181,7,2.69,0.0204818635,1.04,5.83
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,263,10,2.68,0.0067669948,1.24,5.19
402 ,Hypertensive heart disease,Diseases of the circulatory system,347,13,2.68,0.0023617782,1.37,4.83
535.0 ,Acute gastritis,Diseases of the digestive system,185,7,2.63,0.0227754727,1.02,5.69
715.16 ,"Osteoarthrosis, localized, primary,...",Diseases of the musculoskeletal...,185,7,2.63,0.0227754727,1.02,5.69
464.0 ,Acute laryngitis,Diseases of the respiratory system,303,11,2.57,0.0064243603,1.23,4.83
533.9 ,"Peptic ulcer, site unspecified,...",Diseases of the digestive system,161,6,2.57,0.0362055588,0.91,5.89
413.9 ,Other and unspecified angina pectoris,Diseases of the circulatory system,275,10,2.56,0.009141847,1.18,4.94
682.9 ,Cellulitis and abscess of unspecified...,Diseases of the skin and subcutaneous...,393,14,2.55,0.0025644214,1.34,4.51
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,168,6,2.46,0.0431162998,0.87,5.63
429.9 ,"Heart disease, unspecified",Diseases of the circulatory system,206,7,2.35,0.0377647095,0.91,5.07
332.0 ,Paralysis agitans,Diseases of the nervous system,155,5,2.2,0.0877395604,0.69,5.39
721.90 ,"Spondylosis of unspecified site,...",Diseases of the musculoskeletal...,158,5,2.16,0.0933639736,0.68,5.28
386.00 ,"Minihre's disease, unspecified",Diseases of the nervous system,191,6,2.15,0.0713782844,0.76,4.9
133.0 ,Scabies,Infectious and parasitic diseases,195,6,2.1,0.0771757518,0.75,4.79
715.36 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,264,8,2.09,0.0645951306,0.87,4.31
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,336,10,2.06,0.037366319,0.96,3.98
715.90 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,672,19,2.03,0.0078072454,1.17,3.35
366.9 ,Unspecified cataract,Diseases of the nervous system,135,4,2,0.1505195706,0.53,5.38
782.3 ,Edema,"Comorbidities, signs, and ill-defined...",785,21,1.93,0.0090610296,1.14,3.11
698.9 ,Unspecified pruritic disorder,Diseases of the skin and subcutaneous...,254,7,1.88,0.1119199968,0.73,4.05
733.00 ,"Osteoporosis, unspecified",Diseases of the musculoskeletal...,814,21,1.85,0.0151182864,1.09,2.99
491 ,Chronic bronchitis,Diseases of the respiratory system,223,6,1.83,0.156033349,0.65,4.15
787.0 ,Nausea and vomiting,"Comorbidities, signs, and ill-defined...",375,10,1.83,0.0794270415,0.85,3.53
715.96 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,150,4,1.8,0.293188103,0.48,4.81
300.9 ,Unspecified nonpsychotic mental...,Mental disorders,230,6,1.77,0.1665705091,0.63,4.02
290.0 ,"Senile dementia, uncomplicated",Mental disorders,726,18,1.75,0.0376994421,0.99,2.91
535 ,Gastritis and duodenitis,Diseases of the digestive system,158,4,1.7,0.3070627944,0.45,4.55
724.5 ,"Backache, unspecified",Diseases of the musculoskeletal...,716,17,1.66,0.0765979279,0.93,2.79
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,245,6,1.65,0.2783703396,0.59,3.75
427.31 ,Atrial fibrillation,Diseases of the circulatory system,245,6,1.65,0.2783703396,0.59,3.75
437.9 ,Unspecified cerebrovascular disease,Diseases of the circulatory system,330,8,1.65,0.1665251127,0.69,3.39
585 ,Chronic renal failure,Diseases of the genitourinary...,287,7,1.65,0.2112746623,0.64,3.55
463 ,Acute tonsillitis,Diseases of the respiratory system,378,9,1.62,0.1902349209,0.72,3.21
490 ,"Bronchitis, not specified as acute...",Diseases of the respiratory system,421,10,1.62,0.149392331,0.75,3.12
465.9 ,Acute upper respiratory infections...,Diseases of the respiratory system,3599,70,1.61,0.007214706,1.12,2.32
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,167,4,1.6,0.3252529564,0.43,4.29
466.0 ,Acute bronchitis,Diseases of the respiratory system,1760,38,1.6,0.0211341198,1.06,2.37
531.90 ,"Gastric ulcer, unspecified as...",Diseases of the digestive system,167,4,1.6,0.3252529564,0.43,4.29
564 ,"Functional digestive disorders,...",Diseases of the digestive system,340,8,1.59,0.2507481579,0.67,3.28
558.9 ,Other and unspecified noninfectious...,Diseases of the digestive system,1234,27,1.56,0.0442871,0.98,2.42
465.0 ,Acute laryngopharyngitis,Diseases of the respiratory system,349,8,1.55,0.2567359644,0.65,3.19
272.4 ,Other and unspecified hyperlipidemia,"Endocrine, nutritional and metabolic...",176,4,1.52,0.3457219299,0.4,4.06
460 ,Acute nasopharyngitis [common...,Diseases of the respiratory system,1113,24,1.52,0.0862529271,0.93,2.4
372.10 ,"Chronic conjunctivitis, unspecified",Diseases of the nervous system,741,16,1.49,0.1550713087,0.82,2.54
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,883,19,1.49,0.110364939,0.86,2.46
493 ,Asthma,Diseases of the respiratory system,134,3,1.49,0.4604603157,0.3,4.56
564.9 ,Unspecified functional disorder...,Diseases of the digestive system,739,16,1.49,0.1543784935,0.82,2.54
599.0 ,"Urinary tract infection, site...",Diseases of the genitourinary...,1284,27,1.49,0.0820979842,0.93,2.31
536.9 ,Unspecified functional disorder...,Diseases of the digestive system,1445,30,1.48,0.0758986716,0.95,2.26
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",226,5,1.48,0.3980246068,0.47,3.6
721.3 ,Lumbosacral spondylosis without...,Diseases of the musculoskeletal...,462,10,1.47,0.2388655191,0.68,2.82
894.0 ,Multiple and unspecified open...,Injury and poisoning,275,6,1.46,0.3157969577,0.52,3.32
366.10 ,"Senile cataract, unspecified",Diseases of the nervous system,559,12,1.46,0.2094788015,0.73,2.67
374.05 ,Trichiasis of eyelid without entropion,Diseases of the nervous system,183,4,1.46,0.3629370115,0.39,3.89
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,1201,25,1.46,0.0976551151,0.9,2.29
349.9 ,Unspecified disorders of nervous...,Diseases of the nervous system,138,3,1.45,0.4695923349,0.29,4.42
716.90 ,"Arthropathy, unspecified, site...",Diseases of the musculoskeletal...,375,8,1.44,0.2826051097,0.6,2.95
873.40 ,"Open wound of face, unspecified...",Injury and poisoning,191,4,1.39,0.5394714494,0.37,3.72
372.00 ,"Acute conjunctivitis, unspecified",Diseases of the nervous system,389,8,1.38,0.3909094612,0.58,2.84
434.9 ,"Cerebral artery occlusion, unspecified",Diseases of the circulatory system,546,11,1.36,0.3624028277,0.66,2.54
578.9 ,Hemorrhage of gastrointestinal...,Diseases of the digestive system,394,8,1.36,0.3946655625,0.57,2.8
438 ,Late effects of cerebrovascular...,Diseases of the circulatory system,820,16,1.33,0.2925358364,0.73,2.26
920 ,"Contusion of face, scalp, and...",Injury and poisoning,201,4,1.32,0.5512526764,0.35,3.52
535.00 ,"Acute gastritis, without mention...",Diseases of the digestive system,667,13,1.32,0.3237517155,0.68,2.36
250.0 ,Diabetes Mellitus w/m of complication,"Endocrine, nutritional and metabolic...",152,3,1.31,0.5044594644,0.26,3.99
436 ,"Acute, but ill-defined, cerebrovascular...",Diseases of the circulatory system,459,9,1.31,0.4292789323,0.58,2.6
848.9 ,Unspecified site of sprain and...,Injury and poisoning,360,7,1.3,0.504314845,0.51,2.78
477.9 ,"Allergic rhinitis, cause unspecified",Diseases of the respiratory system,208,4,1.28,0.5608488202,0.34,3.4
487.1 ,Influenza with other respiratory...,Diseases of the respiratory system,580,11,1.27,0.479256545,0.61,2.38
719.40 ,"Pain in joint, site unspecified",Diseases of the musculoskeletal...,367,7,1.27,0.509642695,0.5,2.73
437.0 ,Cerebral atherosclerosis,Diseases of the circulatory system,160,3,1.24,0.7371281209,0.25,3.78
496 ,"Chronic airway obstruction, not...",Diseases of the respiratory system,841,15,1.2,0.4613172711,0.65,2.07
729.2 ,"Neuralgia, neuritis, and radiculitis,...",Diseases of the musculoskeletal...,391,7,1.19,0.6690940033,0.46,2.55
300.00 ,"Anxiety state, unspecified",Mental disorders,280,5,1.18,0.6188575761,0.37,2.87
290.9 ,Unspecified senile psychotic condition,Mental disorders,169,3,1.17,0.7446282429,0.24,3.56
285.9 ,"Anemia, unspecified",Diseases of the blood and blood-forming...,636,11,1.15,0.6134573015,0.56,2.15
428.0 ,"Congestive heart failure, unspecified",Diseases of the circulatory system,814,14,1.15,0.6504292396,0.61,2.01
434.0 ,Cerebral thrombosis,Diseases of the circulatory system,174,3,1.14,0.7493477031,0.23,3.46
729.1 ,"Myalgia and myositis, unspecified",Diseases of the musculoskeletal...,531,9,1.12,0.7129918889,0.5,2.22
788.2 ,Retention of urine,"Comorbidities, signs, and ill-defined...",177,3,1.12,0.7523420625,0.23,3.39
110.4 ,Dermatophytosis of foot,Infectious and parasitic diseases,178,3,1.11,0.7533650443,0.22,3.37
780.52 ,"Insomnia, unspecified","Comorbidities, signs, and ill-defined...",724,12,1.1,0.7501780129,0.55,2
564.0 ,Constipation,Diseases of the digestive system,2159,35,1.09,0.6844106661,0.71,1.63
686.9 ,Unspecified local infection of...,Diseases of the skin and subcutaneous...,483,8,1.09,0.7038103068,0.46,2.24
708.9 ,"Urticaria, unspecified",Diseases of the skin and subcutaneous...,303,5,1.09,0.8090851842,0.34,2.64
784.0 ,Headache,"Comorbidities, signs, and ill-defined...",913,15,1.09,0.774222525,0.59,1.88
414.9 ,"Chronic ischemic heart disease,...",Diseases of the circulatory system,918,15,1.08,0.7748575561,0.58,1.87
724.2 ,Lumbago,Diseases of the musculoskeletal...,1041,17,1.08,0.7865817594,0.61,1.82
780.4 ,Dizziness and giddiness,"Comorbidities, signs, and ill-defined...",1790,29,1.08,0.7445602988,0.69,1.66
780.6 ,Fever,"Comorbidities, signs, and ill-defined...",800,13,1.08,0.7617520907,0.55,1.92
