disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
583 ,"Nephritis and nephropathy, not...",Diseases of the genitourinary...,2939,408,82.21,< 0.0001,72.97,92.39
416 ,Chronic pulmonary heart disease,Diseases of the circulatory system,2714,206,37.56,7.48958e-232,32.21,43.68
580 ,Acute glomerulonephritis,Diseases of the genitourinary...,3074,188,29.5,9.81857e-194,25.16,34.43
379.8 ,Other specified disorders of eye...,Diseases of the nervous system,3668,213,28.26,5.44119e-215,24.32,32.67
306 ,Physiological malfunction arising...,Mental disorders,1662,80,21.74,1.693567e-74,17.08,27.35
586 ,"Renal failure, unspecified",Diseases of the genitourinary...,5368,238,21.5,3.86602e-213,18.67,24.69
536 ,Disorders of function of stomach,Diseases of the digestive system,16818,590,20.37,< 0.0001,18.47,22.44
519 ,Other diseases of respiratory...,Diseases of the respiratory system,1647,73,19.88,1.523255e-65,15.44,25.26
349 ,Other and unspecified disorders...,Diseases of the nervous system,2597,111,19.47,2.158213e-97,15.88,23.67
316 ,Psychic factors associated with...,Mental disorders,2258,91,18.14,9.077855e-78,14.48,22.49
594 ,Calculus of lower urilnary tract,Diseases of the genitourinary...,1568,62,17.55,6.643898e-53,13.33,22.73
437 ,Other and ill-defined cerebrovascular...,Diseases of the circulatory system,3236,117,16.39,1.949298e-94,13.44,19.84
585 ,Chronic renal failure,Diseases of the genitourinary...,15548,464,15.98,< 0.0001,14.37,17.74
582.9 ,Chronic glomerulonephritis with...,Diseases of the genitourinary...,11734,357,15.4,1.13525e-266,13.68,17.28
272 ,Disorders of lipoid metabolism,"Endocrine, nutritional and metabolic...",14159,410,15.03,9.6545e-300,13.45,16.77
362.60 ,"Peripheral retinal degeneration,...",Diseases of the nervous system,3400,105,13.84,5.214286e-78,11.23,16.9
401 ,Essential hypertension,Diseases of the circulatory system,33505,730,13.45,< 0.0001,12.27,14.73
830 ,Dislocation of jaw,Injury and poisoning,1623,49,13.19,1.157472e-36,9.68,17.59
274 ,Gout,"Endocrine, nutritional and metabolic...",20739,478,12.28,7.03673e-308,11.07,13.62
709.8 ,Other specified disorders of skin,Diseases of the skin and subcutaneous...,7893,197,11.58,2.88329e-129,9.93,13.44
492 ,Emphysema,Diseases of the respiratory system,3282,86,11.58,2.352349e-58,9.2,14.42
372.3 ,Other and unspecified conjunctivitis,Diseases of the nervous system,6431,162,11.51,9.37525e-107,9.73,13.54
429.2 ,"Cardiovascular disease, unspecified",Diseases of the circulatory system,2486,65,11.45,2.265593e-44,8.77,14.71
573 ,Other disorders of liver,Diseases of the digestive system,1383,36,11.26,3.509236e-25,7.83,15.72
366 ,Cataract,Diseases of the nervous system,6316,155,11.17,1.65127e-100,9.4,13.18
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,11065,254,10.91,7.32963e-159,9.52,12.46
296.2 ,"Major depressive disorder, single...",Mental disorders,1635,39,10.3,8.62023e-26,7.28,14.2
300 ,Neurotic disorders,Mental disorders,15880,332,10.28,5.38827e-197,9.11,11.58
357.4 ,Polyneuropathy in other diseases...,Diseases of the nervous system,4477,103,10.21,2.529242e-64,8.27,12.48
402 ,Hypertensive heart disease,Diseases of the circulatory system,24458,461,9.86,2.7254e-259,8.87,10.94
608 ,Other disorders of male genital...,Diseases of the genitourinary...,1534,35,9.83,1.097134e-22,6.8,13.78
250.4 ,Diabetes with renal manifestations,"Endocrine, nutritional and metabolic...",3732,73,8.53,2.689902e-41,6.64,10.8
298.9 ,Unspecified psychosis,Mental disorders,1507,30,8.53,4.642711e-18,5.72,12.26
686 ,Other local infections of skin...,Diseases of the skin and subcutaneous...,6551,124,8.43,8.490134e-68,6.96,10.13
799.8 ,Other ill-defined conditions,"Comorbidities, signs, and ill-defined...",3502,67,8.32,1.924986e-37,6.41,10.64
716 ,Other and unspecified arthropathies,Diseases of the musculoskeletal...,5376,101,8.28,4.317955e-55,6.7,10.14
365 ,Glaucoma,Diseases of the nervous system,2238,43,8.27,1.240649e-24,5.95,11.22
