disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
698 ,Pruritus and related conditions,Diseases of the skin and subcutaneous...,5995,161,10.22,7.0704e-100,8.66,11.98
306 ,Physiological malfunction arising...,Mental disorders,2598,64,9.18,2.070122e-38,7.04,11.79
473 ,Chronic sinusitis,Diseases of the respiratory system,3683,84,8.51,2.164763e-47,6.76,10.59
597 ,"Urethritis, not sexually transmitted,...",Diseases of the genitourinary...,2907,64,8.18,1.299211e-35,6.27,10.5
728.8 ,"Other disorders of muscle, ligament...",Diseases of the musculoskeletal...,3528,77,8.13,2.905671e-42,6.39,10.21
472 ,Chronic pharyngitis and nasopharyngitis,Diseases of the respiratory system,9505,184,7.33,1.236241e-90,6.28,8.51
009 ,Ill-defined intestinal infections,Infectious and parasitic diseases,6205,111,6.67,7.111751e-52,5.47,8.07
487 ,Influenza,Diseases of the respiratory system,22354,376,6.57,1.0832e-165,5.9,7.31
788.6 ,Other abnormality of urination,"Comorbidities, signs, and ill-defined...",2156,38,6.49,1.36131e-18,4.57,8.95
784.1 ,Throat pain,"Comorbidities, signs, and ill-defined...",26288,423,6.34,7.31843e-180,5.72,7.01
839.8 ,"Closed dislocation, multiple and...",Injury and poisoning,4528,71,5.79,2.678353e-30,4.51,7.34
478.9 ,Other and unspecified diseases...,Diseases of the respiratory system,16999,243,5.43,2.167671e-92,4.75,6.19
529.0 ,Glossitis,Diseases of the digestive system,2866,42,5.38,1.494801e-17,3.86,7.31
464 ,Acute laryngitis and tracheitis,Diseases of the respiratory system,55474,712,5.3,1.05877e-249,4.88,5.74
782.0 ,Disturbance of skin sensation,"Comorbidities, signs, and ill-defined...",2350,33,5.15,0.000000000000126468,3.53,7.26
787.9 ,Other symptoms involving digestive...,"Comorbidities, signs, and ill-defined...",11157,152,5.09,1.598297e-55,4.3,5.99
349 ,Other and unspecified disorders...,Diseases of the nervous system,3091,40,4.74,0.00000000000000489571,3.38,6.48
558.2 ,Toxic gastroenteritis and colitis,Diseases of the digestive system,3810,46,4.42,5.851378e-16,3.23,5.92
680 ,Carbuncle and furuncle,Diseases of the skin and subcutaneous...,4290,51,4.36,2.966662e-17,3.23,5.75
720.1 ,Spinal enthesopathy,Diseases of the musculoskeletal...,3207,38,4.33,0.0000000000003255723,3.06,5.97
