disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,126,46,15.7,9.202909e-32,10.31,23.64
427 ,Cardiac dysrhythmias,Diseases of the circulatory system,111,34,11.24,1.227064e-20,7.07,17.57
401 ,Essential hypertension,Diseases of the circulatory system,250,65,10.6,4.621594e-35,7.5,14.85
536 ,Disorders of function of stomach,Diseases of the digestive system,109,31,9.95,8.077742e-18,6.17,15.71
491 ,Chronic bronchitis,Diseases of the respiratory system,223,47,7.18,8.914714e-21,4.9,10.37
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,155,34,7.09,0.000000000000001152515,4.55,10.79
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",122,27,6.93,0.000000000001055483,4.23,11.03
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,109,24,6.79,0.00000000002375345,4.03,11.08
428 ,Heart failure,Diseases of the circulatory system,137,28,6.28,0.000000000003131201,3.88,9.87
402.10 ,Benign hypertensive heart disease...,Diseases of the circulatory system,155,29,5.64,0.00000000001277463,3.53,8.76
564 ,"Functional digestive disorders,...",Diseases of the digestive system,265,46,5.56,9.150956e-17,3.81,7.99
493 ,Asthma,Diseases of the respiratory system,122,22,5.22,0.0000000094662403,3.06,8.57
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,122,20,4.6,0.00000024175504,2.64,7.67
533.9 ,"Peptic ulcer, site unspecified,...",Diseases of the digestive system,110,17,4.23,0.000004683505,2.32,7.31
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,115,17,4.01,0.0000086970323,2.2,6.92
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,122,16,3.46,0.0000733116,1.87,6.03
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,215,27,3.43,0.00000051937414,2.14,5.31
401.1 ,Benign essential hypertension,Diseases of the circulatory system,237,29,3.35,0.00000033051246,2.13,5.12
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,104,12,2.94,0.0018680315,1.44,5.51
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",142,16,2.9,0.000441214,1.58,5.02
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,157,17,2.78,0.0004692351,1.54,4.73
600 ,Hyperplasia of prostate,Diseases of the genitourinary...,1264,102,2.76,0.000000000003507112,2.07,3.68
414.0 ,Coronary atherosclerosis,Diseases of the circulatory system,310,31,2.66,0.0000107977,1.72,3.99
413.9 ,Other and unspecified angina pectoris,Diseases of the circulatory system,157,16,2.58,0.0020862078,1.41,4.45
