disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
493.20 ,"Chronic obstructive asthma, unspecified",Diseases of the respiratory system,142,15,5.76,0.00000049960653,3.01,10.34
496 ,"Chronic airway obstruction, not...",Diseases of the respiratory system,944,55,4.4,0.0000000000002539977,2.94,6.59
518.81 ,Acute respiratory failure,Diseases of the respiratory system,158,13,4.26,0.0000475577,2.14,7.86
533.9 ,"Peptic ulcer, site unspecified,...",Diseases of the digestive system,110,9,4.1,0.0007738241,1.77,8.42
491.20 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,216,16,3.88,0.0000223821,2.09,6.79
133.0 ,Scabies,Infectious and parasitic diseases,106,8,3.72,0.0025567062,1.52,7.91
493 ,Asthma,Diseases of the respiratory system,122,9,3.66,0.0016219572,1.58,7.47
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",142,10,3.5,0.0012763969,1.59,6.92
493.90 ,"Asthma, unspecified type, unspecified",Diseases of the respiratory system,294,19,3.4,0.0000249022,1.93,5.73
300.9 ,Unspecified nonpsychotic mental...,Mental disorders,104,7,3.26,0.0088054127,1.25,7.22
491.9 ,Unspecified chronic bronchitis,Diseases of the respiratory system,529,30,3.21,0.0000010512112,2.01,5
595.9 ,"Cystitis, unspecified",Diseases of the genitourinary...,139,9,3.17,0.0039598818,1.38,6.45
437.9 ,Unspecified cerebrovascular disease,Diseases of the circulatory system,192,12,3.11,0.0012013908,1.52,5.82
786.09 ,Other respiratory abnormalities,"Comorbidities, signs, and ill-defined...",109,7,3.1,0.0112657179,1.18,6.85
491.21 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,159,10,3.09,0.0029726018,1.41,6.08
786.50 ,"Chest pain, unspecified","Comorbidities, signs, and ill-defined...",148,9,2.96,0.0059805276,1.29,6.01
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,115,7,2.92,0.0148370599,1.12,6.45
466.1 ,Acute bronchiolitis,Diseases of the respiratory system,99,6,2.89,0.0240009137,1.01,6.75
707.0 ,Decubitus ulcer,Diseases of the skin and subcutaneous...,188,11,2.87,0.0032516724,1.36,5.49
780.7 ,Malaise and fatigue,"Comorbidities, signs, and ill-defined...",332,18,2.77,0.0003973998,1.55,4.7
780.50 ,"Sleep disturbance, unspecified","Comorbidities, signs, and ill-defined...",105,6,2.71,0.030942474,0.95,6.32
494 ,Bronchiectasis,Diseases of the respiratory system,106,6,2.68,0.0322148332,0.94,6.25
428.9 ,"Heart failure, unspecified",Diseases of the circulatory system,248,13,2.58,0.0036532395,1.3,4.71
536.9 ,Unspecified functional disorder...,Diseases of the digestive system,814,36,2.5,0.0000409291,1.61,3.8
455.6 ,Unspecified hemorrhoids without...,Diseases of the circulatory system,114,6,2.48,0.0436307543,0.87,5.76
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,155,8,2.46,0.0234579179,1.01,5.16
428 ,Heart failure,Diseases of the circulatory system,137,7,2.42,0.0348310655,0.93,5.3
414.0 ,Coronary atherosclerosis,Diseases of the circulatory system,310,15,2.39,0.0045235777,1.27,4.21
686.8 ,Other specified local infections...,Diseases of the skin and subcutaneous...,123,6,2.28,0.0591924292,0.8,5.3
274.0 ,"Gouty arthropathy, unspecified","Endocrine, nutritional and metabolic...",255,12,2.27,0.0144445859,1.12,4.23
464.0 ,Acute laryngitis,Diseases of the respiratory system,168,8,2.25,0.0555384525,0.93,4.71
401.1 ,Benign essential hypertension,Diseases of the circulatory system,237,11,2.23,0.0213463875,1.06,4.24
595.0 ,Acute cystitis,Diseases of the genitourinary...,149,7,2.21,0.0822322201,0.85,4.83
785.1 ,Palpitations,"Comorbidities, signs, and ill-defined...",127,6,2.21,0.0670546524,0.78,5.11
716.90 ,"Arthropathy, unspecified, site...",Diseases of the musculoskeletal...,195,9,2.19,0.0420644365,0.96,4.41
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,438,19,2.16,0.005914181,1.23,3.62
884.0 ,Multiple and unspecified open...,Injury and poisoning,108,5,2.15,0.0970602365,0.67,5.34
564.9 ,Unspecified functional disorder...,Diseases of the digestive system,465,20,2.15,0.004510741,1.24,3.57
402.90 ,Unspecified hypertensive heart...,Diseases of the circulatory system,500,21,2.11,0.0060011608,1.23,3.46
413.9 ,Other and unspecified angina pectoris,Diseases of the circulatory system,157,7,2.08,0.0899564516,0.8,4.56
427.9 ,"Cardiac dysrhythmia, unspecified",Diseases of the circulatory system,330,14,2.05,0.0196268979,1.07,3.66
428.0 ,"Congestive heart failure, unspecified",Diseases of the circulatory system,432,18,2.05,0.0098787878,1.15,3.47
461.9 ,"Acute sinusitis, unspecified",Diseases of the respiratory system,113,5,2.05,0.11212061,0.64,5.08
780.6 ,Fever,"Comorbidities, signs, and ill-defined...",487,20,2.04,0.0089142336,1.18,3.38
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,682,26,1.94,0.0075196464,1.19,3.07
300.00 ,"Anxiety state, unspecified",Mental disorders,170,7,1.91,0.1084309141,0.74,4.18
531.90 ,"Gastric ulcer, unspecified as...",Diseases of the digestive system,145,6,1.91,0.1438891164,0.67,4.42
466.0 ,Acute bronchitis,Diseases of the respiratory system,1078,38,1.89,0.0023936883,1.23,2.86
599.0 ,"Urinary tract infection, site...",Diseases of the genitourinary...,640,24,1.88,0.0098481049,1.13,3.01
724.5 ,"Backache, unspecified",Diseases of the musculoskeletal...,330,13,1.88,0.0511424789,0.95,3.41
290 ,Senile and presenile organic psychotic...,Mental disorders,99,4,1.85,0.2866522431,0.48,5.03
366.10 ,"Senile cataract, unspecified",Diseases of the nervous system,343,13,1.8,0.0578758564,0.91,3.26
564.0 ,Constipation,Diseases of the digestive system,1528,49,1.79,0.0034068039,1.19,2.67
564.8 ,Other specified function disorder...,Diseases of the digestive system,128,5,1.79,0.2146326163,0.56,4.43
600 ,Hyperplasia of prostate,Diseases of the genitourinary...,1264,42,1.79,0.0054984287,1.18,2.69
715.36 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,129,5,1.78,0.2171608071,0.55,4.39
490 ,"Bronchitis, not specified as acute...",Diseases of the respiratory system,321,12,1.76,0.0775597026,0.87,3.26
434.9 ,"Cerebral artery occlusion, unspecified",Diseases of the circulatory system,296,11,1.74,0.1016576194,0.83,3.3
436 ,"Acute, but ill-defined, cerebrovascular...",Diseases of the circulatory system,241,9,1.74,0.11799536,0.76,3.49
787.0 ,Nausea and vomiting,"Comorbidities, signs, and ill-defined...",159,6,1.73,0.1750182525,0.61,3.99
465.0 ,Acute laryngopharyngitis,Diseases of the respiratory system,246,9,1.7,0.1251650647,0.74,3.41
533.90 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,425,15,1.67,0.0843704422,0.89,2.94
536 ,Disorders of function of stomach,Diseases of the digestive system,109,4,1.67,0.3129878965,0.44,4.53
491 ,Chronic bronchitis,Diseases of the respiratory system,223,8,1.65,0.165517662,0.69,3.45
729.1 ,"Myalgia and myositis, unspecified",Diseases of the musculoskeletal...,281,10,1.65,0.1436946433,0.76,3.22
414.9 ,"Chronic ischemic heart disease,...",Diseases of the circulatory system,493,17,1.64,0.0763333935,0.91,2.81
491.0 ,Simple chronic bronchitis,Diseases of the respiratory system,112,4,1.62,0.3223491353,0.43,4.4
788.2 ,Retention of urine,"Comorbidities, signs, and ill-defined...",291,10,1.59,0.155851948,0.73,3.1
599.7 ,Hematuria,Diseases of the genitourinary...,205,7,1.56,0.230482066,0.6,3.4
784.0 ,Headache,"Comorbidities, signs, and ill-defined...",420,14,1.56,0.122634353,0.81,2.78
477.9 ,"Allergic rhinitis, cause unspecified",Diseases of the respiratory system,176,6,1.55,0.2937977347,0.55,3.57
401.9 ,Unspecified essential hypertension,Diseases of the circulatory system,1178,36,1.54,0.0417719902,1,2.34
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,239,8,1.53,0.2584201922,0.64,3.19
