disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
595 ,Cystitis,Diseases of the genitourinary...,22821,764,28.14,< 0.0001,25.85,30.59
590 ,Infections of kidney,Diseases of the genitourinary...,2423,101,27.29,2.76564e-103,22.07,33.42
592 ,Calculus of kidney and ureter,Diseases of the genitourinary...,5624,189,22.49,1.77284e-175,19.25,26.12
595.1 ,Chronic interstitial cystitis,Diseases of the genitourinary...,2027,63,19.86,4.012847e-57,15.16,25.6
583 ,"Nephritis and nephropathy, not...",Diseases of the genitourinary...,2831,63,14.09,2.044715e-48,10.77,18.13
716 ,Other and unspecified arthropathies,Diseases of the musculoskeletal...,4275,79,11.71,2.138163e-54,9.22,14.68
599 ,Other disorders of urethra and...,Diseases of the genitourinary...,9148,163,11.6,9.96664e-109,9.83,13.6
698 ,Pruritus and related conditions,Diseases of the skin and subcutaneous...,5995,97,10.28,2.386989e-61,8.3,12.61
536 ,Disorders of function of stomach,Diseases of the digestive system,23125,320,9.44,1.03783e-182,8.37,10.62
532 ,Duodenal ulcer,Diseases of the digestive system,6856,101,9.36,4.211646e-60,7.59,11.43
528 ,"Disease of the oral soft tissues,...",Diseases of the digestive system,2199,30,8.47,5.033636e-18,5.69,12.14
574 ,Cholelithiasis,Diseases of the digestive system,4426,59,8.34,2.037131e-33,6.32,10.81
625 ,Pain and other symptoms associated...,Diseases of the genitourinary...,2575,34,8.2,8.592833e-20,5.65,11.51
478 ,Other diseases of upper respiratory...,Diseases of the respiratory system,4901,64,8.18,1.299211e-35,6.27,10.5
590.1 ,Acute pyelonephritis,Diseases of the genitourinary...,4064,53,8.14,9.941921e-30,6.07,10.7
728 ,"Disorders of muscle, ligament,...",Diseases of the musculoskeletal...,13203,166,8.13,5.093041e-88,6.9,9.52
531 ,Gastric ulcer,Diseases of the digestive system,7707,99,8.13,1.106324e-53,6.58,9.95
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,9214,117,8.08,1.039124e-62,6.65,9.74
788.3 ,Incontinence of urine,"Comorbidities, signs, and ill-defined...",9850,123,7.96,4.388631e-65,6.59,9.55
564 ,"Functional digestive disorders,...",Diseases of the digestive system,30886,357,7.94,1.36134e-179,7.09,8.88
724 ,Other and unspecified disorders...,Diseases of the musculoskeletal...,4824,61,7.91,2.911744e-33,6.03,10.21
580 ,Acute glomerulonephritis,Diseases of the genitourinary...,2129,27,7.85,0.000000000000001288624,5.15,11.48
274 ,Gout,"Endocrine, nutritional and metabolic...",4314,53,7.66,1.613811e-28,5.72,10.07
597.8 ,Other urethritis,Diseases of the genitourinary...,2669,32,7.43,1.542573e-17,5.06,10.54
535 ,Gastritis and duodenitis,Diseases of the digestive system,35276,377,7.38,8.91739e-179,6.6,8.23
633 ,Ectopic pregnancy,"Complications of pregnancy, childbirth,...",3120,37,7.36,6.97796e-20,5.16,10.19
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,22794,246,7.14,2.23189e-116,6.23,8.14
780 ,General symptoms,"Comorbidities, signs, and ill-defined...",4279,47,6.83,1.767149e-23,5,9.12
799.3 ,"Debility, unspecified","Comorbidities, signs, and ill-defined...",1900,21,6.82,0.00000000002196049,4.21,10.48
473 ,Chronic sinusitis,Diseases of the respiratory system,3683,38,6.39,2.137595e-18,4.51,8.81
659 ,Failed mechanical induction of...,"Complications of pregnancy, childbirth,...",2042,21,6.34,0.0000000000806594,3.91,9.74
596.5 ,Other functional disorders of...,Diseases of the genitourinary...,9276,92,6.24,4.854343e-41,5.01,7.69
597.89 ,Other urethritis,Diseases of the genitourinary...,6193,62,6.24,2.389988e-28,4.77,8.04
540 ,Acute appendicitis,Diseases of the digestive system,2278,23,6.23,0.00000000001494309,3.93,9.38
402 ,Hypertensive heart disease,Diseases of the circulatory system,3377,34,6.23,2.576221e-16,4.3,8.74
558 ,Other and unspecified noninfectious...,Diseases of the digestive system,18272,173,6.1,2.447761e-73,5.2,7.12
789 ,Other symptoms involving abdomen...,"Comorbidities, signs, and ill-defined...",12192,116,6.03,1.183405e-49,4.96,7.27
682 ,Other cellulitis and abscess,Diseases of the skin and subcutaneous...,5370,52,6.02,2.172414e-23,4.48,7.93
591 ,Hydronephrosis,Diseases of the genitourinary...,6791,65,5.97,1.408999e-28,4.59,7.65
218 ,Uterine leiomyoma,Neoplasms,12259,113,5.83,4.240438e-47,4.78,7.04
599.7 ,Hematuria,Diseases of the genitourinary...,27832,243,5.74,5.554418e-96,5.01,6.55
788.4 ,Frequency of urination and polyuria,"Comorbidities, signs, and ill-defined...",32964,284,5.73,4.27792e-111,5.05,6.49
788.6 ,Other abnormality of urination,"Comorbidities, signs, and ill-defined...",2156,20,5.71,0.000000001286694,3.48,8.86
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",9146,82,5.62,1.005626e-33,4.45,7
009 ,Ill-defined intestinal infections,Infectious and parasitic diseases,6205,56,5.61,1.219732e-23,4.22,7.32
242 ,Thyrotoxicosis with or without...,"Endocrine, nutritional and metabolic...",5766,52,5.6,4.767811e-22,4.17,7.38
491 ,Chronic bronchitis,Diseases of the respiratory system,8339,74,5.55,2.650817e-30,4.34,6.99
272 ,Disorders of lipoid metabolism,"Endocrine, nutritional and metabolic...",5723,51,5.53,1.95561e-21,4.1,7.3
788.1 ,Dysuria,"Comorbidities, signs, and ill-defined...",9578,84,5.5,7.568621e-34,4.37,6.83
847 ,Sprains and strains of other and...,Injury and poisoning,2365,21,5.47,0.0000000010829246,3.37,8.39
571 ,Chronic liver disease and cirrhosis,Diseases of the digestive system,6336,55,5.39,1.769043e-22,4.05,7.05
455 ,Hemorrhoids,Diseases of the circulatory system,10830,92,5.33,6.827231e-36,4.28,6.57
726 ,Peripheral enthesopathies and...,Diseases of the musculoskeletal...,3476,30,5.32,0.0000000000006722314,3.58,7.63
070 ,Viral hepatitis,Infectious and parasitic diseases,2825,24,5.23,0.0000000001744125,3.34,7.82
691 ,Atopic dermatitis and related...,Diseases of the skin and subcutaneous...,2358,20,5.22,0.0000000056894897,3.18,8.09
592.1 ,Calculus of ureter,Diseases of the genitourinary...,14557,120,5.21,3.757172e-45,4.3,6.27
386 ,Vertiginous syndromes and other...,Diseases of the nervous system,10099,84,5.21,2.888857e-32,4.14,6.48
427 ,Cardiac dysrhythmias,Diseases of the circulatory system,6956,58,5.18,8.59776e-23,3.92,6.73
346 ,Migraine,Diseases of the nervous system,6731,56,5.17,5.141539e-22,3.89,6.74
616 ,"Inflammatory disease of cervix,...",Diseases of the genitourinary...,69281,494,5.04,4.62452e-164,4.57,5.56
054 ,Herpes simplex,Infectious and parasitic diseases,2327,19,5.02,0.000000024436638,3.01,7.87
721 ,Spondylosis and allied disorders,Diseases of the musculoskeletal...,3859,31,4.95,0.000000000001720535,3.35,7.06
848 ,Other and ill-defined sprains...,Injury and poisoning,2750,22,4.92,0.0000000028860271,3.07,7.48
614 ,"Inflammatory disease of ovary,...",Diseases of the genitourinary...,9579,75,4.89,2.24866e-27,3.83,6.15
722 ,Intervertebral disc disorders,Diseases of the musculoskeletal...,5471,43,4.86,2.098545e-16,3.51,6.57
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,36382,267,4.84,3.310064e-89,4.25,5.49
280 ,Iron deficiency anemias,Diseases of the blood and blood-forming...,6339,49,4.79,3.401827e-18,3.53,6.36
595.89 ,Other specified types of cystitis,Diseases of the genitourinary...,2569,20,4.78,0.000000022953846,2.91,7.42
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",25241,187,4.77,5.967845e-63,4.09,5.54
617 ,Endometriosis,Diseases of the genitourinary...,4393,34,4.77,0.0000000000004133631,3.3,6.7
240 ,Simple and unspecified goiter,"Endocrine, nutritional and metabolic...",2583,20,4.76,0.000000025052538,2.9,7.38
306 ,Physiological malfunction arising...,Mental disorders,2598,20,4.73,0.000000027496506,2.88,7.34
788.0 ,Renal colic,"Comorbidities, signs, and ill-defined...",9428,71,4.69,4.887728e-25,3.65,5.94
353 ,Nerve root and plexus disorders,Diseases of the nervous system,1977,15,4.66,0.0000017013683,2.6,7.71
