disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,104,22,12.25,0.00000000000000473682,6.98,20.74
491 ,Chronic bronchitis,Diseases of the respiratory system,223,31,7.9,0.000000000000001631836,4.95,12.34
564 ,"Functional digestive disorders,...",Diseases of the digestive system,265,35,7.73,8.269966e-17,4.94,11.84
493 ,Asthma,Diseases of the respiratory system,122,17,7,0.0000000076034643,3.79,12.27
715.9 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,105,14,6.49,0.00000031262584,3.3,11.91
427 ,Cardiac dysrhythmias,Diseases of the circulatory system,111,13,5.54,0.0000038138769,2.76,10.3
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,122,14,5.45,0.0000020179735,2.79,9.93
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",142,16,5.42,0.00000045381133,2.9,9.54
402 ,Hypertensive heart disease,Diseases of the circulatory system,210,20,4.6,0.00000024175504,2.64,7.67
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,157,15,4.45,0.0000086389503,2.34,7.91
715.16 ,"Osteoarthrosis, localized, primary,...",Diseases of the musculoskeletal...,110,10,4.06,0.00044823,1.84,8.05
401 ,Essential hypertension,Diseases of the circulatory system,250,21,4.01,0.00000097555198,2.33,6.61
536 ,Disorders of function of stomach,Diseases of the digestive system,109,9,3.62,0.0017304605,1.57,7.4
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,128,10,3.43,0.0014710694,1.56,6.76
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,115,9,3.41,0.0025101084,1.48,6.95
715.36 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,129,10,3.4,0.0015607224,1.55,6.7
729.1 ,"Myalgia and myositis, unspecified",Diseases of the musculoskeletal...,281,20,3.3,0.0000229168,1.9,5.46
780.50 ,"Sleep disturbance, unspecified","Comorbidities, signs, and ill-defined...",105,8,3.29,0.0051134051,1.35,6.96
133.0 ,Scabies,Infectious and parasitic diseases,106,8,3.26,0.0054147962,1.34,6.89
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",122,9,3.2,0.0037481214,1.39,6.5
729.4 ,"Fasciitis, unspecified",Diseases of the musculoskeletal...,123,9,3.17,0.0039584899,1.38,6.44
698.9 ,Unspecified pruritic disorder,Diseases of the skin and subcutaneous...,221,15,3.02,0.0004473773,1.6,5.33
290 ,Senile and presenile organic psychotic...,Mental disorders,99,7,3.01,0.0128518298,1.15,6.66
708.9 ,"Urticaria, unspecified",Diseases of the skin and subcutaneous...,162,11,2.95,0.0026592207,1.4,5.64
721.3 ,Lumbosacral spondylosis without...,Diseases of the musculoskeletal...,247,15,2.67,0.0014217398,1.42,4.69
564.0 ,Constipation,Diseases of the digestive system,1528,67,2.66,0.0000001832747,1.82,3.89
531.90 ,"Gastric ulcer, unspecified as...",Diseases of the digestive system,145,9,2.64,0.0114024268,1.15,5.34
110.4 ,Dermatophytosis of foot,Infectious and parasitic diseases,180,11,2.63,0.0059545036,1.25,5
784.0 ,Headache,"Comorbidities, signs, and ill-defined...",420,23,2.49,0.0004676664,1.49,4
729.2 ,"Neuralgia, neuritis, and radiculitis,...",Diseases of the musculoskeletal...,195,11,2.4,0.0163935163,1.15,4.57
780.7 ,Malaise and fatigue,"Comorbidities, signs, and ill-defined...",332,18,2.39,0.001872814,1.34,4.02
460 ,Acute nasopharyngitis [common...,Diseases of the respiratory system,728,36,2.39,0.0000543043,1.56,3.6
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,215,12,2.39,0.0117284548,1.18,4.43
848.9 ,Unspecified site of sprain and...,Injury and poisoning,142,8,2.36,0.02817393,0.98,4.95
434.9 ,"Cerebral artery occlusion, unspecified",Diseases of the circulatory system,296,16,2.35,0.0036399,1.28,4.07
386.00 ,"Minihre's disease, unspecified",Diseases of the nervous system,107,6,2.33,0.055242343,0.82,5.4
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,126,7,2.32,0.041583695,0.89,5.08
724.2 ,Lumbago,Diseases of the musculoskeletal...,450,23,2.3,0.0013272883,1.38,3.69
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,109,6,2.28,0.0594407763,0.8,5.29
564.8 ,Other specified function disorder...,Diseases of the digestive system,128,7,2.28,0.0446701763,0.88,4.99
496 ,"Chronic airway obstruction, not...",Diseases of the respiratory system,944,43,2.26,0.0000468168,1.51,3.35
715.90 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,422,21,2.2,0.002992304,1.29,3.59
463 ,Acute tonsillitis,Diseases of the respiratory system,212,11,2.19,0.0226017548,1.05,4.16
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,155,8,2.15,0.0608274819,0.89,4.49
599.7 ,Hematuria,Diseases of the genitourinary...,205,10,2.04,0.0403881704,0.94,3.97
585 ,Chronic renal failure,Diseases of the genitourinary...,276,13,1.99,0.0286001562,1.01,3.6
788.1 ,Dysuria,"Comorbidities, signs, and ill-defined...",103,5,1.98,0.1901041586,0.62,4.92
274.0 ,"Gouty arthropathy, unspecified","Endocrine, nutritional and metabolic...",255,12,1.98,0.0379000515,0.98,3.66
724.5 ,"Backache, unspecified",Diseases of the musculoskeletal...,330,15,1.93,0.0277158292,1.03,3.37
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,823,34,1.89,0.0032699837,1.22,2.86
782.3 ,Edema,"Comorbidities, signs, and ill-defined...",434,19,1.88,0.016470566,1.08,3.13
402.10 ,Benign hypertensive heart disease...,Diseases of the circulatory system,155,7,1.85,0.117736576,0.71,4.03
490 ,"Bronchitis, not specified as acute...",Diseases of the respiratory system,321,14,1.83,0.0426535618,0.96,3.26
600 ,Hyperplasia of prostate,Diseases of the genitourinary...,1264,48,1.83,0.0017268959,1.24,2.68
491.0 ,Simple chronic bronchitis,Diseases of the respiratory system,112,5,1.81,0.2110221005,0.57,4.49
428 ,Heart failure,Diseases of the circulatory system,137,6,1.78,0.1647235481,0.63,4.11
455.6 ,Unspecified hemorrhoids without...,Diseases of the circulatory system,114,5,1.78,0.2166221788,0.56,4.4
414.0 ,Coronary atherosclerosis,Diseases of the circulatory system,310,13,1.75,0.0635348242,0.89,3.16
686.9 ,Unspecified local infection of...,Diseases of the skin and subcutaneous...,236,10,1.75,0.1323970459,0.8,3.39
786.2 ,Cough,"Comorbidities, signs, and ill-defined...",290,12,1.71,0.0835922523,0.85,3.17
788.2 ,Retention of urine,"Comorbidities, signs, and ill-defined...",291,12,1.71,0.084593672,0.85,3.15
300.00 ,"Anxiety state, unspecified",Mental disorders,170,7,1.67,0.2071612683,0.65,3.64
780.4 ,Dizziness and giddiness,"Comorbidities, signs, and ill-defined...",956,35,1.63,0.0213212727,1.06,2.45
780.52 ,"Insomnia, unspecified","Comorbidities, signs, and ill-defined...",385,15,1.62,0.0908657658,0.87,2.83
873.40 ,"Open wound of face, unspecified...",Injury and poisoning,101,4,1.59,0.3291916105,0.42,4.31
401.9 ,Unspecified essential hypertension,Diseases of the circulatory system,1178,41,1.56,0.0252083445,1.04,2.32
300.9 ,Unspecified nonpsychotic mental...,Mental disorders,104,4,1.54,0.3408724994,0.41,4.18
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,239,9,1.53,0.2075231458,0.67,3.06
787.0 ,Nausea and vomiting,"Comorbidities, signs, and ill-defined...",159,6,1.52,0.3014345278,0.54,3.49
599.0 ,"Urinary tract infection, site...",Diseases of the genitourinary...,640,23,1.52,0.0800807808,0.91,2.43
724.3 ,Sciatica,Diseases of the musculoskeletal...,134,5,1.5,0.3944381803,0.47,3.68
884.0 ,Multiple and unspecified open...,Injury and poisoning,108,4,1.48,0.3573666935,0.39,4.01
492.8 ,Other emphysema,Diseases of the respiratory system,108,4,1.48,0.3573666935,0.39,4.01
578.9 ,Hemorrhage of gastrointestinal...,Diseases of the digestive system,246,9,1.48,0.2937870621,0.65,2.96
428.9 ,"Heart failure, unspecified",Diseases of the circulatory system,248,9,1.47,0.2958634222,0.65,2.94
465.8 ,Acute upper respiratory infections...,Diseases of the respiratory system,194,7,1.45,0.3465096357,0.56,3.15
535.00 ,"Acute gastritis, without mention...",Diseases of the digestive system,342,12,1.43,0.282112185,0.71,2.63
461.9 ,"Acute sinusitis, unspecified",Diseases of the respiratory system,113,4,1.41,0.5361539468,0.37,3.81
564.9 ,Unspecified functional disorder...,Diseases of the digestive system,465,16,1.41,0.2142069405,0.77,2.43
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,438,15,1.4,0.263324691,0.75,2.44
274.9 ,"Gout, unspecified","Endocrine, nutritional and metabolic...",260,9,1.39,0.3122869949,0.61,2.79
558.9 ,Other and unspecified noninfectious...,Diseases of the digestive system,627,21,1.39,0.1753737704,0.82,2.26
719.40 ,"Pain in joint, site unspecified",Diseases of the musculoskeletal...,174,6,1.38,0.4559615975,0.49,3.16
789.0 ,Abdominal pain,"Comorbidities, signs, and ill-defined...",693,23,1.38,0.1915657554,0.83,2.21
185 ,Malignant neoplasm of prostate,Neoplasms,116,4,1.37,0.5417346359,0.36,3.71
733.00 ,"Osteoporosis, unspecified",Diseases of the musculoskeletal...,238,8,1.35,0.3966428092,0.56,2.79
427.9 ,"Cardiac dysrhythmia, unspecified",Diseases of the circulatory system,330,11,1.34,0.3629357833,0.65,2.53
533.90 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,425,14,1.34,0.3314838982,0.7,2.37
380.4 ,Impacted cerumen,Diseases of the nervous system,151,5,1.32,0.4390283232,0.41,3.23
414.9 ,"Chronic ischemic heart disease,...",Diseases of the circulatory system,493,16,1.32,0.2922370783,0.72,2.27
582.9 ,Chronic glomerulonephritis with...,Diseases of the genitourinary...,123,4,1.29,0.5571471262,0.34,3.48
686.8 ,Other specified local infections...,Diseases of the skin and subcutaneous...,123,4,1.29,0.5571471262,0.34,3.48
466.0 ,Acute bronchitis,Diseases of the respiratory system,1078,33,1.28,0.2292256521,0.82,1.94
780.2 ,Syncope and collapse,"Comorbidities, signs, and ill-defined...",125,4,1.27,0.5620870527,0.33,3.42
785.1 ,Palpitations,"Comorbidities, signs, and ill-defined...",127,4,1.25,0.5672346703,0.33,3.36
787.3 ,"Flatulence, eructation, and gas...","Comorbidities, signs, and ill-defined...",190,6,1.25,0.4869502014,0.45,2.87
374.05 ,Trichiasis of eyelid without entropion,Diseases of the nervous system,127,4,1.25,0.5672346703,0.33,3.36
780.6 ,Fever,"Comorbidities, signs, and ill-defined...",487,15,1.24,0.4473492466,0.66,2.16
372.10 ,"Chronic conjunctivitis, unspecified",Diseases of the nervous system,453,14,1.24,0.4336336715,0.65,2.2
493.90 ,"Asthma, unspecified type, unspecified",Diseases of the respiratory system,294,9,1.22,0.5646835242,0.54,2.43
462 ,Acute pharyngitis,Diseases of the respiratory system,262,8,1.21,0.5455383646,0.51,2.51
698.2 ,Prurigo,Diseases of the skin and subcutaneous...,168,5,1.18,0.6196134597,0.37,2.88
