disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
110.1 ,Dermatophytosis of nail,Infectious and parasitic diseases,2029,51,13.18,3.335473e-38,9.76,17.44
705.81 ,Dyshidrosis,Diseases of the skin and subcutaneous...,23259,443,11.14,6.32574e-278,10.05,12.33
698.3 ,Lichenification and lichen simplex...,Diseases of the skin and subcutaneous...,11300,185,8.83,1.40923e-103,7.56,10.25
110.4 ,Dermatophytosis of foot,Infectious and parasitic diseases,15267,234,8.37,4.03201e-125,7.28,9.57
698.8 ,Other specified pruritic conditions,Diseases of the skin and subcutaneous...,9025,128,7.5,7.808372e-65,6.23,8.96
697.9 ,"Lichen, unspecified",Diseases of the skin and subcutaneous...,1942,27,7.16,0.00000000000001140134,4.7,10.47
706.1 ,Other acne,Diseases of the skin and subcutaneous...,15031,197,7.05,1.495399e-93,6.07,8.16
078.1 ,Viral warts,Infectious and parasitic diseases,25118,281,6.14,2.95415e-117,5.41,6.94
700 ,Corns and callosities,Diseases of the skin and subcutaneous...,2722,28,5.28,0.000000000004728334,3.49,7.66
706.0 ,Acne varioliformis,Diseases of the skin and subcutaneous...,2236,23,5.27,0.0000000003624425,3.33,7.94
693.8 ,Dermatitis due to other specified...,Diseases of the skin and subcutaneous...,4168,39,4.81,0.000000000000006972019,3.41,6.6
692.8 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,5123,47,4.72,2.692133e-17,3.46,6.3
078.0 ,Molluscum contagiosum,Infectious and parasitic diseases,1853,17,4.69,0.00000033057601,2.72,7.54
691 ,Atopic dermatitis and related...,Diseases of the skin and subcutaneous...,8292,74,4.62,1.221012e-25,3.61,5.82
709.0 ,Dyschromia,Diseases of the skin and subcutaneous...,4345,38,4.49,0.0000000000001177521,3.17,6.18
690 ,Erythematosquamous dermatosis,Diseases of the skin and subcutaneous...,15044,128,4.46,3.063633e-41,3.7,5.33
698 ,Pruritus and related conditions,Diseases of the skin and subcutaneous...,3870,33,4.37,0.000000000008933027,3,6.16
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,373591,1838,4.34,< 0.0001,4.05,4.65
706.3 ,Seborrhea,Diseases of the skin and subcutaneous...,5230,44,4.32,0.000000000000005472077,3.13,5.82
381.10 ,"Chronic serous otitis media, simple...",Diseases of the nervous system,3878,32,4.23,0.0000000000414091,2.88,5.99
701.4 ,Keloid scar,Diseases of the skin and subcutaneous...,3181,24,3.85,0.000000054556407,2.46,5.75
473.8 ,Other chronic sinusitis,Diseases of the respiratory system,4154,31,3.82,0.0000000008901465,2.59,5.44
424.0 ,Mitral valve disorders,Diseases of the circulatory system,2154,16,3.79,0.0000101575,2.16,6.17
216.9 ,"Benign neoplasm of skin, site...",Neoplasms,8836,65,3.79,1.603339e-18,2.92,4.85
110.9 ,Dermatophytosis of unspecified...,Infectious and parasitic diseases,11238,82,3.77,9.397993e-23,2.99,4.7
369.9 ,Unspecified visual loss,Diseases of the nervous system,3165,23,3.71,0.00000019526339,2.34,5.58
692.89 ,Contact dermatitis and other eczema...,Diseases of the skin and subcutaneous...,25983,182,3.7,1.43344e-46,3.17,4.3
719.4 ,Pain in joint,Diseases of the musculoskeletal...,1930,14,3.69,0.0000455436,2.01,6.22
111.0 ,Pityriasis versicolor,Infectious and parasitic diseases,9791,69,3.63,1.282503e-18,2.82,4.61
696.5 ,Other and unspecified pityriasis,Diseases of the skin and subcutaneous...,11965,81,3.5,1.444964e-20,2.77,4.36
110.3 ,Dermatophytosis of groin and perianal...,Infectious and parasitic diseases,4164,28,3.43,0.000000048546984,2.27,4.98
379.93 ,Redness or discharge of eye,Diseases of the nervous system,2701,18,3.39,0.0000124866,2.01,5.38
041.9 ,"Bacterial infection, unspecified,...",Infectious and parasitic diseases,21240,137,3.37,9.153587e-32,2.82,4
704.9 ,Unspecified disease of hair and...,Diseases of the skin and subcutaneous...,1974,13,3.35,0.0002133082,1.78,5.75
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,33871,211,3.31,3.493162e-46,2.86,3.8
681.11 ,Onychia and paronychia of toe,Diseases of the skin and subcutaneous...,4188,27,3.29,0.00000018861957,2.16,4.8
682.8 ,Cellulitis and abscess of other...,Diseases of the skin and subcutaneous...,4339,28,3.29,0.00000011108456,2.18,4.78
698.4 ,Dermatitis factitia [artefacta],Diseases of the skin and subcutaneous...,8498,54,3.26,0.0000000000003661917,2.44,4.27
388.8 ,Other disorders of ear,Diseases of the nervous system,3193,20,3.19,0.0000103139,1.94,4.94
681.02 ,Onychia and paronychia of finger,Diseases of the skin and subcutaneous...,2874,18,3.19,0.000027884,1.88,5.06
528.5 ,Diseases of lips,Diseases of the digestive system,5645,34,3.08,0.000000026904413,2.12,4.31
845.09 ,Other sprains and strains of ankle,Injury and poisoning,3318,20,3.07,0.0000176924,1.87,4.76
686.0 ,Pyoderma,Diseases of the skin and subcutaneous...,25644,150,3.06,2.969748e-30,2.58,3.61
989.5 ,Toxic effect of venom,Injury and poisoning,8724,52,3.05,0.000000000009906299,2.27,4.02
692.0 ,Contact dermatitis and other eczema...,Diseases of the skin and subcutaneous...,37380,215,3.05,6.409612e-42,2.64,3.5
692.70 ,Unspecified dermatitis due to...,Diseases of the skin and subcutaneous...,2674,16,3.04,0.0001266753,1.74,4.96
691.8 ,Other atopic dermatitis and related...,Diseases of the skin and subcutaneous...,106313,559,3,3.988719e-97,2.74,3.29
380.23 ,Other chronic otitis externa,Diseases of the nervous system,2040,12,2.99,0.0009701251,1.54,5.24
681.9 ,Cellulitis and abscess of unspecified...,Diseases of the skin and subcutaneous...,6407,37,2.95,0.000000019504208,2.07,4.08
