disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
366.14 ,Posterior subcapsular polar senile...,Diseases of the nervous system,5398,2844,19.05,< 0.0001,18.02,20.13
366.15 ,Cortical senile cataract,Diseases of the nervous system,2686,1171,12.37,< 0.0001,11.44,13.38
372.41 ,"Peripheral pterygium, stationary",Diseases of the nervous system,1248,530,11.54,1.98137e-297,10.29,12.94
372.71 ,Hyperemia of conjunctiva,Diseases of the nervous system,1925,608,7.23,6.09194e-257,6.55,7.97
372.11 ,Simple chronic conjunctivitis,Diseases of the nervous system,29081,7311,6.76,< 0.0001,6.56,6.97
379.39 ,Other disorders of lens,Diseases of the nervous system,4276,1125,5.68,< 0.0001,5.3,6.09
371.20 ,"Corneal edema, unspecified",Diseases of the nervous system,1891,447,4.82,4.02118e-136,4.32,5.36
366.04 ,Nuclear cataract,Diseases of the nervous system,1216,271,4.44,4.273429e-77,3.86,5.09
366.17 ,Total or mature cataract,Diseases of the nervous system,5330,1127,4.25,6.98668e-297,3.98,4.55
372.10 ,"Chronic conjunctivitis, unspecified",Diseases of the nervous system,132180,16229,4.02,< 0.0001,3.92,4.13
372.12 ,Chronic follicular conjunctivitis,Diseases of the nervous system,2891,571,3.84,3.02011e-136,3.49,4.21
733.02 ,Idiopathic osteoporosis,Diseases of the musculoskeletal...,1064,206,3.71,1.110634e-48,3.17,4.32
375.20 ,"Epiphora, unspecified as to cause",Diseases of the nervous system,1981,380,3.68,3.134118e-87,3.28,4.12
366.53 ,"After-cataract, obscuring vision",Diseases of the nervous system,7396,1337,3.51,3.91768e-280,3.31,3.73
360.89 ,Other disorders of globe,Diseases of the nervous system,998,182,3.44,1.527105e-39,2.91,4.05
373.00 ,"Blepharitis, unspecified",Diseases of the nervous system,16025,2738,3.41,< 0.0001,3.27,3.57
372.20 ,"Blepharoconjunctivitis, unspecified",Diseases of the nervous system,12024,2033,3.3,< 0.0001,3.14,3.47
365.22 ,Acute angle-closure glaucoma,Diseases of the nervous system,1544,269,3.26,1.257669e-53,2.85,3.72
372.40 ,"Pterygium, unspecified",Diseases of the nervous system,10862,1792,3.18,< 0.0001,3.02,3.35
367.53 ,Spasm of accommodation,Diseases of the nervous system,2438,412,3.15,2.62566e-77,2.83,3.51
366.10 ,"Senile cataract, unspecified",Diseases of the nervous system,116472,13621,3.15,< 0.0001,3.07,3.23
365.04 ,Ocular hypertension,Diseases of the nervous system,1313,220,3.11,1.942108e-41,2.67,3.6
366.12 ,Incipient senile cataract,Diseases of the nervous system,2031,331,3.01,1.163608e-58,2.67,3.39
364.00 ,"Acute and subacute iridocyclitis,...",Diseases of the nervous system,2296,370,2.98,4.101004e-64,2.65,3.33
372.39 ,Other conjunctivitis,Diseases of the nervous system,3840,614,2.97,4.12661e-104,2.71,3.24
362.9 ,Unspecified retinal disorder,Diseases of the nervous system,1816,290,2.94,9.897242e-50,2.58,3.33
365.10 ,"Open-angle glaucoma, unspecified",Diseases of the nervous system,1798,287,2.94,3.363364e-49,2.58,3.34
374.30 ,"Ptosis of eyelid, unspecified",Diseases of the nervous system,3056,476,2.87,3.568883e-77,2.59,3.16
