disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
411 ,Other acute and subacute forms...,Diseases of the circulatory system,801,61,12.74,2.81586e-43,9.56,16.71
728 ,"Disorders of muscle, ligament,...",Diseases of the musculoskeletal...,1793,100,9.5,6.470181e-58,7.59,11.77
346 ,Migraine,Diseases of the nervous system,519,29,8.83,1.304609e-17,5.82,12.94
386.0 ,Meniere's disease,Diseases of the nervous system,1402,72,8.44,1.864786e-39,6.5,10.81
691 ,Atopic dermatitis and related...,Diseases of the skin and subcutaneous...,949,46,7.73,1.446531e-24,5.57,10.48
402 ,Hypertensive heart disease,Diseases of the circulatory system,8976,319,7.67,3.60735e-139,6.67,8.82
427 ,Cardiac dysrhythmias,Diseases of the circulatory system,3430,140,7.11,2.153575e-64,5.87,8.55
435 ,Transient cerebral ischemia,Diseases of the circulatory system,576,25,6.74,0.0000000000006302816,4.3,10.12
440.9 ,Generalized and unspecified atherosclerosis,Diseases of the circulatory system,3072,119,6.57,3.375497e-52,5.35,8
492 ,Emphysema,Diseases of the respiratory system,2305,87,6.18,2.605796e-37,4.88,7.75
716 ,Other and unspecified arthropathies,Diseases of the musculoskeletal...,1287,50,6.14,2.155536e-22,4.5,8.23
349 ,Other and unspecified disorders...,Diseases of the nervous system,602,23,5.88,0.00000000006585806,3.68,8.97
300 ,Neurotic disorders,Mental disorders,3592,120,5.62,4.344412e-46,4.58,6.84
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,3605,118,5.49,1.938084e-44,4.47,6.69
583 ,"Nephritis and nephropathy, not...",Diseases of the genitourinary...,902,32,5.49,0.00000000000009439322,3.71,7.87
592 ,Calculus of kidney and ureter,Diseases of the genitourinary...,649,22,5.19,0.0000000015530495,3.21,7.98
455 ,Hemorrhoids,Diseases of the circulatory system,1451,48,5.18,9.779937e-19,3.77,6.97
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,4957,148,5.13,3.812779e-51,4.26,6.14
721 ,Spondylosis and allied disorders,Diseases of the musculoskeletal...,1921,62,5.12,2.641908e-23,3.87,6.66
413 ,Angina pectoris,Diseases of the circulatory system,2488,79,5.11,5.618353e-29,3.99,6.47
427.3 ,Atrial fibrillation and flutter,Diseases of the circulatory system,797,26,5.01,0.000000000118078,3.23,7.44
