disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
436 ,"Acute, but ill-defined, cerebrovascular...",Diseases of the circulatory system,241,81,6.79,3.586196e-31,5.01,9.16
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,109,35,5.65,0.000000000000457744,3.61,8.69
434.9 ,"Cerebral artery occlusion, unspecified",Diseases of the circulatory system,296,83,5.2,1.087039e-25,3.88,6.91
434.0 ,Cerebral thrombosis,Diseases of the circulatory system,97,28,4.76,0.0000000017693539,2.91,7.59
133.0 ,Scabies,Infectious and parasitic diseases,106,30,4.65,0.000000000770764,2.9,7.29
290 ,Senile and presenile organic psychotic...,Mental disorders,99,28,4.62,0.0000000029541407,2.83,7.36
707.0 ,Decubitus ulcer,Diseases of the skin and subcutaneous...,188,48,4.18,0.0000000000003091334,2.89,5.96
437.9 ,Unspecified cerebrovascular disease,Diseases of the circulatory system,192,44,3.58,0.0000000001646722,2.45,5.14
599.0 ,"Urinary tract infection, site...",Diseases of the genitourinary...,640,119,3.19,7.830311e-20,2.5,4.05
250.0 ,Diabetes Mellitus w/m of complication,"Endocrine, nutritional and metabolic...",98,21,3.13,0.0000360043,1.81,5.2
290.0 ,"Senile dementia, uncomplicated",Mental disorders,315,60,2.89,0.0000000002342435,2.1,3.94
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,155,30,2.79,0.0000081926286,1.78,4.26
780.0 ,Alteration of consciousness,"Comorbidities, signs, and ill-defined...",118,23,2.78,0.0001076415,1.66,4.49
493.20 ,"Chronic obstructive asthma, unspecified",Diseases of the respiratory system,142,27,2.72,0.0000322992,1.69,4.23
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",122,23,2.67,0.0001511132,1.6,4.3
491.0 ,Simple chronic bronchitis,Diseases of the respiratory system,112,21,2.64,0.0003272829,1.54,4.34
401 ,Essential hypertension,Diseases of the circulatory system,250,44,2.54,0.0000008319455,1.76,3.6
038.9 ,Unspecified septicemia,Infectious and parasitic diseases,186,33,2.51,0.0000182147,1.65,3.75
427 ,Cardiac dysrhythmias,Diseases of the circulatory system,111,20,2.51,0.0007105137,1.45,4.16
518.81 ,Acute respiratory failure,Diseases of the respiratory system,158,28,2.49,0.000090785,1.57,3.83
564 ,"Functional digestive disorders,...",Diseases of the digestive system,265,45,2.43,0.0000027176264,1.69,3.43
402 ,Hypertensive heart disease,Diseases of the circulatory system,210,36,2.42,0.0000170969,1.61,3.54
786.09 ,Other respiratory abnormalities,"Comorbidities, signs, and ill-defined...",109,19,2.41,0.0021354516,1.37,4.03
332.0 ,Paralysis agitans,Diseases of the nervous system,108,18,2.27,0.0038384794,1.27,3.85
788.2 ,Retention of urine,"Comorbidities, signs, and ill-defined...",291,46,2.22,0.0000132589,1.55,3.12
780.6 ,Fever,"Comorbidities, signs, and ill-defined...",487,74,2.21,0.000000078957182,1.66,2.92
496 ,"Chronic airway obstruction, not...",Diseases of the respiratory system,944,132,2.2,0.00000000002455841,1.75,2.76
595.0 ,Acute cystitis,Diseases of the genitourinary...,149,24,2.2,0.0012804745,1.34,3.47
491.9 ,Unspecified chronic bronchitis,Diseases of the respiratory system,529,79,2.18,0.000000056892111,1.65,2.85
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,682,97,2.11,0.000000013075388,1.63,2.71
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,122,19,2.1,0.0067433162,1.2,3.49
401.1 ,Benign essential hypertension,Diseases of the circulatory system,237,36,2.08,0.0002529418,1.39,3.03
715.16 ,"Osteoarthrosis, localized, primary,...",Diseases of the musculoskeletal...,110,17,2.07,0.0124938155,1.14,3.54
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,215,32,2.02,0.0008780573,1.32,3
401.9 ,Unspecified essential hypertension,Diseases of the circulatory system,1178,150,1.99,0.0000000011626401,1.6,2.48
477.9 ,"Allergic rhinitis, cause unspecified",Diseases of the respiratory system,176,26,1.98,0.0031068834,1.24,3.07
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",142,21,1.97,0.0078729153,1.16,3.2
533.9 ,"Peptic ulcer, site unspecified,...",Diseases of the digestive system,110,16,1.92,0.0221415126,1.04,3.33
300.9 ,Unspecified nonpsychotic mental...,Mental disorders,104,15,1.9,0.0295087372,1.01,3.35
780.50 ,"Sleep disturbance, unspecified","Comorbidities, signs, and ill-defined...",105,15,1.88,0.0309700755,1,3.31
402.10 ,Benign hypertensive heart disease...,Diseases of the circulatory system,155,22,1.88,0.0110023653,1.13,3.01
428.0 ,"Congestive heart failure, unspecified",Diseases of the circulatory system,432,59,1.88,0.0000718873,1.38,2.55
494 ,Bronchiectasis,Diseases of the respiratory system,106,15,1.86,0.032573337,0.99,3.27
786.2 ,Cough,"Comorbidities, signs, and ill-defined...",290,40,1.86,0.0012809155,1.27,2.65
402.90 ,Unspecified hypertensive heart...,Diseases of the circulatory system,500,67,1.86,0.0000349449,1.38,2.47
493.90 ,"Asthma, unspecified type, unspecified",Diseases of the respiratory system,294,40,1.83,0.0014011545,1.25,2.61
582.9 ,Chronic glomerulonephritis with...,Diseases of the genitourinary...,123,17,1.81,0.0305410448,1.01,3.08
490 ,"Bronchitis, not specified as acute...",Diseases of the respiratory system,321,43,1.8,0.0015062551,1.25,2.54
491 ,Chronic bronchitis,Diseases of the respiratory system,223,30,1.78,0.0083257451,1.15,2.67
564.0 ,Constipation,Diseases of the digestive system,1528,174,1.76,0.00000019374631,1.42,2.17
428.9 ,"Heart failure, unspecified",Diseases of the circulatory system,248,33,1.76,0.0060400269,1.16,2.6
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,104,14,1.75,0.0687292152,0.91,3.13
110.4 ,Dermatophytosis of foot,Infectious and parasitic diseases,180,24,1.75,0.0181615589,1.07,2.74
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,128,17,1.73,0.0489947048,0.96,2.93
564.8 ,Other specified function disorder...,Diseases of the digestive system,128,17,1.73,0.0489947048,0.96,2.93
585 ,Chronic renal failure,Diseases of the genitourinary...,276,36,1.73,0.0048046016,1.16,2.51
600 ,Hyperplasia of prostate,Diseases of the genitourinary...,1264,147,1.73,0.0000012522023,1.38,2.15
787.0 ,Nausea and vomiting,"Comorbidities, signs, and ill-defined...",159,21,1.72,0.0276762401,1.02,2.78
787.3 ,"Flatulence, eructation, and gas...","Comorbidities, signs, and ill-defined...",190,25,1.72,0.021165435,1.07,2.68
414.0 ,Coronary atherosclerosis,Diseases of the circulatory system,310,40,1.71,0.003823054,1.18,2.44
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,823,99,1.69,0.0000384754,1.31,2.16
427.31 ,Atrial fibrillation,Diseases of the circulatory system,146,19,1.69,0.0456727185,0.97,2.79
536.9 ,Unspecified functional disorder...,Diseases of the digestive system,814,97,1.66,0.0000848839,1.29,2.13
599.7 ,Hematuria,Diseases of the genitourinary...,205,26,1.65,0.0266742045,1.04,2.54
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,126,16,1.64,0.0720012829,0.89,2.81
533.90 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,425,52,1.63,0.0030661286,1.17,2.23
698.2 ,Prurigo,Diseases of the skin and subcutaneous...,168,21,1.61,0.0618032266,0.96,2.6
285.9 ,"Anemia, unspecified",Diseases of the blood and blood-forming...,253,31,1.59,0.0251486953,1.04,2.37
428 ,Heart failure,Diseases of the circulatory system,137,17,1.59,0.0826330795,0.89,2.7
372.10 ,"Chronic conjunctivitis, unspecified",Diseases of the nervous system,453,54,1.58,0.0052500407,1.14,2.15
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,438,52,1.57,0.0061702326,1.13,2.14
414.9 ,"Chronic ischemic heart disease,...",Diseases of the circulatory system,493,58,1.56,0.0043191515,1.14,2.1
