disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
272 ,Disorders of lipoid metabolism,"Endocrine, nutritional and metabolic...",1141,258,10.94,4.91975e-153,9.45,12.64
582 ,Chronic glomerulonephritis,Diseases of the genitourinary...,773,173,10.56,9.1523e-102,8.83,12.57
583 ,"Nephritis and nephropathy, not...",Diseases of the genitourinary...,902,169,8.42,1.519832e-86,7.06,10.01
274.0 ,"Gouty arthropathy, unspecified","Endocrine, nutritional and metabolic...",13201,1601,7.77,< 0.0001,7.25,8.32
571 ,Chronic liver disease and cirrhosis,Diseases of the digestive system,970,158,7.08,6.943705e-72,5.91,8.44
274.9 ,"Gout, unspecified","Endocrine, nutritional and metabolic...",13626,1513,6.72,< 0.0001,6.27,7.19
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,5125,665,6.15,2.16083e-251,5.62,6.73
716 ,Other and unspecified arthropathies,Diseases of the musculoskeletal...,1287,185,6.14,6.424659e-75,5.21,7.21
402 ,Hypertensive heart disease,Diseases of the circulatory system,8976,1019,5.82,< 0.0001,5.39,6.28
727 ,"Other disorders of synovium tendon,...",Diseases of the musculoskeletal...,631,87,5.72,1.816971e-34,4.5,7.2
416 ,Chronic pulmonary heart disease,Diseases of the circulatory system,585,79,5.57,8.23318e-31,4.33,7.09
280 ,Iron deficiency anemias,Diseases of the blood and blood-forming...,805,105,5.38,4.218314e-39,4.33,6.64
790.6 ,Other abnormal blood chemistry,"Comorbidities, signs, and ill-defined...",1986,249,5.32,7.305466e-88,4.62,6.1
401 ,Essential hypertension,Diseases of the circulatory system,10136,1051,5.27,< 0.0001,4.89,5.68
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,4957,552,4.99,8.75562e-175,4.53,5.49
536 ,Disorders of function of stomach,Diseases of the digestive system,4057,448,4.81,4.51167e-139,4.33,5.35
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,5261,557,4.71,2.5989e-166,4.28,5.18
571.4 ,Chronic hepatitis,Diseases of the digestive system,3723,401,4.63,2.07197e-120,4.14,5.16
346 ,Migraine,Diseases of the nervous system,519,58,4.47,5.308434e-19,3.33,5.89
272.2 ,Mixed hyperlipidemia,"Endocrine, nutritional and metabolic...",3486,361,4.38,4.52885e-103,3.9,4.91
728 ,"Disorders of muscle, ligament,...",Diseases of the musculoskeletal...,1793,191,4.35,3.354899e-56,3.71,5.08
379.8 ,Other specified disorders of eye...,Diseases of the nervous system,548,59,4.28,1.577658e-18,3.21,5.63
437 ,Other and ill-defined cerebrovascular...,Diseases of the circulatory system,2000,209,4.28,4.763576e-60,3.67,4.96
250.4 ,Diabetes with renal manifestations,"Endocrine, nutritional and metabolic...",723,77,4.25,2.015281e-23,3.3,5.4
531 ,Gastric ulcer,Diseases of the digestive system,2568,263,4.23,1.03184e-73,3.69,4.83
428 ,Heart failure,Diseases of the circulatory system,3539,352,4.17,1.620356e-95,3.71,4.69
691 ,Atopic dermatitis and related...,Diseases of the skin and subcutaneous...,949,98,4.12,2.325282e-28,3.3,5.1
413 ,Angina pectoris,Diseases of the circulatory system,2488,248,4.09,3.474976e-67,3.56,4.69
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",6428,597,4.09,1.07855e-151,3.72,4.48
110 ,Dermatophytosis,Infectious and parasitic diseases,602,62,4.08,1.938053e-18,3.08,5.32
716.9 ,"Arthropathy, unspecified",Diseases of the musculoskeletal...,4753,453,4.07,2.60927e-117,3.66,4.51
477 ,Allergic rhinitis,Diseases of the respiratory system,2359,233,4.03,2.140412e-62,3.49,4.64
686 ,Other local infections of skin...,Diseases of the skin and subcutaneous...,1618,157,3.89,2.496296e-41,3.27,4.61
721 ,Spondylosis and allied disorders,Diseases of the musculoskeletal...,1921,185,3.88,4.58629e-48,3.3,4.54
597 ,"Urethritis, not sexually transmitted,...",Diseases of the genitourinary...,562,55,3.85,0.00000000000000141029,2.85,5.1
726.9 ,Unspecified enthesopathy,Diseases of the musculoskeletal...,727,70,3.79,5.021439e-19,2.91,4.86
455 ,Hemorrhoids,Diseases of the circulatory system,1451,138,3.79,1.530265e-35,3.15,4.53
300 ,Neurotic disorders,Mental disorders,3592,329,3.78,5.352102e-80,3.35,4.26
719.4 ,Pain in joint,Diseases of the musculoskeletal...,2906,267,3.75,4.852238e-65,3.28,4.27
682 ,Other cellulitis and abscess,Diseases of the skin and subcutaneous...,1599,150,3.74,7.594492e-38,3.13,4.44
698 ,Pruritus and related conditions,Diseases of the skin and subcutaneous...,1678,157,3.74,2.002922e-39,3.14,4.42
491 ,Chronic bronchitis,Diseases of the respiratory system,7946,670,3.72,5.01449e-150,3.41,4.06
564 ,"Functional digestive disorders,...",Diseases of the digestive system,7971,666,3.68,4.59364e-147,3.37,4.02
411 ,Other acute and subacute forms...,Diseases of the circulatory system,801,75,3.68,1.398097e-19,2.85,4.68
349 ,Other and unspecified disorders...,Diseases of the nervous system,602,56,3.64,0.000000000000006895925,2.71,4.8
009 ,Ill-defined intestinal infections,Infectious and parasitic diseases,650,60,3.61,0.000000000000001088381,2.71,4.72
708 ,Urticaria,Diseases of the skin and subcutaneous...,1052,96,3.59,7.778695e-24,2.87,4.44
727.0 ,Synovitis and tenosynovitis,Diseases of the musculoskeletal...,1516,137,3.58,5.421043e-33,2.97,4.28
535 ,Gastritis and duodenitis,Diseases of the digestive system,4118,357,3.58,1.587145e-80,3.18,4.01
447.6 ,"Arteritis, unspecified",Diseases of the circulatory system,1002,90,3.52,5.639287e-22,2.8,4.39
558 ,Other and unspecified noninfectious...,Diseases of the digestive system,1190,106,3.5,2.445533e-25,2.83,4.29
574 ,Cholelithiasis,Diseases of the digestive system,808,72,3.48,1.070282e-17,2.69,4.45
472 ,Chronic pharyngitis and nasopharyngitis,Diseases of the respiratory system,528,47,3.46,0.000000000004565024,2.5,4.68
362.60 ,"Peripheral retinal degeneration,...",Diseases of the nervous system,711,63,3.45,0.000000000000001461927,2.62,4.48
532 ,Duodenal ulcer,Diseases of the digestive system,1395,122,3.44,3.105088e-28,2.83,4.16
435 ,Transient cerebral ischemia,Diseases of the circulatory system,576,51,3.44,0.0000000000007075519,2.52,4.6
285 ,Other and unspecified anemias,Diseases of the blood and blood-forming...,606,53,3.4,0.0000000000004108318,2.51,4.52
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,5021,410,3.38,5.282298e-85,3.03,3.76
427 ,Cardiac dysrhythmias,Diseases of the circulatory system,3430,285,3.36,3.323083e-60,2.95,3.81
585 ,Chronic renal failure,Diseases of the genitourinary...,8733,670,3.34,9.67224e-130,3.06,3.64
440 ,Atherosclerosis,Diseases of the circulatory system,914,78,3.32,5.696472e-18,2.59,4.2
592 ,Calculus of kidney and ureter,Diseases of the genitourinary...,649,55,3.28,0.000000000000531826,2.44,4.34
894 ,Multiple and unspecified open...,Injury and poisoning,603,51,3.27,0.000000000003911412,2.4,4.37
680 ,Carbuncle and furuncle,Diseases of the skin and subcutaneous...,568,48,3.27,0.0000000000169502,2.37,4.4
386 ,Vertiginous syndromes and other...,Diseases of the nervous system,3236,262,3.25,3.304234e-53,2.84,3.7
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,6788,522,3.24,1.297757e-99,2.93,3.56
216 ,Benign neoplasm of skin,Neoplasms,707,59,3.23,0.0000000000001498712,2.42,4.23
715.9 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,4616,363,3.21,9.862995e-71,2.86,3.59
461 ,Acute sinusitis,Diseases of the respiratory system,597,48,3.09,0.00000000009349436,2.25,4.17
719.47 ,"Pain in joint, ankle and foot",Diseases of the musculoskeletal...,1056,83,3.04,6.419744e-17,2.39,3.81
493 ,Asthma,Diseases of the respiratory system,4574,343,3.03,8.328256e-62,2.69,3.4
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,9698,680,3.01,5.62444e-113,2.76,3.29
492 ,Emphysema,Diseases of the respiratory system,2305,176,2.99,8.188867e-33,2.54,3.51
595 ,Cystitis,Diseases of the genitourinary...,1915,146,2.97,2.374858e-27,2.48,3.53
272.0 ,Pure hypercholesterolemia,"Endocrine, nutritional and metabolic...",2255,171,2.97,1.464931e-31,2.52,3.48
578 ,Gastrointestinal hemorrhage,Diseases of the digestive system,621,48,2.96,0.0000000003499355,2.16,3.99
891 ,"Open wound of knee, leg (except...",Injury and poisoning,922,71,2.96,0.000000000000029573,2.29,3.79
366 ,Cataract,Diseases of the nervous system,4976,363,2.95,1.631748e-62,2.63,3.3
011 ,Pulmoary tuberculosis,Infectious and parasitic diseases,1444,109,2.92,1.923293e-20,2.37,3.56
362.5 ,Degeneration of macula and posterior...,Diseases of the nervous system,1218,92,2.91,1.685318e-17,2.32,3.61
