disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
564 ,"Functional digestive disorders,...",Diseases of the digestive system,340,59,12.72,3.137703e-37,8.98,17.83
536 ,Disorders of function of stomach,Diseases of the digestive system,169,30,10.93,4.40434e-19,6.89,16.87
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,168,26,9.04,0.000000000000003927729,5.55,14.25
402 ,Hypertensive heart disease,Diseases of the circulatory system,347,47,8.69,1.863818e-24,5.99,12.41
493 ,Asthma,Diseases of the respiratory system,134,19,7.85,0.0000000001182918,4.46,13.19
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,180,23,7.09,0.00000000001051035,4.25,11.37
401 ,Essential hypertension,Diseases of the circulatory system,416,47,7,4.925603e-21,4.84,9.96
535 ,Gastritis and duodenitis,Diseases of the digestive system,158,20,6.91,0.000000000303171,3.99,11.41
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,160,19,6.39,0.0000000025883328,3.65,10.64
290 ,Senile and presenile organic psychotic...,Mental disorders,236,27,6.37,0.000000000002116777,3.98,9.86
491 ,Chronic bronchitis,Diseases of the respiratory system,223,25,6.16,0.0000000000234489,3.78,9.66
533.9 ,"Peptic ulcer, site unspecified,...",Diseases of the digestive system,161,18,5.93,0.000000018219975,3.34,9.98
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,193,20,5.49,0.000000010567647,3.19,9
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",226,23,5.46,0.0000000010969675,3.29,8.68
428 ,Heart failure,Diseases of the circulatory system,219,20,4.76,0.000000089971225,2.77,7.77
716.9 ,"Arthropathy, unspecified",Diseases of the musculoskeletal...,173,16,4.74,0.0000015766146,2.59,8.15
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,370,32,4.73,0.00000000003333172,3.08,7.08
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,167,14,4.21,0.0000223888,2.2,7.46
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,342,27,4.17,0.000000010016248,2.62,6.4
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",188,15,4,0.0000204811,2.15,6.96
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,245,19,3.94,0.0000023683474,2.27,6.49
715.16 ,"Osteoarthrosis, localized, primary,...",Diseases of the musculoskeletal...,185,14,3.76,0.0000696196,1.97,6.64
820 ,Fracture of neck of femur,Injury and poisoning,130,10,3.76,0.0006761157,1.73,7.32
491.21 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,144,11,3.75,0.0003887698,1.8,7.09
578.9 ,Hemorrhage of gastrointestinal...,Diseases of the digestive system,394,27,3.55,0.00000019209701,2.24,5.45
715.9 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,181,13,3.53,0.0002139884,1.81,6.36
250.0 ,Diabetes Mellitus w/m of complication,"Endocrine, nutritional and metabolic...",152,11,3.53,0.0006158019,1.69,6.67
133.0 ,Scabies,Infectious and parasitic diseases,195,13,3.26,0.0004423338,1.67,5.85
368.13 ,Visual discomfort,Diseases of the nervous system,134,9,3.23,0.0031862683,1.42,6.47
535.0 ,Acute gastritis,Diseases of the digestive system,185,12,3.15,0.0009330865,1.57,5.77
366 ,Cataract,Diseases of the nervous system,139,9,3.11,0.0040668288,1.37,6.21
719.4 ,Pain in joint,Diseases of the musculoskeletal...,141,9,3.06,0.0044681887,1.35,6.11
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,263,16,2.98,0.0002790054,1.64,5.07
564.8 ,Other specified function disorder...,Diseases of the digestive system,198,12,2.92,0.0016757246,1.46,5.35
789.0 ,Abdominal pain,"Comorbidities, signs, and ill-defined...",1368,66,2.83,0.000000000388465,2.06,3.87
780.6 ,Fever,"Comorbidities, signs, and ill-defined...",800,42,2.8,0.00000012323577,1.92,4
533.90 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,676,36,2.78,0.00000092691117,1.86,4.05
110.4 ,Dermatophytosis of foot,Infectious and parasitic diseases,178,10,2.67,0.0068320171,1.24,5.15
437.9 ,Unspecified cerebrovascular disease,Diseases of the circulatory system,330,18,2.66,0.0004431022,1.52,4.4
009.0 ,"Infectious colitis, enteritis,...",Infectious and parasitic diseases,186,10,2.55,0.0091960038,1.18,4.91
531.90 ,"Gastric ulcer, unspecified as...",Diseases of the digestive system,167,9,2.55,0.0130037933,1.13,5.06
729.2 ,"Neuralgia, neuritis, and radiculitis,...",Diseases of the musculoskeletal...,391,20,2.5,0.0005997235,1.47,4.03
599.0 ,"Urinary tract infection, site...",Diseases of the genitourinary...,1284,57,2.45,0.00000018351477,1.75,3.38
466.1 ,Acute bronchiolitis,Diseases of the respiratory system,213,11,2.45,0.008592122,1.18,4.58
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,336,17,2.44,0.0018771293,1.37,4.09
780.2 ,Syncope and collapse,"Comorbidities, signs, and ill-defined...",174,9,2.44,0.0166217845,1.08,4.84
490 ,"Bronchitis, not specified as acute...",Diseases of the respiratory system,421,21,2.44,0.0005460158,1.45,3.9
709.9 ,Unspecified disorder of skin and...,Diseases of the skin and subcutaneous...,135,7,2.43,0.0325082738,0.94,5.25
366.9 ,Unspecified cataract,Diseases of the nervous system,135,7,2.43,0.0325082738,0.94,5.25
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,751,35,2.37,0.0000267905,1.58,3.47
285.9 ,"Anemia, unspecified",Diseases of the blood and blood-forming...,636,30,2.36,0.000120029,1.53,3.54
455.6 ,Unspecified hemorrhoids without...,Diseases of the circulatory system,139,7,2.35,0.0372166399,0.91,5.08
374.05 ,Trichiasis of eyelid without entropion,Diseases of the nervous system,183,9,2.31,0.0222954981,1.02,4.58
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,883,39,2.26,0.000033129,1.54,3.26
564.0 ,Constipation,Diseases of the digestive system,2159,82,2.25,0.00000012669672,1.66,3.03
413.9 ,Other and unspecified angina pectoris,Diseases of the circulatory system,275,13,2.24,0.0108360066,1.15,4
428.0 ,"Congestive heart failure, unspecified",Diseases of the circulatory system,814,36,2.24,0.0000855173,1.5,3.27
698.9 ,Unspecified pruritic disorder,Diseases of the skin and subcutaneous...,254,12,2.23,0.0149078912,1.12,4.07
780.7 ,Malaise and fatigue,"Comorbidities, signs, and ill-defined...",553,25,2.21,0.0008585295,1.38,3.42
496 ,"Chronic airway obstruction, not...",Diseases of the respiratory system,841,36,2.16,0.0001242482,1.45,3.15
585 ,Chronic renal failure,Diseases of the genitourinary...,287,13,2.14,0.0140229317,1.1,3.81
038.9 ,Unspecified septicemia,Infectious and parasitic diseases,337,15,2.11,0.0125762798,1.14,3.63
372.00 ,"Acute conjunctivitis, unspecified",Diseases of the nervous system,389,17,2.08,0.0078010955,1.17,3.47
786.09 ,Other respiratory abnormalities,"Comorbidities, signs, and ill-defined...",180,8,2.06,0.0661350697,0.86,4.25
721.90 ,"Spondylosis of unspecified site,...",Diseases of the musculoskeletal...,158,7,2.05,0.0921233758,0.8,4.42
729.4 ,"Fasciitis, unspecified",Diseases of the musculoskeletal...,229,10,2.04,0.038970124,0.95,3.91
274.0 ,"Gouty arthropathy, unspecified","Endocrine, nutritional and metabolic...",159,7,2.04,0.0932946901,0.79,4.39
595.9 ,"Cystitis, unspecified",Diseases of the genitourinary...,277,12,2.03,0.0348976758,1.02,3.7
724.3 ,Sciatica,Diseases of the musculoskeletal...,254,11,2.03,0.0310681947,0.98,3.78
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,1201,47,2.02,0.0000903455,1.41,2.84
782.3 ,Edema,"Comorbidities, signs, and ill-defined...",785,32,2.02,0.0008778892,1.32,2.98
300.00 ,"Anxiety state, unspecified",Mental disorders,280,12,2.01,0.0358792413,1.01,3.65
724.5 ,"Backache, unspecified",Diseases of the musculoskeletal...,716,29,1.98,0.0021254885,1.28,2.98
786.2 ,Cough,"Comorbidities, signs, and ill-defined...",483,20,1.98,0.0069750587,1.17,3.19
727.00 ,"Synovitis and tenosynovitis, unspecified",Diseases of the musculoskeletal...,312,13,1.95,0.0298088906,1.01,3.48
784.0 ,Headache,"Comorbidities, signs, and ill-defined...",913,35,1.89,0.0013486929,1.27,2.77
280.9 ,"Iron deficiency anemia, unspecified",Diseases of the blood and blood-forming...,146,6,1.89,0.1462760954,0.67,4.3
787.0 ,Nausea and vomiting,"Comorbidities, signs, and ill-defined...",375,15,1.88,0.0300116983,1.02,3.23
290.0 ,"Senile dementia, uncomplicated",Mental disorders,726,28,1.87,0.0054235379,1.2,2.83
434.0 ,Cerebral thrombosis,Diseases of the circulatory system,174,7,1.85,0.1158281313,0.72,3.98
708.9 ,"Urticaria, unspecified",Diseases of the skin and subcutaneous...,303,12,1.84,0.048024803,0.92,3.35
715.96 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,150,6,1.84,0.1541531375,0.65,4.17
595.0 ,Acute cystitis,Diseases of the genitourinary...,358,14,1.83,0.0422947089,0.97,3.19
372.10 ,"Chronic conjunctivitis, unspecified",Diseases of the nervous system,741,28,1.83,0.0060323045,1.17,2.76
466.0 ,Acute bronchitis,Diseases of the respiratory system,1760,61,1.82,0.0002750955,1.31,2.5
429.9 ,"Heart disease, unspecified",Diseases of the circulatory system,206,8,1.79,0.1441213082,0.75,3.67
715.36 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,264,10,1.75,0.0906490242,0.81,3.34
386.9 ,Unspecified vertiginous syndromes...,Diseases of the nervous system,184,7,1.75,0.1984490968,0.68,3.74
427.9 ,"Cardiac dysrhythmia, unspecified",Diseases of the circulatory system,568,21,1.75,0.0263134702,1.05,2.79
571.40 ,"Chronic hepatitis, unspecified",Diseases of the digestive system,158,6,1.74,0.1722275773,0.62,3.94
854.00 ,Intracranial injury of other and...,Injury and poisoning,131,5,1.74,0.222237705,0.55,4.25
372.11 ,Simple chronic conjunctivitis,Diseases of the nervous system,158,6,1.74,0.1722275773,0.62,3.94
465.0 ,Acute laryngopharyngitis,Diseases of the respiratory system,349,13,1.73,0.0644135291,0.89,3.08
721.3 ,Lumbosacral spondylosis without...,Diseases of the musculoskeletal...,462,17,1.72,0.0500349739,0.97,2.87
536.9 ,Unspecified functional disorder...,Diseases of the digestive system,1445,49,1.7,0.0023974468,1.2,2.39
564.9 ,Unspecified functional disorder...,Diseases of the digestive system,739,26,1.68,0.0192866947,1.06,2.56
464.0 ,Acute laryngitis,Diseases of the respiratory system,303,11,1.68,0.1105119451,0.81,3.11
820.8 ,Closed fracture of unspecified...,Injury and poisoning,305,11,1.66,0.1123577908,0.81,3.09
401.1 ,Benign essential hypertension,Diseases of the circulatory system,422,15,1.65,0.0884759832,0.9,2.83
434.1 ,Cerebral embolism,Diseases of the circulatory system,166,6,1.65,0.2789653617,0.59,3.74
686.9 ,Unspecified local infection of...,Diseases of the skin and subcutaneous...,483,17,1.64,0.0579011431,0.93,2.73
