disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
434.1 ,Cerebral embolism,Diseases of the circulatory system,166,23,8.75,0.0000000000002266175,5.22,14.11
438 ,Late effects of cerebrovascular...,Diseases of the circulatory system,820,62,5.55,3.215e-21,3.96,7.71
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,167,15,5.09,0.000001421199,2.72,8.92
332.0 ,Paralysis agitans,Diseases of the nervous system,155,13,4.67,0.0000155224,2.38,8.47
434.9 ,"Cerebral artery occlusion, unspecified",Diseases of the circulatory system,546,40,4.63,0.0000000000005540592,3.13,6.72
402.10 ,Benign hypertensive heart disease...,Diseases of the circulatory system,283,18,3.52,0.000017373,2,5.86
436 ,"Acute, but ill-defined, cerebrovascular...",Diseases of the circulatory system,459,27,3.37,0.000000536069,2.12,5.17
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,193,12,3.35,0.0005673203,1.66,6.15
491.20 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,195,12,3.31,0.0006220724,1.64,6.08
780.0 ,Alteration of consciousness,"Comorbidities, signs, and ill-defined...",195,12,3.31,0.0006220724,1.64,6.08
494 ,Bronchiectasis,Diseases of the respiratory system,146,9,3.27,0.0029348042,1.44,6.55
715.16 ,"Osteoarthrosis, localized, primary,...",Diseases of the musculoskeletal...,185,11,3.17,0.0013836795,1.53,5.97
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",188,11,3.12,0.0015746781,1.5,5.86
290.0 ,"Senile dementia, uncomplicated",Mental disorders,726,38,3.11,0.00000003969818,2.1,4.53
437.0 ,Cerebral atherosclerosis,Diseases of the circulatory system,160,9,2.96,0.0053727428,1.31,5.91
401.1 ,Benign essential hypertension,Diseases of the circulatory system,422,22,2.88,0.0000442728,1.73,4.58
564 ,"Functional digestive disorders,...",Diseases of the digestive system,340,17,2.69,0.0005547746,1.51,4.52
788.2 ,Retention of urine,"Comorbidities, signs, and ill-defined...",177,9,2.66,0.0101726855,1.17,5.29
427.31 ,Atrial fibrillation,Diseases of the circulatory system,245,12,2.58,0.0042928056,1.29,4.72
599.0 ,"Urinary tract infection, site...",Diseases of the genitourinary...,1284,53,2.54,0.00000024989303,1.79,3.55
250.00 ,Diabetes mellitus without mention...,"Endocrine, nutritional and metabolic...",543,25,2.54,0.0001094355,1.58,3.94
491.21 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,144,7,2.52,0.0277475648,0.98,5.44
465.0 ,Acute laryngopharyngitis,Diseases of the respiratory system,349,16,2.44,0.0026484396,1.35,4.15
716.9 ,"Arthropathy, unspecified",Diseases of the musculoskeletal...,173,8,2.39,0.0250786126,1,4.94
533.90 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,676,29,2.38,0.0001014505,1.53,3.6
272.4 ,Other and unspecified hyperlipidemia,"Endocrine, nutritional and metabolic...",176,8,2.35,0.0274304697,0.98,4.84
564.9 ,Unspecified functional disorder...,Diseases of the digestive system,739,31,2.34,0.0000977006,1.52,3.5
721.90 ,"Spondylosis of unspecified site,...",Diseases of the musculoskeletal...,158,7,2.28,0.0426392292,0.89,4.91
372.11 ,Simple chronic conjunctivitis,Diseases of the nervous system,158,7,2.28,0.0426392292,0.89,4.91
290 ,Senile and presenile organic psychotic...,Mental disorders,236,10,2.19,0.0296943011,1.02,4.21
401 ,Essential hypertension,Diseases of the circulatory system,416,17,2.16,0.0063323846,1.21,3.61
290.9 ,Unspecified senile psychotic condition,Mental disorders,169,7,2.12,0.0871034484,0.83,4.57
414.0 ,Coronary atherosclerosis,Diseases of the circulatory system,451,18,2.11,0.0055428508,1.21,3.49
402.90 ,Unspecified hypertensive heart...,Diseases of the circulatory system,930,35,2.1,0.0003000343,1.4,3.08
463 ,Acute tonsillitis,Diseases of the respiratory system,378,15,2.08,0.0134385932,1.12,3.58
564.0 ,Constipation,Diseases of the digestive system,2159,71,2.07,0.0000058040607,1.5,2.84
564.8 ,Other specified function disorder...,Diseases of the digestive system,198,8,2.07,0.0655842282,0.87,4.26
780.50 ,"Sleep disturbance, unspecified","Comorbidities, signs, and ill-defined...",224,9,2.07,0.0489170546,0.92,4.09
427.9 ,"Cardiac dysrhythmia, unspecified",Diseases of the circulatory system,568,21,1.96,0.0079959958,1.17,3.13
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,751,27,1.94,0.0039987711,1.23,2.96
535 ,Gastritis and duodenitis,Diseases of the digestive system,158,6,1.93,0.1412967543,0.69,4.38
854.00 ,Intracranial injury of other and...,Injury and poisoning,131,5,1.93,0.1951977468,0.61,4.72
274.0 ,"Gouty arthropathy, unspecified","Endocrine, nutritional and metabolic...",159,6,1.92,0.1428739031,0.68,4.35
686.8 ,Other specified local infections...,Diseases of the skin and subcutaneous...,214,8,1.91,0.0827220502,0.8,3.92
491.9 ,Unspecified chronic bronchitis,Diseases of the respiratory system,705,25,1.89,0.0074105441,1.18,2.93
380.4 ,Impacted cerumen,Diseases of the nervous system,161,6,1.89,0.1461588631,0.67,4.29
780.6 ,Fever,"Comorbidities, signs, and ill-defined...",800,28,1.88,0.0052216143,1.2,2.86
873.40 ,"Open wound of face, unspecified...",Injury and poisoning,191,7,1.86,0.1142142017,0.73,4
401.9 ,Unspecified essential hypertension,Diseases of the circulatory system,2327,71,1.86,0.0000980816,1.35,2.56
413.9 ,Other and unspecified angina pectoris,Diseases of the circulatory system,275,10,1.86,0.0764234355,0.87,3.57
428 ,Heart failure,Diseases of the circulatory system,219,8,1.86,0.0894052778,0.78,3.82
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,192,7,1.85,0.1158281313,0.72,3.98
820.00 ,Closed fracture of intracapsular...,Injury and poisoning,138,5,1.83,0.2079695211,0.58,4.46
465.8 ,Acute upper respiratory infections...,Diseases of the respiratory system,341,12,1.81,0.0732490284,0.91,3.29
724.3 ,Sciatica,Diseases of the musculoskeletal...,254,9,1.81,0.1070876482,0.8,3.57
721.3 ,Lumbosacral spondylosis without...,Diseases of the musculoskeletal...,462,16,1.8,0.039416984,0.99,3.04
402 ,Hypertensive heart disease,Diseases of the circulatory system,347,12,1.77,0.0760016235,0.89,3.23
250.90 ,"Diabetes with unspecified complication,...","Endocrine, nutritional and metabolic...",173,6,1.75,0.1693168733,0.62,3.97
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,883,28,1.68,0.0164107191,1.07,2.55
366.10 ,"Senile cataract, unspecified",Diseases of the nervous system,559,18,1.67,0.0604866488,0.96,2.75
250.0 ,Diabetes Mellitus w/m of complication,"Endocrine, nutritional and metabolic...",152,5,1.65,0.241127377,0.52,4.02
727.00 ,"Synovitis and tenosynovitis, unspecified",Diseases of the musculoskeletal...,312,10,1.63,0.1482654504,0.76,3.11
414.9 ,"Chronic ischemic heart disease,...",Diseases of the circulatory system,918,28,1.61,0.0260136257,1.03,2.44
533.9 ,"Peptic ulcer, site unspecified,...",Diseases of the digestive system,161,5,1.56,0.3868415916,0.49,3.78
729.2 ,"Neuralgia, neuritis, and radiculitis,...",Diseases of the musculoskeletal...,391,12,1.56,0.1411545491,0.78,2.83
784.0 ,Headache,"Comorbidities, signs, and ill-defined...",913,27,1.55,0.0464102435,0.98,2.36
437.9 ,Unspecified cerebrovascular disease,Diseases of the circulatory system,330,10,1.53,0.2270874269,0.71,2.93
531.90 ,"Gastric ulcer, unspecified as...",Diseases of the digestive system,167,5,1.5,0.3953401966,0.47,3.63
920 ,"Contusion of face, scalp, and...",Injury and poisoning,201,6,1.5,0.3072395635,0.53,3.38
787.0 ,Nausea and vomiting,"Comorbidities, signs, and ill-defined...",375,11,1.48,0.1921233503,0.72,2.75
707.0 ,Decubitus ulcer,Diseases of the skin and subcutaneous...,495,14,1.43,0.1901541877,0.76,2.5
428.9 ,"Heart failure, unspecified",Diseases of the circulatory system,463,13,1.42,0.2336337136,0.73,2.52
466.1 ,Acute bronchiolitis,Diseases of the respiratory system,213,6,1.41,0.4534221541,0.5,3.18
487.1 ,Influenza with other respiratory...,Diseases of the respiratory system,580,16,1.4,0.2205708238,0.78,2.36
493.20 ,"Chronic obstructive asthma, unspecified",Diseases of the respiratory system,142,4,1.4,0.538577069,0.37,3.74
518.81 ,Acute respiratory failure,Diseases of the respiratory system,178,5,1.4,0.4153194744,0.44,3.4
110.4 ,Dermatophytosis of foot,Infectious and parasitic diseases,178,5,1.4,0.4153194744,0.44,3.4
466.0 ,Acute bronchitis,Diseases of the respiratory system,1760,46,1.39,0.0585774823,0.97,1.97
821.00 ,Closed fracture of unspecified...,Injury and poisoning,180,5,1.38,0.4194884502,0.44,3.35
428.0 ,"Congestive heart failure, unspecified",Diseases of the circulatory system,814,22,1.38,0.1526377431,0.84,2.19
464.10 ,Acute tracheitis without mention...,Diseases of the respiratory system,441,12,1.37,0.2963420718,0.69,2.48
535.00 ,"Acute gastritis, without mention...",Diseases of the digestive system,667,18,1.37,0.1996464672,0.79,2.26
491 ,Chronic bronchitis,Diseases of the respiratory system,223,6,1.34,0.4651016088,0.48,3.03
038.9 ,Unspecified septicemia,Infectious and parasitic diseases,337,9,1.34,0.4265151955,0.59,2.63
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",226,6,1.32,0.4693001332,0.47,2.98
300.9 ,Unspecified nonpsychotic mental...,Mental disorders,230,6,1.3,0.4753516018,0.46,2.93
782.3 ,Edema,"Comorbidities, signs, and ill-defined...",785,20,1.29,0.2882037517,0.76,2.08
578.9 ,Hemorrhage of gastrointestinal...,Diseases of the digestive system,394,10,1.27,0.4623069485,0.59,2.41
780.7 ,Malaise and fatigue,"Comorbidities, signs, and ill-defined...",553,14,1.27,0.3529320239,0.67,2.21
820.21 ,Closed fracture of intertrochanteric...,Injury and poisoning,195,5,1.27,0.6016127065,0.4,3.08
133.0 ,Scabies,Infectious and parasitic diseases,195,5,1.27,0.6016127065,0.4,3.08
595.9 ,"Cystitis, unspecified",Diseases of the genitourinary...,277,7,1.26,0.5138531955,0.49,2.68
686.9 ,Unspecified local infection of...,Diseases of the skin and subcutaneous...,483,12,1.24,0.5045215986,0.62,2.25
535.50 ,"Unspecified gastritis and gastroduodenitis,...",Diseases of the digestive system,694,17,1.23,0.4006002127,0.69,2.05
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,1201,29,1.23,0.3213557573,0.79,1.85
462 ,Acute pharyngitis,Diseases of the respiratory system,366,9,1.22,0.567242122,0.54,2.4
372.10 ,"Chronic conjunctivitis, unspecified",Diseases of the nervous system,741,18,1.22,0.4141557932,0.7,2
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,245,6,1.21,0.6418982693,0.43,2.74
715.90 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,672,16,1.19,0.4775567934,0.66,2.01
490 ,"Bronchitis, not specified as acute...",Diseases of the respiratory system,421,10,1.18,0.5937438749,0.55,2.25
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,336,8,1.18,0.5570663409,0.5,2.41
285.9 ,"Anemia, unspecified",Diseases of the blood and blood-forming...,636,15,1.18,0.5580937517,0.64,2.01
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,168,4,1.18,0.5876761593,0.31,3.12
780.4 ,Dizziness and giddiness,"Comorbidities, signs, and ill-defined...",1790,41,1.16,0.3975507627,0.8,1.67
493.90 ,"Asthma, unspecified type, unspecified",Diseases of the respiratory system,431,10,1.15,0.6005787952,0.54,2.19
820 ,Fracture of neck of femur,Injury and poisoning,130,3,1.14,0.7493477031,0.23,3.46
820.8 ,Closed fracture of unspecified...,Injury and poisoning,305,7,1.13,0.6787880426,0.44,2.42
715.36 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,264,6,1.12,0.6606041625,0.4,2.53
873.0 ,"Open wound of scalp, without mention...",Injury and poisoning,224,5,1.1,0.8081095405,0.35,2.66
709.9 ,Unspecified disorder of skin and...,Diseases of the skin and subcutaneous...,135,3,1.09,0.7561896283,0.22,3.32
715.9 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,181,4,1.09,0.7879253572,0.29,2.89
733.01 ,Senile osteoporosis,Diseases of the musculoskeletal...,316,7,1.09,0.8376773322,0.43,2.33
009.0 ,"Infectious colitis, enteritis,...",Infectious and parasitic diseases,186,4,1.06,0.7923890033,0.28,2.8
455.6 ,Unspecified hemorrhoids without...,Diseases of the circulatory system,139,3,1.06,0.7620158581,0.21,3.22
716.90 ,"Arthropathy, unspecified, site...",Diseases of the musculoskeletal...,375,8,1.05,0.851015432,0.44,2.14
274.9 ,"Gout, unspecified","Endocrine, nutritional and metabolic...",187,4,1.05,0.7933271074,0.28,2.79
300.00 ,"Anxiety state, unspecified",Mental disorders,280,6,1.05,0.8288585255,0.38,2.37
558.9 ,Other and unspecified noninfectious...,Diseases of the digestive system,1234,26,1.04,0.8278127434,0.65,1.59
585 ,Chronic renal failure,Diseases of the genitourinary...,287,6,1.03,0.8323408154,0.37,2.31
386.00 ,"Minihre's disease, unspecified",Diseases of the nervous system,191,4,1.03,0.7972164852,0.27,2.73
536.9 ,Unspecified functional disorder...,Diseases of the digestive system,1445,30,1.02,0.9186368244,0.66,1.53
372.00 ,"Acute conjunctivitis, unspecified",Diseases of the nervous system,389,8,1.01,0.8555950676,0.43,2.06
715.96 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,150,3,0.98,1,0.2,2.97
