disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
434.0 ,Cerebral thrombosis,Diseases of the circulatory system,97,16,9.73,0.000000000312174,5.1,17.55
401 ,Essential hypertension,Diseases of the circulatory system,250,34,9.33,2.00678e-18,5.88,14.51
564 ,"Functional digestive disorders,...",Diseases of the digestive system,265,30,7.15,0.00000000000005374198,4.44,11.26
402 ,Hypertensive heart disease,Diseases of the circulatory system,210,24,6.79,0.00000000002375345,4.03,11.08
290 ,Senile and presenile organic psychotic...,Mental disorders,99,12,6.5,0.0000019361944,3.13,12.45
427 ,Cardiac dysrhythmias,Diseases of the circulatory system,111,12,5.7,0.0000065672256,2.75,10.85
438 ,Late effects of cerebrovascular...,Diseases of the circulatory system,395,35,5.65,0.000000000000457744,3.61,8.69
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",122,13,5.65,0.0000031006574,2.82,10.53
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,115,11,4.92,0.0000520937,2.31,9.55
536 ,Disorders of function of stomach,Diseases of the digestive system,109,10,4.65,0.0001650832,2.1,9.28
428 ,Heart failure,Diseases of the circulatory system,137,12,4.49,0.0000562923,2.18,8.47
434.9 ,"Cerebral artery occlusion, unspecified",Diseases of the circulatory system,296,23,4.3,0.00000013033136,2.54,7
491 ,Chronic bronchitis,Diseases of the respiratory system,223,17,4,0.0000093018538,2.19,6.9
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,128,10,3.89,0.0006111663,1.76,7.7
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",142,11,3.88,0.0003481566,1.83,7.48
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,215,16,3.86,0.0000237742,2.08,6.75
436 ,"Acute, but ill-defined, cerebrovascular...",Diseases of the circulatory system,241,17,3.66,0.0000259541,2.01,6.31
715.9 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,105,7,3.19,0.0097228383,1.22,7.07
788.2 ,Retention of urine,"Comorbidities, signs, and ill-defined...",291,17,2.96,0.0002734304,1.63,5.08
707.0 ,Decubitus ulcer,Diseases of the skin and subcutaneous...,188,11,2.84,0.0034949159,1.35,5.44
493 ,Asthma,Diseases of the respiratory system,122,7,2.71,0.0208817183,1.04,5.97
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,104,6,2.71,0.0308953846,0.95,6.32
873.0 ,"Open wound of scalp, without mention...",Injury and poisoning,159,9,2.71,0.01000619,1.18,5.48
698.9 ,Unspecified pruritic disorder,Diseases of the skin and subcutaneous...,221,12,2.63,0.0042395624,1.29,4.91
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,126,7,2.62,0.0244461577,1,5.76
786.09 ,Other respiratory abnormalities,"Comorbidities, signs, and ill-defined...",109,6,2.58,0.037658064,0.9,6
533.9 ,"Peptic ulcer, site unspecified,...",Diseases of the digestive system,110,6,2.55,0.039115914,0.89,5.94
380.4 ,Impacted cerumen,Diseases of the nervous system,151,8,2.5,0.0214334138,1.03,5.25
437.9 ,Unspecified cerebrovascular disease,Diseases of the circulatory system,192,10,2.49,0.0117756716,1.14,4.87
490 ,"Bronchitis, not specified as acute...",Diseases of the respiratory system,321,16,2.46,0.0027765983,1.33,4.27
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,155,8,2.43,0.0246404415,1,5.1
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,157,8,2.4,0.0263646311,0.99,5.03
599.0 ,"Urinary tract infection, site...",Diseases of the genitourinary...,640,28,2.29,0.0005105163,1.42,3.59
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,122,6,2.28,0.0594407763,0.8,5.29
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,122,6,2.28,0.0594407763,0.8,5.29
780.6 ,Fever,"Comorbidities, signs, and ill-defined...",487,22,2.28,0.0018759039,1.35,3.72
729.4 ,"Fasciitis, unspecified",Diseases of the musculoskeletal...,123,6,2.26,0.0613743354,0.79,5.24
780.2 ,Syncope and collapse,"Comorbidities, signs, and ill-defined...",125,6,2.22,0.0653532187,0.78,5.15
300.9 ,Unspecified nonpsychotic mental...,Mental disorders,104,5,2.21,0.0884536181,0.69,5.51
133.0 ,Scabies,Infectious and parasitic diseases,106,5,2.17,0.0941273315,0.68,5.4
600 ,Hyperplasia of prostate,Diseases of the genitourinary...,1264,47,2.14,0.0001594602,1.43,3.2
332.0 ,Paralysis agitans,Diseases of the nervous system,108,5,2.13,0.0999844956,0.66,5.29
564.0 ,Constipation,Diseases of the digestive system,1528,54,2.12,0.0001562629,1.42,3.16
585 ,Chronic renal failure,Diseases of the genitourinary...,276,12,2.06,0.0336347111,1.02,3.83
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,682,27,2.01,0.0032735481,1.24,3.17
290.0 ,"Senile dementia, uncomplicated",Mental disorders,315,13,1.95,0.0310678731,0.99,3.55
531.90 ,"Gastric ulcer, unspecified as...",Diseases of the digestive system,145,6,1.89,0.1464634427,0.67,4.37
578.9 ,Hemorrhage of gastrointestinal...,Diseases of the digestive system,246,10,1.89,0.0738637185,0.87,3.69
719.40 ,"Pain in joint, site unspecified",Diseases of the musculoskeletal...,174,7,1.85,0.1185505004,0.71,4.03
715.90 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,422,16,1.8,0.0390800118,0.98,3.12
372.10 ,"Chronic conjunctivitis, unspecified",Diseases of the nervous system,453,17,1.79,0.0447040419,0.99,3.06
110.4 ,Dermatophytosis of foot,Infectious and parasitic diseases,180,7,1.78,0.1936996633,0.69,3.88
715.36 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,129,5,1.76,0.2202677964,0.55,4.35
401.1 ,Benign essential hypertension,Diseases of the circulatory system,237,9,1.75,0.1156368664,0.77,3.52
780.50 ,"Sleep disturbance, unspecified","Comorbidities, signs, and ill-defined...",105,4,1.72,0.3041752728,0.45,4.67
716.90 ,"Arthropathy, unspecified, site...",Diseases of the musculoskeletal...,195,7,1.63,0.2146804273,0.63,3.55
536.9 ,Unspecified functional disorder...,Diseases of the digestive system,814,27,1.62,0.0384787369,1,2.55
491.0 ,Simple chronic bronchitis,Diseases of the respiratory system,112,4,1.61,0.3257217649,0.42,4.35
300.00 ,"Anxiety state, unspecified",Mental disorders,170,6,1.6,0.2857114487,0.56,3.67
455.6 ,Unspecified hemorrhoids without...,Diseases of the circulatory system,114,4,1.58,0.3324712256,0.41,4.27
686.9 ,Unspecified local infection of...,Diseases of the skin and subcutaneous...,236,8,1.54,0.2574153229,0.64,3.2
401.9 ,Unspecified essential hypertension,Diseases of the circulatory system,1178,36,1.52,0.0552786015,0.98,2.31
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,239,8,1.52,0.2614948293,0.63,3.16
564.9 ,Unspecified functional disorder...,Diseases of the digestive system,465,15,1.49,0.1880589866,0.8,2.62
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,438,14,1.47,0.1790722298,0.77,2.62
402.10 ,Benign hypertensive heart disease...,Diseases of the circulatory system,155,5,1.45,0.4042964928,0.45,3.56
582.9 ,Chronic glomerulonephritis with...,Diseases of the genitourinary...,123,4,1.45,0.3654937321,0.38,3.93
787.3 ,"Flatulence, eructation, and gas...","Comorbidities, signs, and ill-defined...",190,6,1.42,0.4497722359,0.5,3.25
564.8 ,Other specified function disorder...,Diseases of the digestive system,128,4,1.39,0.5385792534,0.37,3.77
428.0 ,"Congestive heart failure, unspecified",Diseases of the circulatory system,432,13,1.37,0.3081613054,0.7,2.48
873.40 ,"Open wound of face, unspecified...",Injury and poisoning,101,3,1.32,0.50234131,0.26,4.07
366.10 ,"Senile cataract, unspecified",Diseases of the nervous system,343,10,1.31,0.4494847466,0.6,2.55
599.7 ,Hematuria,Diseases of the genitourinary...,205,6,1.31,0.4718145913,0.46,2.99
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,823,23,1.29,0.3039724971,0.77,2.08
780.52 ,"Insomnia, unspecified","Comorbidities, signs, and ill-defined...",385,11,1.29,0.4738493869,0.62,2.43
595.9 ,"Cystitis, unspecified",Diseases of the genitourinary...,139,4,1.28,0.5600076382,0.34,3.44
533.90 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,425,12,1.27,0.3968151429,0.63,2.35
477.9 ,"Allergic rhinitis, cause unspecified",Diseases of the respiratory system,176,5,1.26,0.6015712268,0.4,3.1
721.3 ,Lumbosacral spondylosis without...,Diseases of the musculoskeletal...,247,7,1.26,0.5097862439,0.49,2.74
465.9 ,Acute upper respiratory infections...,Diseases of the respiratory system,2019,52,1.25,0.2807645317,0.84,1.86
494 ,Bronchiectasis,Diseases of the respiratory system,106,3,1.25,0.7352594381,0.25,3.86
782.3 ,Edema,"Comorbidities, signs, and ill-defined...",434,12,1.24,0.4981485499,0.62,2.29
786.2 ,Cough,"Comorbidities, signs, and ill-defined...",290,8,1.23,0.5412881373,0.51,2.55
780.7 ,Malaise and fatigue,"Comorbidities, signs, and ill-defined...",332,9,1.21,0.5661328516,0.53,2.42
462 ,Acute pharyngitis,Diseases of the respiratory system,262,7,1.19,0.6676023208,0.46,2.57
038.9 ,Unspecified septicemia,Infectious and parasitic diseases,186,5,1.19,0.6160666431,0.37,2.92
784.0 ,Headache,"Comorbidities, signs, and ill-defined...",420,11,1.17,0.6071812865,0.56,2.2
789.0 ,Abdominal pain,"Comorbidities, signs, and ill-defined...",693,18,1.17,0.5814771976,0.66,1.97
496 ,"Chronic airway obstruction, not...",Diseases of the respiratory system,944,24,1.15,0.5439427477,0.69,1.84
729.2 ,"Neuralgia, neuritis, and radiculitis,...",Diseases of the musculoskeletal...,195,5,1.13,0.8039996521,0.36,2.77
682.9 ,Cellulitis and abscess of unspecified...,Diseases of the skin and subcutaneous...,276,7,1.12,0.6794864547,0.43,2.43
780.0 ,Alteration of consciousness,"Comorbidities, signs, and ill-defined...",118,3,1.12,0.7515333043,0.22,3.44
518.81 ,Acute respiratory failure,Diseases of the respiratory system,158,4,1.11,0.7835269854,0.29,3
708.9 ,"Urticaria, unspecified",Diseases of the skin and subcutaneous...,162,4,1.09,0.7872994126,0.29,2.92
374.05 ,Trichiasis of eyelid without entropion,Diseases of the nervous system,127,3,1.04,0.7664804871,0.21,3.18
