disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
494 ,Bronchiectasis,Diseases of the respiratory system,146,54,5.67,5.746329e-19,3.94,8.08
493 ,Asthma,Diseases of the respiratory system,134,49,5.54,4.432037e-17,3.78,8.02
493.90 ,"Asthma, unspecified type, unspecified",Diseases of the respiratory system,431,136,4.84,3.7194e-38,3.86,6.03
133.0 ,Scabies,Infectious and parasitic diseases,195,63,4.64,1.872258e-18,3.35,6.37
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,883,247,4.61,9.502062e-61,3.88,5.48
786.09 ,Other respiratory abnormalities,"Comorbidities, signs, and ill-defined...",180,56,4.35,0.000000000000001057255,3.09,6.07
491.21 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,144,45,4.34,0.0000000000006232042,2.95,6.28
518.81 ,Acute respiratory failure,Diseases of the respiratory system,178,55,4.31,0.000000000000002681187,3.05,6.02
491 ,Chronic bronchitis,Diseases of the respiratory system,223,68,4.28,2.561094e-18,3.14,5.78
491.9 ,Unspecified chronic bronchitis,Diseases of the respiratory system,705,193,4.18,1.321016e-44,3.45,5.04
493.20 ,"Chronic obstructive asthma, unspecified",Diseases of the respiratory system,142,43,4.13,0.000000000006722833,2.8,6.01
490 ,"Bronchitis, not specified as acute...",Diseases of the respiratory system,421,109,3.52,1.70923e-22,2.77,4.45
290 ,Senile and presenile organic psychotic...,Mental disorders,236,59,3.2,0.000000000007207501,2.32,4.37
491.20 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,195,48,3.11,0.0000000012183172,2.18,4.37
428.0 ,"Congestive heart failure, unspecified",Diseases of the circulatory system,814,182,3.08,3.977377e-29,2.55,3.72
780.6 ,Fever,"Comorbidities, signs, and ill-defined...",800,177,3.02,1.216941e-27,2.5,3.65
300.00 ,"Anxiety state, unspecified",Mental disorders,280,65,2.91,0.00000000002555955,2.15,3.9
533.90 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,676,147,2.87,5.715531e-22,2.33,3.51
438 ,Late effects of cerebrovascular...,Diseases of the circulatory system,820,172,2.79,6.991777e-24,2.31,3.37
038.9 ,Unspecified septicemia,Infectious and parasitic diseases,337,74,2.72,0.00000000001731181,2.05,3.58
532.90 ,"Duodenal ulcer, unspecified as...",Diseases of the digestive system,138,31,2.71,0.0000089663869,1.75,4.11
533.9 ,"Peptic ulcer, site unspecified,...",Diseases of the digestive system,161,36,2.71,0.0000026894845,1.8,3.98
414.9 ,"Chronic ischemic heart disease,...",Diseases of the circulatory system,918,185,2.68,1.132975e-23,2.22,3.21
428 ,Heart failure,Diseases of the circulatory system,219,48,2.66,0.000000098761019,1.87,3.72
437.9 ,Unspecified cerebrovascular disease,Diseases of the circulatory system,330,71,2.65,0.0000000001615829,1.98,3.49
715.96 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,150,33,2.64,0.0000096524218,1.73,3.95
290.9 ,Unspecified senile psychotic condition,Mental disorders,169,37,2.64,0.0000026161003,1.77,3.85
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,193,42,2.62,0.00000058077503,1.8,3.75
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,167,36,2.58,0.0000049203053,1.72,3.79
709.9 ,Unspecified disorder of skin and...,Diseases of the skin and subcutaneous...,135,29,2.56,0.0000516149,1.62,3.91
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,160,34,2.53,0.0000122688,1.67,3.75
290.0 ,"Senile dementia, uncomplicated",Mental disorders,726,143,2.5,3.366625e-17,2.03,3.06
413.9 ,Other and unspecified angina pectoris,Diseases of the circulatory system,275,57,2.49,0.000000042415674,1.81,3.38
276.5 ,Volume depletion,"Endocrine, nutritional and metabolic...",138,29,2.48,0.0000697196,1.58,3.8
707.0 ,Decubitus ulcer,Diseases of the skin and subcutaneous...,495,99,2.46,0.000000000002831519,1.93,3.11
455.6 ,Unspecified hemorrhoids without...,Diseases of the circulatory system,139,29,2.46,0.000077908,1.57,3.76
477.9 ,"Allergic rhinitis, cause unspecified",Diseases of the respiratory system,208,43,2.46,0.0000024888814,1.7,3.49
786.50 ,"Chest pain, unspecified","Comorbidities, signs, and ill-defined...",266,54,2.42,0.00000017670118,1.74,3.31
599.0 ,"Urinary tract infection, site...",Diseases of the genitourinary...,1284,232,2.4,3.500488e-23,2.03,2.84
466.0 ,Acute bronchitis,Diseases of the respiratory system,1760,302,2.4,2.068487e-27,2.05,2.79
531.90 ,"Gastric ulcer, unspecified as...",Diseases of the digestive system,167,34,2.39,0.0000339789,1.58,3.54
428.9 ,"Heart failure, unspecified",Diseases of the circulatory system,463,89,2.32,0.0000000003216432,1.79,2.96
578.9 ,Hemorrhage of gastrointestinal...,Diseases of the digestive system,394,76,2.3,0.0000000059982534,1.75,3
564 ,"Functional digestive disorders,...",Diseases of the digestive system,340,65,2.26,0.0000001208768,1.68,3
272.4 ,Other and unspecified hyperlipidemia,"Endocrine, nutritional and metabolic...",176,34,2.24,0.0001029116,1.48,3.3
427.31 ,Atrial fibrillation,Diseases of the circulatory system,245,47,2.24,0.0000060839415,1.58,3.12
414.0 ,Coronary atherosclerosis,Diseases of the circulatory system,451,83,2.18,0.000000012809398,1.68,2.81
466.1 ,Acute bronchiolitis,Diseases of the respiratory system,213,40,2.17,0.0000574073,1.49,3.1
595.0 ,Acute cystitis,Diseases of the genitourinary...,358,66,2.16,0.00000041922008,1.61,2.86
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,192,36,2.16,0.0001242482,1.45,3.15
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,751,133,2.15,0.000000000003570898,1.74,2.64
536.9 ,Unspecified functional disorder...,Diseases of the digestive system,1445,239,2.13,1.781829e-18,1.81,2.52
285.9 ,"Anemia, unspecified",Diseases of the blood and blood-forming...,636,112,2.1,0.0000000003102134,1.67,2.62
535 ,Gastritis and duodenitis,Diseases of the digestive system,158,29,2.09,0.0010113688,1.34,3.18
782.3 ,Edema,"Comorbidities, signs, and ill-defined...",785,135,2.07,0.00000000002413306,1.68,2.54
922.1 ,Contusion of chest wall,Injury and poisoning,193,35,2.07,0.0003338426,1.38,3.03
564.0 ,Constipation,Diseases of the digestive system,2159,330,2.07,7.66831e-21,1.78,2.41
110.4 ,Dermatophytosis of foot,Infectious and parasitic diseases,178,32,2.04,0.0007976775,1.34,3.04
716.9 ,"Arthropathy, unspecified",Diseases of the musculoskeletal...,173,31,2.03,0.001073162,1.32,3.04
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",226,40,2.01,0.0002438579,1.38,2.87
786.2 ,Cough,"Comorbidities, signs, and ill-defined...",483,83,2,0.00000025375283,1.54,2.57
402.90 ,Unspecified hypertensive heart...,Diseases of the circulatory system,930,154,2,0.00000000001284323,1.64,2.42
427.9 ,"Cardiac dysrhythmia, unspecified",Diseases of the circulatory system,568,97,2,0.000000033123415,1.57,2.53
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,1201,194,1.99,0.0000000000001111429,1.66,2.37
434.9 ,"Cerebral artery occlusion, unspecified",Diseases of the circulatory system,546,93,1.99,0.000000069207502,1.55,2.52
436 ,"Acute, but ill-defined, cerebrovascular...",Diseases of the circulatory system,459,79,1.99,0.00000047581071,1.53,2.58
429.9 ,"Heart disease, unspecified",Diseases of the circulatory system,206,36,1.98,0.0005481297,1.33,2.87
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,336,58,1.98,0.0000211017,1.45,2.66
780.50 ,"Sleep disturbance, unspecified","Comorbidities, signs, and ill-defined...",224,39,1.97,0.0003738126,1.35,2.82
402.10 ,Benign hypertensive heart disease...,Diseases of the circulatory system,283,49,1.97,0.0000956243,1.41,2.72
332.0 ,Paralysis agitans,Diseases of the nervous system,155,27,1.96,0.0037806799,1.24,3.01
729.1 ,"Myalgia and myositis, unspecified",Diseases of the musculoskeletal...,531,89,1.94,0.00000035820418,1.51,2.47
465.0 ,Acute laryngopharyngitis,Diseases of the respiratory system,349,59,1.93,0.0000305235,1.42,2.58
787.0 ,Nausea and vomiting,"Comorbidities, signs, and ill-defined...",375,63,1.92,0.0000179371,1.42,2.55
300.9 ,Unspecified nonpsychotic mental...,Mental disorders,230,39,1.91,0.0006790136,1.31,2.73
788.2 ,Retention of urine,"Comorbidities, signs, and ill-defined...",177,30,1.9,0.003039914,1.23,2.85
250.90 ,"Diabetes with unspecified complication,...","Endocrine, nutritional and metabolic...",173,29,1.87,0.004181088,1.2,2.83
274.9 ,"Gout, unspecified","Endocrine, nutritional and metabolic...",187,31,1.85,0.0039252884,1.21,2.75
682.9 ,Cellulitis and abscess of unspecified...,Diseases of the skin and subcutaneous...,393,64,1.84,0.0000415946,1.37,2.44
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",188,31,1.84,0.0040613384,1.2,2.73
780.0 ,Alteration of consciousness,"Comorbidities, signs, and ill-defined...",195,32,1.83,0.0033805471,1.2,2.7
715.90 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,672,106,1.82,0.00000050118018,1.44,2.27
