disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
706.8 ,Other specified diseases of sebaceous...,Diseases of the skin and subcutaneous...,2420,182,12.25,5.17736e-124,10.45,14.29
693.1 ,Dermatitis due to food taken internally,Diseases of the skin and subcutaneous...,1399,44,4.78,2.096426e-16,3.46,6.47
110.0 ,Dermatophytosis of scalp and beard,Infectious and parasitic diseases,1409,43,4.64,0.000000000000001288344,3.34,6.29
692.5 ,Contact dermatitis and other eczema...,Diseases of the skin and subcutaneous...,2554,70,4.16,7.531312e-22,3.23,5.29
133.0 ,Scabies,Infectious and parasitic diseases,4847,131,4.14,6.718226e-39,3.44,4.93
693.0 ,Dermatitis due to drugs and medicines...,Diseases of the skin and subcutaneous...,4136,112,4.14,1.499574e-33,3.39,5
995.3 ,"Allergy, unspecified, not elsewhere...",Injury and poisoning,8906,235,4.09,6.660401e-67,3.57,4.67
698.9 ,Unspecified pruritic disorder,Diseases of the skin and subcutaneous...,29664,686,3.78,4.40752e-168,3.48,4.1
692.89 ,Contact dermatitis and other eczema...,Diseases of the skin and subcutaneous...,12194,295,3.77,1.881088e-75,3.33,4.24
694.0 ,Dermatitis herpetiformis,Diseases of the skin and subcutaneous...,1345,32,3.58,0.0000000023679644,2.44,5.09
695.89 ,Other specified erythematous conditions,Diseases of the skin and subcutaneous...,2743,65,3.58,2.604602e-17,2.75,4.59
692.3 ,Contact dermatitis and other eczema...,Diseases of the skin and subcutaneous...,4602,108,3.57,2.238651e-27,2.91,4.32
787.9 ,Other symptoms involving digestive...,"Comorbidities, signs, and ill-defined...",6713,155,3.53,7.715136e-38,2.98,4.15
698.3 ,Lichenification and lichen simplex...,Diseases of the skin and subcutaneous...,19573,433,3.49,1.223015e-98,3.16,3.85
505 ,"Pneumoconiosis, unspecified",Diseases of the respiratory system,2562,58,3.42,0.000000000000008801808,2.58,4.44
473.8 ,Other chronic sinusitis,Diseases of the respiratory system,1895,43,3.42,0.00000000002143205,2.46,4.63
723.8 ,Other syndromes affecting cervical...,Diseases of the musculoskeletal...,1720,39,3.41,0.0000000001806382,2.42,4.69
705.81 ,Dyshidrosis,Diseases of the skin and subcutaneous...,9325,204,3.36,5.850999e-46,2.9,3.86
698.8 ,Other specified pruritic conditions,Diseases of the skin and subcutaneous...,7259,159,3.34,3.607591e-36,2.83,3.92
112.9 ,Candidiasis of unspecified site,Infectious and parasitic diseases,2544,56,3.32,0.00000000000007724538,2.5,4.33
782.2 ,"Localized superficial swelling,...","Comorbidities, signs, and ill-defined...",1506,33,3.29,0.0000000096802597,2.26,4.65
355.9 ,Mononeuritis of unspecified site,Diseases of the nervous system,2459,53,3.25,0.0000000000007738088,2.42,4.27
698 ,Pruritus and related conditions,Diseases of the skin and subcutaneous...,3328,71,3.22,1.936126e-16,2.5,4.08
708.9 ,"Urticaria, unspecified",Diseases of the skin and subcutaneous...,60268,1132,3.22,3.32531e-212,3.01,3.43
704.8 ,Other specified diseases of hair...,Diseases of the skin and subcutaneous...,13070,271,3.2,2.624432e-56,2.82,3.62
459.9 ,Unspecified circulatory system...,Diseases of the circulatory system,2721,57,3.15,0.0000000000003405528,2.38,4.11
719.49 ,"Pain in joint, multiple sites",Diseases of the musculoskeletal...,9045,185,3.12,5.102364e-38,2.68,3.62
799.3 ,"Debility, unspecified","Comorbidities, signs, and ill-defined...",1744,36,3.1,0.0000000096775921,2.16,4.31
696.1 ,Other psoriasis,Diseases of the skin and subcutaneous...,5935,121,3.09,2.978971e-25,2.56,3.71
708 ,Urticaria,Diseases of the skin and subcutaneous...,5433,111,3.09,2.307223e-23,2.54,3.74
727.06 ,Tenosynovitis of foot and ankle,Diseases of the musculoskeletal...,2676,53,2.98,0.00000000001717286,2.22,3.91
528.5 ,Diseases of lips,Diseases of the digestive system,1425,28,2.95,0.0000010260881,1.95,4.28
705.1 ,Prickly heat,Diseases of the skin and subcutaneous...,3315,65,2.95,0.0000000000001509458,2.27,3.78
693.9 ,Dermatitis due to unspecified...,Diseases of the skin and subcutaneous...,7278,141,2.94,4.613179e-27,2.47,3.48
110.2 ,Dermatophytosis of hand,Infectious and parasitic diseases,3356,65,2.91,0.0000000000002579977,2.24,3.73
386.0 ,Meniere's disease,Diseases of the nervous system,3174,61,2.89,0.000000000001868846,2.2,3.73
727.01 ,Synovitis and tenosynovitis in...,Diseases of the musculoskeletal...,2032,39,2.88,0.000000016754892,2.04,3.95
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,167837,2409,2.88,< 0.0001,2.73,3.03
